% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
141350 +2.696056028e+00 +2.696056028e+00 +9.566056028e+00 +9.566056028e+00 -2.7545e+00 -2.4077e+00 -4.9882e+00 -3.9050e+00 -2.8002e+00 +1.4484e+00 -3.3084e+00 +3.0444e+00 -7.5098e-01 -2.4816e-01 -1.9660e+00 +1.9665e+00 +5.2018e+00 +4.0391e+00 -3.7434e+00 -4.2131e+00 -5.4150e+00 -1.5186e+00 +1.9554e+00 -9.0700e-01
199078 +2.398264247e+00 +2.398264247e+00 +9.268264247e+00 +9.268264247e+00 -4.5875e+00 -2.1502e+00 -1.3300e+00 +1.5596e+00 -2.1250e-01 -1.7240e-01 -5.3807e+00 -2.2002e+00 -5.3324e+00 -7.5709e-01 -5.1263e+00 -3.6008e+00 +2.0553e+00 -4.5561e+00 +3.3279e+00 -1.5842e+00 +4.4455e+00 +6.0571e-01 +2.8870e+00 +3.3761e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.774411099e+00 +9.774411099e+00 +9.784411099e+00 +9.784411099e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +9.577944311e+00 +9.577944311e+00 +9.587944311e+00 +9.587944311e+00 +5.1346e-01 -1.1685e+00 -4.0349e-01 -3.3864e-01 +4.7375e-01 +5.7672e-01 -1.2903e+00 +5.8135e-02 -1.1104e+00 -9.7322e-03 -1.1384e+00 -1.5015e+00 -1.0601e+00 +4.1087e-01 -1.0215e+00 -6.1739e-01 +2.6772e-01 -7.1307e-01 +7.3002e-01 -6.1059e-01
9 +8.194712451e+00 +8.194712451e+00 +8.204712451e+00 +8.204712451e+00 +1.0592e+00 -9.7041e-01 -2.4901e+00 +3.7896e+00 +2.3670e+00 +3.5926e+00 +1.4562e+00 +3.5549e+00 +2.4247e+00 +2.8004e-01 -5.0644e+00 -4.3639e+00 +3.1798e-01 +9.1387e-02 -4.4806e-02 -3.9740e-02 -9.6171e-01 +1.1937e+00 -1.2843e+00 -2.0440e+00
12 +7.514851482e+00 +7.514851482e+00 +7.524851482e+00 +7.524851482e+00 +1.3766e+00 -2.3193e-01 -1.6812e+00 +5.4158e+00 +2.9537e+00 +3.3805e+00 +6.2252e-01 +2.9283e+00 +1.9342e+00 -8.5803e-02 -4.7063e+00 -4.9851e+00 +1.8288e-02 -1.9234e+00 +2.5149e-01 +5.6734e-01 +1.3202e-01 +2.0727e+00 -2.5509e+00 -3.5844e+00
17 +7.123636452e+00 +7.123636452e+00 +7.133636452e+00 +7.133636452e+00 +1.6266e+00 -3.0701e-01 -1.5753e+00 +3.2656e+00 +3.6171e+00 +3.1805e+00 +1.4303e+00 +1.1569e+00 +1.6610e+00 +4.3436e-01 -5.6430e+00 -4.3076e+00 -2.1265e-01 +9.7797e-01 +5.5181e-01 -8.2241e-01 -1.1028e-01 +1.8870e+00 -1.6908e+00 -2.8078e+00
22 +4.774096057e+00 +4.774096057e+00 +4.784096057e+00 +4.784096057e+00 +9.1931e-02 +3.2031e-01 -2.8663e+00 +2.9654e+00 +3.8617e+00 +2.3266e+00 +1.3395e+00 -4.4397e-01 +1.5855e+00 +2.5086e-01 -4.9502e+00 -1.3429e+00 -1.4095e-01 +3.2864e-01 +9.0195e-01 -1.0652e+00 +3.0928e-01 +2.4912e+00 -1.2702e+00 -2.2996e+00
1842 +3.297608601e+00 +3.297608601e+00 +3.307608601e+00 +3.307608601e+00 +1.3655e+00 -3.3314e+00 -2.2872e+00 +2.0995e-01 +4.6633e+00 -1.6585e+00 +4.5510e+00 -1.7184e+00 +2.5575e+00 -6.5894e-01 +3.9332e+00 +4.7135e-01 -5.2143e+00 +3.3065e+00 +1.4191e+00 +5.5943e+00 +4.8113e+00 +1.1743e+00 -1.6142e+00 +2.3269e+00
2810 +2.998824176e+00 +2.998824176e+00 +3.008824176e+00 +3.008824176e+00 +2.5151e+00 +1.4145e+00 -4.2361e+00 -2.4234e+00 +2.8026e+00 -2.1065e+00 +2.2902e+00 +6.4246e-01 +2.9208e+00 -2.2885e+00 +3.0567e+00 +1.9653e+00 -1.5869e+00 +2.5527e+00 -1.1246e-01 +5.5522e+00 +2.2545e+00 +2.0629e+00 -3.9620e+00 -2.6121e-01
85673 +2.942502298e+00 +2.942502298e+00 +2.952502298e+00 +2.952502298e+00 -2.7450e+00 +2.4573e+00 +4.8070e+00 +9.3372e-01 +1.6877e+00 +4.6581e-01 +5.4579e+00 +7.0069e-01 -4.0480e+00 -3.0600e+00 -3.8612e+00 -4.8436e-01 -2.7632e+00 -4.7109e+00 +5.7050e-01 -5.3075e+00 +4.8531e+00 -3.0510e+00 +1.7999e+00 +2.2966e+00
90376 +2.658372231e+00 +2.658372231e+00 +2.668372231e+00 +2.668372231e+00 -5.0393e+00 +2.3951e+00 +4.8468e+00 -9.2349e-01 +2.1207e+00 +6.2680e-01 +3.6928e+00 -1.3795e+00 -4.2036e+00 -2.5506e+00 -4.2812e+00 -1.8530e+00 -2.5045e+00 -4.8362e+00 -4.5935e+00 +1.6781e+00 +4.8490e+00 -2.7438e+00 -4.1445e+00 +8.1203e-01
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.387114786e+00 +9.387114786e+00 -1.212228852e+02 -1.212228852e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
15 +9.178145346e+00 +9.178145346e+00 -1.214318547e+02 -1.214318547e+02 +7.5584e-01 -1.3354e+00 -1.7839e-01 +2.8412e-01 +1.1827e-01 -1.4488e+00 -1.4692e+00 +1.1924e+00 +3.1217e+00 +2.1722e-01 +2.3831e-02 +2.0316e+00 +2.4225e+00 +1.1407e+00 -3.4588e-01 +8.9290e-01 +9.9991e-01 -1.1741e+00 +7.0926e-01 +6.9916e-03
27 +7.879406095e+00 +7.879406095e+00 -1.227305939e+02 -1.227305939e+02 +2.4892e+00 -4.7959e-01 -4.9271e-01 +5.1481e-01 +4.5810e-04 +2.8756e-01 -1.5752e+00 +1.5790e+00 +3.6120e+00 +9.9097e-01 -6.6042e-01 +1.5836e-02 +1.1542e+00 +1.1560e+00 +1.2416e+00 +1.5743e+00 +4.2347e-01 -3.8859e-01 -1.0953e-01 -1.0743e-01
28 +5.698890125e+00 +5.698890125e+00 -1.249111099e+02 -1.249111099e+02 +9.8253e-01 -2.0096e+00 +1.6878e+00 +1.8448e+00 -4.8339e-01 -1.8792e+00 -2.4185e+00 -2.6935e-01 +2.2777e+00 +2.0595e+00 +2.6808e-02 +2.4142e+00 +3.3214e+00 +6.5392e-01 -3.1605e-01 -3.3535e-01 +1.9584e-01 -2.3734e+00 -1.9567e-01 -2.0017e+00
31 +4.848753719e+00 +4.848753719e+00 -1.257612463e+02 -1.257612463e+02 -1.4629e+00 -1.6058e+00 +1.4382e+00 +2.0560e+00 +1.3247e+00 -7.9224e-01 +6.8801e-01 +1.1398e+00 +1.4130e+00 +1.4997e+00 -8.4104e-01 +1.9193e+00 +2.2562e+00 +7.6507e-01 -2.8782e-02 +7.1843e-01 +1.7518e+00 -3.0527e+00 -1.4941e+00 +7.0311e-01
235 +4.030230365e+00 +4.030230365e+00 -1.265797696e+02 -1.265797696e+02 +3.0929e-01 -1.3117e+00 -3.0182e+00 +2.4115e+00 +1.9510e+00 -5.0115e+00 -3.5188e+00 +2.7540e+00 +4.8791e+00 -2.8114e-01 -3.4094e+00 +4.4498e+00 +1.4804e+00 +1.8895e+00 +1.3211e+00 -7.9523e-01 +3.9489e+00 +3.6491e+00 +1.5424e+00 +2.3915e+00
2923 +3.631800935e+00 +3.631800935e+00 -1.269781991e+02 -1.269781991e+02 -6.4233e-01 +1.9392e+00 +2.6185e+00 -9.6890e-01 +1.7868e+00 +7.8463e-01 +2.3258e+00 +2.8372e+00 +2.5164e+00 -1.5266e+00 +9.3377e-02 +1.1605e+00 +7.2375e-01 -2.0245e+00 +4.4211e+00 +1.7812e+00 -1.4970e-01 +5.6560e-01 +4.4555e-01 +6.6656e-01
4426 +3.441962445e+00 +3.441962445e+00 -1.271680376e+02 -1.271680376e+02 -1.8208e+00 +3.3383e+00 -3.5081e+00 -9.8732e-01 +1.5609e+00 -1.8821e+00 +2.8947e+00 +4.1899e+00 +5.1684e-01 -5.5214e-01 +1.7352e+00 -2.2830e+00 +2.4705e+00 +3.2067e+00 +2.3151e+00 +1.9225e-01 +3.1148e+00 -6.4622e-01 -3.6884e+00 +7.4784e-01
7347 +3.274992454e+00 +3.274992454e+00 -1.273350075e+02 -1.273350075e+02 +3.2014e+00 -3.9077e+00 -3.4395e+00 +3.4989e+00 -2.4152e+00 -5.3892e+00 -8.5733e-01 -1.8026e+00 +2.9381e+00 -1.7179e+00 -1.8140e-01 +4.0059e+00 -4.9274e+00 +3.0341e+00 +4.5990e+00 +4.5348e+00 +1.7421e+00 +5.0166e-01 -1.2341e+00 -4.5614e+00
23588 +3.235029873e+00 +3.235029873e+00 -1.273749701e+02 -1.273749701e+02 -1.4394e+00 +2.7932e+00 +2.5159e-01 +1.5966e-01 +1.6688e+00 -6.3588e-01 +2.9695e+00 -4.6958e+00 -8.1168e-01 +3.5497e+00 -3.5321e+00 -2.1855e+00 -8.3277e-01 +9.7843e-01 +7.2659e-02 +1.1066e-01 +9.5673e-01 +1.9623e+00 +2.1045e+00 +5.0058e-01
43606 +2.761558943e+00 +2.761558943e+00 -1.278484411e+02 -1.278484411e+02 -1.9456e+00 +1.2316e+00 -2.1061e+00 +3.0432e+00 +2.7088e+00 -3.6938e+00 +3.7674e+00 -2.0434e+00 -3.3308e+00 +1.0125e+00 +4.4783e+00 +2.6179e+00 -4.3652e+00 -1.0130e+00 +4.4833e+00 -1.5861e+00 +2.8829e+00 +2.1119e+00 +3.1588e+00 +1.2268e+00
60490 +1.555099446e+00 +1.555099446e+00 -1.290549006e+02 -1.290549006e+02 -1.8148e+00 +3.1381e+00 +2.1731e+00 -1.3916e+00 +1.0137e+00 -3.1164e-01 +4.7717e+00 -2.1551e+00 +5.2199e+00 +4.8325e+00 -3.4869e-01 +5.8831e-01 +7.4505e-01 -3.5573e-01 -1.7799e+00 -2.9205e+00 +2.5609e+00 -1.9302e-01 +1.7957e+00 -7.4073e-01
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.210043326e+01 +2.210043326e+01 -2.010195667e+02 -2.010195667e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.753437170e+01 +1.753437170e+01 -2.055856283e+02 -2.055856283e+02 -4.5560e-01 +8.0806e-02 +3.7845e+00 -1.6430e+00 +5.9763e-01 +7.3097e-01 -3.5970e+00 -3.0685e+00 +2.3343e-01 +3.2044e+00 +2.0692e+00 -1.6259e+00 -6.0427e+00 +1.8119e+00 -5.4783e-01 +3.4978e+00 -2.4183e+00 -1.2462e+00 +1.0290e+00 +2.1576e+00
5 +1.055571727e+01 +1.055571727e+01 -2.125642827e+02 -2.125642827e+02 +1.8307e-01 -8.7315e-01 +3.1246e+00 +1.1013e+00 -1.2475e+00 +7.6664e-01 -4.9298e+00 -1.3191e+00 +7.8759e-01 +8.5932e-01 +1.1531e+00 -1.2617e+00 -4.5850e+00 +1.0314e+00 -1.8709e+00 +2.2145e+00 -4.5175e+00 -1.7318e+00 +1.2983e+00 +1.4157e+00
11 +9.967766266e+00 +9.967766266e+00 -2.131522337e+02 -2.131522337e+02 +8.2216e-01 -1.7091e+00 +9.3288e-01 -9.8884e-01 -4.3775e-01 +4.5954e-01 -8.2718e-01 +5.6367e-02 +8.6297e-01 -4.1523e-01 +9.8488e-01 -1.8775e-01 +8.0537e-02 -6.4589e-01 -1.0212e+00 +3.4254e+00 -3.1166e-01 -7.8168e-01 -1.5506e-01 +1.8902e+00
18 +7.899875920e+00 +7.899875920e+00 -2.152201241e+02 -2.152201241e+02 +2.0269e+00 -1.2953e+00 +2.1858e+00 +1.1335e+00 -9.1164e-01 +2.7117e-01 -1.3461e+00 -7.4698e-01 +5.4504e-01 +4.1526e-01 +8.0532e-01 +4.2954e-01 +3.2804e-01 -4.2176e-01 -3.1053e+00 +2.3475e+00 +1.8564e+00 -6.2408e-01 +8.7375e-01 +1.1159e+00
30 +7.290202742e+00 +7.290202742e+00 -2.158297973e+02 -2.158297973e+02 +2.8994e+00 -1.6814e+00 +7.4916e-01 +1.6479e+00 -4.2899e-01 -1.0991e+00 -3.2306e-01 -5.9987e-01 +6.5355e-01 +1.6058e+00 +2.7006e+00 -6.5924e-01 +1.2207e+00 +1.0460e+00 -5.5532e+00 +1.7668e+00 +2.2096e+00 -1.1432e+00 +1.2386e+00 -4.1043e-01
52 +4.299595464e+00 +4.299595464e+00 -2.188204045e+02 -2.188204045e+02 +8.3789e-01 -3.6016e+00 +3.7272e+00 +1.2680e-01 +8.9959e-02 +4.7619e-01 -1.1224e+00 +4.2019e-01 -2.6849e-01 +4.0034e+00 +3.8780e+00 -2.2808e+00 -2.5382e+00 +1.3453e+00 -4.7362e+00 +5.8610e+00 +3.3229e-01 -2.2334e+00 +3.6505e+00 +2.5161e+00
7616 +4.153687629e+00 +4.153687629e+00 -2.189663124e+02 -2.189663124e+02 -1.7739e+00 +9.7751e-01 +1.5620e+00 +2.0122e+00 +1.5043e-02 +2.4197e+00 +2.1207e+00 -3.9101e+00 -1.9366e+00 +4.2121e+00 -2.6056e+00 +2.3550e+00 +4.8791e+00 -1.8125e+00 -3.9524e+00 +5.3081e+00 -1.6582e-01 -3.3642e+00 -3.3991e+00 -4.3357e+00
7922 +4.001810128e+00 +4.001810128e+00 -2.191181899e+02 -2.191181899e+02 -4.7735e+00 +2.2402e-01 -4.5372e+00 -2.6281e+00 +1.2449e+00 -8.2603e-01 +1.8217e+00 +2.5780e+00 -3.6820e-01 +3.6977e+00 +1.9172e+00 +8.2595e-01 +4.4963e+00 -4.2707e+00 -4.6257e-02 +4.6865e+00 -1.3457e+00 -1.3073e+00 -1.8594e+00 -3.2420e+00
12517 +3.557525607e+00 +3.557525607e+00 -2.195624744e+02 -2.195624744e+02 +4.4353e+00 -4.9799e+00 +3.2140e+00 +1.2326e+00 -3.2851e+00 -3.6796e+00 -3.3328e+00 +4.7437e+00 +2.8935e-01 +1.6656e-01 +4.5321e+00 +8.1484e-02 +3.6444e+00 -2.2190e+00 -4.5804e-01 -3.0573e-02 -4.5330e+00 +7.6665e-01 +1.5726e+00 +2.5501e+00
13300 +3.536715324e+00 +3.536715324e+00 -2.195832847e+02 -2.195832847e+02 +3.7683e+00 -2.1980e+00 -2.2438e-02 +3.7022e+00 -3.3203e+00 +2.9704e+00 +2.0852e-01 +4.4215e+00 +5.2583e-01 +3.2542e+00 +1.7548e-02 -1.7454e+00 -6.4069e-01 +1.1933e+00 +4.5413e+00 -2.0118e+00 -3.3007e+00 -2.1834e-01 +2.4955e+00 -2.3905e-01
28734 +2.931353231e+00 +2.931353231e+00 -2.201886468e+02 -2.201886468e+02 +2.3390e+00 -2.5528e-02 -4.2571e-01 -4.3812e+00 +2.4261e+00 +2.1328e+00 -3.0494e+00 +4.5865e+00 +2.5253e+00 -5.1584e+00 +4.8079e+00 +4.4600e+00 +2.8679e+00 +1.1672e+00 +3.8433e+00 +4.5011e+00 -4.3837e+00 -4.9998e+00 -5.3992e+00 -3.9939e+00
80192 +2.769452642e+00 +2.769452642e+00 -2.203505474e+02 -2.203505474e+02 -3.5962e+00 +4.0729e+00 +1.5742e+00 -1.5585e+00 +2.3702e+00 +3.1493e+00 +2.0945e+00 -2.1304e+00 -2.7627e+00 +5.0889e+00 +1.3369e+00 +7.3982e-01 -2.4344e+00 +5.9853e-02 +5.3103e+00 +3.7993e+00 +5.0806e+00 -3.9411e+00 +3.8483e+00 -5.6586e-01
85268 +2.388759107e+00 +2.388759107e+00 -2.207312409e+02 -2.207312409e+02 -5.1124e+00 +4.6462e+00 +2.6384e-01 +1.0616e+00 +5.0414e+00 +4.5744e+00 +4.1353e+00 -2.5322e+00 -4.5008e+00 +4.2939e+00 -7.4174e-02 +2.0104e+00 +7.0078e-01 -1.8800e+00 +3.7428e+00 +2.7865e+00 +3.9275e+00 -2.7967e+00 -2.5976e+00 -3.7669e+00
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.439186561e+01 +1.439186561e+01 -3.003813439e+01 -3.003813439e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.228477523e+01 +1.228477523e+01 -3.214522477e+01 -3.214522477e+01 +3.2998e+00 -3.5222e-01 +5.2343e-01 -5.8664e-01 -9.7730e-01 -1.4266e+00 -3.2705e+00 -1.3302e+00 +1.5377e+00 +7.1523e-01 -1.0287e+00 +2.0628e+00 -2.8277e-01 -6.1123e-02 +1.2449e+00 -2.0439e+00 -1.2414e+00 -5.6492e-02 -3.1572e-01 -1.4778e+00
3 +1.006246743e+01 +1.006246743e+01 -3.436753257e+01 -3.436753257e+01 +3.7649e+00 +5.7177e-01 -2.5019e+00 -1.7273e+00 +1.0933e+00 -1.5035e-01 -4.3015e+00 -2.5350e+00 +1.7863e+00 -1.9462e+00 -4.3211e+00 +3.7901e+00 +1.1600e-01 +2.8658e+00 -1.8829e+00 -8.0882e-01 -2.6658e+00 +2.7112e+00 -1.1545e-01 +4.9234e-01
10 +5.626675338e+00 +5.626675338e+00 -3.880332466e+01 -3.880332466e+01 -6.9296e-01 +1.9398e+00 -1.3560e-01 +2.0866e-01 +1.2898e+00 +6.5412e-01 -8.7235e-01 -1.6343e+00 +1.1818e+00 -4.1261e-01 -2.9751e-01 +1.3173e+00 -2.2087e+00 +3.2276e-01 -3.7982e-01 -6.7089e-01 -6.6329e-01 -2.3337e-01 -2.3187e-01 +3.8531e-01
70 +4.998446217e+00 +4.998446217e+00 -3.943155378e+01 -3.943155378e+01 -9.5087e-01 +3.3691e+00 -1.5379e+00 -1.4094e+00 +1.4257e+00 -3.7992e-01 +2.3423e+00 +1.6427e+00 +7.2914e-01 -1.7167e+00 -7.5527e-01 +6.8595e-01 +7.8460e-02 +5.6804e-02 -1.0214e+00 +3.1790e+00 -5.2330e+00 -1.3068e+00 -2.4824e+00 -2.8613e+00
469 +4.637838654e+00 +4.637838654e+00 -3.979216135e+01 -3.979216135e+01 -1.8956e+00 +5.7865e+00 -1.9117e+00 -1.8384e+00 +2.1094e+00 +4.7265e-01 -7.0601e-01 -5.7801e+00 -4.6147e+00 +1.1539e+00 +5.0035e+00 +4.3806e+00 -2.2445e+00 +5.4614e+00 +1.0828e+00 +4.9887e+00 +2.4327e+00 -2.6344e+00 +1.3645e+00 +6.0949e-01
2532 +3.993742790e+00 +3.993742790e+00 -4.043625721e+01 -4.043625721e+01 +3.7262e+00 +4.3577e+00 -4.1835e+00 +3.6870e+00 -2.6250e+00 -8.0061e-01 -1.3649e+00 -1.2775e+00 -1.9995e+00 +4.6275e+00 -1.7940e+00 +3.3298e+00 +4.3407e+00 +5.3293e+00 -2.7787e+00 +2.2437e+00 +3.4599e+00 +5.4282e+00 +3.0305e+00 +2.8255e+00
6850 +2.936494174e+00 +2.936494174e+00 -4.149350583e+01 -4.149350583e+01 +3.0959e+00 -6.9048e-01 -1.2735e-01 -4.2942e+00 -3.1948e+00 -4.5664e+00 +1.0026e+00 -1.2033e+00 +1.1610e-01 +3.3597e+00 -1.7435e+00 +3.5153e+00 -3.5158e-01 -4.5940e+00 -4.1727e-02 -5.1217e+00 +5.8455e-01 -7.9337e-01 -1.8592e+00 -6.6468e-01
27606 +2.725234382e+00 +2.725234382e+00 -4.170476562e+01 -4.170476562e+01 +3.6977e+00 +1.3349e+00 -2.7108e+00 -2.8494e+00 +1.4740e+00 +3.9043e+00 -2.6545e+00 -4.0322e+00 -2.6482e+00 +1.1477e-01 +2.3748e+00 -2.4340e+00 -2.7305e-01 +8.9081e-01 -2.0810e+00 +1.5905e+00 -8.2407e-01 +1.2461e+00 -3.4048e+00 -4.0614e+00
27705 +2.409978162e+00 +2.409978162e+00 -4.202002184e+01 -4.202002184e+01 +3.6112e+00 +1.1958e+00 -1.8786e+00 -2.5927e+00 +1.5648e+00 +3.6304e+00 -2.9197e+00 -3.6851e+00 -1.2527e+00 +2.0280e-01 +1.2869e+00 -3.2485e+00 -1.0047e+00 +6.1609e-01 -3.2061e+00 +2.4621e+00 -1.7283e-01 +5.2451e-01 -2.0886e+00 -4.5010e+00
37434 +2.350232052e+00 +2.350232052e+00 -4.207976795e+01 -4.207976795e+01 +2.0135e+00 +2.2052e+00 +5.1365e+00 -2.9588e+00 +4.8328e+00 +6.6068e-01 +4.0258e+00 -1.1982e+00 -4.4042e+00 +6.7550e-01 -7.3408e-01 -3.7528e+00 -3.0312e+00 +2.0890e+00 -1.2599e+00 +1.0322e+00 -4.4065e+00 -3.5267e+00 -5.1326e+00 +3.9043e+00
% function evaluation | noise-free fitness - Fopt (-3.845400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.668959121e+01 +1.668959121e+01 -3.678504088e+02 -3.678504088e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
