% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
57 +5.718492630e+02 +5.718492630e+02 +6.647892630e+02 +6.647892630e+02 -3.4634e+00 -3.6766e-01 +1.6149e-01 +2.3274e+00 -7.0248e-01 +2.7019e+00 +8.3979e-02 -8.6148e-01 +1.5226e+00 +2.3185e+00 +1.6286e-01 -4.0236e+00 +3.5987e+00 -2.8956e+00 +2.7235e+00 +1.4145e-01 +9.3525e-01 +8.3919e-01 +3.3588e+00 -8.1468e-01
59 +5.394722541e+02 +5.394722541e+02 +6.324122541e+02 +6.324122541e+02 -3.2380e+00 +3.9592e-01 -2.0697e-01 +1.8869e+00 -1.5253e+00 +2.3457e+00 -1.5131e-01 -1.6396e+00 +2.1474e+00 +2.1816e+00 +2.1761e+00 -4.2551e+00 +2.2632e+00 -6.4528e-01 +2.9659e+00 +9.3410e-01 +1.4447e+00 +1.3395e+00 +2.6204e+00 -1.4478e+00
66 +3.146423717e+02 +3.146423717e+02 +4.075823717e+02 +4.075823717e+02 -2.5568e+00 -1.2120e+00 -4.7418e-01 +2.4567e+00 -8.0651e-01 +4.2755e+00 -1.7139e-01 -2.1620e+00 +3.7106e+00 +1.8060e+00 +2.1743e+00 -4.1515e+00 +8.4778e-01 -2.1750e-01 +4.1735e+00 +3.3363e-01 +2.0832e+00 +6.4480e-01 +4.7403e+00 -2.0695e+00
74 +2.754975582e+02 +2.754975582e+02 +3.684375582e+02 +3.684375582e+02 -3.1452e+00 -4.1944e-01 -3.4268e-02 +1.3051e+00 -1.8995e-01 +2.8266e+00 -1.5296e+00 -2.0797e+00 +3.0793e+00 +1.6647e+00 +7.6728e-01 -4.1557e+00 +1.4412e+00 -2.7875e-01 +2.5234e+00 +2.1776e+00 +3.9149e+00 +9.6409e-01 +4.3593e+00 -2.2763e+00
78 +2.528442398e+02 +2.528442398e+02 +3.457842398e+02 +3.457842398e+02 -1.2416e+00 -2.0643e+00 -8.9837e-02 +2.3811e+00 -1.6631e+00 +4.7690e+00 +5.3949e-01 -9.9676e-01 +4.0859e+00 +1.7923e+00 +1.3614e+00 -4.2437e+00 -8.3557e-01 -4.9306e-01 +4.5969e+00 -1.1603e-01 +1.9027e+00 -3.7864e-01 +6.2500e+00 -1.4915e+00
168 +2.491158901e+02 +2.491158901e+02 +3.420558901e+02 +3.420558901e+02 +1.1000e-01 +1.4749e+00 +2.8965e+00 -9.8806e-01 +9.6663e-01 +4.5642e+00 +1.1178e+00 -1.5649e+00 +3.9650e+00 +2.0418e+00 -1.3790e+00 -2.6279e+00 +9.7446e-02 +2.2697e+00 +2.9784e+00 +7.9741e-01 +3.4430e+00 -3.3682e+00 +5.4434e+00 +5.9321e-01
208 +2.206700348e+02 +2.206700348e+02 +3.136100348e+02 +3.136100348e+02 -2.0469e+00 +8.2553e-01 +2.4732e+00 +1.5976e+00 +1.5461e+00 +4.7961e+00 +1.9213e+00 -4.8001e-01 +7.0717e+00 +2.6207e+00 +2.4976e+00 -3.3122e+00 +2.5089e+00 +2.7618e+00 +9.3763e-01 +3.4723e+00 +4.2496e+00 -3.3687e+00 +4.6396e+00 -2.8392e-01
217 +1.335420362e+02 +1.335420362e+02 +2.264820362e+02 +2.264820362e+02 -1.8150e+00 -5.5506e-01 +2.5207e+00 +1.8633e+00 +2.6441e+00 +5.2956e+00 +2.3557e+00 -4.7979e-02 +7.4662e+00 +1.5492e+00 +1.9263e+00 -2.7423e+00 +1.6843e+00 +2.5675e+00 +9.3092e-01 +3.1291e+00 +3.3217e+00 -3.0276e+00 +4.9360e+00 +6.1613e-01
252 +9.163813323e+01 +9.163813323e+01 +1.845781332e+02 +1.845781332e+02 -2.2973e+00 +1.7984e+00 +3.0885e+00 +2.1561e+00 +3.2291e+00 +4.7517e+00 +2.2871e+00 -2.0205e+00 +5.7986e+00 +2.3037e+00 +1.3979e+00 -3.4659e+00 +2.0467e+00 +1.9815e+00 +4.2091e-01 +3.1976e+00 +2.0443e+00 -1.9709e+00 +4.4958e+00 +2.9637e-01
278 +6.085398125e+01 +6.085398125e+01 +1.537939813e+02 +1.537939813e+02 -2.0302e+00 +1.4350e+00 +2.6231e+00 +1.9689e+00 +3.4899e+00 +4.4204e+00 +2.2844e+00 -2.2874e+00 +4.5864e+00 +2.2620e+00 -2.3780e-01 -3.3214e+00 +1.6197e+00 +2.1985e+00 +7.7351e-01 +3.1358e+00 +2.5760e+00 -2.8593e+00 +3.9356e+00 +5.0688e-01
283 +5.291111752e+01 +5.291111752e+01 +1.458511175e+02 +1.458511175e+02 -1.6376e+00 +1.8819e+00 +2.4533e+00 +2.2239e+00 +2.2946e+00 +4.5675e+00 +2.8142e+00 -1.9262e+00 +4.7167e+00 +2.5025e+00 -2.4125e-01 -3.3436e+00 +1.3503e+00 +1.4423e+00 +1.0472e+00 +3.0140e+00 +3.2432e+00 -2.6970e+00 +2.9210e+00 +1.2737e-01
300 +3.072810904e+01 +3.072810904e+01 +1.236681090e+02 +1.236681090e+02 -1.7150e+00 +2.0829e+00 +1.8086e+00 +2.3996e+00 +2.5799e+00 +4.7287e+00 +2.4921e+00 -1.9980e+00 +5.2086e+00 +2.0380e+00 -5.4019e-03 -3.5852e+00 +1.0462e+00 +1.4751e+00 +6.6351e-01 +2.2916e+00 +3.0466e+00 -2.6779e+00 +3.9190e+00 +1.0388e+00
400 +2.497807124e+01 +2.497807124e+01 +1.179180712e+02 +1.179180712e+02 +5.3800e-01 +2.1991e+00 +1.5949e+00 +2.2130e+00 +3.1308e+00 +4.4338e+00 +1.4988e+00 -1.4623e+00 +4.0154e+00 +2.2958e+00 +8.2580e-01 -3.4048e+00 -5.6644e-01 +6.4531e-01 +9.3304e-01 +8.0872e-01 +2.7279e+00 -2.4780e+00 +2.7075e+00 +3.3856e-01
406 +1.979389533e+01 +1.979389533e+01 +1.127338953e+02 +1.127338953e+02 +3.1154e-01 +2.3313e+00 +1.8179e+00 +1.7618e+00 +3.5295e+00 +4.8556e+00 +1.7477e+00 -1.4698e+00 +4.1052e+00 +2.7778e+00 +1.3825e+00 -3.6541e+00 -2.2790e-01 +8.6243e-01 +1.0707e+00 +1.2302e+00 +2.7953e+00 -2.7183e+00 +2.9218e+00 +2.2021e-01
510 +1.932619329e+01 +1.932619329e+01 +1.122661933e+02 +1.122661933e+02 -8.2613e-02 +2.2154e+00 +1.3793e+00 +1.7687e+00 +2.6083e+00 +4.4757e+00 +1.5200e+00 -6.4494e-01 +3.1956e+00 +2.9745e+00 +1.9082e-01 -4.0797e+00 -5.0297e-01 +1.2907e+00 +9.7935e-01 +1.2037e+00 +3.7258e+00 -3.2480e+00 +2.6561e+00 +4.8158e-01
515 +1.861574812e+01 +1.861574812e+01 +1.115557481e+02 +1.115557481e+02 -3.5747e-01 +2.4723e+00 +1.4825e+00 +1.7682e+00 +2.5217e+00 +4.5522e+00 +1.3790e+00 -7.0241e-01 +3.1506e+00 +3.1794e+00 +1.6017e-01 -4.2179e+00 -5.1604e-01 +1.3858e+00 +9.2697e-01 +1.0963e+00 +3.6538e+00 -2.9300e+00 +2.5635e+00 +1.6066e-01
537 +1.793434563e+01 +1.793434563e+01 +1.108743456e+02 +1.108743456e+02 +1.0790e-01 +2.2966e+00 +1.6582e+00 +2.0666e+00 +2.3498e+00 +4.8164e+00 +1.5203e+00 -8.1541e-01 +2.8897e+00 +3.3145e+00 +9.6310e-03 -4.1402e+00 +1.3900e-01 +1.5630e+00 +1.0037e+00 +1.2625e+00 +3.3406e+00 -2.6512e+00 +2.1459e+00 -1.5285e-01
544 +1.720166234e+01 +1.720166234e+01 +1.101416623e+02 +1.101416623e+02 +3.4398e-02 +2.2335e+00 +1.7891e+00 +2.1622e+00 +2.4791e+00 +4.6239e+00 +1.3430e+00 -9.9539e-01 +3.0336e+00 +3.2620e+00 -1.9022e-01 -4.1366e+00 +3.0359e-01 +1.6296e+00 +1.2273e+00 +1.3062e+00 +3.3435e+00 -2.9110e+00 +1.9583e+00 -2.5718e-01
583 +1.526757437e+01 +1.526757437e+01 +1.082075744e+02 +1.082075744e+02 -2.3871e-01 +2.0571e+00 +1.5132e+00 +2.2516e+00 +2.3218e+00 +4.6801e+00 +1.5938e+00 -1.2953e+00 +3.0864e+00 +3.6297e+00 -1.3833e-01 -3.8324e+00 +1.9264e-01 +1.7606e+00 +1.1408e+00 +7.8136e-01 +3.1727e+00 -2.8287e+00 +2.3839e+00 -2.5796e-02
593 +1.495413347e+01 +1.495413347e+01 +1.078941335e+02 +1.078941335e+02 -1.4485e-01 +2.0629e+00 +1.5160e+00 +2.2991e+00 +2.4092e+00 +4.5662e+00 +1.7078e+00 -1.3918e+00 +3.1094e+00 +3.5757e+00 -2.0726e-01 -4.0623e+00 +3.1025e-01 +1.7929e+00 +1.3105e+00 +7.4035e-01 +3.1238e+00 -2.8583e+00 +2.2250e+00 -1.7999e-01
645 +1.422552756e+01 +1.422552756e+01 +1.071655276e+02 +1.071655276e+02 -2.8927e-01 +1.3186e+00 +1.1938e+00 +2.7349e+00 +2.0809e+00 +4.6688e+00 +1.3433e+00 -1.0582e+00 +3.2474e+00 +3.9539e+00 +2.1672e-01 -4.1154e+00 +2.3502e-01 +1.7306e+00 +1.1404e+00 +5.3068e-01 +2.9187e+00 -3.2593e+00 +1.7929e+00 +5.4752e-02
662 +1.147923795e+01 +1.147923795e+01 +1.044192379e+02 +1.044192379e+02 -3.5085e-01 +1.3257e+00 +1.0745e+00 +2.5084e+00 +1.8210e+00 +4.6162e+00 +1.6289e+00 -8.4113e-01 +3.1415e+00 +3.6157e+00 +1.3705e-01 -4.1945e+00 +1.2571e-01 +1.8206e+00 +1.1834e+00 +4.8748e-01 +2.9661e+00 -3.0901e+00 +1.2753e+00 +5.7989e-02
676 +1.039075602e+01 +1.039075602e+01 +1.033307560e+02 +1.033307560e+02 -1.9100e-01 +1.3342e+00 +9.7014e-01 +2.5006e+00 +2.0614e+00 +4.3849e+00 +1.7174e+00 -8.3705e-01 +3.1838e+00 +3.5686e+00 +1.2424e-01 -4.4285e+00 +9.0398e-02 +1.6960e+00 +1.0616e+00 +3.6004e-01 +2.9861e+00 -3.1109e+00 +1.1713e+00 +1.7674e-01
854 +9.650496680e+00 +9.650496680e+00 +1.025904967e+02 +1.025904967e+02 -2.8977e-01 +1.1539e+00 +8.5847e-01 +2.2017e+00 +1.9179e+00 +4.7546e+00 +1.6144e+00 -7.1077e-01 +3.0148e+00 +3.2390e+00 +3.6950e-01 -4.4952e+00 +7.1398e-02 +1.7881e+00 +1.3231e+00 +8.1477e-01 +2.9729e+00 -2.9495e+00 +9.2244e-01 +3.2809e-01
871 +9.389670826e+00 +9.389670826e+00 +1.023296708e+02 +1.023296708e+02 -2.9958e-01 +1.1113e+00 +7.8584e-01 +2.1844e+00 +1.9848e+00 +4.7711e+00 +1.5637e+00 -6.8648e-01 +2.9840e+00 +3.2638e+00 +2.8686e-01 -4.4782e+00 +3.4963e-02 +1.7770e+00 +1.3414e+00 +7.5797e-01 +2.9927e+00 -2.9509e+00 +1.0461e+00 +3.2503e-01
891 +9.327318051e+00 +9.327318051e+00 +1.022673181e+02 +1.022673181e+02 -3.0773e-01 +1.1337e+00 +7.5956e-01 +2.2455e+00 +2.0447e+00 +4.6999e+00 +1.5387e+00 -7.2638e-01 +3.0154e+00 +3.2913e+00 +3.2547e-01 -4.6135e+00 +1.1390e-02 +1.6914e+00 +1.3069e+00 +6.2335e-01 +2.9926e+00 -2.8938e+00 +1.0537e+00 +4.6039e-01
931 +9.067376754e+00 +9.067376754e+00 +1.020073768e+02 +1.020073768e+02 -4.6715e-01 +1.2471e+00 +5.8143e-01 +2.0734e+00 +2.1784e+00 +4.8481e+00 +1.6063e+00 -8.3402e-01 +2.9069e+00 +3.2944e+00 +3.0539e-01 -4.6621e+00 -8.1806e-02 +1.6177e+00 +1.2730e+00 +5.7417e-01 +2.9153e+00 -3.0239e+00 +9.0263e-01 +6.2090e-01
937 +8.876535446e+00 +8.876535446e+00 +1.018165354e+02 +1.018165354e+02 -4.4714e-01 +1.1572e+00 +5.3859e-01 +2.1047e+00 +2.1880e+00 +4.8297e+00 +1.5962e+00 -8.9630e-01 +2.8848e+00 +3.3080e+00 +1.9991e-01 -4.7044e+00 -7.5797e-02 +1.6762e+00 +1.3866e+00 +5.2696e-01 +2.9627e+00 -3.0240e+00 +9.0136e-01 +6.2091e-01
961 +8.670716743e+00 +8.670716743e+00 +1.016107167e+02 +1.016107167e+02 -5.0438e-01 +1.2606e+00 +5.0159e-01 +2.2054e+00 +2.1487e+00 +4.6984e+00 +1.5823e+00 -8.2865e-01 +2.9994e+00 +3.3021e+00 +7.9092e-02 -4.6627e+00 -4.4679e-02 +1.7297e+00 +1.2527e+00 +5.6002e-01 +2.9816e+00 -3.0162e+00 +1.0741e+00 +7.1382e-01
1108 +8.081325244e+00 +8.081325244e+00 +1.010213252e+02 +1.010213252e+02 -2.7054e-01 +1.3465e+00 +5.9555e-01 +2.3191e+00 +2.3727e+00 +4.7266e+00 +1.6933e+00 -5.9074e-01 +3.0559e+00 +3.3110e+00 +1.3481e-01 -4.5314e+00 -3.1801e-01 +1.7271e+00 +1.2613e+00 +5.2994e-01 +2.8757e+00 -2.9144e+00 +1.2996e+00 +9.8907e-01
1121 +7.860187716e+00 +7.860187716e+00 +1.008001877e+02 +1.008001877e+02 -2.6592e-01 +1.3272e+00 +5.9166e-01 +2.2893e+00 +2.3683e+00 +4.7590e+00 +1.7043e+00 -6.2680e-01 +3.0289e+00 +3.2640e+00 +2.0076e-01 -4.5133e+00 -2.6852e-01 +1.7796e+00 +1.2820e+00 +5.6337e-01 +2.8174e+00 -2.9209e+00 +1.2703e+00 +1.0100e+00
1123 +7.693925590e+00 +7.693925590e+00 +1.006339256e+02 +1.006339256e+02 -2.6085e-01 +1.2736e+00 +6.3643e-01 +2.2286e+00 +2.3311e+00 +4.8502e+00 +1.6495e+00 -6.5201e-01 +3.0479e+00 +3.3004e+00 +2.2520e-01 -4.4825e+00 -2.2413e-01 +1.8246e+00 +1.2652e+00 +5.4110e-01 +2.8186e+00 -2.9730e+00 +1.2270e+00 +9.5057e-01
1159 +7.484752333e+00 +7.484752333e+00 +1.004247523e+02 +1.004247523e+02 -1.7544e-01 +1.2193e+00 +6.4666e-01 +2.2801e+00 +2.4153e+00 +4.8821e+00 +1.6409e+00 -6.6618e-01 +2.9430e+00 +3.4294e+00 +3.1189e-01 -4.5011e+00 -2.7564e-01 +1.7273e+00 +1.1867e+00 +6.0137e-01 +2.8549e+00 -3.0293e+00 +1.2548e+00 +9.2753e-01
1178 +7.347938682e+00 +7.347938682e+00 +1.002879387e+02 +1.002879387e+02 -2.3547e-01 +1.1857e+00 +6.6809e-01 +2.2459e+00 +2.5259e+00 +4.8767e+00 +1.6354e+00 -6.4856e-01 +3.0488e+00 +3.3703e+00 +3.8452e-01 -4.4033e+00 -2.8272e-01 +1.6978e+00 +1.1598e+00 +6.6601e-01 +2.8627e+00 -3.0189e+00 +1.1932e+00 +1.0054e+00
1200 +7.217837588e+00 +7.217837588e+00 +1.001578376e+02 +1.001578376e+02 -2.3373e-01 +1.2604e+00 +6.9731e-01 +2.3677e+00 +2.4771e+00 +4.8498e+00 +1.6306e+00 -5.3067e-01 +3.0502e+00 +3.4048e+00 +3.6261e-01 -4.5042e+00 -2.7545e-01 +1.6702e+00 +1.1255e+00 +7.7029e-01 +2.8386e+00 -3.0369e+00 +1.1208e+00 +8.7024e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.653243133e+03 +2.653243133e+03 +2.688593133e+03 +2.688593133e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.806017143e+03 +1.806017143e+03 +1.841367143e+03 +1.841367143e+03 +2.8526e+00 -4.6204e+00 +1.9553e+00 -6.4390e+00 -6.1349e-01 +3.7929e+00 +2.2507e+00 +8.2087e-01 -3.5140e+00 -3.9259e-01 +2.2055e+00 +2.3802e+00 +2.7269e+00 +2.9966e+00 -9.9297e-02 +3.9317e+00 +2.0622e+00 +3.5002e+00 +5.1880e+00 -4.4659e-01
9 +1.313794761e+03 +1.313794761e+03 +1.349144761e+03 +1.349144761e+03 +1.8643e+00 -7.1917e-01 -5.1281e-01 -5.0015e+00 -1.3072e+00 +6.7498e-01 +1.0664e+00 +2.5947e+00 -2.7475e+00 -1.6829e-01 +2.0576e+00 +2.0190e+00 +2.6140e+00 +5.1312e+00 +4.1822e-02 +7.2533e-01 +1.2742e+00 +1.1527e+00 +2.8361e+00 +1.1522e+00
12 +8.930244386e+02 +8.930244386e+02 +9.283744386e+02 +9.283744386e+02 +1.5700e+00 +2.3507e-01 +1.3370e+00 -4.2937e+00 -1.7170e+00 +1.1621e+00 +9.9431e-01 +1.0659e+00 -2.6684e+00 +1.3857e-01 +3.0682e+00 +1.1079e+00 +3.2359e+00 +4.3730e+00 -7.6401e-01 -3.6615e-01 +1.6794e+00 +2.1529e+00 +2.3790e+00 +2.5429e+00
14 +7.428120638e+02 +7.428120638e+02 +7.781620638e+02 +7.781620638e+02 +1.5656e+00 -1.0085e+00 +2.8570e-01 -4.7741e+00 -1.7394e+00 -1.4070e+00 +1.7235e+00 +3.6817e+00 -1.5450e+00 -6.8050e-01 +2.4815e+00 +1.2611e+00 +3.5941e+00 +5.1707e+00 +3.9184e-01 +1.8687e-01 +1.1857e+00 +9.6060e-01 +3.9700e+00 +2.0292e+00
22 +7.288193367e+02 +7.288193367e+02 +7.641693367e+02 +7.641693367e+02 +1.1624e+00 -1.7047e+00 -4.6238e-01 -4.3113e+00 -1.6666e+00 -8.2215e-01 +2.3157e+00 +2.8797e+00 -2.3631e+00 -4.2236e-01 +1.8982e+00 +1.7062e+00 +2.7173e+00 +5.3706e+00 -5.8738e-01 -5.4195e-02 +2.4034e+00 +1.5497e+00 +3.6374e+00 +2.4461e+00
27 +5.610844618e+02 +5.610844618e+02 +5.964344618e+02 +5.964344618e+02 +1.7709e+00 -4.5942e-01 +1.4246e+00 -5.1759e+00 -1.9788e+00 -1.8069e+00 +4.2537e+00 +3.6194e+00 -1.3508e+00 -1.5738e-01 +2.5445e+00 +2.4645e+00 +5.2948e+00 +5.4508e+00 +1.3588e+00 +4.5703e-01 +2.5347e+00 +1.6013e-01 +3.9125e+00 +3.8435e+00
37 +5.164085017e+02 +5.164085017e+02 +5.517585017e+02 +5.517585017e+02 +2.7667e+00 +4.3415e-01 +1.4925e-01 -4.4564e+00 -6.9968e-01 +6.5059e-01 +4.5630e+00 +4.1654e+00 -7.3843e-01 -1.1841e+00 +1.4372e+00 +2.0957e+00 +2.9375e+00 +7.4816e+00 -7.0639e-01 -6.3734e-01 +2.1604e+00 +4.8005e-01 +3.1855e+00 +5.3428e+00
38 +4.892728255e+02 +4.892728255e+02 +5.246228255e+02 +5.246228255e+02 +8.9579e-01 +7.5838e-01 +2.7469e+00 -4.3002e+00 -1.0332e+00 -3.7073e+00 +5.0707e+00 +2.9816e+00 -1.1648e+00 -1.0152e+00 +1.8081e+00 +1.7565e+00 +4.5355e+00 +6.6685e+00 +2.1080e+00 +1.9989e+00 +3.7709e+00 +1.4355e+00 +1.9842e+00 +4.4904e+00
41 +4.621007116e+02 +4.621007116e+02 +4.974507116e+02 +4.974507116e+02 +1.5943e+00 +5.6189e-01 +2.5857e+00 -5.5272e+00 -2.1106e+00 -1.3481e+00 +4.9533e+00 +3.3939e+00 -1.3181e+00 -4.2378e-01 +1.6134e+00 +2.1877e+00 +3.4409e+00 +5.5118e+00 +3.2516e-01 -5.6751e-01 +2.4049e+00 +1.2694e+00 +3.2202e+00 +5.3617e+00
50 +3.335710703e+02 +3.335710703e+02 +3.689210703e+02 +3.689210703e+02 +2.0915e+00 +4.1960e-01 +2.6780e+00 -4.4943e+00 -2.4270e+00 +1.1969e-01 +5.7438e+00 +3.3104e+00 +5.1633e-01 -7.0089e-01 +1.4430e+00 +2.2262e+00 +3.1352e+00 +5.0277e+00 +4.9994e-01 +1.6928e-01 +1.7346e+00 +2.2250e+00 +6.3181e+00 +6.4273e+00
55 +3.155891060e+02 +3.155891060e+02 +3.509391060e+02 +3.509391060e+02 +1.6919e+00 +9.8677e-01 +2.7191e+00 -3.7211e+00 -1.3088e+00 +1.2594e-01 +5.8170e+00 +4.4004e+00 +4.3356e-01 -9.3893e-01 +2.1965e-01 +1.2430e+00 +3.3066e+00 +4.5217e+00 -3.6346e-01 -8.0441e-01 +2.8280e-01 +2.4777e+00 +6.6123e+00 +6.0483e+00
78 +2.585325364e+02 +2.585325364e+02 +2.938825364e+02 +2.938825364e+02 +2.2224e+00 +2.3268e+00 +4.1363e+00 -5.2318e+00 -1.1672e+00 -3.2155e-01 +6.7350e+00 +3.0293e+00 +1.0168e+00 -2.8621e+00 -1.4356e+00 +1.6145e+00 +3.2027e+00 +4.5837e+00 +2.5221e-01 -2.2709e-01 +1.4323e+00 +3.7536e+00 +5.0958e+00 +7.8640e+00
88 +2.021654761e+02 +2.021654761e+02 +2.375154761e+02 +2.375154761e+02 +2.0187e+00 +2.9683e+00 +4.0283e+00 -5.3040e+00 -1.0129e+00 +4.7158e-01 +4.6086e+00 +3.7429e+00 -9.6590e-01 -2.3564e+00 -6.8364e-01 +1.0031e+00 +3.6299e+00 +4.1543e+00 -1.7238e-01 +4.1414e-01 +2.1264e+00 +3.7760e+00 +5.4092e+00 +7.5926e+00
113 +1.570433010e+02 +1.570433010e+02 +1.923933010e+02 +1.923933010e+02 +3.5230e+00 +3.3910e+00 +3.5315e+00 -4.3247e+00 -7.7111e-01 +2.6746e+00 +4.4606e+00 +3.6037e+00 -2.8037e+00 -5.4471e-01 -1.1087e+00 -1.3251e+00 +3.1120e+00 +6.6385e+00 +2.9208e-01 +3.1366e-01 +2.6588e+00 +9.2531e-01 +5.5595e+00 +5.5717e+00
179 +1.367756542e+02 +1.367756542e+02 +1.721256542e+02 +1.721256542e+02 +1.4088e+00 +3.2227e+00 +5.5721e+00 -1.9617e+00 -4.4939e-01 +1.0132e+00 +3.2093e+00 +1.5801e+00 -7.6136e-01 -3.9864e+00 -1.8945e-02 +4.4649e-01 -1.9370e-01 +5.6787e+00 +1.1498e+00 +2.6846e+00 +2.5475e+00 -2.7676e-01 +5.8049e+00 +4.6893e+00
182 +9.648650449e+01 +9.648650449e+01 +1.318365045e+02 +1.318365045e+02 +9.0955e-01 +2.9169e+00 +6.4815e+00 -2.4750e+00 -1.2172e+00 +1.2800e+00 +2.8155e+00 +1.9494e+00 -1.2802e-01 -3.3466e+00 -4.1883e-01 +2.2450e-01 -2.4104e-01 +5.5785e+00 +8.5277e-01 +2.0580e+00 +3.0892e+00 +1.0034e+00 +5.8588e+00 +6.1281e+00
