% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
73 +4.056040600e+01 +4.056040600e+01 +1.200404060e+02 +1.200404060e+02 +1.2218e+00 -3.3025e+00 -1.2051e+00 +9.0344e-01 -1.4558e+00 +1.1730e+00 -8.5827e-01 -5.8204e-01 -3.1032e+00 -1.6339e+00 -4.3694e+00 +3.0935e-01 +3.3548e+00 +9.9019e-01 +4.8764e+00 +1.3054e+00 -1.3952e+00 -1.7690e+00 -7.4761e-02 +2.2073e+00
82 +3.967453744e+01 +3.967453744e+01 +1.191545374e+02 +1.191545374e+02 +6.3502e-01 -1.9944e+00 -1.7133e-01 +2.9027e-01 -5.2444e-01 +1.4668e+00 -6.1190e-01 +3.6576e-01 -3.0175e+00 -1.7114e+00 -3.3046e+00 -8.8489e-02 +2.0674e+00 +1.5229e+00 +4.2169e+00 +1.9397e+00 -9.6278e-01 -6.7721e-01 +3.9094e-01 +2.5547e+00
86 +3.835201749e+01 +3.835201749e+01 +1.178320175e+02 +1.178320175e+02 +1.7216e+00 -3.5325e+00 -1.9955e+00 +8.7806e-01 -2.2069e+00 +1.6870e+00 +1.4860e-01 -5.5304e-01 -2.5928e+00 -1.2659e+00 -3.1906e+00 +5.4743e-02 +3.1561e+00 -4.9885e-01 +2.9590e+00 +2.5463e+00 -1.0051e+00 -1.9635e+00 -3.6621e-01 +1.4336e+00
92 +3.630406435e+01 +3.630406435e+01 +1.157840644e+02 +1.157840644e+02 +1.1276e+00 -3.9989e+00 -1.1737e+00 +6.1185e-02 -2.9150e+00 +1.1095e+00 +4.3185e-01 -1.0328e+00 -3.8841e+00 -3.5567e+00 -4.6044e+00 +3.1260e-01 +1.9135e+00 +1.3635e-01 +3.3584e+00 +2.1058e+00 -1.4355e+00 -1.2476e+00 +7.7713e-01 +1.3310e+00
108 +3.259920498e+01 +3.259920498e+01 +1.120792050e+02 +1.120792050e+02 +8.3364e-01 -4.0267e+00 -1.3753e+00 +9.3122e-01 -2.9759e+00 -9.9314e-02 +3.5331e-01 -1.2326e+00 -4.2699e+00 -1.6376e+00 -3.6163e+00 +2.0285e-01 +1.7333e+00 -3.5460e-02 +4.6017e+00 +2.3237e+00 -4.7269e-01 -1.5410e+00 +1.7331e+00 +1.5087e+00
111 +2.824500676e+01 +2.824500676e+01 +1.077250068e+02 +1.077250068e+02 +4.1483e-01 -3.2596e+00 -1.7227e+00 +5.4931e-01 -2.0029e+00 +1.1850e+00 -7.3290e-02 -1.4819e+00 -3.4104e+00 -3.7391e+00 -4.5118e+00 -3.5411e-01 +2.4547e+00 +9.4129e-01 +3.3297e+00 +3.6041e+00 -1.0633e+00 -2.4159e+00 +1.3853e+00 +1.2236e+00
131 +1.945750144e+01 +1.945750144e+01 +9.893750144e+01 +9.893750144e+01 -1.2470e+00 -2.2186e+00 -5.6917e-01 +3.7610e-01 -1.3391e+00 +1.1377e+00 -4.8437e-01 +1.8593e-01 -3.5544e+00 -3.7790e+00 -2.9445e+00 +9.1234e-01 +1.6990e+00 +5.3960e-01 +3.6000e+00 +4.2623e+00 +5.8448e-02 -2.9185e+00 +2.5809e+00 +2.2893e-01
136 +1.819642337e+01 +1.819642337e+01 +9.767642337e+01 +9.767642337e+01 -1.9902e-02 -1.2267e+00 -1.2631e+00 +1.5931e+00 -1.0097e+00 +5.9612e-01 -7.6003e-01 -2.2721e-01 -4.0486e+00 -3.8561e+00 -3.5105e+00 +1.5060e+00 +2.0315e+00 -5.8212e-01 +3.8253e+00 +3.3843e+00 +2.3724e-01 -3.2384e+00 +2.5624e+00 -9.8293e-01
138 +1.732328396e+01 +1.732328396e+01 +9.680328396e+01 +9.680328396e+01 -4.8082e-01 -1.8384e+00 -7.3670e-01 +1.4908e+00 -1.1154e+00 -5.6887e-01 -3.4695e-01 +6.8260e-01 -3.1706e+00 -3.6806e+00 -3.4876e+00 +2.7355e+00 +2.1925e+00 -1.3093e-01 +3.6260e+00 +4.1780e+00 +1.1299e+00 -2.9079e+00 +3.3230e+00 -2.2975e-01
149 +1.682935265e+01 +1.682935265e+01 +9.630935265e+01 +9.630935265e+01 +1.2323e-01 -1.7607e+00 -1.0712e+00 +1.5172e+00 -1.7443e+00 -6.7956e-01 -3.9381e-02 +9.7204e-02 -2.8781e+00 -2.6336e+00 -3.7282e+00 +2.9603e+00 +1.6949e+00 -4.3925e-01 +2.2253e+00 +3.7899e+00 +7.9786e-01 -3.1514e+00 +3.4008e+00 -1.0034e+00
156 +1.418073273e+01 +1.418073273e+01 +9.366073273e+01 +9.366073273e+01 +7.7502e-01 -2.7780e+00 -8.0795e-01 +1.9480e+00 -9.8645e-01 +2.3758e-01 -9.4462e-02 +9.4630e-01 -2.9747e+00 -2.5748e+00 -4.6466e+00 +2.9176e+00 +1.7088e+00 -7.6656e-01 +3.3493e+00 +3.7843e+00 +5.4531e-02 -3.2503e+00 +2.5506e+00 -5.1894e-02
169 +1.307004518e+01 +1.307004518e+01 +9.255004518e+01 +9.255004518e+01 +3.5491e-01 -2.7371e+00 -1.0506e+00 +3.2382e+00 -1.5559e+00 -3.7116e-01 -5.1694e-01 +9.1244e-01 -2.3930e+00 -3.6700e+00 -4.0158e+00 +1.7765e+00 +2.2047e+00 -7.1487e-01 +3.5592e+00 +3.5512e+00 -4.2198e-01 -3.6221e+00 +2.5477e+00 -2.8630e-01
220 +1.118720865e+01 +1.118720865e+01 +9.066720865e+01 +9.066720865e+01 +2.9211e-01 -2.5101e+00 -6.1086e-01 +2.6287e+00 -7.5241e-01 +4.6958e-01 +9.0114e-01 +5.7214e-01 -1.5897e+00 -3.0111e+00 -3.6933e+00 +9.1078e-01 +2.0676e+00 +1.1776e-02 +3.9573e+00 +3.4196e+00 -3.6289e-01 -3.8555e+00 +3.1764e+00 +5.9495e-01
233 +9.959540144e+00 +9.959540144e+00 +8.943954014e+01 +8.943954014e+01 +4.9887e-01 -2.2970e+00 -4.6819e-01 +2.8206e+00 -1.3453e+00 +9.1863e-01 +1.0699e+00 +6.3425e-02 -4.8949e-01 -3.6447e+00 -2.9745e+00 +1.8317e+00 +1.7478e+00 -3.8213e-02 +3.2718e+00 +2.1346e+00 +1.0184e-01 -3.8339e+00 +3.0757e+00 +1.6456e+00
247 +8.236939108e+00 +8.236939108e+00 +8.771693911e+01 +8.771693911e+01 +9.0978e-01 -2.3743e+00 -4.5043e-01 +2.9694e+00 -1.4629e+00 +2.8510e-01 +2.8365e-01 -2.8220e-01 -1.0095e+00 -3.0847e+00 -2.4460e+00 +2.3062e+00 +1.4195e+00 +2.5675e-01 +3.7861e+00 +2.7131e+00 -3.3530e-01 -3.9759e+00 +3.0532e+00 +1.6036e+00
265 +7.871941116e+00 +7.871941116e+00 +8.735194112e+01 +8.735194112e+01 +1.2435e+00 -1.8393e+00 -1.0452e-01 +2.7982e+00 -1.9090e+00 +2.6889e-01 +4.0879e-01 -4.6680e-01 -1.7126e+00 -3.0326e+00 -2.6389e+00 +2.6192e+00 +1.2020e+00 +3.6759e-01 +3.8470e+00 +2.1547e+00 +2.4467e-01 -3.4705e+00 +3.2715e+00 +1.7939e+00
273 +7.177658956e+00 +7.177658956e+00 +8.665765896e+01 +8.665765896e+01 +7.4174e-01 -1.8830e+00 -4.7360e-01 +2.9257e+00 -1.8378e+00 +3.7912e-01 +5.9813e-01 -5.7132e-01 -1.2011e+00 -3.1762e+00 -2.6326e+00 +2.9886e+00 +1.0064e+00 +4.3876e-02 +3.5478e+00 +2.2382e+00 -1.9841e-01 -3.9125e+00 +2.8113e+00 +1.9185e+00
294 +6.370113271e+00 +6.370113271e+00 +8.585011327e+01 +8.585011327e+01 +8.5851e-01 -1.0395e+00 -5.7465e-01 +2.2592e+00 -2.6522e+00 +6.9302e-01 +5.4224e-01 -3.1141e-01 -1.7027e+00 -2.8351e+00 -3.3846e+00 +3.4912e+00 +9.2830e-01 +5.0217e-01 +3.1770e+00 +1.7786e+00 -7.0258e-01 -3.5004e+00 +2.8605e+00 +1.6566e+00
310 +5.512332045e+00 +5.512332045e+00 +8.499233205e+01 +8.499233205e+01 +7.6626e-01 -1.5044e+00 -1.3475e-01 +2.2589e+00 -2.3623e+00 +4.3748e-01 -3.7127e-02 +1.5831e-01 -7.7913e-01 -2.7214e+00 -3.1852e+00 +3.5928e+00 +9.8382e-01 -3.9464e-02 +3.7869e+00 +2.5653e+00 -2.0331e-01 -3.1772e+00 +2.4109e+00 +1.6028e+00
314 +5.162368301e+00 +5.162368301e+00 +8.464236830e+01 +8.464236830e+01 +9.4022e-01 -1.7190e+00 -3.0435e-01 +1.8051e+00 -2.0551e+00 +3.5200e-01 -2.4823e-01 +1.1167e-01 -1.0076e+00 -3.2056e+00 -3.1299e+00 +2.8383e+00 +7.2514e-01 -3.9852e-01 +3.8971e+00 +2.6064e+00 -4.1081e-01 -2.9689e+00 +2.9585e+00 +1.9963e+00
326 +3.975348908e+00 +3.975348908e+00 +8.345534891e+01 +8.345534891e+01 +6.9398e-01 -1.0784e+00 -4.9230e-01 +2.1827e+00 -1.7194e+00 +2.1868e-01 +1.4916e-01 +2.3812e-01 -1.1953e+00 -2.9401e+00 -3.9870e+00 +2.4658e+00 +8.1120e-01 -5.8437e-01 +4.0488e+00 +2.5019e+00 -3.3001e-01 -3.0143e+00 +3.0400e+00 +1.7862e+00
357 +3.690976429e+00 +3.690976429e+00 +8.317097643e+01 +8.317097643e+01 +1.0907e+00 -1.3420e+00 -2.5406e-01 +2.3145e+00 -1.6642e+00 +5.6141e-01 +5.5950e-01 +2.5652e-01 -1.7337e+00 -2.9846e+00 -3.9529e+00 +1.8990e+00 +9.5777e-01 -3.8887e-01 +3.7072e+00 +2.9830e+00 +4.0959e-02 -3.3974e+00 +3.1339e+00 +1.3638e+00
368 +2.915577549e+00 +2.915577549e+00 +8.239557755e+01 +8.239557755e+01 +7.9597e-01 -1.5052e+00 -5.7841e-02 +2.2448e+00 -1.9756e+00 +4.5199e-01 +2.9610e-01 +2.9076e-02 -1.7895e+00 -3.1480e+00 -3.8677e+00 +1.6863e+00 +8.9361e-01 -1.9169e-01 +3.4292e+00 +2.7974e+00 +1.5610e-01 -3.4037e+00 +3.1518e+00 +1.1319e+00
388 +2.805377556e+00 +2.805377556e+00 +8.228537756e+01 +8.228537756e+01 +4.3500e-01 -1.4659e+00 +2.0435e-01 +2.2967e+00 -2.2590e+00 +6.8246e-01 +7.4430e-02 -4.9547e-02 -2.1841e+00 -2.6016e+00 -3.7770e+00 +1.8425e+00 +9.3102e-01 +1.3048e-02 +3.3837e+00 +2.6769e+00 +2.0844e-01 -3.6170e+00 +2.9952e+00 +1.0881e+00
394 +2.291523256e+00 +2.291523256e+00 +8.177152326e+01 +8.177152326e+01 +5.6483e-01 -1.4337e+00 -8.9148e-03 +2.0923e+00 -2.3816e+00 +6.0252e-01 +4.1308e-02 -1.7884e-01 -2.2737e+00 -2.7102e+00 -3.4522e+00 +1.6853e+00 +1.0083e+00 -3.0033e-01 +3.4545e+00 +2.8952e+00 +1.4572e-01 -3.7252e+00 +2.8610e+00 +1.0348e+00
406 +2.107902727e+00 +2.107902727e+00 +8.158790273e+01 +8.158790273e+01 +6.3442e-01 -1.1850e+00 -1.0065e-01 +2.0889e+00 -2.6442e+00 +8.3621e-01 -1.6901e-01 -2.1207e-01 -1.9962e+00 -2.6156e+00 -3.5637e+00 +1.7949e+00 +8.4199e-01 -6.2335e-01 +3.5364e+00 +2.8078e+00 +9.9315e-02 -3.7892e+00 +2.6030e+00 +7.8802e-01
409 +1.954125768e+00 +1.954125768e+00 +8.143412577e+01 +8.143412577e+01 +7.2401e-01 -1.2443e+00 +1.8625e-01 +2.2585e+00 -2.6027e+00 +6.1588e-01 +1.1721e-01 -4.8709e-02 -1.9802e+00 -3.0196e+00 -3.5238e+00 +2.0039e+00 +1.2284e+00 -1.6390e-01 +3.6547e+00 +2.9014e+00 +4.5019e-01 -3.7613e+00 +2.5854e+00 +1.4158e+00
421 +1.819356680e+00 +1.819356680e+00 +8.129935668e+01 +8.129935668e+01 +6.2030e-01 -1.2332e+00 -2.3174e-01 +2.1375e+00 -2.6188e+00 +6.5502e-01 +1.2771e-01 -1.2584e-01 -1.8006e+00 -3.3398e+00 -3.4423e+00 +1.8676e+00 +1.3318e+00 -4.8063e-01 +3.9705e+00 +2.9273e+00 +3.8588e-01 -3.4298e+00 +2.1956e+00 +1.6085e+00
425 +1.473571643e+00 +1.473571643e+00 +8.095357164e+01 +8.095357164e+01 +4.9300e-01 -1.3252e+00 -4.3198e-01 +2.2126e+00 -2.6734e+00 +6.7015e-01 +1.9764e-01 -3.8626e-02 -1.6441e+00 -3.4654e+00 -3.5346e+00 +1.9037e+00 +1.0794e+00 -4.8813e-01 +3.9713e+00 +2.7901e+00 +3.2313e-01 -3.4763e+00 +2.4085e+00 +1.6222e+00
450 +1.087298979e+00 +1.087298979e+00 +8.056729898e+01 +8.056729898e+01 +1.0368e-01 -1.4465e+00 -9.3067e-01 +1.9476e+00 -2.7512e+00 +5.7927e-01 -7.9851e-02 +1.4916e-01 -1.5680e+00 -3.6720e+00 -3.7131e+00 +1.6932e+00 +1.0243e+00 -2.9734e-01 +3.6782e+00 +2.9300e+00 +2.2519e-02 -3.3594e+00 +2.3403e+00 +1.3168e+00
480 +8.818839036e-01 +8.818839036e-01 +8.036188390e+01 +8.036188390e+01 +1.7504e-01 -1.6334e+00 -6.7582e-01 +1.9313e+00 -2.4613e+00 +5.7923e-01 -4.3504e-02 +1.7294e-01 -1.6520e+00 -3.5110e+00 -3.5651e+00 +1.8397e+00 +1.1312e+00 -1.0533e-01 +3.6031e+00 +2.7598e+00 +9.0919e-02 -3.5709e+00 +2.5683e+00 +1.3972e+00
490 +7.400957740e-01 +7.400957740e-01 +8.022009577e+01 +8.022009577e+01 +2.1742e-01 -1.5508e+00 -6.8295e-01 +1.8548e+00 -2.4045e+00 +6.2925e-01 -5.1638e-03 +1.4137e-01 -1.5651e+00 -3.3504e+00 -3.6961e+00 +1.7111e+00 +1.0015e+00 -3.6317e-02 +3.6332e+00 +2.6896e+00 +8.9542e-02 -3.7021e+00 +2.6519e+00 +1.3459e+00
503 +7.068471332e-01 +7.068471332e-01 +8.018684713e+01 +8.018684713e+01 +2.1325e-01 -1.2774e+00 -5.5525e-01 +1.9162e+00 -2.2850e+00 +7.1877e-01 -9.8467e-02 +3.2383e-01 -1.6532e+00 -3.3943e+00 -3.9370e+00 +1.7219e+00 +9.0228e-01 +2.1456e-02 +3.7764e+00 +2.7118e+00 -3.0003e-02 -3.8698e+00 +2.4182e+00 +1.5983e+00
511 +4.734741905e-01 +4.734741905e-01 +7.995347419e+01 +7.995347419e+01 +2.4389e-01 -1.4753e+00 -6.1622e-01 +1.8723e+00 -2.3387e+00 +6.7742e-01 -1.2613e-01 +3.1658e-01 -1.5299e+00 -3.0226e+00 -3.7071e+00 +1.9607e+00 +8.9212e-01 -4.2167e-02 +3.7986e+00 +2.7424e+00 -9.1336e-02 -3.8067e+00 +2.3931e+00 +1.3883e+00
573 +4.203838246e-01 +4.203838246e-01 +7.990038382e+01 +7.990038382e+01 +4.1243e-01 -1.5253e+00 -7.5119e-01 +2.0916e+00 -2.7810e+00 +5.0856e-01 -5.0590e-02 +1.8448e-01 -1.6953e+00 -2.8499e+00 -3.8165e+00 +1.8494e+00 +1.0891e+00 -9.6141e-02 +3.7466e+00 +3.0709e+00 -1.8928e-01 -3.6683e+00 +2.4373e+00 +1.2129e+00
585 +3.714244382e-01 +3.714244382e-01 +7.985142444e+01 +7.985142444e+01 +3.5415e-01 -1.5032e+00 -5.3437e-01 +2.2155e+00 -2.7591e+00 +4.8538e-01 -4.2122e-03 +1.5881e-01 -1.6569e+00 -2.8929e+00 -3.9067e+00 +1.9202e+00 +1.0943e+00 -6.2638e-02 +3.6426e+00 +2.9358e+00 -1.1920e-01 -3.7037e+00 +2.4505e+00 +1.3103e+00
616 +3.306441363e-01 +3.306441363e-01 +7.981064414e+01 +7.981064414e+01 +1.9450e-01 -1.4692e+00 -4.7229e-01 +1.9611e+00 -2.8560e+00 +5.1230e-01 -2.9412e-02 +1.8598e-01 -1.4571e+00 -2.8187e+00 -3.8875e+00 +1.9431e+00 +1.0534e+00 -1.6506e-01 +3.6231e+00 +3.0046e+00 -7.9610e-02 -3.9441e+00 +2.4283e+00 +1.3425e+00
622 +2.684607729e-01 +2.684607729e-01 +7.974846077e+01 +7.974846077e+01 +2.1417e-01 -1.4435e+00 -4.8777e-01 +1.8991e+00 -2.7551e+00 +4.3921e-01 +1.9560e-02 +1.5559e-01 -1.5506e+00 -2.9799e+00 -3.9801e+00 +1.8361e+00 +1.0039e+00 -1.6685e-01 +3.6024e+00 +2.9302e+00 -5.1018e-02 -3.8459e+00 +2.3310e+00 +1.2449e+00
635 +2.531826033e-01 +2.531826033e-01 +7.973318260e+01 +7.973318260e+01 +3.5956e-01 -1.3986e+00 -5.3519e-01 +1.8898e+00 -2.6396e+00 +4.3979e-01 +4.2745e-02 +1.4724e-01 -1.4534e+00 -3.0343e+00 -3.9804e+00 +1.8859e+00 +1.0264e+00 -8.6345e-02 +3.5650e+00 +2.7943e+00 -1.1063e-01 -3.8794e+00 +2.3316e+00 +1.2028e+00
682 +2.142020385e-01 +2.142020385e-01 +7.969420204e+01 +7.969420204e+01 +3.1135e-01 -1.2447e+00 -6.1048e-01 +1.8675e+00 -2.6646e+00 +3.3464e-01 -3.9807e-02 -1.7001e-02 -1.4954e+00 -3.1505e+00 -4.0107e+00 +1.9265e+00 +1.0917e+00 -1.0081e-01 +3.6341e+00 +2.8628e+00 -6.4765e-03 -3.9034e+00 +2.3162e+00 +1.0962e+00
693 +1.981752784e-01 +1.981752784e-01 +7.967817528e+01 +7.967817528e+01 +2.7346e-01 -1.1699e+00 -6.2852e-01 +1.8548e+00 -2.6935e+00 +2.9713e-01 -7.1148e-03 -4.0251e-02 -1.5314e+00 -3.1526e+00 -3.9585e+00 +1.8747e+00 +1.1632e+00 -9.0383e-02 +3.6143e+00 +2.9377e+00 -7.4437e-02 -3.8900e+00 +2.3471e+00 +1.1120e+00
705 +1.851815790e-01 +1.851815790e-01 +7.966518158e+01 +7.966518158e+01 +3.3163e-01 -1.1135e+00 -6.8922e-01 +1.7664e+00 -2.6595e+00 +3.3758e-01 -1.4306e-02 +5.1698e-02 -1.4869e+00 -3.1771e+00 -3.9356e+00 +1.8747e+00 +1.1557e+00 -9.5161e-02 +3.5727e+00 +2.9164e+00 -2.9113e-02 -3.8987e+00 +2.3176e+00 +1.1672e+00
708 +1.790908218e-01 +1.790908218e-01 +7.965909082e+01 +7.965909082e+01 +2.5956e-01 -1.1693e+00 -6.2004e-01 +1.8419e+00 -2.6564e+00 +3.6354e-01 -4.8364e-03 -4.0792e-02 -1.4982e+00 -3.1958e+00 -3.9445e+00 +1.9314e+00 +1.1082e+00 -7.0893e-02 +3.5771e+00 +2.8521e+00 -2.6353e-02 -3.9259e+00 +2.3462e+00 +1.1543e+00
715 +1.673745129e-01 +1.673745129e-01 +7.964737451e+01 +7.964737451e+01 +2.9265e-01 -1.1533e+00 -6.8700e-01 +1.8553e+00 -2.6463e+00 +3.3239e-01 +2.2874e-02 -7.3318e-02 -1.5764e+00 -3.2164e+00 -3.9065e+00 +1.9274e+00 +1.0827e+00 -7.5457e-02 +3.6425e+00 +2.8949e+00 -9.4239e-02 -3.9320e+00 +2.3699e+00 +1.1420e+00
721 +1.152158759e-01 +1.152158759e-01 +7.959521588e+01 +7.959521588e+01 +2.7770e-01 -1.1688e+00 -6.3450e-01 +1.8242e+00 -2.6764e+00 +4.2904e-01 -3.8700e-02 -1.4699e-02 -1.5546e+00 -3.1104e+00 -3.9396e+00 +2.0211e+00 +1.1860e+00 -9.1917e-02 +3.5533e+00 +2.9327e+00 +8.1629e-03 -3.9368e+00 +2.3788e+00 +1.2301e+00
727 +1.003500210e-01 +1.003500210e-01 +7.958035002e+01 +7.958035002e+01 +2.8710e-01 -1.0780e+00 -5.9950e-01 +1.8933e+00 -2.7047e+00 +4.5291e-01 -3.4139e-02 -2.6975e-02 -1.5750e+00 -3.0960e+00 -3.9239e+00 +1.9545e+00 +1.0942e+00 -6.3866e-02 +3.5861e+00 +2.9218e+00 -8.5996e-03 -3.9950e+00 +2.3061e+00 +1.2754e+00
736 +7.909109461e-02 +7.909109461e-02 +7.955909109e+01 +7.955909109e+01 +2.6072e-01 -1.0500e+00 -7.1122e-01 +1.9143e+00 -2.7163e+00 +4.4527e-01 -3.6085e-02 +6.5600e-02 -1.6495e+00 -3.0916e+00 -3.9206e+00 +1.9350e+00 +1.0444e+00 -9.4730e-02 +3.5495e+00 +2.9749e+00 +3.7993e-03 -3.9802e+00 +2.2811e+00 +1.3126e+00
784 +6.878002597e-02 +6.878002597e-02 +7.954878003e+01 +7.954878003e+01 +2.3720e-01 -1.1195e+00 -7.0187e-01 +2.0147e+00 -2.7746e+00 +4.1945e-01 -2.5490e-02 +1.2774e-01 -1.6020e+00 -3.0184e+00 -3.8046e+00 +1.9798e+00 +1.0968e+00 -1.7619e-02 +3.7446e+00 +2.9451e+00 -3.5415e-02 -4.0170e+00 +2.3220e+00 +1.3133e+00
841 +6.227556560e-02 +6.227556560e-02 +7.954227557e+01 +7.954227557e+01 +3.0424e-01 -1.1914e+00 -6.2343e-01 +1.9383e+00 -2.6842e+00 +4.5870e-01 -1.6591e-02 +2.1053e-01 -1.5331e+00 -3.0845e+00 -3.8728e+00 +1.9885e+00 +1.1101e+00 +1.5504e-02 +3.6486e+00 +2.9009e+00 -1.5330e-01 -3.9897e+00 +2.3618e+00 +1.3306e+00
848 +5.396848772e-02 +5.396848772e-02 +7.953396849e+01 +7.953396849e+01 +3.0028e-01 -1.1882e+00 -5.9734e-01 +1.9024e+00 -2.7112e+00 +4.0763e-01 -5.0410e-02 +1.8296e-01 -1.5942e+00 -3.1042e+00 -3.8704e+00 +1.9611e+00 +1.1274e+00 +4.0618e-03 +3.6934e+00 +2.9261e+00 -1.4279e-01 -3.9818e+00 +2.3671e+00 +1.3414e+00
849 +3.720459467e-02 +3.720459467e-02 +7.951720459e+01 +7.951720459e+01 +2.7580e-01 -1.1702e+00 -6.8225e-01 +1.9576e+00 -2.6570e+00 +4.7786e-01 -5.5349e-02 +1.9113e-01 -1.5812e+00 -3.0978e+00 -3.8327e+00 +2.0039e+00 +1.1119e+00 +2.8607e-02 +3.6488e+00 +2.8983e+00 -1.6401e-01 -3.9466e+00 +2.3732e+00 +1.3275e+00
860 +3.290775280e-02 +3.290775280e-02 +7.951290775e+01 +7.951290775e+01 +2.6717e-01 -1.2126e+00 -6.9634e-01 +1.9271e+00 -2.6488e+00 +4.6528e-01 -6.2887e-02 +1.8011e-01 -1.6202e+00 -3.0424e+00 -3.7949e+00 +2.0355e+00 +1.1109e+00 +2.0440e-03 +3.6194e+00 +2.9221e+00 -1.8179e-01 -3.9776e+00 +2.3471e+00 +1.3257e+00
