% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1195452 +1.230252218e+02 +1.230252218e+02 +1.992952218e+02 +1.992952218e+02 -8.6899e-01 -1.8175e+00 +3.6393e+00 -2.1279e+00 -1.4634e+00 -3.0218e+00 -1.8207e+00 +1.5415e+00 +2.6241e-01 +2.2271e+00 +4.3764e+00 -3.8625e+00 +5.4147e+00 +2.1767e+00 -5.4347e+00 -1.1374e+00 +2.0785e+00 -2.7193e+00 +1.3482e+00 +2.5959e-01
1214727 +1.202207599e+02 +1.202207599e+02 +1.964907599e+02 +1.964907599e+02 -9.7345e-01 -1.8203e+00 +3.6364e+00 -1.9293e+00 -1.4432e+00 -3.1112e+00 -1.9452e+00 +1.7025e+00 +3.3984e-01 +2.2485e+00 +4.2551e+00 -3.7020e+00 +5.4138e+00 +2.1718e+00 -5.0984e+00 -1.2092e+00 +2.0644e+00 -2.9028e+00 +1.3429e+00 +3.2893e-01
1221167 +1.174703939e+02 +1.174703939e+02 +1.937403939e+02 +1.937403939e+02 -8.5354e-01 -1.8224e+00 +3.6366e+00 -1.9273e+00 -1.4426e+00 -3.1116e+00 -1.8837e+00 +1.3696e+00 +4.7025e-01 +2.2569e+00 +4.2374e+00 -3.6083e+00 +5.4138e+00 +2.1702e+00 -4.2717e+00 -1.4825e+00 +2.1347e+00 -3.1011e+00 +1.3426e+00 +2.6441e-01
1229727 +1.148077359e+02 +1.148077359e+02 +1.910777359e+02 +1.910777359e+02 -9.3330e-01 -1.8209e+00 +3.6367e+00 -1.9234e+00 -1.4470e+00 -3.1096e+00 -1.7881e+00 +1.4058e+00 +5.5804e-01 +2.2351e+00 +4.2199e+00 -3.4452e+00 +5.4138e+00 +2.1711e+00 -3.5664e+00 -1.7647e+00 +2.0272e+00 -3.1301e+00 +1.3431e+00 +2.3123e-01
1236784 +1.121997768e+02 +1.121997768e+02 +1.884697768e+02 +1.884697768e+02 -9.4587e-01 -1.8213e+00 +3.6366e+00 -1.9193e+00 -1.4450e+00 -3.0671e+00 -1.5079e+00 +8.9498e-01 +5.5152e-01 +2.2389e+00 +4.2034e+00 -3.4165e+00 +5.4138e+00 +2.1713e+00 -3.3322e+00 -1.7578e+00 +1.9618e+00 -3.5216e+00 +1.3432e+00 +1.1355e-01
1243471 +1.096393338e+02 +1.096393338e+02 +1.859093338e+02 +1.859093338e+02 -9.1812e-01 -1.8209e+00 +3.6366e+00 -1.9157e+00 -1.4442e+00 -3.0711e+00 -9.3878e-01 +1.2701e+00 +5.4419e-01 +2.2420e+00 +4.1680e+00 -3.3556e+00 +5.4138e+00 +2.1715e+00 -3.2860e+00 -1.8724e+00 +1.9531e+00 -3.8982e+00 +1.3431e+00 -1.7530e-01
1248879 +1.071498475e+02 +1.071498475e+02 +1.834198475e+02 +1.834198475e+02 -9.3936e-01 -1.8214e+00 +3.6366e+00 -1.9188e+00 -1.4445e+00 -3.0702e+00 -8.7134e-01 +1.4007e+00 +5.3344e-01 +2.2444e+00 +4.1314e+00 -3.3028e+00 +5.4138e+00 +2.1716e+00 -3.2480e+00 -2.4562e+00 +1.9227e+00 -3.9017e+00 +1.3425e+00 -4.3359e-01
1260723 +1.047125712e+02 +1.047125712e+02 +1.809825712e+02 +1.809825712e+02 -9.4210e-01 -1.8204e+00 +3.6365e+00 -1.9098e+00 -1.4467e+00 -3.0552e+00 -1.0970e+00 +1.7263e+00 +5.1093e-01 +2.2441e+00 +3.9939e+00 -3.0847e+00 +5.4138e+00 +2.1715e+00 -2.9656e+00 -2.6821e+00 +1.8862e+00 -4.0067e+00 +1.3421e+00 -8.1209e-01
1274294 +1.023289962e+02 +1.023289962e+02 +1.785989962e+02 +1.785989962e+02 -9.4227e-01 -1.8220e+00 +3.6363e+00 -1.9048e+00 -1.4452e+00 -3.0600e+00 -9.6517e-01 +1.7619e+00 +4.8910e-01 +2.2455e+00 +3.4884e+00 -2.8581e+00 +5.4137e+00 +2.1717e+00 -2.8684e+00 -2.6548e+00 +1.8723e+00 -3.9224e+00 +1.3399e+00 -8.3612e-01
1320985 +9.999879665e+01 +9.999879665e+01 +1.762687967e+02 +1.762687967e+02 -9.4254e-01 -1.8221e+00 +3.6363e+00 -1.9043e+00 -1.4456e+00 -3.0540e+00 -9.7138e-01 +1.7938e+00 -2.0764e-02 +2.2452e+00 +2.9849e+00 -2.4667e+00 +5.4137e+00 +2.1717e+00 -2.7329e+00 -2.6208e+00 +1.8702e+00 -3.9016e+00 +1.3399e+00 -8.2424e-01
1407853 +9.772101281e+01 +9.772101281e+01 +1.739910128e+02 +1.739910128e+02 -9.4275e-01 -1.8224e+00 +3.6364e+00 -1.2575e+00 -1.4458e+00 -3.0449e+00 -9.4775e-01 +2.0645e+00 -2.6151e-01 +2.2461e+00 +3.1310e+00 -2.1345e+00 +5.4137e+00 +2.1718e+00 -2.6136e+00 -2.6442e+00 +1.8729e+00 -3.8982e+00 +1.3395e+00 -8.3542e-01
1562943 +9.549772296e+01 +9.549772296e+01 +1.717677230e+02 +1.717677230e+02 -9.4392e-01 -1.8226e+00 +3.5984e+00 -8.1702e-01 -1.4459e+00 -1.5028e+00 -6.8982e-01 +1.5534e+00 -1.6309e-01 +2.2476e+00 +2.7917e+00 -2.1234e+00 +5.4137e+00 +2.1718e+00 -2.4449e+00 -2.2205e+00 +1.8729e+00 -3.2296e+00 +1.3390e+00 -9.2870e-01
1580939 +9.332497643e+01 +9.332497643e+01 +1.695949764e+02 +1.695949764e+02 -9.4323e-01 -1.8226e+00 +3.3579e+00 -6.5351e-01 -1.4462e+00 -1.5135e+00 -8.2552e-01 +1.5329e+00 -3.6604e-01 +2.2476e+00 +2.6073e+00 -2.1423e+00 +5.4137e+00 +2.1719e+00 -2.2993e+00 -2.0921e+00 +1.8729e+00 -3.1390e+00 +1.3388e+00 -9.3399e-01
1606739 +9.119243708e+01 +9.119243708e+01 +1.674624371e+02 +1.674624371e+02 -9.4339e-01 -1.8226e+00 +3.0768e+00 -6.4061e-02 -1.4462e+00 -1.5123e+00 -8.8353e-01 +1.5199e+00 -4.0403e-01 +2.2475e+00 +2.5527e+00 -2.1601e+00 +5.4137e+00 +2.1719e+00 -2.2085e+00 -2.0752e+00 +1.8728e+00 -3.0852e+00 +1.3391e+00 -1.0155e+00
1613614 +8.912268969e+01 +8.912268969e+01 +1.653926897e+02 +1.653926897e+02 -9.4336e-01 -1.8226e+00 +2.8939e+00 +4.9109e-01 -1.4462e+00 -1.5105e+00 -8.8248e-01 +1.5748e+00 -4.0163e-01 +2.2476e+00 +2.5524e+00 -2.1609e+00 +5.4137e+00 +2.1719e+00 -2.2072e+00 -2.0739e+00 +1.8728e+00 -3.0814e+00 +1.3390e+00 -1.0189e+00
1625325 +8.709549000e+01 +8.709549000e+01 +1.633654900e+02 +1.633654900e+02 -9.4332e-01 -1.8226e+00 +2.7120e+00 +1.0699e+00 -1.4462e+00 -1.4985e+00 -8.8057e-01 +1.5737e+00 -3.8802e-01 +2.2475e+00 +2.5493e+00 -2.1596e+00 +5.4137e+00 +2.1719e+00 -2.2083e+00 -2.0751e+00 +1.8728e+00 -3.0674e+00 +1.3390e+00 -1.0214e+00
1657398 +8.511354564e+01 +8.511354564e+01 +1.613835456e+02 +1.613835456e+02 -9.4333e-01 -1.8226e+00 +2.4825e+00 +1.3478e+00 -1.4462e+00 -1.4999e+00 -8.8469e-01 +1.2635e+00 -8.5534e-01 +2.2475e+00 +2.5464e+00 -2.1596e+00 +5.4137e+00 +2.1719e+00 -2.2084e+00 -2.0756e+00 +1.8728e+00 -3.0625e+00 +1.3390e+00 -1.0217e+00
1680283 +8.317554190e+01 +8.317554190e+01 +1.594455419e+02 +1.594455419e+02 -9.4332e-01 -1.8226e+00 +2.2164e+00 +1.5565e+00 -1.4462e+00 -1.5003e+00 -8.8442e-01 +1.6678e+00 -1.4440e+00 +2.2475e+00 +2.5469e+00 -2.1596e+00 +5.4137e+00 +2.1719e+00 -2.2083e+00 -2.0755e+00 +1.8728e+00 -3.0633e+00 +1.3389e+00 -1.0220e+00
1740525 +8.125856472e+01 +8.125856472e+01 +1.575285647e+02 +1.575285647e+02 -9.4332e-01 -1.8226e+00 +1.9211e+00 +1.9561e+00 -1.4462e+00 -1.5007e+00 -8.6765e-01 +1.6792e+00 -1.5284e+00 +2.2475e+00 +2.1151e+00 -2.1594e+00 +5.4137e+00 +2.1719e+00 -2.2082e+00 -2.0755e+00 +1.8728e+00 -3.0574e+00 +1.3390e+00 -1.1070e+00
1749142 +7.941288219e+01 +7.941288219e+01 +1.556828822e+02 +1.556828822e+02 -9.4332e-01 -1.8226e+00 +1.8992e+00 +1.7185e+00 -1.4462e+00 -1.5031e+00 -8.3325e-01 +1.6304e+00 -1.4610e+00 +2.2475e+00 +2.1435e+00 -2.1595e+00 +5.4137e+00 +2.1719e+00 -2.2088e+00 -2.0760e+00 +1.8728e+00 -3.0605e+00 +1.3389e+00 -1.6093e+00
1812702 +7.762457449e+01 +7.762457449e+01 +1.538945745e+02 +1.538945745e+02 -9.4332e-01 -1.8226e+00 +1.6725e+00 +1.4742e+00 -1.4462e+00 -1.5037e+00 -8.3325e-01 +1.1766e+00 -1.4576e+00 +2.2475e+00 +1.6048e+00 -2.1597e+00 +5.4137e+00 +2.1719e+00 -2.2088e+00 -2.0761e+00 +1.8728e+00 -3.0584e+00 +1.3390e+00 -2.2932e+00
1853979 +7.585638752e+01 +7.585638752e+01 +1.521263875e+02 +1.521263875e+02 -9.4332e-01 -1.8226e+00 +1.5014e+00 +1.5055e+00 -1.4464e+00 -1.5037e+00 -8.3770e-01 +1.1655e+00 -1.1284e+00 +2.2475e+00 +1.6657e+00 -2.5073e+00 +5.4137e+00 +2.1719e+00 -2.2087e+00 -2.0758e+00 +1.8728e+00 -3.0579e+00 +1.3390e+00 -2.2497e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.986910607e+05 +1.986910607e+05 +1.986685107e+05 +1.986685107e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
9 +5.909403671e+04 +5.909403671e+04 +5.907148671e+04 +5.907148671e+04 -1.5114e+00 -2.1853e+00 -3.5534e-01 -2.9002e+00 +8.7018e-01 +1.2715e-02 +1.3011e+00 -1.6049e+00 +3.4050e+00 -5.4051e-01 -1.6000e-01 -6.8775e-01 -8.8039e-01 -5.6169e-01 +2.2978e-02 +1.9257e+00 +8.0685e-01 +3.7271e+00 +1.8052e+00 +2.2091e+00
15 +3.234524281e+04 +3.234524281e+04 +3.232269281e+04 +3.232269281e+04 -1.5380e+00 -1.4940e+00 +6.7291e-01 -4.4623e+00 +1.0455e+00 -2.8515e-01 +3.1340e-01 -2.2871e+00 +2.4117e+00 -5.0093e-01 +1.1752e+00 +7.7348e-01 -9.7587e-02 -5.0803e-01 -1.1243e+00 +2.9400e+00 +5.2466e-01 +1.1540e+00 +2.4373e+00 +2.9581e+00
17 +1.463148731e+03 +1.463148731e+03 +1.440598731e+03 +1.440598731e+03 -7.4297e-01 -1.8028e+00 -3.5857e-01 -3.7713e+00 +1.5523e+00 +1.0230e+00 +1.4684e+00 -2.0399e+00 +3.0153e+00 -7.6100e-01 -1.6494e-01 -7.3004e-01 -1.5615e-01 -1.4135e+00 -4.0528e-01 -3.3157e-01 -1.0839e+00 +4.2583e+00 +8.2716e-01 +2.7877e+00
43 +3.381246731e+02 +3.381246731e+02 +3.155746731e+02 +3.155746731e+02 -2.1401e-01 -1.8838e+00 -1.2622e+00 -2.2960e+00 +8.6171e-01 +1.6204e+00 +1.1419e-01 -1.9173e+00 +4.3292e+00 -2.5206e+00 -1.9688e+00 -1.0724e+00 +1.3103e+00 -3.6069e+00 -1.1222e+00 +3.1828e+00 -3.0074e+00 +4.9386e+00 +5.4262e-01 +2.5545e+00
929301 +3.311199706e+02 +3.311199706e+02 +3.085699706e+02 +3.085699706e+02 +6.3283e+00 -4.6544e-01 +3.4642e+00 +2.7072e+00 -1.1515e+01 -1.6874e+00 +3.4275e+00 -9.4109e+00 +3.1426e+00 -2.8466e+00 +1.0604e-01 -2.5289e+00 +4.3221e+00 -6.0321e+00 -1.7878e+00 -1.9638e-01 +7.6912e-01 -2.7490e+00 +4.2458e+00 +2.8257e+00
938374 +3.235192741e+02 +3.235192741e+02 +3.009692741e+02 +3.009692741e+02 +5.6063e+00 -4.3176e-01 +3.4624e+00 +2.6935e+00 -1.1515e+01 -1.1557e+00 +3.4275e+00 -9.4104e+00 +3.0988e+00 -2.8469e+00 +1.2763e-01 -2.5288e+00 +4.2208e+00 -6.0321e+00 -1.7876e+00 -1.1073e-01 +7.6911e-01 -2.7490e+00 +4.2356e+00 +2.8521e+00
943303 +3.162236370e+02 +3.162236370e+02 +2.936736370e+02 +2.936736370e+02 +5.0079e+00 -3.9553e-01 +3.4548e+00 +2.6920e+00 -1.1515e+01 -8.4256e-01 +3.4276e+00 -9.4087e+00 +2.9917e+00 -2.8478e+00 +2.1229e-01 -2.5286e+00 +4.1963e+00 -6.0321e+00 -1.7885e+00 +1.9475e-01 +7.6913e-01 -2.7492e+00 +4.2309e+00 +2.7969e+00
950628 +3.089946747e+02 +3.089946747e+02 +2.864446747e+02 +2.864446747e+02 +4.5033e+00 -3.4986e-01 +3.4565e+00 +2.6839e+00 -1.1515e+01 -6.9269e-01 +3.4276e+00 -9.4137e+00 +2.8784e+00 -2.8479e+00 +2.7852e-01 -2.5286e+00 +4.1197e+00 -6.0321e+00 -1.7860e+00 +8.9921e-01 +7.6913e-01 -2.7493e+00 +4.1967e+00 +2.7790e+00
957932 +3.019707226e+02 +3.019707226e+02 +2.794207226e+02 +2.794207226e+02 +4.2372e+00 -4.5326e-02 +3.4663e+00 +2.6464e+00 -1.1515e+01 -6.9250e-01 +3.4277e+00 -9.4056e+00 +2.5947e+00 -2.8482e+00 +6.6915e-01 -2.5286e+00 +3.6161e+00 -6.0321e+00 -1.7815e+00 +1.5179e+00 +7.6911e-01 -2.7488e+00 +4.1527e+00 +2.6168e+00
992725 +2.951112587e+02 +2.951112587e+02 +2.725612587e+02 +2.725612587e+02 +4.1084e+00 +6.7220e-01 +3.4659e+00 +2.4623e+00 -1.1515e+01 -4.7755e-01 +3.4278e+00 -9.3963e+00 +2.1004e+00 -2.8489e+00 +1.4626e+00 -2.5286e+00 +3.2810e+00 -6.0321e+00 -1.7793e+00 +1.7568e+00 +7.6916e-01 -2.7493e+00 +4.1509e+00 +1.8349e+00
1172067 +2.881846051e+02 +2.881846051e+02 +2.656346051e+02 +2.656346051e+02 -2.0898e+00 +3.2504e+00 +5.0030e+00 +1.1210e+00 +4.1801e+00 -2.7173e+00 +1.0601e+00 -3.3193e+00 +2.5752e+00 -1.6818e-01 -6.9956e+00 +1.3487e+00 +2.6797e+00 -4.3009e+00 -3.4367e+00 +2.4593e-01 +2.0433e+00 -3.5537e+00 +1.2781e+01 -2.9508e+00
1175325 +2.818296219e+02 +2.818296219e+02 +2.592796219e+02 +2.592796219e+02 -1.7344e+00 +3.2484e+00 +4.9954e+00 +1.1158e+00 +4.0184e+00 -2.7078e+00 +1.1359e+00 -3.3247e+00 +2.5800e+00 -1.2585e-01 -6.9964e+00 +1.3534e+00 +2.9526e+00 -4.3009e+00 -3.4365e+00 +2.5629e-01 +2.0444e+00 -3.6836e+00 +1.2665e+01 -2.9503e+00
1178854 +2.753739743e+02 +2.753739743e+02 +2.528239743e+02 +2.528239743e+02 -1.4418e+00 +3.2501e+00 +5.0038e+00 +1.1170e+00 +4.0525e+00 -2.7059e+00 +1.0703e+00 -3.3138e+00 +2.5790e+00 -1.8825e-01 -6.9961e+00 +1.3616e+00 +3.1565e+00 -4.3010e+00 -3.4412e+00 +2.8621e-01 +2.0674e+00 -3.7096e+00 +1.2466e+01 -2.9504e+00
1181831 +2.691431443e+02 +2.691431443e+02 +2.465931443e+02 +2.465931443e+02 -1.0838e+00 +3.2482e+00 +5.0181e+00 +1.1173e+00 +4.0806e+00 -2.7048e+00 +1.0412e+00 -3.2935e+00 +2.5880e+00 -2.1475e-01 -6.9965e+00 +1.3584e+00 +3.3621e+00 -4.3009e+00 -3.4407e+00 +2.7959e-01 +2.1077e+00 -3.7574e+00 +1.2247e+01 -2.9501e+00
1185835 +2.629760603e+02 +2.629760603e+02 +2.404260603e+02 +2.404260603e+02 -6.9194e-01 +3.2457e+00 +5.0192e+00 +1.1171e+00 +4.0977e+00 -2.7049e+00 +1.0838e+00 -3.3005e+00 +2.5882e+00 -2.0410e-01 -6.9965e+00 +1.3559e+00 +3.3896e+00 -4.3011e+00 -3.4411e+00 +2.8302e-01 +2.1159e+00 -3.7544e+00 +1.1966e+01 -2.9505e+00
1189643 +2.570310350e+02 +2.570310350e+02 +2.344810350e+02 +2.344810350e+02 -2.4093e-01 +3.2436e+00 +5.0172e+00 +1.1185e+00 +4.1171e+00 -2.7047e+00 +1.0267e+00 -3.3029e+00 +2.5868e+00 -2.0132e-01 -6.9966e+00 +1.3573e+00 +3.3593e+00 -4.3012e+00 -3.4411e+00 +2.8912e-01 +2.1313e+00 -3.7612e+00 +1.1666e+01 -2.9498e+00
1193519 +2.511360925e+02 +2.511360925e+02 +2.285860925e+02 +2.285860925e+02 +1.8074e-01 +3.2435e+00 +5.0169e+00 +1.1193e+00 +4.1246e+00 -2.7051e+00 +1.0405e+00 -3.3000e+00 +2.5884e+00 -2.0969e-01 -6.9966e+00 +1.3557e+00 +3.4250e+00 -4.3013e+00 -3.4403e+00 +2.9139e-01 +2.1404e+00 -3.7531e+00 +1.1387e+01 -2.9500e+00
1196146 +2.454222866e+02 +2.454222866e+02 +2.228722866e+02 +2.228722866e+02 +6.0648e-01 +3.2436e+00 +5.0156e+00 +1.1191e+00 +4.1228e+00 -2.7052e+00 +1.0136e+00 -3.2994e+00 +2.5902e+00 -2.0880e-01 -6.9967e+00 +1.3549e+00 +3.3950e+00 -4.3012e+00 -3.4409e+00 +2.9131e-01 +2.1438e+00 -3.7313e+00 +1.1121e+01 -2.9498e+00
1198156 +2.395635144e+02 +2.395635144e+02 +2.170135144e+02 +2.170135144e+02 +1.0155e+00 +3.2435e+00 +5.0180e+00 +1.1206e+00 +4.1091e+00 -2.7053e+00 +9.7975e-01 -3.3023e+00 +2.5899e+00 -2.4828e-01 -6.9965e+00 +1.3536e+00 +3.6358e+00 -4.3012e+00 -3.4408e+00 +2.9090e-01 +2.1364e+00 -3.7481e+00 +1.0869e+01 -2.9503e+00
1201444 +2.343338369e+02 +2.343338369e+02 +2.117838369e+02 +2.117838369e+02 +1.3996e+00 +3.2444e+00 +5.0186e+00 +1.1192e+00 +4.1033e+00 -2.7045e+00 +9.5976e-01 -3.3032e+00 +2.5903e+00 -2.7974e-01 -6.9966e+00 +1.3570e+00 +4.1151e+00 -4.3015e+00 -3.4427e+00 +2.8737e-01 +2.1440e+00 -3.7119e+00 +1.0644e+01 -2.9508e+00
1207207 +2.289812970e+02 +2.289812970e+02 +2.064312970e+02 +2.064312970e+02 +1.8697e+00 +3.2419e+00 +5.0257e+00 +1.1175e+00 +4.2170e+00 -2.7059e+00 +8.8653e-01 -3.3090e+00 +2.5705e+00 -4.6147e-01 -6.9967e+00 +1.3535e+00 +4.1605e+00 -4.3052e+00 -3.4501e+00 +2.7779e-01 +2.2046e+00 -3.6165e+00 +1.0261e+01 -2.9530e+00
1213615 +2.238584721e+02 +2.238584721e+02 +2.013084721e+02 +2.013084721e+02 +2.2842e+00 +3.2403e+00 +5.0152e+00 +1.1175e+00 +4.2035e+00 -2.7080e+00 +1.1255e+00 -3.3087e+00 +2.5682e+00 -5.6802e-01 -6.9947e+00 +1.3601e+00 +4.7890e+00 -4.3034e+00 -3.4425e+00 +2.6504e-01 +2.3080e+00 -3.5389e+00 +9.9814e+00 -2.9521e+00
1219805 +2.186809095e+02 +2.186809095e+02 +1.961309095e+02 +1.961309095e+02 +2.6934e+00 +3.2397e+00 +5.0099e+00 +1.1200e+00 +4.2386e+00 -2.7063e+00 +1.1042e+00 -3.3209e+00 +2.5673e+00 -5.4825e-01 -6.9952e+00 +1.3586e+00 +3.7078e+00 -4.3028e+00 -3.4362e+00 +2.6684e-01 +2.3467e+00 -3.5359e+00 +9.6598e+00 -2.9520e+00
