% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.422558314e+02 +3.422558314e+02 +4.355558314e+02 +4.355558314e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
15 +3.068092465e+02 +3.068092465e+02 +4.001092465e+02 +4.001092465e+02 +5.3788e-01 +3.7677e-01 +7.6036e-01 +1.0478e+00 +1.7368e+00 +2.1961e-01 -5.4410e-01 +1.1534e+00 +4.7696e-01 +8.8031e-01 -1.0240e+00 -7.4391e-01 -1.3802e-01 -1.0227e+00 +8.0128e-01 +8.9926e-01 +1.0686e+00 +3.4352e-01 -6.0436e-01 +2.1742e-01
23 +2.998122685e+02 +2.998122685e+02 +3.931122685e+02 +3.931122685e+02 +6.1081e-01 +1.1146e+00 -8.0985e-01 +1.5502e+00 +2.1846e+00 -6.0840e-01 -1.1748e+00 +7.9031e-01 +1.5400e+00 +7.5075e-01 -1.0456e+00 -2.8166e-01 -9.9871e-01 +5.7090e-01 +1.6180e+00 +1.2766e+00 +1.3716e+00 +6.7713e-01 -5.0809e-01 +6.0126e-02
52 +2.685538258e+02 +2.685538258e+02 +3.618538258e+02 +3.618538258e+02 -1.0787e+00 +1.3551e+00 +1.6472e+00 +2.2959e+00 +9.0291e-01 -3.0496e+00 -4.8608e-02 +9.0859e-02 +1.8418e+00 +4.7297e-01 -1.5051e+00 -6.3205e-01 -2.5098e+00 -1.6909e+00 +1.1970e+00 +2.7475e+00 -5.0311e-01 +6.6522e-01 -5.8193e-01 -1.1903e+00
64 +2.457947928e+02 +2.457947928e+02 +3.390947928e+02 +3.390947928e+02 -2.0606e+00 +1.8606e+00 +1.2531e+00 +1.9924e+00 -8.2819e-01 -2.0932e+00 -3.7060e-01 -1.8483e+00 +3.3556e+00 -1.3671e-01 -9.7963e-01 -1.2127e+00 -1.9280e+00 -1.7014e+00 +1.9799e+00 +1.1329e+00 -5.2531e-01 +3.4369e-01 +1.4444e-01 -1.6318e+00
88 +2.214125096e+02 +2.214125096e+02 +3.147125096e+02 +3.147125096e+02 -2.4534e+00 +2.0280e+00 +1.4692e+00 +9.5318e-01 +6.8600e-01 -1.3674e+00 +1.2108e+00 -6.8652e-01 +2.9194e+00 +6.7460e-01 -1.7336e+00 -7.3906e-01 -3.0749e+00 +6.9232e-02 +2.2158e+00 +1.4204e-01 +5.8009e-01 -1.0447e+00 -3.9121e-01 -3.6490e-02
654 +1.918537992e+02 +1.918537992e+02 +2.851537992e+02 +2.851537992e+02 -3.7627e-01 +1.5218e+00 +2.8110e+00 -4.2161e-01 +5.7387e-01 -2.2743e+00 +1.7207e+00 -1.1382e+00 +1.6692e+00 +7.2049e-01 -1.7999e+00 -1.1041e+00 -7.9353e-01 -3.0702e+00 -4.2484e-02 +1.2660e+00 +1.3419e-01 -1.8226e-01 +1.5984e+00 -6.1529e-01
837 +1.824995890e+02 +1.824995890e+02 +2.757995890e+02 +2.757995890e+02 -3.3646e-01 +8.7228e-01 +1.3338e+00 -3.6551e-01 +9.2628e-01 -2.6045e+00 +1.3899e+00 -1.5713e+00 +1.1933e+00 -4.1621e-02 -2.0659e+00 -7.2004e-01 -1.7277e+00 -1.8436e+00 +1.8275e-01 +8.2940e-01 +6.2377e-01 -6.5769e-01 +1.5202e+00 -2.7652e-01
846 +1.621446847e+02 +1.621446847e+02 +2.554446847e+02 +2.554446847e+02 -3.3471e-01 +7.7133e-01 +1.2461e+00 -2.9076e-01 +8.7178e-01 -2.8698e+00 +1.3188e+00 -1.4626e+00 +1.2831e+00 -1.7202e-01 -2.0727e+00 -7.4335e-01 -1.7329e+00 -1.8431e+00 +8.2562e-02 +5.0689e-01 +7.9364e-01 -6.7499e-01 +1.4989e+00 +6.7424e-02
8411 +1.583238689e+02 +1.583238689e+02 +2.516238689e+02 +2.516238689e+02 +6.0014e-01 +3.5531e+00 +1.1772e-01 +1.3324e+00 +6.5368e-01 -1.4956e+00 +3.3519e-01 -3.2401e+00 +1.1308e+00 -5.3821e-02 -1.5243e+00 -1.4573e+00 -6.0633e-01 -2.3577e+00 -7.5760e-02 +2.5648e+00 -8.8600e-01 -6.1851e-01 +1.9783e+00 +2.0667e-01
8432 +1.489067455e+02 +1.489067455e+02 +2.422067455e+02 +2.422067455e+02 +6.1336e-01 +3.5425e+00 +1.2331e-01 +1.3305e+00 +6.3884e-01 -1.5147e+00 +3.3957e-01 -3.2390e+00 +1.1330e+00 -5.0583e-02 -1.5115e+00 -1.4736e+00 -6.1901e-01 -2.3637e+00 -8.3276e-02 +2.5699e+00 -8.7480e-01 -6.2615e-01 +2.0111e+00 +2.0056e-01
8433 +1.477255388e+02 +1.477255388e+02 +2.410255388e+02 +2.410255388e+02 +6.2242e-01 +3.5434e+00 +1.1493e-01 +1.3278e+00 +6.4478e-01 -1.5183e+00 +2.8579e-01 -3.2427e+00 +1.1369e+00 -5.2670e-02 -1.5124e+00 -1.4673e+00 -6.1463e-01 -2.3669e+00 -7.6101e-02 +2.5749e+00 -8.7423e-01 -6.2042e-01 +1.9902e+00 +1.9951e-01
8771 +1.438881989e+02 +1.438881989e+02 +2.371881989e+02 +2.371881989e+02 +6.1441e-01 +3.5483e+00 +1.2468e-01 +1.3454e+00 +6.6523e-01 -1.5052e+00 +3.4003e-01 -3.2421e+00 +1.1218e+00 -3.9777e-02 -1.4929e+00 -1.4863e+00 -6.0720e-01 -2.3936e+00 -7.8791e-02 +2.5913e+00 -8.8021e-01 -6.3361e-01 +1.9693e+00 +1.9822e-01
8805 +1.404211749e+02 +1.404211749e+02 +2.337211749e+02 +2.337211749e+02 +6.1054e-01 +3.5483e+00 +1.2309e-01 +1.3390e+00 +6.6535e-01 -1.5071e+00 +3.4055e-01 -3.2403e+00 +1.1193e+00 -4.1102e-02 -1.5018e+00 -1.4786e+00 -6.1076e-01 -2.3909e+00 -7.7166e-02 +2.5999e+00 -8.7471e-01 -6.3230e-01 +1.9652e+00 +1.9967e-01
8846 +1.370255431e+02 +1.370255431e+02 +2.303255431e+02 +2.303255431e+02 +6.1882e-01 +3.5479e+00 +1.2045e-01 +1.3364e+00 +6.6127e-01 -1.4962e+00 +3.2978e-01 -3.2446e+00 +1.1209e+00 -4.5711e-02 -1.5085e+00 -1.4717e+00 -6.1043e-01 -2.3850e+00 -7.4957e-02 +2.6014e+00 -8.7918e-01 -6.3163e-01 +1.9660e+00 +1.9745e-01
8905 +1.346037418e+02 +1.346037418e+02 +2.279037418e+02 +2.279037418e+02 +6.1390e-01 +3.5495e+00 +1.1364e-01 +1.3288e+00 +6.5550e-01 -1.5014e+00 +3.2757e-01 -3.2353e+00 +1.1216e+00 -3.9803e-02 -1.5018e+00 -1.4685e+00 -6.1952e-01 -2.3838e+00 -7.7957e-02 +2.6035e+00 -8.8440e-01 -6.3082e-01 +1.9570e+00 +2.0549e-01
8953 +1.314604764e+02 +1.314604764e+02 +2.247604764e+02 +2.247604764e+02 +6.0849e-01 +3.5443e+00 +1.1318e-01 +1.3353e+00 +6.5122e-01 -1.5025e+00 +3.3281e-01 -3.2383e+00 +1.1253e+00 -4.0213e-02 -1.5112e+00 -1.4688e+00 -6.1991e-01 -2.3816e+00 -8.1418e-02 +2.6018e+00 -8.7922e-01 -6.3013e-01 +1.9644e+00 +2.1287e-01
8999 +1.284804917e+02 +1.284804917e+02 +2.217804917e+02 +2.217804917e+02 +6.1032e-01 +3.5427e+00 +1.1105e-01 +1.3321e+00 +6.5016e-01 -1.4948e+00 +3.3436e-01 -3.2391e+00 +1.1267e+00 -3.6040e-02 -1.5176e+00 -1.4695e+00 -6.2373e-01 -2.3809e+00 -8.7530e-02 +2.6032e+00 -8.7625e-01 -6.3590e-01 +1.9581e+00 +2.0742e-01
9165 +1.257932065e+02 +1.257932065e+02 +2.190932065e+02 +2.190932065e+02 +6.1145e-01 +3.5345e+00 +1.1059e-01 +1.3321e+00 +6.4566e-01 -1.4941e+00 +3.2946e-01 -3.2495e+00 +1.1297e+00 -3.5711e-02 -1.5242e+00 -1.4755e+00 -6.1978e-01 -2.3738e+00 -9.2989e-02 +2.6035e+00 -8.7246e-01 -6.3881e-01 +1.9680e+00 +2.0970e-01
9262 +1.229732231e+02 +1.229732231e+02 +2.162732231e+02 +2.162732231e+02 +6.1438e-01 +3.5329e+00 +1.0804e-01 +1.3273e+00 +6.3804e-01 -1.4924e+00 +3.3640e-01 -3.2495e+00 +1.1307e+00 -3.6604e-02 -1.5361e+00 -1.4735e+00 -6.2459e-01 -2.3747e+00 -9.0025e-02 +2.6006e+00 -8.7329e-01 -6.3887e-01 +1.9667e+00 +2.1295e-01
9470 +1.201622759e+02 +1.201622759e+02 +2.134622759e+02 +2.134622759e+02 +6.1165e-01 +3.5282e+00 +1.0254e-01 +1.3256e+00 +6.2734e-01 -1.4891e+00 +3.3105e-01 -3.2481e+00 +1.1357e+00 -4.4543e-02 -1.5476e+00 -1.4675e+00 -6.2473e-01 -2.3785e+00 -9.3368e-02 +2.6113e+00 -8.6593e-01 -6.4445e-01 +1.9736e+00 +2.1134e-01
9702 +1.174368611e+02 +1.174368611e+02 +2.107368611e+02 +2.107368611e+02 +6.1463e-01 +3.5242e+00 +1.0449e-01 +1.3259e+00 +6.2744e-01 -1.4945e+00 +3.3319e-01 -3.2488e+00 +1.1378e+00 -4.8972e-02 -1.5478e+00 -1.4738e+00 -6.3078e-01 -2.3817e+00 -8.3711e-02 +2.6136e+00 -8.6027e-01 -6.5011e-01 +1.9774e+00 +2.0707e-01
467835 +1.146349651e+02 +1.146349651e+02 +2.079349651e+02 +2.079349651e+02 -1.4785e+00 -9.4196e-03 -4.8354e-02 +1.5485e+00 +1.7333e+00 +2.4928e-01 +1.3954e+00 -1.8141e+00 -7.8293e-01 +2.5006e+00 -1.0655e+00 -6.9116e-01 -3.0825e+00 -2.2452e-01 +5.1094e-01 +1.7767e+00 +1.2117e-01 -2.3259e+00 +2.6183e+00 +4.7577e-01
467903 +1.107066748e+02 +1.107066748e+02 +2.040066748e+02 +2.040066748e+02 -1.4811e+00 -4.9775e-03 -4.7220e-02 +1.5480e+00 +1.7325e+00 +2.4544e-01 +1.3975e+00 -1.8107e+00 -7.8103e-01 +2.4965e+00 -1.0566e+00 -6.9066e-01 -3.0817e+00 -2.1930e-01 +5.0275e-01 +1.7719e+00 +1.1688e-01 -2.3183e+00 +2.6223e+00 +4.7406e-01
467921 +1.076444982e+02 +1.076444982e+02 +2.009444982e+02 +2.009444982e+02 -1.4818e+00 -3.6833e-03 -5.0047e-02 +1.5440e+00 +1.7306e+00 +2.4910e-01 +1.3963e+00 -1.8088e+00 -7.7810e-01 +2.4973e+00 -1.0483e+00 -6.8778e-01 -3.0845e+00 -2.1778e-01 +5.0359e-01 +1.7763e+00 +1.1402e-01 -2.3166e+00 +2.6285e+00 +4.7337e-01
467952 +1.069727072e+02 +1.069727072e+02 +2.002727072e+02 +2.002727072e+02 -1.4833e+00 -8.5776e-03 -5.0900e-02 +1.5457e+00 +1.7351e+00 +2.4539e-01 +1.3884e+00 -1.8070e+00 -7.8166e-01 +2.5000e+00 -1.0454e+00 -6.8153e-01 -3.0887e+00 -2.1712e-01 +5.0634e-01 +1.7721e+00 +1.1833e-01 -2.3136e+00 +2.6341e+00 +4.7039e-01
468051 +1.041679951e+02 +1.041679951e+02 +1.974679951e+02 +1.974679951e+02 -1.4920e+00 -4.8427e-03 -4.9048e-02 +1.5339e+00 +1.7336e+00 +2.5322e-01 +1.4028e+00 -1.7973e+00 -7.9473e-01 +2.4914e+00 -1.0416e+00 -6.7543e-01 -3.0956e+00 -2.1153e-01 +5.0952e-01 +1.7697e+00 +1.1605e-01 -2.3028e+00 +2.6282e+00 +4.7364e-01
468092 +1.013530601e+02 +1.013530601e+02 +1.946530601e+02 +1.946530601e+02 -1.4957e+00 -1.9972e-03 -4.3898e-02 +1.5343e+00 +1.7379e+00 +2.4865e-01 +1.4029e+00 -1.7883e+00 -7.9350e-01 +2.5019e+00 -1.0351e+00 -6.7819e-01 -3.0944e+00 -2.1528e-01 +5.1176e-01 +1.7673e+00 +1.2221e-01 -2.2994e+00 +2.6294e+00 +4.7361e-01
