% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
298 +5.134756202e+00 +5.134756202e+00 -4.721524380e+01 -4.721524380e+01 -2.3172e+00 -1.9653e+00 +1.8679e+00 -1.1691e+00 -1.0296e+00 +1.3250e+00 -3.4644e+00 -7.0395e-01 +2.1495e+00 -1.8278e+00 +2.3791e+00 -1.3915e+00 +1.4391e+00 +1.8676e-02 -8.2746e-01 +5.5775e-01 -7.1933e-01 +1.3777e+00 +2.5330e+00 -4.4454e+00
313 +5.103490427e+00 +5.103490427e+00 -4.724650957e+01 -4.724650957e+01 -2.2672e+00 -1.8275e+00 +2.1657e+00 -6.4161e-01 -1.2950e+00 +1.6989e+00 -4.4575e+00 -7.9796e-01 +2.3275e+00 -1.8634e+00 +1.8364e+00 -1.9643e+00 +2.5766e+00 -7.4365e-02 -6.5673e-01 -8.5164e-02 -8.8898e-01 +1.9947e+00 +2.8365e+00 -4.5310e+00
331 +4.317630744e+00 +4.317630744e+00 -4.803236926e+01 -4.803236926e+01 -1.5048e+00 -2.1877e+00 +2.8064e+00 -9.0005e-01 -1.0182e+00 +1.5734e+00 -4.3208e+00 -6.0337e-01 +2.8048e+00 -1.8375e+00 +2.3825e+00 -1.6899e+00 +2.6482e+00 +3.0249e-01 -5.0191e-01 +1.8298e-01 -5.7024e-01 +2.4599e+00 +3.2399e+00 -4.7811e+00
357 +3.204884822e+00 +3.204884822e+00 -4.914511518e+01 -4.914511518e+01 -1.2380e+00 -1.8619e+00 +2.7003e+00 -2.6252e+00 -2.1183e-01 +1.5995e+00 -4.1889e+00 -9.3122e-01 +2.4529e+00 -1.4115e+00 +2.4491e+00 -1.1615e+00 +4.6107e+00 -5.1172e-02 -1.0007e+00 +7.0505e-01 -8.5362e-01 +1.9525e+00 +2.9629e+00 -3.7228e+00
378 +2.649035679e+00 +2.649035679e+00 -4.970096432e+01 -4.970096432e+01 -8.0705e-01 -1.3025e+00 +1.7207e+00 -2.4891e+00 -1.6789e+00 +2.1466e+00 -4.6353e+00 -3.0568e-01 +2.3069e+00 -1.7240e+00 +2.2847e+00 -2.2078e+00 +3.6821e+00 -6.3476e-02 -1.6820e+00 +1.0360e+00 -9.4648e-01 +2.5023e+00 +3.1925e+00 -4.2295e+00
385 +2.401554321e+00 +2.401554321e+00 -4.994844568e+01 -4.994844568e+01 -1.1851e+00 -1.5810e+00 +2.2015e+00 -2.4803e+00 -1.3157e+00 +2.4038e+00 -4.7462e+00 -3.1773e-01 +2.5172e+00 -1.7994e+00 +2.1093e+00 -1.9473e+00 +3.8991e+00 -3.6717e-01 -1.7592e+00 +1.0785e+00 -6.0372e-01 +2.5946e+00 +3.5349e+00 -3.9589e+00
397 +2.079953796e+00 +2.079953796e+00 -5.027004620e+01 -5.027004620e+01 -1.2094e+00 -1.9496e+00 +2.6918e+00 -2.3559e+00 -1.7032e+00 +2.4575e+00 -4.1514e+00 -5.9125e-01 +2.9397e+00 -2.0570e+00 +2.6325e+00 -1.6047e+00 +4.1568e+00 -4.8192e-01 -2.3878e+00 +1.1310e+00 -4.8878e-01 +2.6479e+00 +3.3230e+00 -4.1090e+00
401 +1.613787762e+00 +1.613787762e+00 -5.073621224e+01 -5.073621224e+01 -1.4923e+00 -1.9318e+00 +2.8417e+00 -2.4658e+00 -1.3481e+00 +2.2530e+00 -4.3880e+00 +1.8235e-01 +3.0013e+00 -1.7038e+00 +2.2749e+00 -1.2790e+00 +3.2739e+00 -3.8076e-01 -1.9692e+00 +1.0646e+00 -1.0382e+00 +1.7175e+00 +3.1494e+00 -4.2525e+00
408 +1.574285312e+00 +1.574285312e+00 -5.077571469e+01 -5.077571469e+01 -1.7673e+00 -1.7816e+00 +2.5542e+00 -2.5919e+00 -1.3559e+00 +3.1904e+00 -4.4232e+00 +5.2673e-01 +3.3375e+00 -1.7859e+00 +3.0471e+00 -1.6859e+00 +3.7380e+00 -5.2434e-01 -2.0108e+00 +1.1229e+00 -1.1166e+00 +1.8353e+00 +3.4400e+00 -3.3974e+00
513 +1.476011657e+00 +1.476011657e+00 -5.087398834e+01 -5.087398834e+01 -1.3446e+00 -3.3247e-01 +1.6952e+00 -2.2861e+00 -1.5494e+00 +3.7439e+00 -4.2475e+00 +5.1340e-01 +3.0816e+00 -1.5786e+00 +3.0778e+00 -6.2619e-01 +3.5264e+00 -2.4842e-01 -2.2185e+00 +1.8406e+00 -7.9009e-01 +2.4882e+00 +2.5108e+00 -4.6235e+00
531 +1.435028328e+00 +1.435028328e+00 -5.091497167e+01 -5.091497167e+01 -1.6990e+00 -5.5736e-01 +1.8431e+00 -2.1781e+00 -1.4714e+00 +3.6700e+00 -4.2742e+00 +5.7254e-01 +3.0129e+00 -1.6147e+00 +3.0744e+00 -3.0558e-01 +3.2595e+00 -1.1342e-01 -2.2964e+00 +1.7619e+00 -8.8042e-01 +2.6910e+00 +2.6092e+00 -4.3285e+00
538 +1.186674888e+00 +1.186674888e+00 -5.116332511e+01 -5.116332511e+01 -1.6368e+00 -8.8434e-01 +1.6213e+00 -2.1588e+00 -1.6514e+00 +3.6649e+00 -4.1555e+00 +5.7158e-01 +2.9736e+00 -1.6435e+00 +2.8273e+00 -1.2938e-01 +3.7097e+00 -3.6234e-01 -2.5307e+00 +1.4958e+00 -4.9240e-01 +2.3244e+00 +2.6154e+00 -4.1454e+00
562 +1.161719101e+00 +1.161719101e+00 -5.118828090e+01 -5.118828090e+01 -1.3144e+00 -4.7725e-01 +2.1593e+00 -1.7306e+00 -1.7240e+00 +4.0572e+00 -4.1298e+00 +5.2122e-01 +3.0000e+00 -1.3539e+00 +2.9232e+00 -1.4802e-01 +3.5500e+00 -4.2361e-01 -2.2240e+00 +1.2830e+00 -7.5918e-01 +2.4590e+00 +2.7773e+00 -4.3782e+00
568 +1.074835090e+00 +1.074835090e+00 -5.127516491e+01 -5.127516491e+01 -1.3229e+00 -7.6979e-01 +2.1294e+00 -1.2983e+00 -1.7973e+00 +3.6268e+00 -4.0270e+00 +1.7380e-01 +2.7753e+00 -1.6461e+00 +3.0189e+00 -2.5704e-01 +3.1812e+00 -7.0090e-01 -1.7893e+00 +1.3899e+00 -7.9807e-01 +2.3375e+00 +2.5808e+00 -3.9461e+00
573 +9.269052574e-01 +9.269052574e-01 -5.142309474e+01 -5.142309474e+01 -1.3917e+00 -8.9338e-01 +2.1828e+00 -1.7813e+00 -1.8202e+00 +3.9119e+00 -3.8308e+00 +1.1413e-02 +3.0181e+00 -1.5025e+00 +2.9946e+00 -3.7820e-01 +3.3918e+00 -3.9438e-01 -1.7798e+00 +1.6533e+00 -7.3467e-01 +2.4108e+00 +2.7435e+00 -3.9813e+00
590 +8.818510962e-01 +8.818510962e-01 -5.146814890e+01 -5.146814890e+01 -1.3038e+00 -1.0500e+00 +2.2158e+00 -1.7999e+00 -1.7568e+00 +4.0317e+00 -3.9371e+00 -2.1331e-01 +2.8557e+00 -1.6666e+00 +2.8946e+00 -7.0910e-01 +3.0742e+00 -2.9273e-01 -1.8384e+00 +1.6062e+00 -5.7151e-01 +2.2283e+00 +2.8603e+00 -3.9628e+00
596 +6.556369172e-01 +6.556369172e-01 -5.169436308e+01 -5.169436308e+01 -1.2799e+00 -1.4619e+00 +2.1517e+00 -1.6805e+00 -1.9702e+00 +4.1855e+00 -4.0829e+00 -1.3860e-01 +2.8922e+00 -1.5259e+00 +2.8762e+00 -5.1231e-01 +3.3625e+00 -4.7582e-01 -1.8849e+00 +1.4147e+00 -7.6515e-01 +2.2407e+00 +3.1919e+00 -4.1320e+00
604 +5.641081389e-01 +5.641081389e-01 -5.178589186e+01 -5.178589186e+01 -1.2782e+00 -1.4405e+00 +2.1115e+00 -1.7766e+00 -1.9946e+00 +4.0479e+00 -4.0914e+00 -4.1104e-01 +2.9163e+00 -1.3762e+00 +2.7860e+00 -7.1063e-01 +3.4243e+00 -6.6564e-01 -2.0528e+00 +1.2220e+00 -7.7189e-01 +2.1909e+00 +3.5717e+00 -4.0936e+00
670 +5.415869530e-01 +5.415869530e-01 -5.180841305e+01 -5.180841305e+01 -1.0656e+00 -1.2958e+00 +2.1247e+00 -1.8821e+00 -1.8793e+00 +3.7079e+00 -3.5644e+00 -3.3568e-01 +3.0137e+00 -1.5408e+00 +3.0768e+00 -6.6606e-01 +3.5239e+00 -5.2359e-01 -1.8604e+00 +1.0844e+00 -6.9985e-01 +2.2464e+00 +3.4802e+00 -3.9353e+00
675 +5.287371114e-01 +5.287371114e-01 -5.182126289e+01 -5.182126289e+01 -1.1216e+00 -1.2450e+00 +2.2747e+00 -1.6621e+00 -1.7817e+00 +3.9059e+00 -3.7203e+00 -3.0727e-01 +3.1635e+00 -1.6040e+00 +2.8873e+00 -5.1274e-01 +3.6883e+00 -6.5667e-01 -2.0204e+00 +1.1384e+00 -7.6462e-01 +2.2654e+00 +3.4719e+00 -4.1115e+00
680 +4.153016398e-01 +4.153016398e-01 -5.193469836e+01 -5.193469836e+01 -1.2012e+00 -1.3041e+00 +2.3841e+00 -1.8666e+00 -1.6734e+00 +3.8327e+00 -3.6557e+00 -2.3311e-01 +3.0329e+00 -1.6685e+00 +3.1335e+00 -4.8895e-01 +3.7288e+00 -5.7393e-01 -1.8347e+00 +1.1249e+00 -7.2024e-01 +2.1697e+00 +3.2100e+00 -4.0186e+00
698 +3.931158377e-01 +3.931158377e-01 -5.195688416e+01 -5.195688416e+01 -1.1399e+00 -1.4610e+00 +2.3592e+00 -2.0229e+00 -1.8832e+00 +3.8709e+00 -3.6012e+00 -3.1643e-01 +2.8304e+00 -1.3549e+00 +3.0273e+00 -6.1352e-01 +3.7491e+00 -7.0812e-01 -1.7815e+00 +1.1373e+00 -7.5934e-01 +2.1137e+00 +3.3628e+00 -3.8191e+00
702 +3.367443513e-01 +3.367443513e-01 -5.201325565e+01 -5.201325565e+01 -1.1217e+00 -1.3493e+00 +2.2104e+00 -2.0005e+00 -1.8058e+00 +3.8930e+00 -3.5356e+00 -2.1604e-01 +2.7361e+00 -1.4479e+00 +3.1093e+00 -3.0538e-01 +3.8226e+00 -7.7895e-01 -1.7905e+00 +1.0810e+00 -8.4131e-01 +2.0113e+00 +3.4117e+00 -3.7799e+00
777 +3.047712615e-01 +3.047712615e-01 -5.204522874e+01 -5.204522874e+01 -9.9669e-01 -1.1630e+00 +2.2468e+00 -1.9629e+00 -1.8207e+00 +3.8959e+00 -3.7928e+00 -1.2474e-01 +2.9645e+00 -1.3578e+00 +2.9459e+00 -4.4715e-01 +3.7370e+00 -9.8581e-01 -1.7625e+00 +8.8460e-01 -8.1644e-01 +2.0176e+00 +3.4131e+00 -3.9716e+00
804 +2.998611881e-01 +2.998611881e-01 -5.205013881e+01 -5.205013881e+01 -9.7475e-01 -1.0852e+00 +2.4311e+00 -1.9009e+00 -1.5424e+00 +3.8580e+00 -3.9456e+00 -4.7155e-02 +3.0123e+00 -1.4350e+00 +2.8183e+00 -4.9116e-01 +3.7608e+00 -1.0872e+00 -1.7416e+00 +9.5439e-01 -7.1550e-01 +1.6949e+00 +3.3563e+00 -3.9752e+00
829 +2.861821283e-01 +2.861821283e-01 -5.206381787e+01 -5.206381787e+01 -1.1633e+00 -1.1541e+00 +2.5506e+00 -2.0441e+00 -1.5028e+00 +3.8176e+00 -3.9772e+00 -1.2432e-01 +2.8405e+00 -1.4434e+00 +2.8482e+00 -4.5107e-01 +3.8105e+00 -1.1256e+00 -1.7334e+00 +8.4729e-01 -7.8742e-01 +1.6459e+00 +3.2557e+00 -3.8623e+00
842 +2.443284965e-01 +2.443284965e-01 -5.210567150e+01 -5.210567150e+01 -1.1872e+00 -1.1503e+00 +2.5364e+00 -1.9986e+00 -1.4484e+00 +3.6931e+00 -3.9369e+00 -2.1756e-02 +3.0452e+00 -1.4494e+00 +2.8617e+00 -4.3690e-01 +3.6730e+00 -1.0957e+00 -1.7601e+00 +1.0075e+00 -8.7965e-01 +1.7013e+00 +3.3184e+00 -3.9289e+00
855 +2.080944929e-01 +2.080944929e-01 -5.214190551e+01 -5.214190551e+01 -1.1427e+00 -1.1130e+00 +2.5850e+00 -2.0748e+00 -1.5486e+00 +3.6467e+00 -3.9174e+00 +4.7446e-02 +2.9849e+00 -1.3856e+00 +2.8254e+00 -3.9426e-01 +3.8260e+00 -1.0375e+00 -1.7409e+00 +1.0325e+00 -9.6352e-01 +1.7187e+00 +3.2600e+00 -3.9057e+00
860 +1.978397661e-01 +1.978397661e-01 -5.215216023e+01 -5.215216023e+01 -1.1336e+00 -1.2440e+00 +2.5624e+00 -2.1661e+00 -1.4703e+00 +3.6061e+00 -3.9408e+00 -4.2682e-02 +3.0579e+00 -1.4156e+00 +2.9049e+00 -4.0932e-01 +3.7488e+00 -1.1275e+00 -1.8045e+00 +9.8317e-01 -9.6760e-01 +1.7065e+00 +3.2655e+00 -4.0699e+00
882 +1.881896680e-01 +1.881896680e-01 -5.216181033e+01 -5.216181033e+01 -1.1914e+00 -1.2262e+00 +2.5176e+00 -2.3441e+00 -1.4259e+00 +3.4370e+00 -3.8505e+00 +9.2701e-03 +3.1149e+00 -1.4829e+00 +2.8621e+00 -3.4034e-01 +3.6245e+00 -9.6957e-01 -1.7531e+00 +9.3149e-01 -1.0443e+00 +1.8185e+00 +3.2331e+00 -3.9853e+00
895 +1.758245962e-01 +1.758245962e-01 -5.217417540e+01 -5.217417540e+01 -1.1748e+00 -1.2073e+00 +2.5316e+00 -2.4068e+00 -1.4432e+00 +3.3444e+00 -3.9178e+00 -6.4615e-02 +3.0417e+00 -1.4929e+00 +2.8608e+00 -4.2797e-01 +3.5773e+00 -9.5287e-01 -1.8753e+00 +9.4052e-01 -1.0466e+00 +1.7885e+00 +3.1782e+00 -3.8831e+00
911 +1.728355867e-01 +1.728355867e-01 -5.217716441e+01 -5.217716441e+01 -1.1746e+00 -1.2991e+00 +2.5297e+00 -2.4519e+00 -1.4041e+00 +3.3866e+00 -3.9305e+00 -1.1354e-01 +3.0225e+00 -1.5291e+00 +2.9046e+00 -4.4112e-01 +3.5256e+00 -8.8489e-01 -1.8807e+00 +9.4783e-01 -9.8613e-01 +1.8344e+00 +3.1748e+00 -3.9727e+00
916 +1.497450593e-01 +1.497450593e-01 -5.220025494e+01 -5.220025494e+01 -1.1579e+00 -1.1905e+00 +2.6160e+00 -2.4881e+00 -1.4715e+00 +3.4208e+00 -3.9274e+00 -3.4537e-02 +2.9186e+00 -1.5832e+00 +2.9938e+00 -4.6407e-01 +3.5740e+00 -8.6192e-01 -1.7957e+00 +9.9007e-01 -1.0097e+00 +1.8953e+00 +3.0287e+00 -3.9937e+00
927 +1.439662067e-01 +1.439662067e-01 -5.220603379e+01 -5.220603379e+01 -1.1212e+00 -1.1777e+00 +2.5557e+00 -2.4162e+00 -1.5332e+00 +3.5188e+00 -4.0168e+00 -1.4929e-01 +3.0342e+00 -1.5633e+00 +2.9897e+00 -5.0328e-01 +3.5840e+00 -9.2567e-01 -1.8005e+00 +9.2516e-01 -1.0293e+00 +1.8834e+00 +3.1079e+00 -3.9830e+00
951 +1.360329061e-01 +1.360329061e-01 -5.221396709e+01 -5.221396709e+01 -1.0624e+00 -1.1713e+00 +2.6860e+00 -2.3054e+00 -1.4245e+00 +3.4476e+00 -4.0187e+00 -1.8214e-01 +2.8986e+00 -1.6817e+00 +2.9095e+00 -4.7711e-01 +3.5545e+00 -9.9362e-01 -1.9109e+00 +9.6097e-01 -1.1060e+00 +1.8612e+00 +3.0517e+00 -4.1225e+00
966 +1.218584208e-01 +1.218584208e-01 -5.222814158e+01 -5.222814158e+01 -9.7986e-01 -1.1119e+00 +2.8489e+00 -2.2605e+00 -1.4570e+00 +3.4832e+00 -4.0102e+00 -1.4888e-01 +2.9656e+00 -1.6257e+00 +2.9696e+00 -4.8884e-01 +3.4904e+00 -9.4934e-01 -1.9555e+00 +1.0356e+00 -1.2267e+00 +1.8737e+00 +2.9965e+00 -4.1102e+00
978 +1.128196164e-01 +1.128196164e-01 -5.223718038e+01 -5.223718038e+01 -1.0147e+00 -1.0610e+00 +2.8077e+00 -2.2782e+00 -1.4748e+00 +3.5431e+00 -4.0478e+00 -2.2281e-01 +2.9190e+00 -1.6157e+00 +2.9877e+00 -5.5232e-01 +3.3726e+00 -9.5480e-01 -1.8755e+00 +1.0956e+00 -1.2241e+00 +1.9154e+00 +3.0273e+00 -4.1403e+00
1000 +1.108978708e-01 +1.108978708e-01 -5.223910213e+01 -5.223910213e+01 -1.1138e+00 -1.1272e+00 +2.7522e+00 -2.3830e+00 -1.5334e+00 +3.6539e+00 -3.9273e+00 -9.8444e-02 +2.8548e+00 -1.7396e+00 +3.0117e+00 -6.0534e-01 +3.2593e+00 -8.9533e-01 -1.8740e+00 +1.1227e+00 -1.3033e+00 +1.8996e+00 +3.2220e+00 -4.2567e+00
1031 +1.080414877e-01 +1.080414877e-01 -5.224195851e+01 -5.224195851e+01 -1.0536e+00 -1.0878e+00 +2.6422e+00 -2.3660e+00 -1.6665e+00 +3.5099e+00 -3.8262e+00 +1.1413e-01 +2.9324e+00 -1.6608e+00 +3.0116e+00 -5.8843e-01 +3.4440e+00 -7.5343e-01 -1.8749e+00 +1.1758e+00 -1.3598e+00 +1.7189e+00 +3.3089e+00 -4.2105e+00
1032 +9.381974419e-02 +9.381974419e-02 -5.225618026e+01 -5.225618026e+01 -1.0426e+00 -1.0667e+00 +2.4936e+00 -2.3730e+00 -1.6776e+00 +3.5322e+00 -3.8555e+00 +1.7901e-01 +2.8861e+00 -1.6576e+00 +2.9540e+00 -5.5850e-01 +3.5642e+00 -7.8615e-01 -1.9367e+00 +1.2506e+00 -1.3415e+00 +1.8122e+00 +3.2464e+00 -4.1564e+00
1048 +9.143951005e-02 +9.143951005e-02 -5.225856049e+01 -5.225856049e+01 -1.0237e+00 -1.0936e+00 +2.3998e+00 -2.3779e+00 -1.5487e+00 +3.5109e+00 -3.8274e+00 +2.0718e-01 +2.8186e+00 -1.6622e+00 +2.9690e+00 -4.2811e-01 +3.4054e+00 -7.8245e-01 -1.9882e+00 +1.2542e+00 -1.3549e+00 +1.8041e+00 +3.1349e+00 -4.1902e+00
1089 +8.178354074e-02 +8.178354074e-02 -5.226821646e+01 -5.226821646e+01 -8.2543e-01 -1.1097e+00 +2.5203e+00 -2.2880e+00 -1.5390e+00 +3.6414e+00 -3.8809e+00 +9.0025e-02 +2.7961e+00 -1.7713e+00 +2.9767e+00 -4.8102e-01 +3.3660e+00 -8.9324e-01 -2.1184e+00 +1.0240e+00 -1.1111e+00 +1.7418e+00 +3.0110e+00 -4.1583e+00
