% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
258 +5.457626060e+02 +5.457626060e+02 +5.757326060e+02 +5.757326060e+02 +1.6700e+00 -3.7748e-01 -3.7433e+00 -1.3958e+00 +2.1103e+00 +2.4458e+00 -4.2771e+00 -4.3239e+00 -6.6214e-01 -5.5045e-01 +5.1060e-01 -1.5856e-01 +2.7006e+00 +1.7840e+00 -3.7256e-01 +1.2285e+00 -2.4779e+00 +6.2067e-02 +8.7763e-01 -3.6651e+00
262 +4.479184956e+02 +4.479184956e+02 +4.778884956e+02 +4.778884956e+02 +1.6721e+00 -6.6205e-01 -4.1212e+00 -1.3712e+00 +2.2429e+00 +2.1619e+00 -4.0841e+00 -3.8129e+00 -2.4049e-01 -7.1103e-01 +1.1817e+00 -7.8095e-01 +2.7416e+00 +1.5272e+00 -8.9954e-01 +1.8630e+00 -2.2692e+00 +1.7235e-01 +1.1272e+00 -3.9927e+00
355 +4.278643547e+02 +4.278643547e+02 +4.578343547e+02 +4.578343547e+02 +1.7179e+00 -1.4779e+00 -2.9698e+00 -1.3770e+00 +1.9206e+00 +1.4992e+00 -4.5427e+00 -3.1716e+00 -9.3365e-01 -1.1740e+00 +4.4570e-01 -6.4577e-01 +2.8908e+00 +2.1185e+00 -8.0176e-01 +2.0045e+00 -2.3487e+00 +2.3930e-01 +1.7495e+00 -3.3003e+00
360 +4.203403366e+02 +4.203403366e+02 +4.503103366e+02 +4.503103366e+02 +1.8603e+00 -1.4245e+00 -2.7764e+00 -1.8945e+00 +1.9606e+00 +2.2563e+00 -4.0803e+00 -3.2532e+00 -5.6837e-01 -1.0200e+00 -2.1680e-01 -1.2327e+00 +3.3032e+00 +2.4791e+00 -1.1138e+00 +1.6947e+00 -2.6618e+00 +4.1453e-02 +1.4696e+00 -3.1387e+00
374 +4.053779525e+02 +4.053779525e+02 +4.353479525e+02 +4.353479525e+02 +1.7497e+00 -1.3509e+00 -2.9970e+00 -2.2629e+00 +2.1324e+00 +1.9873e+00 -4.4653e+00 -3.5792e+00 -6.8317e-01 -1.0061e+00 -5.8731e-01 -1.4041e+00 +3.3042e+00 +2.4459e+00 -1.0704e+00 +2.1815e+00 -3.1702e+00 +9.6873e-02 +1.1385e+00 -3.1598e+00
408 +3.686266230e+02 +3.686266230e+02 +3.985966230e+02 +3.985966230e+02 +1.1448e+00 -1.1571e+00 -2.9764e+00 -2.0965e+00 +2.1768e+00 +2.0051e+00 -4.4408e+00 -3.2952e+00 -6.3790e-01 -1.1389e+00 -5.8112e-01 -1.2385e+00 +2.8650e+00 +2.2798e+00 -1.1478e+00 +2.3977e+00 -3.1845e+00 -8.1507e-02 +2.0450e+00 -3.5206e+00
415 +3.480746527e+02 +3.480746527e+02 +3.780446527e+02 +3.780446527e+02 +1.3877e+00 -1.2224e+00 -2.9448e+00 -1.7812e+00 +2.3294e+00 +2.0689e+00 -4.0814e+00 -3.5703e+00 -4.6085e-01 -1.0205e+00 -5.8718e-01 -1.1006e+00 +2.8013e+00 +2.3211e+00 -1.1947e+00 +2.3017e+00 -3.0617e+00 +1.3306e-01 +1.4561e+00 -3.3719e+00
425 +3.462456400e+02 +3.462456400e+02 +3.762156400e+02 +3.762156400e+02 +1.4576e+00 -1.6833e+00 -2.8649e+00 -2.1640e+00 +2.2533e+00 +2.1157e+00 -4.1821e+00 -3.5357e+00 -8.3625e-01 -1.0913e+00 -5.4945e-01 -9.4555e-01 +2.6877e+00 +2.3522e+00 -1.3447e+00 +2.4594e+00 -3.1029e+00 -1.0083e-01 +1.4578e+00 -3.5527e+00
433 +3.117105309e+02 +3.117105309e+02 +3.416805309e+02 +3.416805309e+02 +1.0105e+00 -1.3420e+00 -3.0216e+00 -1.7093e+00 +2.8910e+00 +2.3174e+00 -3.8844e+00 -3.0510e+00 -1.7929e-01 -1.2145e+00 -2.9239e-01 -1.4586e+00 +3.1122e+00 +2.3057e+00 -1.3116e+00 +2.3438e+00 -3.1545e+00 +3.0136e-03 +1.0166e+00 -3.4055e+00
442 +3.016692034e+02 +3.016692034e+02 +3.316392034e+02 +3.316392034e+02 +9.3757e-01 -1.6675e+00 -3.0669e+00 -1.7428e+00 +3.1901e+00 +2.5187e+00 -3.8263e+00 -2.9476e+00 -9.7064e-02 -1.3492e+00 -1.4681e-01 -1.4504e+00 +3.0496e+00 +2.6182e+00 -1.4890e+00 +2.3607e+00 -3.0937e+00 +1.1210e-01 +9.8822e-01 -3.5586e+00
456 +2.798949145e+02 +2.798949145e+02 +3.098649145e+02 +3.098649145e+02 +9.2775e-01 -1.4232e+00 -2.9633e+00 -1.9942e+00 +2.6263e+00 +2.3992e+00 -3.8840e+00 -3.2939e+00 -2.5343e-01 -1.3621e+00 +5.5982e-02 -1.5571e+00 +2.9694e+00 +2.2283e+00 -1.4795e+00 +2.3872e+00 -3.0351e+00 +2.6867e-01 +1.3246e+00 -3.3697e+00
477 +2.654015536e+02 +2.654015536e+02 +2.953715536e+02 +2.953715536e+02 +9.4441e-01 -1.3690e+00 -3.2876e+00 -2.2137e+00 +2.9154e+00 +2.4445e+00 -3.7430e+00 -3.0674e+00 -4.4137e-01 -1.6176e+00 +1.6758e-02 -1.4818e+00 +3.0423e+00 +2.3746e+00 -1.0994e+00 +2.8853e+00 -3.3993e+00 +3.2693e-01 +1.2186e+00 -3.4103e+00
485 +2.533464416e+02 +2.533464416e+02 +2.833164416e+02 +2.833164416e+02 +9.2872e-01 -1.1975e+00 -3.4067e+00 -2.1637e+00 +2.7984e+00 +2.4433e+00 -3.7159e+00 -3.1864e+00 -1.2465e-01 -1.6868e+00 +1.3959e-01 -1.4491e+00 +3.2397e+00 +2.6164e+00 -1.1050e+00 +2.7900e+00 -3.3832e+00 +1.4431e-01 +1.3118e+00 -3.5645e+00
490 +2.472838069e+02 +2.472838069e+02 +2.772538069e+02 +2.772538069e+02 +1.0651e+00 -1.5319e+00 -3.4995e+00 -1.9891e+00 +2.9131e+00 +2.1373e+00 -3.7317e+00 -3.0343e+00 -2.4643e-01 -1.8302e+00 -6.2591e-02 -1.3725e+00 +3.1606e+00 +2.2397e+00 -1.2449e+00 +2.3430e+00 -3.1804e+00 +1.4039e-01 +1.3556e+00 -3.0117e+00
504 +2.343951443e+02 +2.343951443e+02 +2.643651443e+02 +2.643651443e+02 +1.3077e+00 -1.8115e+00 -3.3186e+00 -2.2029e+00 +2.8970e+00 +2.7932e+00 -3.6913e+00 -3.4952e+00 +1.7160e-01 -2.2911e+00 +9.6960e-02 -1.1881e+00 +3.7302e+00 +2.2460e+00 -1.1639e+00 +2.2852e+00 -3.5953e+00 -1.6239e-02 +1.3747e+00 -3.0697e+00
515 +1.993506727e+02 +1.993506727e+02 +2.293206727e+02 +2.293206727e+02 +1.2991e+00 -1.9073e+00 -3.3662e+00 -2.1226e+00 +3.3329e+00 +3.0253e+00 -3.9417e+00 -3.4489e+00 -4.9911e-02 -2.3024e+00 +2.1647e-01 -1.1069e+00 +3.6193e+00 +2.1037e+00 -1.1765e+00 +2.4006e+00 -3.5265e+00 +6.0841e-02 +1.5409e+00 -3.0658e+00
550 +1.909432921e+02 +1.909432921e+02 +2.209132921e+02 +2.209132921e+02 +1.3902e+00 -2.0796e+00 -3.3741e+00 -2.1527e+00 +3.1903e+00 +3.0769e+00 -4.4288e+00 -3.6720e+00 +3.0211e-01 -2.3111e+00 +5.6699e-01 -1.0939e+00 +3.6475e+00 +2.0682e+00 -1.5353e+00 +2.5137e+00 -3.2380e+00 -3.0961e-01 +1.3596e+00 -3.2893e+00
573 +1.821587135e+02 +1.821587135e+02 +2.121287135e+02 +2.121287135e+02 +8.6002e-01 -2.0086e+00 -3.3180e+00 -2.1184e+00 +2.8975e+00 +2.7174e+00 -4.4740e+00 -3.7118e+00 -2.0307e-02 -2.1006e+00 +7.0808e-01 -1.0803e+00 +3.8968e+00 +2.1557e+00 -1.2256e+00 +3.0962e+00 -3.2446e+00 -1.8611e-01 +1.2835e+00 -3.5727e+00
659 +1.733442660e+02 +1.733442660e+02 +2.033142660e+02 +2.033142660e+02 +1.3621e+00 -2.2547e+00 -3.3448e+00 -2.3416e+00 +2.7161e+00 +2.6345e+00 -4.0887e+00 -3.9097e+00 +6.3376e-01 -2.3096e+00 +8.4518e-01 -1.1407e+00 +3.8609e+00 +2.5952e+00 -1.3663e+00 +3.1325e+00 -3.1144e+00 +1.3323e-01 +1.6319e+00 -3.6558e+00
671 +1.627294107e+02 +1.627294107e+02 +1.926994107e+02 +1.926994107e+02 +1.4090e+00 -2.2736e+00 -3.3864e+00 -2.1306e+00 +2.6826e+00 +2.7148e+00 -3.8827e+00 -3.7095e+00 +6.5108e-01 -2.2191e+00 +9.4168e-01 -1.0587e+00 +3.9643e+00 +2.5744e+00 -1.4075e+00 +3.0225e+00 -2.9883e+00 +2.0259e-01 +1.6124e+00 -3.4968e+00
685 +1.543788897e+02 +1.543788897e+02 +1.843488897e+02 +1.843488897e+02 +1.5917e+00 -1.9860e+00 -3.3059e+00 -2.3108e+00 +2.6179e+00 +2.8850e+00 -4.1501e+00 -3.4190e+00 +5.3957e-01 -2.0883e+00 +9.6892e-01 -1.0149e+00 +3.9249e+00 +2.4574e+00 -1.3338e+00 +2.7757e+00 -3.0700e+00 +8.6760e-02 +1.7791e+00 -3.4056e+00
708 +1.369274000e+02 +1.369274000e+02 +1.668974000e+02 +1.668974000e+02 +1.5826e+00 -1.9140e+00 -3.2820e+00 -2.3981e+00 +2.9227e+00 +3.0564e+00 -4.1066e+00 -3.4689e+00 +7.9823e-01 -2.1674e+00 +8.1524e-01 -1.1559e+00 +3.9480e+00 +2.3352e+00 -1.3757e+00 +2.8708e+00 -3.0150e+00 -3.0901e-01 +1.6195e+00 -3.4079e+00
712 +1.308324470e+02 +1.308324470e+02 +1.608024470e+02 +1.608024470e+02 +1.5739e+00 -2.0593e+00 -3.3562e+00 -2.4435e+00 +3.0419e+00 +2.9708e+00 -4.2167e+00 -3.5419e+00 +5.9629e-01 -2.0094e+00 +7.1450e-01 -1.1904e+00 +3.9977e+00 +2.4919e+00 -1.3364e+00 +2.9770e+00 -2.9687e+00 -2.9295e-01 +1.6472e+00 -3.5267e+00
766 +1.224148739e+02 +1.224148739e+02 +1.523848739e+02 +1.523848739e+02 +1.2872e+00 -2.0528e+00 -3.1368e+00 -2.3370e+00 +2.9531e+00 +2.8722e+00 -4.3365e+00 -3.7433e+00 +6.2483e-01 -1.9303e+00 +6.3208e-01 -1.3046e+00 +3.9295e+00 +2.3065e+00 -1.2359e+00 +2.8728e+00 -2.9424e+00 -1.5187e-01 +1.8184e+00 -3.6277e+00
785 +1.152822382e+02 +1.152822382e+02 +1.452522382e+02 +1.452522382e+02 +1.1461e+00 -2.0943e+00 -3.2869e+00 -2.2556e+00 +3.0105e+00 +2.7533e+00 -4.0893e+00 -3.6722e+00 +6.6765e-01 -2.0903e+00 +7.9920e-01 -1.2418e+00 +3.8950e+00 +2.2635e+00 -1.2986e+00 +2.7672e+00 -2.9832e+00 -6.7790e-02 +1.7238e+00 -3.6111e+00
793 +1.143116190e+02 +1.143116190e+02 +1.442816190e+02 +1.442816190e+02 +1.2383e+00 -2.0589e+00 -3.2193e+00 -2.3473e+00 +2.9545e+00 +2.8485e+00 -4.1855e+00 -3.5839e+00 +6.9419e-01 -2.1251e+00 +8.2098e-01 -1.2631e+00 +3.9152e+00 +2.1997e+00 -1.3624e+00 +2.8441e+00 -2.9843e+00 -9.9854e-02 +1.6543e+00 -3.6220e+00
816 +1.101839486e+02 +1.101839486e+02 +1.401539486e+02 +1.401539486e+02 +1.2956e+00 -2.1128e+00 -3.2349e+00 -2.2980e+00 +2.8846e+00 +2.9258e+00 -4.2446e+00 -3.5370e+00 +6.6430e-01 -2.1190e+00 +8.6280e-01 -1.2777e+00 +3.9242e+00 +2.2574e+00 -1.4108e+00 +2.7467e+00 -3.1160e+00 -8.4150e-02 +1.7264e+00 -3.5685e+00
825 +1.079102369e+02 +1.079102369e+02 +1.378802369e+02 +1.378802369e+02 +1.3263e+00 -2.1342e+00 -3.2245e+00 -2.3016e+00 +2.9525e+00 +2.9408e+00 -4.2480e+00 -3.5521e+00 +6.2503e-01 -2.0379e+00 +8.9496e-01 -1.2251e+00 +3.9293e+00 +2.1654e+00 -1.4691e+00 +2.7482e+00 -3.1120e+00 -1.2312e-01 +1.7910e+00 -3.5109e+00
828 +1.051710211e+02 +1.051710211e+02 +1.351410211e+02 +1.351410211e+02 +1.1658e+00 -2.1529e+00 -3.2317e+00 -2.3233e+00 +2.9910e+00 +2.9394e+00 -4.2187e+00 -3.6439e+00 +6.5439e-01 -2.0672e+00 +8.3435e-01 -1.2864e+00 +3.8813e+00 +2.2509e+00 -1.3869e+00 +2.8528e+00 -3.1047e+00 -1.2911e-01 +1.7092e+00 -3.5790e+00
830 +9.711057076e+01 +9.711057076e+01 +1.270805708e+02 +1.270805708e+02 +1.3461e+00 -2.0493e+00 -3.3061e+00 -2.2867e+00 +2.8625e+00 +2.9638e+00 -4.1203e+00 -3.5568e+00 +6.5498e-01 -1.9889e+00 +7.6639e-01 -1.2738e+00 +3.9018e+00 +2.2139e+00 -1.3750e+00 +2.8171e+00 -3.0800e+00 -9.8850e-02 +1.6835e+00 -3.5014e+00
833 +9.375603048e+01 +9.375603048e+01 +1.237260305e+02 +1.237260305e+02 +1.4147e+00 -1.9775e+00 -3.4014e+00 -2.3075e+00 +2.8850e+00 +2.9575e+00 -4.1802e+00 -3.4108e+00 +5.7626e-01 -1.8995e+00 +8.2736e-01 -1.2322e+00 +3.8138e+00 +2.1700e+00 -1.3627e+00 +2.8436e+00 -3.1461e+00 -1.1442e-01 +1.7198e+00 -3.4779e+00
844 +8.704495821e+01 +8.704495821e+01 +1.170149582e+02 +1.170149582e+02 +1.3255e+00 -1.9961e+00 -3.3997e+00 -2.2907e+00 +3.0183e+00 +2.9934e+00 -4.2011e+00 -3.4647e+00 +5.4877e-01 -1.9442e+00 +8.1291e-01 -1.3014e+00 +3.7720e+00 +2.0864e+00 -1.3063e+00 +2.8618e+00 -3.1422e+00 -8.2528e-02 +1.6496e+00 -3.5172e+00
892 +8.248721665e+01 +8.248721665e+01 +1.124572166e+02 +1.124572166e+02 +1.2761e+00 -2.0190e+00 -3.3692e+00 -2.2386e+00 +3.1153e+00 +2.9891e+00 -4.0756e+00 -3.3842e+00 +4.3209e-01 -1.9200e+00 +8.8544e-01 -1.3088e+00 +3.7813e+00 +2.0949e+00 -1.4502e+00 +2.8545e+00 -3.0984e+00 -9.6426e-02 +1.6957e+00 -3.6686e+00
902 +7.582655812e+01 +7.582655812e+01 +1.057965581e+02 +1.057965581e+02 +1.2671e+00 -1.9537e+00 -3.3585e+00 -2.2992e+00 +3.0434e+00 +2.9499e+00 -4.2238e+00 -3.4800e+00 +4.3891e-01 -1.9317e+00 +8.9527e-01 -1.2957e+00 +3.8302e+00 +2.1304e+00 -1.3717e+00 +2.8979e+00 -3.1324e+00 -1.3106e-01 +1.8254e+00 -3.5161e+00
918 +6.945467261e+01 +6.945467261e+01 +9.942467261e+01 +9.942467261e+01 +1.2933e+00 -1.8665e+00 -3.4124e+00 -2.2175e+00 +3.0494e+00 +2.9968e+00 -4.1162e+00 -3.5304e+00 +5.0819e-01 -2.0214e+00 +7.9253e-01 -1.2746e+00 +3.8106e+00 +2.1663e+00 -1.4241e+00 +2.8487e+00 -3.0444e+00 -1.9127e-01 +1.7855e+00 -3.4930e+00
929 +6.837331127e+01 +6.837331127e+01 +9.834331127e+01 +9.834331127e+01 +1.2425e+00 -1.8778e+00 -3.4294e+00 -2.1770e+00 +3.0032e+00 +2.9805e+00 -4.1035e+00 -3.5508e+00 +5.4103e-01 -2.0352e+00 +8.3531e-01 -1.2288e+00 +3.8612e+00 +2.2066e+00 -1.3742e+00 +2.8186e+00 -3.0276e+00 -1.4877e-01 +1.7794e+00 -3.5369e+00
935 +6.560293462e+01 +6.560293462e+01 +9.557293462e+01 +9.557293462e+01 +1.2789e+00 -1.9250e+00 -3.4360e+00 -2.1464e+00 +2.9908e+00 +2.9608e+00 -4.1494e+00 -3.5051e+00 +5.2538e-01 -2.0111e+00 +7.6319e-01 -1.2383e+00 +3.7735e+00 +2.2194e+00 -1.3786e+00 +2.7987e+00 -3.0485e+00 -9.9296e-02 +1.7409e+00 -3.5092e+00
964 +6.186941107e+01 +6.186941107e+01 +9.183941107e+01 +9.183941107e+01 +1.2160e+00 -1.9383e+00 -3.4943e+00 -2.1469e+00 +2.9279e+00 +2.9120e+00 -4.1951e+00 -3.4931e+00 +4.5107e-01 -2.0025e+00 +7.4204e-01 -1.2456e+00 +3.7204e+00 +2.2828e+00 -1.3913e+00 +2.8032e+00 -3.0229e+00 -1.9548e-01 +1.6504e+00 -3.5305e+00
977 +5.758029775e+01 +5.758029775e+01 +8.755029775e+01 +8.755029775e+01 +1.2760e+00 -1.9607e+00 -3.4894e+00 -2.1202e+00 +2.9845e+00 +2.9236e+00 -4.1700e+00 -3.4634e+00 +4.2506e-01 -2.0322e+00 +7.2077e-01 -1.2333e+00 +3.7586e+00 +2.3276e+00 -1.4516e+00 +2.7635e+00 -3.0697e+00 -1.3456e-01 +1.6684e+00 -3.5614e+00
988 +5.126180997e+01 +5.126180997e+01 +8.123180997e+01 +8.123180997e+01 +1.2785e+00 -1.9122e+00 -3.4894e+00 -2.1355e+00 +3.0059e+00 +2.8950e+00 -4.1388e+00 -3.4725e+00 +4.5282e-01 -2.0086e+00 +7.6857e-01 -1.2185e+00 +3.7979e+00 +2.2676e+00 -1.4474e+00 +2.7887e+00 -3.0984e+00 -1.3383e-01 +1.6442e+00 -3.5463e+00
997 +5.007039317e+01 +5.007039317e+01 +8.004039317e+01 +8.004039317e+01 +1.2324e+00 -1.8695e+00 -3.4862e+00 -2.1066e+00 +2.9754e+00 +2.9239e+00 -4.1572e+00 -3.4215e+00 +4.4299e-01 -2.0170e+00 +7.6106e-01 -1.2037e+00 +3.8049e+00 +2.3306e+00 -1.4359e+00 +2.7689e+00 -3.0895e+00 -1.5845e-01 +1.6473e+00 -3.5644e+00
1023 +4.861687856e+01 +4.861687856e+01 +7.858687856e+01 +7.858687856e+01 +1.2351e+00 -1.8910e+00 -3.4662e+00 -2.0192e+00 +2.9356e+00 +2.8766e+00 -4.1122e+00 -3.4512e+00 +3.9887e-01 -1.9602e+00 +7.9305e-01 -1.1863e+00 +3.8690e+00 +2.2901e+00 -1.4274e+00 +2.8070e+00 -3.1072e+00 -2.2133e-01 +1.6272e+00 -3.5456e+00
1079 +4.429817417e+01 +4.429817417e+01 +7.426817417e+01 +7.426817417e+01 +1.2343e+00 -1.8065e+00 -3.5216e+00 -2.0289e+00 +2.9740e+00 +2.8141e+00 -4.1404e+00 -3.4602e+00 +3.6483e-01 -1.9465e+00 +8.0353e-01 -1.1885e+00 +3.8212e+00 +2.2587e+00 -1.4056e+00 +2.8100e+00 -3.0999e+00 -2.2221e-01 +1.6482e+00 -3.5444e+00
1083 +4.297987821e+01 +4.297987821e+01 +7.294987821e+01 +7.294987821e+01 +1.2236e+00 -1.8097e+00 -3.5301e+00 -2.0493e+00 +2.9647e+00 +2.8264e+00 -4.1518e+00 -3.4525e+00 +3.5649e-01 -1.9591e+00 +8.0176e-01 -1.2038e+00 +3.8113e+00 +2.2494e+00 -1.3474e+00 +2.8545e+00 -3.1001e+00 -2.2034e-01 +1.6233e+00 -3.5458e+00
