% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
243 +1.256964217e+07 +1.256964217e+07 +1.256902106e+07 +1.256902106e+07 +6.5029e-02 +3.3990e+00 +9.2523e-02 -1.8165e+00 -1.4502e+00 -2.3799e+00 +1.6383e+00 -6.2151e-01 +1.7500e+00 +3.2058e-01 -5.5291e-01 +2.5643e+00 +3.4545e+00 +7.4724e-01 +4.4797e-01 -3.1044e+00 +4.5781e-02 +1.5083e+00 +1.1096e+00 +1.1321e-01
252 +8.683821044e+06 +8.683821044e+06 +8.683199934e+06 +8.683199934e+06 -3.0896e-01 +3.8184e+00 +7.5309e-01 -2.2497e+00 -1.4624e+00 -2.4597e+00 +1.7926e+00 -8.0254e-01 +1.1840e+00 +3.2412e-01 -8.9479e-01 +2.7353e+00 +3.0224e+00 +9.9757e-01 +7.9268e-01 -2.7132e+00 -5.2629e-02 +1.6662e+00 +1.5196e+00 -4.9083e-01
266 +7.411949831e+06 +7.411949831e+06 +7.411328721e+06 +7.411328721e+06 -5.9309e-01 +3.9130e+00 +4.6377e-01 -2.0323e+00 -1.0747e+00 -2.5653e+00 +2.1124e+00 -1.3811e+00 +1.5159e+00 -5.0696e-02 -4.1863e-01 +2.6631e+00 +3.0693e+00 +1.7057e+00 +5.9757e-01 -2.9558e+00 -1.9187e-02 +2.0639e+00 +1.2491e+00 -3.6026e-01
269 +5.385055063e+06 +5.385055063e+06 +5.384433953e+06 +5.384433953e+06 -3.6522e-02 +4.1553e+00 +4.8766e-01 -3.0921e+00 -1.0141e+00 -2.1954e+00 +2.1285e+00 -1.1408e+00 +1.5765e+00 -4.3459e-01 -1.0382e+00 +3.6680e+00 +3.1330e+00 +1.4741e+00 +1.5571e+00 -1.9019e+00 +4.7115e-01 +2.2854e+00 +1.4585e+00 -1.7564e-01
274 +3.818919218e+06 +3.818919218e+06 +3.818298108e+06 +3.818298108e+06 -4.8769e-02 +4.4022e+00 -8.5822e-02 -3.4047e+00 -7.4924e-01 -1.6521e+00 +2.7494e+00 -1.1274e+00 +1.5178e+00 -7.3813e-01 -1.6992e-01 +3.0914e+00 +3.4228e+00 +1.3453e+00 +1.5277e+00 -1.5597e+00 +3.2376e-01 +2.3508e+00 +1.3892e+00 +4.1925e-03
277 +3.654610152e+06 +3.654610152e+06 +3.653989042e+06 +3.653989042e+06 -2.0571e-01 +3.9273e+00 +8.7697e-01 -2.7954e+00 -5.5269e-01 -2.2216e+00 +1.8566e+00 -8.4374e-01 +1.7801e+00 -2.0355e-01 -2.8076e-01 +3.3699e+00 +3.3706e+00 +1.9184e+00 +1.3941e+00 -1.9985e+00 +9.0623e-01 +2.6011e+00 +6.1180e-01 -3.4150e-02
336 +3.520321843e+06 +3.520321843e+06 +3.519700733e+06 +3.519700733e+06 -2.0742e-01 +3.3611e+00 +1.4385e-02 -1.9926e+00 -6.0800e-01 -1.8156e+00 +2.2198e+00 -6.8691e-01 +1.3928e+00 -1.9706e-01 +8.1782e-01 +2.9886e+00 +3.5118e+00 +1.2455e+00 +2.6365e+00 -2.6192e+00 +1.9147e-01 +2.6366e+00 +1.1547e+00 -8.8927e-01
417 +2.810827973e+06 +2.810827973e+06 +2.810206863e+06 +2.810206863e+06 -1.6801e-01 +4.4199e+00 +6.7811e-01 -2.8262e+00 -1.0148e+00 -1.2929e+00 +2.9839e+00 -4.7811e-01 +1.3437e+00 +1.3283e-02 +1.2800e+00 +2.8310e+00 +3.2386e+00 +1.5187e+00 +1.4944e+00 -2.8653e+00 +1.0454e-01 +2.3516e+00 +1.3960e+00 -8.8507e-01
450 +2.748023520e+06 +2.748023520e+06 +2.747402410e+06 +2.747402410e+06 -1.1614e-01 +4.3122e+00 +4.1975e-01 -2.8783e+00 -7.0981e-01 -1.4531e+00 +2.7998e+00 -3.1226e-01 +1.3556e+00 -1.0266e-01 +1.4392e+00 +3.7815e+00 +3.4013e+00 +1.1569e+00 +1.7944e+00 -2.2789e+00 +3.6098e-01 +2.4914e+00 +1.2253e+00 -6.5467e-01
452 +2.654705469e+06 +2.654705469e+06 +2.654084359e+06 +2.654084359e+06 -5.4598e-01 +4.1895e+00 +3.1192e-01 -2.8530e+00 -5.9189e-01 -1.9433e+00 +2.8328e+00 -2.7382e-01 +8.8531e-01 -1.1696e-01 +1.6216e+00 +3.8241e+00 +3.3928e+00 +1.3842e+00 +1.8017e+00 -2.4259e+00 +6.2103e-01 +2.6184e+00 +1.2607e+00 -5.6905e-01
454 +2.162933879e+06 +2.162933879e+06 +2.162312769e+06 +2.162312769e+06 -1.2999e-01 +4.5096e+00 +5.1055e-01 -3.0288e+00 -9.2483e-01 -1.5216e+00 +2.7662e+00 -2.0018e-01 +1.1365e+00 +1.6277e-02 +1.3795e+00 +3.5313e+00 +3.7310e+00 +1.1741e+00 +1.9545e+00 -2.1660e+00 +7.2246e-01 +2.6619e+00 +1.1235e+00 -3.7681e-01
492 +1.568599086e+06 +1.568599086e+06 +1.567977976e+06 +1.567977976e+06 +4.7993e-01 +4.0917e+00 +6.6872e-01 -2.9472e+00 -1.1270e+00 -1.5515e+00 +2.8607e+00 +2.3113e-02 +8.5898e-01 -3.2294e-01 +9.7020e-01 +3.2161e+00 +3.6098e+00 +1.5233e+00 +1.7597e+00 -2.5244e+00 +6.1520e-01 +2.6308e+00 +1.8835e+00 -5.2329e-01
508 +1.523198886e+06 +1.523198886e+06 +1.522577776e+06 +1.522577776e+06 +5.4122e-01 +4.2916e+00 +6.4441e-01 -2.9034e+00 -1.3872e+00 -1.6524e+00 +2.9190e+00 -1.6737e-01 +8.0887e-01 -4.0266e-01 +6.1720e-01 +3.0561e+00 +3.5180e+00 +1.6648e+00 +1.8474e+00 -2.5341e+00 +5.8950e-01 +2.7076e+00 +2.1792e+00 -4.9388e-01
513 +1.186307012e+06 +1.186307012e+06 +1.185685902e+06 +1.185685902e+06 +3.0150e-01 +4.3566e+00 +7.2661e-01 -2.5780e+00 -1.2533e+00 -1.4016e+00 +2.9405e+00 -2.8777e-01 +1.1822e+00 -2.8546e-01 +7.7583e-01 +2.9794e+00 +3.6748e+00 +1.6119e+00 +1.7755e+00 -2.6138e+00 +7.3767e-01 +2.6050e+00 +1.8760e+00 -2.5103e-01
533 +8.533804550e+05 +8.533804550e+05 +8.527593450e+05 +8.527593450e+05 +1.3841e-01 +4.4038e+00 +6.1899e-01 -2.9871e+00 -1.1827e+00 -1.4937e+00 +2.4951e+00 -4.5351e-01 +1.0882e+00 -4.6359e-01 +7.9413e-01 +2.8807e+00 +3.5813e+00 +1.5496e+00 +2.1184e+00 -2.3451e+00 +7.9508e-01 +2.8285e+00 +1.7549e+00 -5.1396e-02
573 +5.481989111e+05 +5.481989111e+05 +5.475778011e+05 +5.475778011e+05 -3.1524e-02 +4.1971e+00 +3.6016e-01 -3.0234e+00 -1.0440e+00 -1.6551e+00 +2.5410e+00 -6.6360e-01 +8.0374e-01 -4.0290e-01 +1.0314e+00 +2.8268e+00 +3.6295e+00 +1.5113e+00 +2.0441e+00 -2.3638e+00 +6.3247e-01 +2.6209e+00 +1.5975e+00 -2.1300e-01
654 +4.407141231e+05 +4.407141231e+05 +4.400930131e+05 +4.400930131e+05 -2.0926e-01 +3.8608e+00 +4.6295e-01 -3.0591e+00 -9.0344e-01 -2.1323e+00 +2.1736e+00 -6.4029e-01 +7.3675e-01 -3.4981e-01 +8.0146e-01 +2.6272e+00 +3.8131e+00 +1.6393e+00 +1.9937e+00 -2.1969e+00 +7.2859e-01 +2.5801e+00 +1.6322e+00 -4.3570e-01
670 +4.127091710e+05 +4.127091710e+05 +4.120880610e+05 +4.120880610e+05 -3.6819e-01 +3.9231e+00 +4.7539e-01 -2.9743e+00 -8.8421e-01 -2.1742e+00 +2.2298e+00 -6.6368e-01 +7.3624e-01 -3.1117e-01 +8.5520e-01 +2.6582e+00 +3.9077e+00 +1.5779e+00 +2.0868e+00 -2.1270e+00 +9.0104e-01 +2.5224e+00 +1.4551e+00 -3.8767e-01
719 +3.833501019e+05 +3.833501019e+05 +3.827289919e+05 +3.827289919e+05 -3.5154e-01 +3.9552e+00 +2.8094e-01 -3.2066e+00 -8.6259e-01 -2.0536e+00 +1.8444e+00 -7.8069e-01 +6.9442e-01 -4.4990e-01 +8.7401e-01 +2.8864e+00 +3.8105e+00 +1.4995e+00 +1.7385e+00 -2.2762e+00 +7.0674e-01 +2.3909e+00 +1.1087e+00 -3.8701e-01
729 +3.362893114e+05 +3.362893114e+05 +3.356682014e+05 +3.356682014e+05 -3.8141e-01 +3.9533e+00 +2.7506e-01 -3.1911e+00 -7.5506e-01 -1.9559e+00 +1.8939e+00 -7.1503e-01 +8.7957e-01 -6.0858e-01 +9.6447e-01 +2.8934e+00 +3.7683e+00 +1.4654e+00 +1.7074e+00 -2.1940e+00 +7.0229e-01 +2.2967e+00 +1.0024e+00 -2.7817e-01
747 +3.123086663e+05 +3.123086663e+05 +3.116875563e+05 +3.116875563e+05 -4.8589e-01 +3.9563e+00 +3.1439e-01 -3.2684e+00 -7.3706e-01 -2.1289e+00 +1.8515e+00 -5.5184e-01 +9.5571e-01 -5.6015e-01 +1.0543e+00 +2.8600e+00 +3.8402e+00 +1.6150e+00 +1.9277e+00 -2.2221e+00 +5.7037e-01 +2.3100e+00 +9.1426e-01 -2.4076e-01
753 +2.764553550e+05 +2.764553550e+05 +2.758342450e+05 +2.758342450e+05 -4.7383e-01 +3.9148e+00 +2.6507e-01 -3.2869e+00 -6.2918e-01 -1.9723e+00 +1.8623e+00 -5.8178e-01 +1.0302e+00 -5.1323e-01 +1.0097e+00 +2.8252e+00 +3.7982e+00 +1.6073e+00 +2.0476e+00 -2.2597e+00 +5.6598e-01 +2.3359e+00 +1.1017e+00 -3.8062e-01
788 +2.526446952e+05 +2.526446952e+05 +2.520235852e+05 +2.520235852e+05 -5.9315e-01 +3.9565e+00 +2.5783e-01 -3.3938e+00 -8.6805e-01 -1.9726e+00 +1.8821e+00 -5.9684e-01 +1.1572e+00 -5.6476e-01 +9.5399e-01 +2.7310e+00 +3.7076e+00 +1.7606e+00 +2.1124e+00 -2.0758e+00 +6.3244e-01 +2.3612e+00 +9.3771e-01 -4.1120e-01
851 +2.197702241e+05 +2.197702241e+05 +2.191491141e+05 +2.191491141e+05 -5.6156e-01 +3.9983e+00 +5.9685e-01 -3.3539e+00 -8.6166e-01 -1.8759e+00 +1.7767e+00 -6.1422e-01 +1.0220e+00 -5.5044e-01 +8.4768e-01 +2.7690e+00 +3.8861e+00 +1.5621e+00 +2.2552e+00 -1.8292e+00 +7.4762e-01 +2.4167e+00 +9.7546e-01 -3.7381e-01
854 +2.067625413e+05 +2.067625413e+05 +2.061414313e+05 +2.061414313e+05 -4.3142e-01 +3.9998e+00 +5.0978e-01 -3.2828e+00 -8.2376e-01 -1.8676e+00 +1.8833e+00 -6.3336e-01 +1.1282e+00 -5.3717e-01 +9.3512e-01 +2.7330e+00 +3.9088e+00 +1.4773e+00 +2.3283e+00 -1.9138e+00 +7.2092e-01 +2.4173e+00 +9.6560e-01 -3.1675e-01
860 +1.715320105e+05 +1.715320105e+05 +1.709109005e+05 +1.709109005e+05 -5.6361e-01 +4.0609e+00 +6.4319e-01 -3.3117e+00 -8.0223e-01 -1.9291e+00 +1.7702e+00 -6.9625e-01 +9.9877e-01 -4.5833e-01 +7.5756e-01 +2.8882e+00 +3.7884e+00 +1.7057e+00 +2.1718e+00 -1.8539e+00 +7.5644e-01 +2.4127e+00 +9.6826e-01 -4.1094e-01
880 +1.222822563e+05 +1.222822563e+05 +1.216611463e+05 +1.216611463e+05 -4.9070e-01 +4.1435e+00 +5.8731e-01 -3.2306e+00 -7.4266e-01 -2.0199e+00 +1.8643e+00 -6.4652e-01 +1.0073e+00 -5.0964e-01 +6.7689e-01 +2.8252e+00 +3.7738e+00 +1.6202e+00 +2.2437e+00 -1.9621e+00 +7.4960e-01 +2.2990e+00 +1.0113e+00 -2.7902e-01
894 +9.918261403e+04 +9.918261403e+04 +9.856150403e+04 +9.856150403e+04 -5.3479e-01 +4.1127e+00 +5.7417e-01 -3.2934e+00 -7.9073e-01 -2.0518e+00 +1.7732e+00 -6.9355e-01 +9.4217e-01 -5.1248e-01 +7.3480e-01 +2.8195e+00 +3.6941e+00 +1.7045e+00 +2.1975e+00 -1.9807e+00 +8.1456e-01 +2.4149e+00 +1.0737e+00 -2.5615e-01
913 +9.322838146e+04 +9.322838146e+04 +9.260727146e+04 +9.260727146e+04 -4.9480e-01 +4.1583e+00 +5.0373e-01 -3.3655e+00 -8.0299e-01 -2.0168e+00 +1.8266e+00 -6.9917e-01 +9.9396e-01 -5.2789e-01 +7.6784e-01 +2.8681e+00 +3.7370e+00 +1.7128e+00 +2.2392e+00 -2.0045e+00 +8.7874e-01 +2.2997e+00 +1.0906e+00 -2.4696e-01
926 +8.112321012e+04 +8.112321012e+04 +8.050210012e+04 +8.050210012e+04 -5.1125e-01 +4.1613e+00 +4.5746e-01 -3.2865e+00 -7.7739e-01 -2.0006e+00 +1.8241e+00 -7.0700e-01 +9.6243e-01 -5.8762e-01 +8.6211e-01 +2.8548e+00 +3.8075e+00 +1.6623e+00 +2.1888e+00 -1.9945e+00 +8.9703e-01 +2.2803e+00 +1.0448e+00 -2.5403e-01
951 +7.786099485e+04 +7.786099485e+04 +7.723988485e+04 +7.723988485e+04 -5.6908e-01 +4.0582e+00 +5.1882e-01 -3.2527e+00 -8.2720e-01 -2.0204e+00 +1.8142e+00 -7.2884e-01 +1.0411e+00 -5.3071e-01 +9.1401e-01 +2.9164e+00 +3.7265e+00 +1.5826e+00 +2.2579e+00 -1.9707e+00 +9.0717e-01 +2.2468e+00 +1.0977e+00 -2.5075e-01
962 +5.862662876e+04 +5.862662876e+04 +5.800551876e+04 +5.800551876e+04 -5.1019e-01 +4.0270e+00 +4.6487e-01 -3.2407e+00 -7.8162e-01 -2.0360e+00 +1.8095e+00 -7.2818e-01 +1.0260e+00 -4.5213e-01 +9.7554e-01 +2.9156e+00 +3.7447e+00 +1.4955e+00 +2.2885e+00 -2.0003e+00 +9.1055e-01 +2.2943e+00 +9.5348e-01 -1.5448e-01
971 +5.520951956e+04 +5.520951956e+04 +5.458840956e+04 +5.458840956e+04 -5.4441e-01 +4.0457e+00 +4.6941e-01 -3.2398e+00 -8.6783e-01 -2.0225e+00 +1.7862e+00 -7.9064e-01 +1.0266e+00 -4.7600e-01 +9.3873e-01 +2.8628e+00 +3.7010e+00 +1.5196e+00 +2.2759e+00 -2.0484e+00 +9.3176e-01 +2.2412e+00 +1.0143e+00 -2.5108e-01
980 +5.357935176e+04 +5.357935176e+04 +5.295824176e+04 +5.295824176e+04 -5.6846e-01 +4.0783e+00 +4.6862e-01 -3.2752e+00 -8.4391e-01 -2.0609e+00 +1.7977e+00 -7.7612e-01 +9.8654e-01 -4.6832e-01 +9.1052e-01 +2.9099e+00 +3.6842e+00 +1.4533e+00 +2.2237e+00 -2.0334e+00 +9.1433e-01 +2.2639e+00 +1.0231e+00 -2.7205e-01
993 +4.480872624e+04 +4.480872624e+04 +4.418761624e+04 +4.418761624e+04 -5.0831e-01 +4.0737e+00 +4.7207e-01 -3.3172e+00 -8.3621e-01 -2.0912e+00 +1.8341e+00 -8.1252e-01 +1.0609e+00 -4.4891e-01 +8.8068e-01 +2.8401e+00 +3.6986e+00 +1.5251e+00 +2.2178e+00 -2.0773e+00 +9.0500e-01 +2.2591e+00 +1.0418e+00 -2.8394e-01
1003 +3.477799980e+04 +3.477799980e+04 +3.415688980e+04 +3.415688980e+04 -5.6254e-01 +4.0539e+00 +4.4850e-01 -3.3072e+00 -8.1798e-01 -2.1054e+00 +1.7983e+00 -7.6317e-01 +1.0241e+00 -4.5730e-01 +8.7386e-01 +2.7918e+00 +3.7028e+00 +1.5223e+00 +2.1789e+00 -2.0748e+00 +8.8569e-01 +2.2728e+00 +1.0307e+00 -2.7620e-01
1015 +3.379165322e+04 +3.379165322e+04 +3.317054322e+04 +3.317054322e+04 -5.3786e-01 +4.0822e+00 +4.8227e-01 -3.3514e+00 -8.0231e-01 -2.0293e+00 +1.7980e+00 -7.7055e-01 +9.7932e-01 -4.7153e-01 +8.8682e-01 +2.7954e+00 +3.7317e+00 +1.5482e+00 +2.2218e+00 -2.0285e+00 +8.5110e-01 +2.2550e+00 +1.0200e+00 -2.3607e-01
1019 +3.127177683e+04 +3.127177683e+04 +3.065066683e+04 +3.065066683e+04 -5.8817e-01 +4.0677e+00 +4.4142e-01 -3.3069e+00 -8.0357e-01 -2.0687e+00 +1.8379e+00 -7.7562e-01 +1.0020e+00 -4.2927e-01 +8.9580e-01 +2.8147e+00 +3.7124e+00 +1.5170e+00 +2.1382e+00 -2.0513e+00 +9.0233e-01 +2.2677e+00 +1.0609e+00 -2.9450e-01
1034 +3.073101345e+04 +3.073101345e+04 +3.010990345e+04 +3.010990345e+04 -6.1066e-01 +4.0603e+00 +4.2084e-01 -3.3285e+00 -7.6038e-01 -2.0811e+00 +1.8566e+00 -7.4973e-01 +1.0053e+00 -4.4652e-01 +8.5993e-01 +2.7983e+00 +3.7473e+00 +1.5783e+00 +2.1569e+00 -2.0263e+00 +8.9017e-01 +2.2867e+00 +1.0488e+00 -2.8789e-01
1059 +2.288959695e+04 +2.288959695e+04 +2.226848695e+04 +2.226848695e+04 -5.7824e-01 +4.0543e+00 +4.2511e-01 -3.2945e+00 -7.5658e-01 -2.0630e+00 +1.8538e+00 -7.5800e-01 +1.0327e+00 -4.1810e-01 +8.4407e-01 +2.8134e+00 +3.6950e+00 +1.5453e+00 +2.1885e+00 -2.0384e+00 +8.5893e-01 +2.2782e+00 +1.0531e+00 -2.3892e-01
1076 +1.916510550e+04 +1.916510550e+04 +1.854399550e+04 +1.854399550e+04 -5.5181e-01 +4.0258e+00 +3.9136e-01 -3.2943e+00 -7.1992e-01 -2.0549e+00 +1.8627e+00 -7.5213e-01 +1.0085e+00 -3.9176e-01 +9.2175e-01 +2.8148e+00 +3.6823e+00 +1.5703e+00 +2.2232e+00 -2.0476e+00 +8.3885e-01 +2.2646e+00 +1.0366e+00 -2.4939e-01
1081 +1.812093076e+04 +1.812093076e+04 +1.749982076e+04 +1.749982076e+04 -5.7023e-01 +4.0320e+00 +3.8389e-01 -3.3371e+00 -7.3062e-01 -2.0160e+00 +1.8593e+00 -7.5776e-01 +1.0078e+00 -3.9440e-01 +8.9023e-01 +2.7897e+00 +3.6944e+00 +1.5375e+00 +2.2402e+00 -2.0523e+00 +8.5318e-01 +2.3009e+00 +1.0508e+00 -2.5156e-01
1087 +1.733858446e+04 +1.733858446e+04 +1.671747446e+04 +1.671747446e+04 -5.7315e-01 +4.0268e+00 +3.8781e-01 -3.2808e+00 -7.2530e-01 -2.0316e+00 +1.8227e+00 -7.5010e-01 +9.9742e-01 -3.9318e-01 +9.0894e-01 +2.8201e+00 +3.6768e+00 +1.5406e+00 +2.2375e+00 -2.0846e+00 +8.2609e-01 +2.2892e+00 +1.0367e+00 -2.5230e-01
1094 +1.583032629e+04 +1.583032629e+04 +1.520921629e+04 +1.520921629e+04 -5.6876e-01 +4.0561e+00 +4.0899e-01 -3.2890e+00 -7.2878e-01 -2.0596e+00 +1.8557e+00 -7.5513e-01 +9.9195e-01 -3.8430e-01 +8.9915e-01 +2.8262e+00 +3.6461e+00 +1.5784e+00 +2.2556e+00 -2.0700e+00 +8.3188e-01 +2.3012e+00 +1.0232e+00 -2.5406e-01
1110 +1.481480635e+04 +1.481480635e+04 +1.419369635e+04 +1.419369635e+04 -5.7196e-01 +4.0625e+00 +4.3752e-01 -3.2826e+00 -7.4112e-01 -2.0561e+00 +1.8628e+00 -7.5216e-01 +9.9126e-01 -3.7810e-01 +8.8445e-01 +2.7930e+00 +3.6573e+00 +1.5869e+00 +2.2587e+00 -2.0702e+00 +8.5366e-01 +2.2861e+00 +9.9769e-01 -2.7250e-01
1172 +1.473265175e+04 +1.473265175e+04 +1.411154175e+04 +1.411154175e+04 -5.6254e-01 +4.1169e+00 +4.7682e-01 -3.2782e+00 -7.4188e-01 -2.0202e+00 +1.8758e+00 -7.2309e-01 +1.0300e+00 -3.8577e-01 +9.2667e-01 +2.8215e+00 +3.6931e+00 +1.5600e+00 +2.1763e+00 -2.0037e+00 +8.5930e-01 +2.2912e+00 +1.0175e+00 -3.0293e-01
1187 +1.279755880e+04 +1.279755880e+04 +1.217644880e+04 +1.217644880e+04 -5.5996e-01 +4.1220e+00 +4.5039e-01 -3.2792e+00 -7.6655e-01 -2.0194e+00 +1.8483e+00 -7.1651e-01 +1.0166e+00 -3.9995e-01 +9.3035e-01 +2.7958e+00 +3.6954e+00 +1.5696e+00 +2.1973e+00 -2.0113e+00 +8.4658e-01 +2.2954e+00 +9.8778e-01 -3.1497e-01
1195 +1.022568160e+04 +1.022568160e+04 +9.604571600e+03 +9.604571600e+03 -5.3892e-01 +4.1046e+00 +4.4303e-01 -3.3040e+00 -7.6029e-01 -2.0068e+00 +1.8328e+00 -7.1961e-01 +9.9680e-01 -3.9255e-01 +9.2734e-01 +2.7969e+00 +3.6758e+00 +1.5598e+00 +2.2169e+00 -2.0191e+00 +8.3683e-01 +2.2985e+00 +9.8985e-01 -3.1275e-01
1196 +8.522353208e+03 +8.522353208e+03 +7.901243208e+03 +7.901243208e+03 -5.4650e-01 +4.1076e+00 +4.3975e-01 -3.2783e+00 -7.4224e-01 -1.9939e+00 +1.8330e+00 -6.9895e-01 +1.0167e+00 -3.8625e-01 +9.2497e-01 +2.7950e+00 +3.6985e+00 +1.5892e+00 +2.1967e+00 -2.0327e+00 +8.6269e-01 +2.2966e+00 +9.8916e-01 -2.9521e-01
