% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1280 +1.559904621e+00 +1.559904621e+00 -5.449400954e+02 -5.449400954e+02 -2.0227e+00 +4.1414e-01 +2.4964e+00 +1.7947e-01 -1.8345e-01 -2.6874e+00 +5.2857e-01 +2.8211e+00 +2.9353e-01 +6.1566e-01 +4.4181e-01 +1.5211e+00 +2.2359e+00 -4.0927e-01 +2.4803e+00 -2.0061e+00 +7.7342e-01 -1.8000e+00 -1.2807e+00 +1.9482e+00
1282 +1.533762431e+00 +1.533762431e+00 -5.449662376e+02 -5.449662376e+02 -2.0331e+00 +4.4466e-01 +2.5076e+00 +1.8833e-01 -1.6101e-01 -2.6929e+00 +5.4475e-01 +2.7788e+00 +3.0362e-01 +6.4267e-01 +4.4099e-01 +1.5338e+00 +2.2304e+00 -4.2894e-01 +2.4895e+00 -1.9845e+00 +7.7899e-01 -1.7932e+00 -1.2747e+00 +1.9307e+00
1295 +1.507365018e+00 +1.507365018e+00 -5.449926350e+02 -5.449926350e+02 -2.0451e+00 +4.5425e-01 +2.5087e+00 +2.0182e-01 -1.4672e-01 -2.6961e+00 +5.4307e-01 +2.7775e+00 +3.0921e-01 +6.1597e-01 +4.3155e-01 +1.5298e+00 +2.2284e+00 -4.2255e-01 +2.5015e+00 -1.9851e+00 +7.8376e-01 -1.7858e+00 -1.2598e+00 +1.9568e+00
1304 +1.478701956e+00 +1.478701956e+00 -5.450212980e+02 -5.450212980e+02 -2.0573e+00 +4.4399e-01 +2.5183e+00 +1.9326e-01 -1.3973e-01 -2.7135e+00 +5.5686e-01 +2.7775e+00 +2.9655e-01 +6.1785e-01 +4.3942e-01 +1.5434e+00 +2.2175e+00 -4.3317e-01 +2.5013e+00 -2.0077e+00 +7.7200e-01 -1.7949e+00 -1.2602e+00 +1.9684e+00
1326 +1.440364836e+00 +1.440364836e+00 -5.450596352e+02 -5.450596352e+02 -2.0648e+00 +4.5434e-01 +2.4876e+00 +2.8422e-01 -1.7014e-01 -2.7171e+00 +5.3305e-01 +2.7369e+00 +3.1866e-01 +6.1397e-01 +4.6540e-01 +1.5524e+00 +2.2486e+00 -4.2758e-01 +2.5300e+00 -2.0014e+00 +7.7225e-01 -1.7805e+00 -1.2679e+00 +1.9724e+00
1441 +1.410653480e+00 +1.410653480e+00 -5.450893465e+02 -5.450893465e+02 -2.0968e+00 +4.1397e-01 +2.5203e+00 +2.3069e-01 -1.8216e-01 -2.6663e+00 +5.7483e-01 +2.7517e+00 +2.9530e-01 +6.4785e-01 +4.7956e-01 +1.5731e+00 +2.2359e+00 -4.3849e-01 +2.5367e+00 -2.0053e+00 +7.5349e-01 -1.7928e+00 -1.2618e+00 +1.9885e+00
1540 +1.377986790e+00 +1.377986790e+00 -5.451220132e+02 -5.451220132e+02 -2.0891e+00 +4.3680e-01 +2.5067e+00 +2.3759e-01 -1.6129e-01 -2.6748e+00 +5.6149e-01 +2.7786e+00 +2.9422e-01 +6.3419e-01 +4.8847e-01 +1.5987e+00 +2.2545e+00 -4.3235e-01 +2.5163e+00 -1.9925e+00 +7.5943e-01 -1.8078e+00 -1.2693e+00 +1.9800e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.831961742e+04 +1.831961742e+04 +1.931961742e+04 +1.931961742e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
14 +1.639101526e+04 +1.639101526e+04 +1.739101526e+04 +1.739101526e+04 -3.6854e-01 -3.0312e-01 +6.6862e-01 -1.4851e+00 +4.0519e-01 -1.5310e+00 +1.5395e+00 +3.3518e-01 +4.4139e-01 -4.2899e-02 +5.4850e-01 -1.2953e+00 -2.8063e-01 -1.4283e+00 +1.1255e+00 +7.1110e-02 -2.9123e+00 +2.7959e-01 -1.3283e+00 -2.9643e-01
19 +1.556121372e+04 +1.556121372e+04 +1.656121372e+04 +1.656121372e+04 -5.0051e-01 +1.1352e+00 +1.7221e+00 +5.6188e-01 -3.7919e-01 -2.5149e-01 +2.8771e-01 -1.1215e+00 +2.8073e+00 +5.8327e-01 +1.4153e+00 -9.4686e-01 -8.7736e-01 -4.5244e-01 -8.5739e-01 -4.4087e-01 -2.2686e+00 -5.4667e-01 -2.0296e+00 +3.1568e-01
23 +1.041235126e+04 +1.041235126e+04 +1.141235126e+04 +1.141235126e+04 -7.9555e-01 +1.7826e+00 +1.0941e+00 +1.6040e+00 -2.0603e-01 +5.3112e-01 -1.7523e-01 -1.0949e-01 +6.0177e-01 +1.0769e+00 +1.6491e+00 +6.0526e-01 -2.2762e+00 -1.0913e+00 -1.0989e+00 -2.4687e-01 -1.4029e+00 -5.2369e-01 -1.8393e+00 +7.7645e-01
36 +6.593087883e+03 +6.593087883e+03 +7.593087883e+03 +7.593087883e+03 -1.2005e+00 +1.1660e+00 +9.2063e-01 +1.4578e+00 -1.3025e+00 -1.5323e-01 -1.6337e+00 -9.7025e-01 +1.2622e+00 +1.1836e+00 +5.1925e-01 -1.4168e-01 -5.7791e-01 -1.5038e+00 -6.0453e-01 -4.6147e-01 -1.4606e+00 -1.2766e-01 -2.3749e+00 +1.6166e+00
102 +5.883573013e+03 +5.883573013e+03 +6.883573013e+03 +6.883573013e+03 -1.7629e+00 +3.6995e+00 +2.2539e-01 +3.3328e+00 +7.2117e-02 -1.1421e-01 -8.1388e-01 +2.2069e+00 +6.4456e-01 -2.5470e+00 -1.2921e+00 -1.4476e+00 -2.2011e-01 -2.7893e+00 -5.2977e-01 +3.7564e-01 -2.2111e+00 -1.1018e+00 -2.0966e+00 +1.3117e+00
119 +4.495940042e+03 +4.495940042e+03 +5.495940042e+03 +5.495940042e+03 -2.2450e+00 +3.6878e+00 -5.7346e-02 +3.5976e+00 +5.8917e-02 +7.6598e-02 -4.1037e-01 +1.3920e+00 -8.8827e-01 -3.3117e+00 -9.5146e-01 -1.3729e+00 -1.7835e+00 -2.4190e+00 -4.5991e-01 -1.1853e+00 -1.9533e+00 -1.6481e+00 -1.9515e+00 +9.8526e-01
120 +2.893369989e+03 +2.893369989e+03 +3.893369989e+03 +3.893369989e+03 -2.7661e+00 +2.5311e+00 -1.0081e+00 +2.7294e+00 -6.0102e-01 +3.3070e-01 -1.8501e+00 +2.3764e+00 +2.5973e-01 -2.8802e+00 -1.0811e+00 -2.9479e+00 +7.7360e-01 -2.3476e+00 -1.0338e+00 +2.2441e-01 -2.7138e+00 -1.0342e+00 -2.3219e+00 +1.4765e+00
122 +6.251699604e+02 +6.251699604e+02 +1.625169960e+03 +1.625169960e+03 -3.1309e+00 +2.8404e+00 -2.0435e+00 +2.1303e+00 +2.0531e-01 -7.1526e-01 -1.8567e+00 +2.5668e+00 -5.1735e-01 -2.9597e+00 -9.5274e-01 -2.5688e+00 -7.7990e-01 -1.8986e+00 -1.3239e+00 -2.3390e-01 -1.8522e+00 -1.6173e+00 -2.0607e+00 +8.0486e-01
251 +4.625891788e+02 +4.625891788e+02 +1.462589179e+03 +1.462589179e+03 -1.6833e+00 +6.3784e-01 +8.4395e-01 +2.8044e-01 -1.2033e+00 -1.8188e-01 -2.3448e+00 -3.7703e-01 -1.7891e+00 -2.5076e+00 -1.4889e+00 -2.0522e+00 +3.5571e-01 -1.7486e+00 -1.1414e+00 -2.0974e+00 -1.0025e-01 -1.3206e+00 -2.6423e+00 +1.7037e+00
255 +3.020774325e+02 +3.020774325e+02 +1.302077432e+03 +1.302077432e+03 -1.5543e+00 -2.2768e-01 +1.1383e+00 +8.6531e-01 -1.1526e+00 +3.2216e-01 -2.5665e+00 -7.7922e-01 -2.5271e+00 -2.4009e+00 -1.3369e+00 -1.7961e+00 +4.2005e-01 -1.4175e+00 -7.5958e-01 -2.5417e+00 -3.7757e-01 -8.1503e-01 -2.5583e+00 +7.4688e-01
273 +1.958665060e+02 +1.958665060e+02 +1.195866506e+03 +1.195866506e+03 -1.9483e-01 +9.1097e-01 -4.8804e-01 +1.0796e+00 -1.5471e+00 +7.0057e-01 -1.6074e+00 +3.0176e-02 -2.2561e+00 -2.6882e+00 -7.6526e-01 -1.9373e+00 +1.0099e-01 -1.3167e+00 -2.6938e-01 -2.2291e+00 -1.6804e+00 -2.1236e+00 -1.9397e+00 +2.0638e+00
285 +1.013617774e+02 +1.013617774e+02 +1.101361777e+03 +1.101361777e+03 -7.2730e-01 +1.3471e+00 -1.1688e+00 +8.6746e-01 -1.2321e+00 +1.6943e-01 -8.7397e-01 -6.4800e-01 -1.2286e+00 -2.6740e+00 -5.5446e-01 -1.4131e+00 +1.6070e-01 -7.0612e-01 -4.9800e-01 -2.4285e+00 -1.2308e+00 -2.0064e+00 -1.4437e+00 +9.8915e-01
296 +2.638674563e+01 +2.638674563e+01 +1.026386746e+03 +1.026386746e+03 -6.9590e-01 +1.6931e+00 -1.4948e+00 +2.9482e-01 -1.2017e+00 +2.3595e-01 -6.5938e-01 -1.2854e-01 -1.7528e+00 -2.2627e+00 -2.0779e-01 -1.4580e+00 +7.3550e-02 -1.2203e+00 -6.4012e-01 -2.5744e+00 -1.1016e+00 -2.3216e+00 -1.6888e+00 +1.2355e+00
304 +4.988429867e+00 +4.988429867e+00 +1.004988430e+03 +1.004988430e+03 -5.6238e-01 +8.8486e-01 -1.7366e+00 -3.1961e-01 -1.1182e+00 -7.8397e-02 -1.5105e+00 -4.7669e-01 -1.7957e+00 -1.9528e+00 -5.2119e-01 -1.6858e+00 -6.8639e-02 -1.4254e+00 -1.2039e+00 -1.9627e+00 -1.3469e+00 -1.8208e+00 -1.6785e+00 +2.0342e+00
310 +4.262632460e+00 +4.262632460e+00 +1.004262632e+03 +1.004262632e+03 -8.4775e-01 +2.1594e+00 -1.5158e+00 +4.7203e-01 -6.6079e-01 +7.2480e-01 -8.8860e-01 +1.8293e-01 -1.7354e+00 -2.2878e+00 -4.7098e-01 -1.0907e+00 -3.9737e-01 -1.0544e+00 -8.4066e-01 -7.8314e-01 -1.4701e+00 -1.9621e+00 -1.1899e+00 +1.6696e+00
316 +4.131975263e+00 +4.131975263e+00 +1.004131975e+03 +1.004131975e+03 -1.0108e+00 +2.5949e+00 -1.2317e+00 +1.0349e+00 -1.3119e+00 +1.0212e+00 -7.5356e-01 +3.0422e-01 -2.2336e+00 -1.9431e+00 -3.0827e-01 -1.4852e+00 -6.9741e-01 -1.1208e+00 -6.9116e-01 -9.9346e-01 -1.7296e+00 -1.2966e+00 -1.8392e+00 +1.8728e+00
323 +3.596557016e+00 +3.596557016e+00 +1.003596557e+03 +1.003596557e+03 -1.0833e+00 +2.5839e+00 -1.0161e+00 +8.1399e-01 -1.7440e+00 +3.8288e-01 -4.6566e-01 -6.3674e-02 -2.4324e+00 -1.9419e+00 +3.7462e-01 -1.1694e+00 -5.2784e-01 -1.7588e+00 -9.7062e-01 -9.7060e-01 -2.0874e+00 -1.5883e+00 -2.2143e+00 +1.9883e+00
438 +3.526806594e+00 +3.526806594e+00 +1.003526807e+03 +1.003526807e+03 -3.7074e-01 +2.1698e+00 -5.2976e-01 +8.1896e-01 -1.7211e+00 +2.6694e-01 -6.0605e-01 +9.5030e-01 -1.8114e+00 -1.7022e+00 -4.0013e-01 -6.6328e-01 -1.5257e+00 -2.1517e+00 -5.7227e-01 -2.0083e+00 -2.0504e+00 -1.0945e+00 -1.3608e+00 +2.2869e+00
450 +3.189762637e+00 +3.189762637e+00 +1.003189763e+03 +1.003189763e+03 -7.0317e-01 +2.3863e+00 -8.8294e-01 +8.2266e-01 -1.7192e+00 +2.2207e-01 -5.1546e-01 +8.5015e-01 -1.7028e+00 -1.1946e+00 -3.1926e-01 -7.7854e-01 -1.7364e+00 -2.0943e+00 -6.0453e-01 -2.0911e+00 -2.0893e+00 -1.1319e+00 -1.3072e+00 +2.2579e+00
546 +3.154615292e+00 +3.154615292e+00 +1.003154615e+03 +1.003154615e+03 -3.8861e-01 +2.5179e+00 -6.0015e-01 +3.6040e-01 -5.9604e-01 +6.8793e-01 -1.1199e+00 -9.1157e-02 -2.5321e+00 -6.1425e-01 -6.3470e-01 -6.2244e-01 -1.0894e+00 -1.8080e+00 -2.0726e+00 -1.6367e+00 -1.9794e+00 -2.0950e+00 -5.7462e-01 +2.5682e+00
590 +2.926571087e+00 +2.926571087e+00 +1.002926571e+03 +1.002926571e+03 -1.0355e+00 +2.4250e+00 -4.9092e-02 -2.2797e-01 +3.1191e-01 -3.2928e-02 -1.9147e+00 +2.7779e-01 -2.1021e+00 -7.7766e-01 -5.4849e-01 -6.2206e-01 -8.1214e-01 -1.4449e+00 -2.3280e+00 -1.2214e+00 -9.2847e-01 -1.8626e+00 -1.1976e+00 +2.4107e+00
1400 +2.838466174e+00 +2.838466174e+00 +1.002838466e+03 +1.002838466e+03 -2.3216e+00 -1.1856e+00 +2.2003e-01 +2.7635e-01 -1.8281e+00 +1.1992e-02 -2.6873e+00 +5.9948e-01 -9.3468e-01 -2.3629e+00 -2.0272e+00 -1.6478e+00 -1.3773e+00 -1.6396e+00 -6.3486e-01 -9.9339e-01 -1.4399e+00 -2.1804e+00 -8.2116e-01 +1.1068e+00
1432 +2.628032781e+00 +2.628032781e+00 +1.002628033e+03 +1.002628033e+03 -2.1672e+00 -1.1427e+00 +1.1077e-01 -1.9094e-01 -2.0119e+00 +1.6897e-01 -2.6147e+00 +5.3783e-01 -8.5210e-01 -2.4941e+00 -2.0613e+00 -1.6409e+00 -1.7024e+00 -1.6413e+00 -7.5477e-01 -9.7349e-01 -1.4888e+00 -2.3010e+00 -8.5250e-01 +9.8689e-01
