% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
11181 +1.285607910e+02 +1.285607910e+02 +2.311707910e+02 +2.311707910e+02 -2.7218e-01 -1.4582e+00 +1.5232e+00 -1.7089e+00 +1.3229e+00 +1.3695e+00 +5.3784e-01 +1.1509e+00 +2.4239e+00 -1.8926e+00 +1.1864e+00 +1.1010e+00 +8.8766e-01 -8.5373e-01 +9.4231e-01 +1.5861e+00 +2.2992e+00 +1.3315e+00 -9.7413e-01 -2.0130e+00
21772 +1.215401609e+02 +1.215401609e+02 +2.241501609e+02 +2.241501609e+02 -1.6621e+00 -1.0975e+00 +1.3889e+00 -1.6755e+00 +1.3299e+00 +3.0705e+00 +2.0646e-01 +5.6880e-01 +6.8030e-01 -5.8711e-01 +1.2823e+00 -7.0071e-01 +1.7708e+00 -1.2165e-01 +1.7541e+00 -4.3118e-02 +2.6025e+00 +3.6893e-01 -7.7678e-01 -1.9160e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.422558314e+02 +3.422558314e+02 +4.355558314e+02 +4.355558314e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
13 +2.850815673e+02 +2.850815673e+02 +3.783815673e+02 +3.783815673e+02 -4.1837e-01 -2.1002e+00 +6.9637e-01 -2.8939e+00 -9.4134e-01 +1.1522e+00 +1.2010e+00 +1.1722e+00 -1.2469e-01 -2.3474e+00 +1.8898e+00 +7.3444e-01 -1.9205e+00 -3.6160e-01 +1.2031e+00 +2.5071e-01 +3.7953e-01 +2.6741e-01 -4.8477e-01 -6.0827e-01
355 +2.774620745e+02 +2.774620745e+02 +3.707620745e+02 +3.707620745e+02 +1.9938e+00 -3.9863e+00 -9.1575e-01 -7.9760e-01 -1.2926e+00 +1.6627e-01 -8.1274e-01 -9.7686e-01 -2.1904e+00 -1.4740e+00 -6.5162e-01 +3.5717e+00 +1.6301e+00 +1.0909e+00 -2.5009e+00 -3.3823e+00 +1.3653e+00 +1.8750e+00 +5.7391e-01 -3.3056e+00
440 +2.714030096e+02 +2.714030096e+02 +3.647030096e+02 +3.647030096e+02 +9.4504e-01 -3.9483e+00 -9.6538e-01 -1.0685e+00 -6.9269e-01 +5.9479e-01 -9.6352e-01 +2.9357e+00 -2.7364e+00 -2.8044e+00 +7.4309e-01 +2.3766e+00 +2.0760e+00 +1.2040e+00 -2.1435e+00 -1.2554e-01 -1.0423e+00 -1.9750e+00 +2.7061e-01 -2.9842e+00
464 +2.683693890e+02 +2.683693890e+02 +3.616693890e+02 +3.616693890e+02 +2.0720e+00 -1.5322e+00 -6.4589e-01 +4.4892e-01 -2.7712e+00 +6.5423e-01 +2.2142e-01 +3.5096e+00 -1.2293e+00 -1.6133e+00 +2.3094e+00 +1.1888e+00 +2.7185e+00 +4.7946e-01 -2.7144e+00 -1.9003e+00 -3.9959e-01 -2.1315e+00 +6.2232e-01 -2.9253e+00
1038 +2.512879257e+02 +2.512879257e+02 +3.445879257e+02 +3.445879257e+02 +1.5425e+00 -3.6479e+00 -1.4935e+00 -6.8261e-01 -8.9491e-01 +1.9446e+00 +4.5466e-01 +1.5303e+00 -3.8883e+00 +5.3351e-01 +2.1146e+00 +1.3112e+00 -7.5743e-01 +9.4289e-01 -2.7316e+00 -3.3768e+00 +8.3157e-01 +1.7783e+00 -1.0139e+00 -1.7302e+00
2290 +2.343737727e+02 +2.343737727e+02 +3.276737727e+02 +3.276737727e+02 +1.4777e+00 -3.9367e+00 -1.2464e+00 -2.3436e+00 -1.4320e-01 -7.6335e-02 -1.4756e+00 -8.0307e-02 -9.3125e-01 -1.3634e+00 +2.1755e+00 -4.7585e-01 +1.4618e+00 +6.2593e-01 -1.5999e+00 -1.3387e+00 -2.7374e+00 +7.1698e-01 -3.7567e+00 -1.8055e+00
3143 +2.248113532e+02 +2.248113532e+02 +3.181113532e+02 +3.181113532e+02 +1.3677e+00 -2.5903e+00 -1.4742e+00 -5.8952e-01 -9.0526e-01 +1.5555e+00 +4.7719e-01 +3.5200e-01 -2.7257e+00 -1.6159e+00 -1.4371e-01 +2.1634e+00 +1.5369e+00 +1.5790e+00 -1.7654e+00 +1.0418e+00 -9.4705e-01 +4.7828e-01 -3.4508e+00 -1.5024e+00
3748 +2.104947775e+02 +2.104947775e+02 +3.037947775e+02 +3.037947775e+02 -4.3849e-01 +7.5280e-01 +8.0001e-02 -2.0077e+00 +1.2258e+00 +6.4250e-01 -1.7266e-01 +2.5217e+00 -3.0252e+00 +4.1344e-01 +1.1263e+00 +1.4287e+00 +5.6184e-02 +9.2116e-01 -1.1997e+00 -1.2612e+00 -1.1860e+00 +2.4309e-01 -1.3034e+00 -2.4986e+00
4793 +2.067104034e+02 +2.067104034e+02 +3.000104034e+02 +3.000104034e+02 -2.9309e-01 -2.4051e+00 -1.1814e+00 -2.0502e+00 -9.6617e-01 +3.0002e-01 -8.2630e-01 -3.6271e-01 -1.1953e+00 +4.9723e-01 +8.6789e-01 +4.5500e-01 +3.8358e-01 -1.1507e-01 -2.5579e+00 +3.8297e-01 -2.0319e+00 +1.6681e+00 -1.0107e+00 -2.2364e+00
5224 +1.788551450e+02 +1.788551450e+02 +2.721551450e+02 +2.721551450e+02 +2.1912e+00 -1.6851e+00 -1.3357e+00 -2.1636e+00 -1.6080e+00 +3.4343e-01 -5.7163e-01 +2.7557e+00 -9.7766e-01 -3.1290e+00 +3.3336e+00 +1.6121e-01 +1.4538e+00 +8.9411e-01 -1.8234e+00 -5.2476e-01 -1.7330e+00 +2.2092e+00 -6.1055e-01 -1.9508e+00
5723 +1.753483613e+02 +1.753483613e+02 +2.686483613e+02 +2.686483613e+02 +8.6672e-01 -2.6615e+00 -1.2030e+00 -4.1368e-01 -1.6511e+00 +2.3611e+00 -2.6864e-01 +2.6710e+00 -2.7116e+00 -5.5709e-01 +1.0140e+00 +9.0025e-01 +2.6876e+00 +1.4232e+00 -2.2684e+00 -1.3572e+00 -3.0894e-01 +9.4718e-01 -9.2151e-01 -1.4889e+00
7215 +1.732628923e+02 +1.732628923e+02 +2.665628923e+02 +2.665628923e+02 +1.7298e+00 -1.9762e+00 -1.4716e+00 -1.8610e+00 -7.0968e-01 +7.4442e-01 -1.1675e+00 +5.5494e-01 -1.5250e+00 -3.1664e+00 +2.1198e+00 +2.1065e+00 +1.6207e+00 +2.6912e+00 -1.9467e+00 -1.8796e+00 -1.1968e+00 +1.7000e+00 -1.2924e+00 -1.0936e+00
7981 +1.630073973e+02 +1.630073973e+02 +2.563073973e+02 +2.563073973e+02 +1.9646e+00 -1.8744e+00 -1.4720e+00 -1.4213e+00 -1.1313e+00 +3.9208e-01 -6.5101e-01 +3.0296e+00 -1.4649e+00 -2.8038e+00 -3.6527e-01 +2.3503e+00 +1.4410e+00 +1.2087e+00 -1.2107e+00 -3.6063e-02 -1.6383e+00 +1.8909e+00 -2.5792e+00 -9.1929e-01
18784 +1.529283040e+02 +1.529283040e+02 +2.462283040e+02 +2.462283040e+02 +2.4193e+00 -8.8131e-01 -9.6672e-01 -2.2420e+00 -5.3668e-01 +4.3837e-01 -2.3382e+00 +1.1065e+00 +4.5819e-01 -1.8975e+00 +8.5119e-01 +2.5612e+00 +1.7791e+00 +1.0916e+00 -1.1077e+00 -1.5178e+00 -1.7924e+00 +1.2715e+00 -1.7483e+00 -5.4533e-01
24010 +1.499675113e+02 +1.499675113e+02 +2.432675113e+02 +2.432675113e+02 +1.6856e+00 -2.3002e+00 -1.7869e+00 -1.0171e+00 -2.9569e-01 +2.5024e+00 -1.8321e+00 +7.8817e-01 -2.2324e+00 -2.2869e+00 +1.1749e+00 +1.1323e+00 +1.5499e+00 +1.9385e+00 -1.0507e+00 -1.6019e+00 -1.7040e+00 +7.3576e-01 -2.4144e+00 -9.4807e-01
108419 +1.328626307e+02 +1.328626307e+02 +2.261626307e+02 +2.261626307e+02 -1.5787e+00 +5.8122e-01 +1.5095e+00 +5.3696e-01 +6.7827e-01 -2.2219e+00 +1.1922e+00 -1.6035e+00 +1.5383e+00 +9.4398e-01 -1.1730e+00 -1.4992e+00 -1.0916e+00 -1.2021e+00 +2.3876e+00 +8.0529e-01 +1.0382e+00 +5.0943e-01 +3.1106e+00 +1.3442e+00
139076 +1.302165433e+02 +1.302165433e+02 +2.235165433e+02 +2.235165433e+02 -7.0394e-01 +9.7061e-01 +3.3208e-01 +1.4178e+00 +1.0430e+00 -6.9715e-01 +3.9599e-01 -1.0917e+00 +2.7063e-01 +2.2931e+00 -1.4663e+00 -1.6484e+00 -1.2443e-01 -2.0550e-01 +1.0196e+00 +1.0689e+00 +1.1517e+00 -8.3559e-01 +1.5251e+00 +1.9072e+00
168970 +1.225147840e+02 +1.225147840e+02 +2.158147840e+02 +2.158147840e+02 -1.0531e+00 +2.2927e+00 -2.1689e-01 +1.5044e+00 +2.2548e+00 -1.1193e+00 +6.4156e-01 -6.3979e-01 +2.8232e+00 +8.9171e-01 -1.7365e+00 -2.5836e+00 -4.1701e-01 -7.4573e-01 +1.0337e+00 +1.6659e+00 +2.0569e+00 -4.2070e-01 +1.7035e+00 +1.5197e+00
175258 +1.075286723e+02 +1.075286723e+02 +2.008286723e+02 +2.008286723e+02 -1.1183e+00 +1.8379e+00 +1.1118e+00 +1.2884e+00 +1.5773e+00 -6.6513e-01 +6.1414e-01 -1.4920e+00 +2.0657e+00 +1.3929e+00 -5.4986e-01 -1.7628e+00 -1.3973e+00 -1.4149e+00 +1.3550e+00 +1.5857e+00 +9.8982e-01 +4.0241e-01 +1.5993e+00 +1.2070e+00
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.271130175e+02 +3.271130175e+02 +3.407530175e+02 +3.407530175e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +3.164051271e+02 +3.164051271e+02 +3.300451271e+02 +3.300451271e+02 -2.3559e+00 +4.5716e-02 +6.1375e-01 +1.5015e-02 -8.9915e-01 -7.3873e-01 -8.3266e-01 +1.3404e-01 -1.7909e-01 +2.9680e-01 -1.8736e+00 +2.3760e+00 +2.8619e-01 +1.2548e+00 -4.5984e-01 +5.3431e-01 +8.4430e-01 -6.8696e-01 -7.6287e-01 +8.3799e-01
200 +2.999429310e+02 +2.999429310e+02 +3.135829310e+02 +3.135829310e+02 -4.5817e-01 +1.8808e+00 +6.3193e-01 +1.9435e+00 +4.5527e-01 -2.4012e+00 -3.8663e-01 +2.3500e-01 -2.6031e+00 -4.2131e+00 +2.9965e-01 +1.9416e+00 -2.6317e-01 -3.5123e+00 +3.5455e+00 +1.2028e+00 -2.5339e+00 -1.3704e+00 +3.1060e+00 +1.5533e+00
236 +2.796955225e+02 +2.796955225e+02 +2.933355225e+02 +2.933355225e+02 -1.3582e+00 +1.7338e+00 -4.6655e-02 +4.6936e+00 +8.3947e-01 -2.9467e+00 -2.1431e+00 +3.0954e-01 -1.0091e+00 -3.1366e+00 +9.7023e-01 +4.4145e-01 +1.8620e-01 -1.7958e+00 +2.8678e+00 +9.4701e-01 -7.5771e-01 +8.0417e-01 +2.1871e+00 +4.0059e-01
497 +2.618958676e+02 +2.618958676e+02 +2.755358676e+02 +2.755358676e+02 +3.1204e-02 -9.2964e-01 +1.0788e+00 +1.7120e+00 +2.5690e+00 -3.6567e-01 -2.6773e+00 -1.9231e+00 -1.9970e+00 -2.5426e+00 -3.9868e-01 +7.5305e-01 +1.2326e+00 -8.0225e-01 +2.8445e+00 -1.2048e+00 -1.5887e+00 +3.3810e-01 +1.1311e+00 +1.6992e+00
541 +2.512042915e+02 +2.512042915e+02 +2.648442915e+02 +2.648442915e+02 -3.4008e-01 +3.0722e+00 +2.7069e+00 -2.3135e-02 +3.5112e+00 +3.7338e-01 -1.0864e+00 -1.4045e+00 +3.1334e-01 -1.2418e+00 -7.2021e-01 +4.1603e+00 +2.1295e-01 -1.2544e+00 +1.8012e+00 -3.1195e+00 -8.0457e-01 -1.9616e+00 +1.0623e+00 +9.3973e-01
1614 +2.290859615e+02 +2.290859615e+02 +2.427259615e+02 +2.427259615e+02 -8.8848e-01 +1.4252e+00 +1.3841e+00 +1.3058e+00 -4.7508e-01 +5.5504e-01 -2.4883e+00 -1.5496e+00 -3.0486e-01 -2.2194e+00 -6.5238e-02 +1.0200e+00 +2.3674e+00 -8.7275e-01 +1.3778e+00 +6.4656e-02 -3.1723e+00 -6.0612e-01 +1.4913e+00 +2.4051e+00
1967 +2.148413255e+02 +2.148413255e+02 +2.284813255e+02 +2.284813255e+02 +1.3245e+00 +1.2926e+00 +2.2050e+00 +1.4501e+00 +2.4047e+00 -2.0354e+00 -1.9984e+00 -3.4320e+00 -9.3821e-01 +9.8527e-02 -1.7361e+00 +1.2606e+00 +1.9249e+00 -2.0342e+00 +2.3315e+00 -3.6732e+00 -3.0245e-01 -2.2542e+00 +1.6473e+00 +2.4414e+00
2596 +2.027457537e+02 +2.027457537e+02 +2.163857537e+02 +2.163857537e+02 -1.6840e-01 +6.8559e-01 +2.7410e+00 +1.9706e+00 +1.1257e-01 -6.7092e-01 -2.2962e+00 +3.3355e-01 -2.2030e-01 -1.2038e+00 -1.3547e+00 +1.2177e+00 +2.7147e+00 +8.2928e-01 +1.3452e+00 -1.8046e+00 -1.3538e+00 -6.9423e-01 +1.8528e-01 -1.5251e-01
4488 +1.964396411e+02 +1.964396411e+02 +2.100796411e+02 +2.100796411e+02 -3.3350e-01 +1.8808e+00 +9.9965e-02 +2.0165e+00 +3.2228e-01 +6.9085e-02 -2.0764e+00 -8.7939e-01 -1.5172e+00 -1.6823e+00 -1.8666e+00 +9.4467e-01 -1.9302e-01 -3.7940e+00 +5.6206e-01 -1.3369e+00 -1.8164e+00 -2.1392e+00 +1.4216e+00 +6.2877e-01
5887 +1.795839392e+02 +1.795839392e+02 +1.932239392e+02 +1.932239392e+02 -1.6451e+00 +9.0594e-01 -8.7370e-02 +1.8302e+00 +2.7043e+00 -5.7279e-01 -3.1394e-01 -2.8349e+00 -1.4044e+00 -1.9822e+00 -2.1306e+00 +2.6761e+00 +9.4864e-01 -1.8912e+00 +1.7330e+00 -7.9605e-01 -1.9549e+00 +6.4652e-01 +2.9627e+00 -3.0941e-01
7053 +1.756855282e+02 +1.756855282e+02 +1.893255282e+02 +1.893255282e+02 -2.2404e+00 +1.3814e+00 +1.0861e+00 +1.6162e+00 +1.8653e+00 -2.7679e-01 -1.1342e+00 -4.1480e-01 -1.2926e+00 -1.3539e+00 -2.3444e+00 +5.1400e-01 +1.1807e+00 -8.5557e-01 +1.9571e+00 -1.6073e+00 -1.5654e+00 -9.1276e-01 +2.0051e+00 +1.6136e+00
9568 +1.723539100e+02 +1.723539100e+02 +1.859939100e+02 +1.859939100e+02 -1.8548e+00 +2.3393e+00 +6.7247e-01 +1.2905e+00 +3.2224e+00 -6.5648e-01 -2.8426e+00 -9.4076e-01 -1.6158e+00 -1.4668e+00 -1.6811e+00 +2.1979e+00 +1.3828e+00 -1.4729e-01 +2.0544e+00 -1.1783e+00 -1.6674e+00 -1.5290e+00 +3.2601e+00 +4.9264e-01
10307 +1.527655005e+02 +1.527655005e+02 +1.664055005e+02 +1.664055005e+02 -6.5342e-01 +1.7587e+00 +2.9320e-01 -2.3365e-01 +1.8928e+00 -1.1709e-01 -9.3334e-01 -5.9451e-01 -1.9415e-02 -1.0709e+00 -9.1587e-01 +1.7402e+00 +1.2515e-01 -1.4701e+00 +1.6914e+00 -3.5897e-01 -1.2148e+00 -5.4071e-01 +2.6805e+00 +9.9787e-03
112983 +1.463209935e+02 +1.463209935e+02 +1.599609935e+02 +1.599609935e+02 -3.2408e-01 +1.6349e+00 +1.3847e+00 +2.1786e+00 +1.0061e+00 -6.7342e-01 -8.7334e-01 -3.9980e-01 -5.7693e-01 -1.6955e+00 +8.3919e-02 +2.4263e+00 +8.6920e-01 -6.2182e-01 +1.4722e+00 -1.8198e+00 -1.3581e+00 -1.1656e+00 +2.1407e+00 +6.7282e-02
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.812063346e+02 +3.812063346e+02 +5.760063346e+02 +5.760063346e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
10 +3.239472269e+02 +3.239472269e+02 +5.187472269e+02 +5.187472269e+02 +2.5134e-01 +2.3673e-01 -9.7446e-01 +5.9205e-01 +7.8998e-02 +8.8246e-01 -3.3474e-01 -9.1445e-01 +1.6700e+00 +1.0427e+00 +1.8755e-01 -1.0525e-01 +3.2069e-01 -9.6761e-01 +1.1943e+00 +1.0738e+00 +7.9430e-01 +1.1184e+00 +1.1755e+00 +1.6472e+00
25 +3.129507991e+02 +3.129507991e+02 +5.077507991e+02 +5.077507991e+02 +2.2023e+00 +5.9785e-01 -1.0082e+00 +6.7524e-01 -9.5110e-01 +8.7288e-01 +4.6066e-02 -1.0641e+00 +1.2457e+00 -4.6259e-01 +1.3904e+00 +4.7476e-02 -1.7035e+00 -1.9759e-01 -1.0146e+00 +2.1019e-01 -1.6009e+00 +7.3509e-01 +6.9798e-01 -4.2486e-01
29 +2.517464297e+02 +2.517464297e+02 +4.465464297e+02 +4.465464297e+02 +1.4898e+00 -9.2507e-01 -1.3580e+00 -4.0449e-01 -1.1846e+00 -2.9661e-01 -5.6244e-01 -1.6006e+00 +1.3252e+00 +1.1620e+00 +2.1841e+00 +1.0600e+00 +3.8646e-01 -7.6564e-01 +8.6710e-01 -2.6779e-02 +1.6609e-01 +2.8540e+00 -5.3841e-01 +2.5294e-01
82 +2.369883062e+02 +2.369883062e+02 +4.317883062e+02 +4.317883062e+02 +1.5754e+00 -7.7735e-01 -2.7816e+00 +1.6246e+00 -6.6690e-01 +2.8412e+00 -1.0690e+00 -9.4715e-01 +1.1458e+00 +1.3830e+00 +1.4026e+00 -7.3150e-02 -6.6762e-01 +1.5748e+00 +1.2378e+00 +3.5711e-02 +1.2577e+00 +1.3267e+00 -1.8145e+00 +3.3175e-01
1028 +2.310098771e+02 +2.310098771e+02 +4.258098771e+02 +4.258098771e+02 +3.0531e+00 -1.1791e+00 +2.3350e-01 +1.9182e+00 -1.2797e+00 +2.0929e+00 -1.0445e+00 -1.6588e+00 +1.4533e+00 +9.7202e-01 +1.3697e+00 +6.6509e-01 -1.8192e+00 -6.9533e-01 +2.1911e+00 -1.1529e+00 +5.2888e-01 +3.2905e-01 +1.1672e-01 -1.2004e+00
1032 +2.207179825e+02 +2.207179825e+02 +4.155179825e+02 +4.155179825e+02 +3.4305e+00 -1.2396e+00 -4.3726e-01 +1.2059e+00 -1.7615e+00 +1.2380e+00 -1.6537e+00 -9.0296e-01 +1.3762e-01 +5.8530e-01 +2.7688e-01 -5.7855e-01 -2.1133e+00 -4.1162e-01 +1.8670e+00 -1.2325e+00 +9.6308e-01 +9.8180e-01 -2.6652e-01 -8.4816e-01
1147 +2.101501421e+02 +2.101501421e+02 +4.049501421e+02 +4.049501421e+02 +1.9924e+00 -1.4409e+00 -7.0654e-01 +1.0597e+00 -3.5806e-01 +1.6198e+00 +2.0067e-01 -2.0858e+00 +7.9687e-01 +3.3075e+00 -5.3583e-01 -1.2760e+00 -1.9875e+00 +1.3699e+00 +3.3627e+00 -4.0186e-02 +1.1314e+00 +1.0050e+00 -2.7160e+00 +7.5822e-01
2048 +2.010890153e+02 +2.010890153e+02 +3.958890153e+02 +3.958890153e+02 +2.6361e+00 -1.5738e+00 -2.1673e+00 +1.9030e+00 -6.9439e-01 +7.4417e-01 -1.1817e+00 -1.4816e+00 +2.0463e+00 +1.3687e-01 +4.3453e-01 -1.9702e+00 -1.1132e+00 +5.6179e-02 +7.1139e-01 -1.6862e+00 +2.0503e-01 +3.0731e+00 -1.6875e-01 -1.2026e-02
2176 +1.927883882e+02 +1.927883882e+02 +3.875883882e+02 +3.875883882e+02 +1.1237e+00 -8.4504e-01 -2.1610e+00 +5.7871e-01 -2.5042e+00 +2.3406e+00 -2.1151e+00 -2.0692e+00 +8.0045e-01 +1.4197e+00 +1.1253e+00 -6.1450e-01 -1.3025e+00 +1.4696e-01 +1.3290e+00 -2.5210e+00 +1.4671e+00 +3.2829e+00 -5.8519e-01 -1.9055e+00
2900 +1.680718601e+02 +1.680718601e+02 +3.628718601e+02 +3.628718601e+02 +2.2318e+00 -2.8168e+00 -1.3563e+00 +7.4024e-01 -1.0022e+00 +1.9601e+00 -6.3973e-01 -1.3770e+00 +1.2767e+00 +2.7083e+00 -3.9450e-03 -1.4323e+00 -1.7290e+00 +7.1797e-01 +3.3270e-01 -1.8985e+00 +3.6536e-02 +8.8565e-01 -1.7512e+00 -9.1501e-01
6931 +1.588778017e+02 +1.588778017e+02 +3.536778017e+02 +3.536778017e+02 +9.5376e-01 -1.5684e+00 -1.8821e+00 +8.0924e-01 -1.2694e-01 +2.6993e+00 -1.2165e+00 -2.0470e+00 +9.5127e-01 +1.2966e+00 +1.2343e+00 -2.6974e-01 -8.4864e-01 +3.0166e+00 +1.3930e+00 -1.2264e+00 +1.5693e+00 +1.4161e+00 -1.9633e+00 -1.4536e+00
7052 +1.573217278e+02 +1.573217278e+02 +3.521217278e+02 +3.521217278e+02 +9.9409e-01 -6.3075e-01 -2.2800e+00 +1.0161e+00 -1.9533e-01 +2.0058e+00 -1.3160e+00 -2.4207e+00 +9.9442e-01 +1.1922e+00 +2.3189e+00 -8.5323e-01 +1.1011e-01 +1.8425e+00 +1.8935e+00 -2.0814e+00 +1.1643e+00 +8.1020e-01 -1.6321e+00 -1.4685e+00
8007 +1.543604427e+02 +1.543604427e+02 +3.491604427e+02 +3.491604427e+02 +1.2086e+00 -1.7020e+00 -2.2016e+00 +5.2532e-01 -4.9444e-01 +1.5702e+00 -1.3828e+00 -7.9229e-01 -8.5315e-01 +9.8048e-01 +1.3802e+00 -1.4176e+00 -8.0221e-01 +7.0650e-01 +1.2606e+00 -1.1100e+00 +1.2019e+00 -1.6460e-01 -6.6155e-01 -1.7200e+00
