% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.986910607e+05 +1.986910607e+05 +1.986685107e+05 +1.986685107e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.712727540e+05 +1.712727540e+05 +1.712502040e+05 +1.712502040e+05 -2.2466e+00 -2.0290e+00 -1.4486e-01 +5.2310e-01 +5.8458e-01 +2.3327e+00 -1.2310e+00 +1.9207e+00 +2.6705e+00 +5.2935e-01 +5.6268e+00 -8.5173e-01 -3.3529e-02 -8.3280e-01 -1.0059e+00 -1.0006e+00 -3.5420e+00 -1.1916e+00 -1.8638e+00 +1.8648e-01
4 +9.048955601e+04 +9.048955601e+04 +9.046700601e+04 +9.046700601e+04 -1.4432e+00 -1.5429e+00 -7.8824e-01 -4.7844e-01 +1.2550e-01 +1.9933e+00 -1.0186e+00 +1.4609e+00 +2.7434e+00 +2.1673e+00 +3.4579e+00 +4.3548e-01 +1.1525e+00 -5.4230e-01 -7.2077e-01 -4.9628e-01 -2.9058e+00 +4.6932e-01 -1.0604e+00 -1.3100e+00
19 +5.127677847e+03 +5.127677847e+03 +5.105127847e+03 +5.105127847e+03 -2.4855e+00 -4.0469e+00 +7.8876e-01 +2.5799e-01 +1.6058e-01 +2.3574e+00 -9.8622e-01 +2.3698e+00 +5.3005e+00 +3.1790e+00 +2.6689e+00 +1.7148e+00 +1.4606e+00 -2.2667e-01 +8.9746e-01 -1.2814e+00 -2.6853e+00 -9.5997e-01 +3.4440e-01 -9.7067e-01
41 +2.034725820e+02 +2.034725820e+02 +1.809225820e+02 +1.809225820e+02 -8.9516e-01 -5.3297e+00 +1.5796e+00 -3.3669e+00 -6.0343e-01 +1.5196e+00 -1.3402e-02 +8.4610e-01 +6.2277e+00 +3.3373e+00 +5.0530e+00 +1.2863e+00 +2.4966e+00 -6.3671e-02 +9.4385e-01 -2.0619e+00 -2.3876e+00 -2.1035e+00 +1.0154e+00 +1.5062e+00
100018 +1.826357098e+02 +1.826357098e+02 +1.600857098e+02 +1.600857098e+02 +1.7439e+00 +7.5557e-01 +2.5591e+00 -4.5558e+00 -5.7584e-02 +1.0992e+00 +1.2541e+00 +9.6146e-01 -5.0145e-01 -8.6862e+00 +2.8555e-01 +5.9930e-02 +6.9590e+00 +2.0129e+00 +3.0400e-01 +1.3908e+00 -1.1694e+00 -2.0310e+00 +1.4641e+00 +1.4614e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.811586777e+05 +2.811586777e+05 +2.811723377e+05 +2.811723377e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +1.756432012e+05 +1.756432012e+05 +1.756568612e+05 +1.756568612e+05 +3.2231e-01 +1.0351e+00 -2.7514e-01 +5.1096e+00 -4.1694e+00 +9.1429e-01 +2.6410e+00 -3.5508e-01 +1.3932e+00 +1.0642e-01 +1.2460e+00 -2.7718e+00 -3.5916e+00 +2.6136e-01 -1.4593e+00 -1.7065e-01 -1.5107e+00 -1.4960e+00 +9.3123e-01 +3.8130e-01
4 +1.165060689e+05 +1.165060689e+05 +1.165197289e+05 +1.165197289e+05 +2.2393e+00 +7.1764e-02 -1.9736e+00 +8.3482e+00 -7.6202e+00 -1.7294e+00 +6.5290e+00 -4.6307e-01 -1.7436e+00 -1.1550e+00 +4.6740e-01 -4.7062e+00 -1.8085e+00 +3.4258e+00 -1.8201e+00 -1.2033e+00 -2.6855e+00 -1.7942e-02 +4.0421e+00 -3.4484e+00
9 +4.935686260e+04 +4.935686260e+04 +4.937052260e+04 +4.937052260e+04 -2.6009e+00 +1.6393e+00 +6.6826e-01 -6.2232e+00 +6.3076e+00 -1.0693e+00 -5.5716e+00 +5.6326e-01 +1.0100e+00 +2.7542e+00 -7.2656e-01 +7.0075e+00 +2.0570e+00 -3.7074e+00 +1.9019e+00 +1.6138e+00 +1.2033e+00 +1.8562e+00 -2.8712e+00 +3.4369e-01
12 +1.301490494e+04 +1.301490494e+04 +1.302856494e+04 +1.302856494e+04 -1.3524e+00 +2.9408e+00 -8.8061e-02 -6.0336e+00 +7.2792e+00 +9.0253e-01 -6.7031e+00 -8.8106e-01 +9.7379e-01 +2.6757e+00 -9.1894e-01 +9.1683e+00 +1.5528e+00 -3.1928e+00 +2.2428e+00 +1.7501e+00 +2.1854e-01 +2.9267e+00 -2.8383e+00 +9.7589e-01
22 +7.821443668e+02 +7.821443668e+02 +7.958043668e+02 +7.958043668e+02 -2.3193e+00 +2.9668e+00 +1.4437e+00 -4.1760e+00 +6.7054e+00 +1.4515e+00 -7.1852e+00 -5.3501e-01 +2.1130e+00 +2.3852e+00 +6.2005e-01 +7.5410e+00 +1.9708e+00 -2.9363e+00 +1.5211e+00 +3.1134e+00 -5.3938e-02 +4.4844e+00 -3.7270e+00 -1.2189e+00
58 +6.296815248e+02 +6.296815248e+02 +6.433415248e+02 +6.433415248e+02 -6.6863e-01 +3.0299e+00 +1.8109e+00 -1.9011e+00 +4.0662e+00 +4.2497e+00 -6.5963e+00 -2.1038e-01 +1.2205e-01 +4.3290e+00 +2.7721e+00 +7.5362e+00 +1.1272e+00 -3.0330e+00 +1.2386e+00 +1.6706e+00 -2.4541e+00 +2.4581e+00 -5.0219e+00 -2.5345e+00
107 +5.538959398e+02 +5.538959398e+02 +5.675559398e+02 +5.675559398e+02 +1.4190e+00 +2.1031e+00 +3.4596e+00 -1.9288e-01 +3.1420e+00 +4.4442e+00 -6.2778e+00 -5.4888e-03 -4.5337e-01 +4.5532e+00 +6.3375e+00 +3.3666e+00 +1.5097e+00 -5.2886e+00 +2.1407e+00 +3.9077e+00 -1.5323e+00 +4.5349e+00 -4.1459e+00 -1.7822e+00
269 +4.652209776e+02 +4.652209776e+02 +4.788809776e+02 +4.788809776e+02 -3.1774e+00 -1.2449e+00 -8.7787e-01 -1.3037e+00 -1.0476e+00 -1.4518e+00 -3.4045e+00 -6.5650e-01 -3.8361e+00 +7.9416e+00 +7.4975e+00 +2.7266e+00 -2.2247e+00 -6.4551e+00 -4.1927e+00 -1.2653e+00 -4.7025e+00 +1.1837e+00 +1.1775e+00 -3.9784e+00
529 +3.756088812e+02 +3.756088812e+02 +3.892688812e+02 +3.892688812e+02 -6.9477e+00 -2.6591e+00 +1.9150e+00 +1.5391e+00 -5.9137e+00 -5.7524e+00 +8.9262e-01 -5.0048e+00 -2.9398e+00 +3.7058e+00 +5.5380e+00 +3.4552e+00 -4.3696e+00 -3.2804e-02 -4.6602e+00 -2.2311e+00 -6.7184e+00 +3.3045e-01 +1.7043e+00 -3.1507e+00
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.581107992e+06 +2.581107992e+06 +2.582045832e+06 +2.582045832e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +7.684231913e+04 +7.684231913e+04 +7.778015913e+04 +7.778015913e+04 -5.2256e-01 +3.0625e+00 -4.3424e+00 -8.5452e-01 +9.7162e-01 -2.9998e-01 -1.5148e+00 +3.4305e-02 +3.0472e+00 +1.6974e+00 -4.9902e+00 -1.0498e+00 -1.2652e+00 -4.5266e+00 -2.2654e-01 +2.6375e+00 +8.4234e-01 +1.5782e+00 -2.1528e+00 +7.5648e-01
22 +3.277571768e+04 +3.277571768e+04 +3.371355768e+04 +3.371355768e+04 +7.4136e-01 +1.6280e+00 -4.0666e+00 -2.1184e+00 +2.2511e+00 -6.8214e-01 +3.8889e-01 +5.5875e-01 +2.8099e+00 +2.0700e+00 -5.1761e+00 -5.1242e-02 -1.3022e+00 -2.8155e+00 +2.8231e-01 +1.4230e+00 -2.3280e-01 +1.1075e+00 -2.5933e+00 +1.2276e+00
54 +2.380056552e+04 +2.380056552e+04 +2.473840552e+04 +2.473840552e+04 -1.7923e-01 +1.3536e+00 -7.7409e+00 -6.3547e-01 +3.1338e+00 -4.1857e-01 +1.3907e+00 +9.7763e-01 +4.0349e+00 +1.9502e+00 -7.5272e+00 -3.0999e-01 -1.9592e+00 -4.7737e+00 +1.5913e+00 +1.9632e+00 +2.1993e+00 +2.7965e+00 -4.6851e+00 +2.0066e+00
69 +1.513917767e+04 +1.513917767e+04 +1.607701767e+04 +1.607701767e+04 -1.0039e+00 +1.1693e+00 -6.5864e+00 +1.1291e+00 +2.6428e+00 -1.1501e+00 +1.1944e+00 +3.2613e+00 +2.9116e+00 +1.8111e+00 -5.8899e+00 -8.6634e-01 -2.3145e+00 -4.7715e+00 +1.6009e+00 +1.3117e+00 +4.0998e+00 +2.0890e+00 -4.5418e+00 +3.5897e+00
81 +5.907245486e+02 +5.907245486e+02 +1.528564549e+03 +1.528564549e+03 -3.8941e-01 +1.1177e+00 -2.6162e+00 +8.3768e-01 +3.0022e+00 +3.0383e-01 +9.8209e-01 +1.1242e+00 +1.8317e+00 +1.6552e+00 -3.2186e+00 -1.2924e+00 -1.7322e+00 -3.1303e+00 +2.1974e+00 +9.3345e-02 +2.5582e+00 +7.2848e-01 -3.0071e+00 +3.8087e+00
109 +3.459605539e+02 +3.459605539e+02 +1.283800554e+03 +1.283800554e+03 -4.0923e-01 +4.4823e-01 -1.2101e+00 -3.9780e-02 +4.8163e+00 -3.6840e-01 +3.3704e+00 -2.5949e-02 +2.1167e+00 +1.6404e+00 -1.6555e+00 -3.8497e+00 -3.5891e+00 -3.7946e+00 +3.1103e+00 +1.4631e-01 +1.2533e+00 +1.5298e+00 -4.7043e+00 +5.1615e+00
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.474398233e+06 +3.474398233e+06 +3.474319513e+06 +3.474319513e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +2.455555018e+06 +2.455555018e+06 +2.455476298e+06 +2.455476298e+06 -1.2674e+00 -4.2175e-01 -1.7349e+00 -6.0669e-01 -1.1092e+00 +8.5550e-01 -7.9125e-01 +5.3115e-02 +1.5053e+00 +2.6588e+00 +5.7428e-01 +7.3645e-01 +1.3333e+00 +8.8920e-01 +2.5205e-01 -2.3471e+00 -5.0818e-01 -3.0833e-01 +3.1375e-01 -2.0913e+00
5 +2.426136557e+06 +2.426136557e+06 +2.426057837e+06 +2.426057837e+06 -1.3566e+00 -3.0203e+00 -1.4702e+00 +6.0137e-01 -3.9287e+00 +7.3096e-02 -2.9155e+00 +1.6836e-01 +2.3798e+00 +4.5079e+00 +4.0616e-01 +2.3197e+00 +2.4910e+00 +5.7166e-01 +1.5124e+00 -2.0342e+00 -4.0099e-01 -2.7206e-01 +5.1849e-01 -3.2849e+00
6 +5.776116235e+05 +5.776116235e+05 +5.775329035e+05 +5.775329035e+05 +1.4583e-01 -1.2581e+00 -1.2292e+00 -7.6993e-01 -2.4781e+00 -9.6833e-01 -2.1033e+00 +9.9841e-02 +5.9549e-01 +2.8677e+00 +4.9169e-01 +1.9584e-01 +2.4924e-01 +2.0666e-01 +1.8812e+00 -2.8238e+00 -1.0173e+00 +6.8794e-01 +5.4220e-01 -1.9627e+00
16 +5.404594373e+04 +5.404594373e+04 +5.396722373e+04 +5.396722373e+04 -6.9557e-01 -3.4870e+00 -1.7681e+00 +8.9559e-01 -4.1735e+00 -1.5044e+00 -3.5198e+00 +2.8123e-01 +6.3518e-01 +3.4635e+00 -2.7002e-01 +1.0551e+00 -1.6637e-01 +6.4261e-01 +2.4296e+00 -3.0019e+00 -2.5893e+00 +9.8303e-01 +7.8999e-01 -4.6835e+00
18 +1.909114383e+04 +1.909114383e+04 +1.901242383e+04 +1.901242383e+04 -9.7492e-01 -3.5941e+00 -2.7256e+00 +1.2938e+00 -3.3482e+00 -3.6484e+00 -5.0572e+00 -4.1754e-01 +2.1465e+00 +4.6422e+00 +5.8681e-01 +1.6155e+00 +1.6452e-01 -8.3976e-01 +1.9961e+00 -5.1481e+00 -5.5325e-02 +1.6193e+00 -5.0535e-01 -5.3196e+00
21 +1.634499919e+02 +1.634499919e+02 +8.472999188e+01 +8.472999188e+01 -1.5564e+00 -2.3862e+00 -2.0996e+00 -1.5083e+00 -2.5981e+00 -1.8666e+00 -1.0030e+00 -7.2679e-01 +1.4878e+00 +3.1111e+00 -1.4279e+00 -3.8829e-01 +3.4352e-01 -3.2291e-01 +2.4505e+00 -2.8959e+00 -2.6713e-01 +1.4362e+00 +1.6374e+00 -3.2977e+00
% function evaluation | noise-free fitness - Fopt (-6.949000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.174159166e+06 +1.174159166e+06 +1.174089676e+06 +1.174089676e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +1.121316280e+05 +1.121316280e+05 +1.120621380e+05 +1.120621380e+05 -9.4432e-01 +2.6382e+00 -4.3787e-01 +1.1375e+00 -9.4251e-02 -4.4670e-01 -1.8475e-01 +7.5459e-01 -1.4189e-01 +2.4107e+00 +2.4577e+00 +1.7513e-01 +1.5053e+00 +1.2863e+00 +2.1406e+00 +1.9022e+00 -7.8243e-02 +6.0496e-01 +6.1477e-01 +2.2763e-01
15 +4.618993340e+03 +4.618993340e+03 +4.549503340e+03 +4.549503340e+03 -2.2929e+00 +3.0110e+00 -1.4603e+00 +1.5579e+00 +9.4190e-01 -1.8489e+00 +7.3610e-01 +1.9386e+00 -7.4664e-01 +2.0030e+00 +3.2832e-01 -2.5604e+00 +9.9846e-01 +2.2163e+00 +4.3356e+00 +1.5549e+00 +6.4841e-01 -4.8122e-01 +1.6445e+00 +5.7336e-01
56 +3.398775067e+03 +3.398775067e+03 +3.329285067e+03 +3.329285067e+03 -4.0684e+00 +5.7899e+00 -4.9564e+00 -4.8157e-01 -1.4629e+00 -2.6349e+00 +3.3262e+00 +4.3694e+00 -1.1366e+00 -4.2561e-02 +1.1248e+00 -4.6016e+00 +1.5194e+00 +1.2082e+00 +3.8272e+00 +1.4351e+00 -4.4912e-01 +4.0707e-01 -2.3192e+00 +1.3254e+00
85 +2.207053818e+03 +2.207053818e+03 +2.137563818e+03 +2.137563818e+03 -2.2753e+00 +6.6364e+00 -7.1367e+00 -4.1103e-01 -1.0589e+00 -1.2277e+00 +2.3022e+00 +5.4606e+00 -4.0108e+00 +9.5329e-02 +2.1380e+00 -7.4650e+00 +2.8534e+00 +1.9448e+00 +4.5068e+00 +8.0277e-01 -1.4874e+00 -3.8544e+00 -1.5312e+00 +2.2477e+00
112 +1.675452372e+03 +1.675452372e+03 +1.605962372e+03 +1.605962372e+03 -3.1284e+00 +5.9426e+00 -1.2018e+01 -1.5362e+00 +2.4205e-01 -7.6654e-01 +3.5501e+00 +7.0479e+00 -4.0733e+00 +1.1859e+00 +1.0110e+00 -1.0065e+01 +3.4760e+00 +2.0354e+00 +5.7137e+00 +9.2565e-01 -4.9608e+00 -5.5372e+00 -3.0668e+00 +1.6860e+00
140 +1.247563382e+03 +1.247563382e+03 +1.178073382e+03 +1.178073382e+03 -4.5546e+00 +9.8514e+00 -1.4499e+01 -2.8455e+00 +1.4662e+00 -7.9744e-01 +3.6398e+00 +7.8503e+00 -6.2169e+00 +1.6010e+00 +4.8951e+00 -1.3654e+01 +5.5938e+00 +3.0329e+00 +8.7534e+00 -1.8039e+00 -4.6041e+00 -5.7620e+00 -4.7052e+00 +5.0035e+00
171 +9.576373236e+02 +9.576373236e+02 +8.881473236e+02 +8.881473236e+02 -1.8374e+00 +1.1106e+01 -1.3219e+01 -4.8188e+00 -3.6116e-01 -9.0320e-01 +4.2166e+00 +6.9510e+00 -4.9342e+00 +1.3184e+00 +1.8546e+00 -1.4512e+01 +3.8041e+00 +3.2624e+00 +5.2015e+00 -1.0242e+00 -5.0829e+00 -2.6645e+00 -4.4077e+00 +3.1502e+00
402 +4.702144921e+02 +4.702144921e+02 +4.007244921e+02 +4.007244921e+02 +5.4869e-01 +8.9261e+00 -4.5493e+00 -6.6555e+00 -1.1558e+00 -2.6647e+00 -1.0362e+00 +3.6331e+00 -7.8297e+00 +6.2908e-01 -2.0863e+00 -6.9709e+00 -4.9968e-02 -3.4204e-01 -8.7451e-01 -2.2840e+00 -3.8894e+00 -7.7252e-01 -5.0961e+00 +3.5073e+00
% function evaluation | noise-free fitness - Fopt (-2.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.183810072e+07 +1.183810072e+07 +1.183807354e+07 +1.183807354e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +8.467241930e+06 +8.467241930e+06 +8.467214750e+06 +8.467214750e+06 -2.1893e+00 +9.5621e-01 -4.3353e-01 -1.9032e+00 +7.0009e-01 -7.5664e-01 +1.7896e+00 +5.3227e+00 +2.0462e-01 +1.4414e-01 +2.1656e+00 +1.0498e+00 +4.1909e-01 -1.0706e+00 +2.3011e+00 -1.9434e+00 +1.9040e+00 -5.1223e-01 -1.1082e+00 -7.8967e-01
3 +2.016704451e+06 +2.016704451e+06 +2.016677271e+06 +2.016677271e+06 -8.3996e-01 +1.0002e+00 +1.9286e+00 -1.5964e+00 -1.4075e+00 -1.4537e+00 +2.7150e+00 +2.8230e+00 -1.8655e+00 +4.0056e-02 +6.9373e-01 -9.8307e-01 -1.0745e+00 -9.3536e-01 -2.2704e-01 +1.8004e+00 +3.6791e+00 +1.1132e+00 -1.1394e+00 -4.8038e-01
12 +1.449919498e+06 +1.449919498e+06 +1.449892318e+06 +1.449892318e+06 -1.5298e+00 +1.8466e+00 +2.5775e+00 -9.1217e-01 -1.7688e+00 -1.6380e+00 +3.9410e+00 +2.4767e+00 -2.6755e+00 -6.2156e-02 +1.9810e+00 -3.0593e-01 -8.1635e-01 -5.9892e-01 +1.6049e-01 +3.4638e+00 +4.0112e+00 +2.2771e+00 -1.9991e+00 -1.5960e+00
13 +6.068897788e+05 +6.068897788e+05 +6.068625988e+05 +6.068625988e+05 -1.0572e+00 +3.6575e-01 +2.7598e+00 -2.8526e+00 -2.0197e+00 -2.9899e+00 +2.4869e+00 +4.9793e+00 -8.9140e-01 +1.9925e-03 +2.5627e+00 -1.5797e+00 -8.4389e-01 -9.6103e-01 +1.9605e+00 +4.2728e+00 +2.9200e+00 +1.5054e+00 -1.3579e+00 -2.1562e+00
14 +5.079757871e+04 +5.079757871e+04 +5.077039871e+04 +5.077039871e+04 -2.2631e+00 +2.1601e-01 +1.7001e+00 -2.9327e+00 -4.0577e-01 -2.7687e+00 +3.7531e+00 +6.2328e+00 -2.2503e+00 +4.0075e-01 +9.0867e-02 -4.7886e-01 -5.0029e-01 -2.6402e+00 -5.9938e-01 +3.8767e+00 +4.2764e+00 +1.7811e+00 -1.2461e+00 -2.2251e+00
17 +1.038465639e+03 +1.038465639e+03 +1.011285639e+03 +1.011285639e+03 -1.8362e+00 +1.4895e+00 +2.3195e+00 -3.3979e+00 -1.2072e+00 -1.5172e+00 +3.1282e+00 +3.9758e+00 -6.5005e-01 -1.6051e+00 +1.6916e+00 +1.7289e-01 -2.0822e+00 -1.1347e-01 -2.3450e-01 +2.1517e+00 +2.2274e+00 +8.3206e-01 -1.3033e+00 +7.4657e-02
62 +3.801213157e+02 +3.801213157e+02 +3.529413157e+02 +3.529413157e+02 -3.5675e+00 -1.1062e+00 +5.1798e+00 +1.4881e+00 -2.0627e+00 -4.8523e+00 +3.4469e+00 +9.2541e+00 +1.1744e+00 -1.4459e+00 +3.0879e-01 +2.4693e+00 -4.7106e+00 -2.1938e+00 +1.3827e+00 +1.7923e+00 +3.5750e+00 -4.6194e-01 -6.5877e-01 +1.4802e+00
% function evaluation | noise-free fitness - Fopt (-6.968800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.061364153e+07 +2.061364153e+07 +2.061294465e+07 +2.061294465e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.441924836e+06 +1.441924836e+06 +1.441227956e+06 +1.441227956e+06 -4.7130e-01 -5.1206e-01 +4.6101e-02 +5.3010e-01 +1.1594e+00 -2.8802e-01 -3.8636e-01 -8.2494e-01 -2.0902e+00 -6.2965e-01 -1.2559e+00 +2.4764e+00 -3.1840e+00 -3.7399e+00 -1.2080e+00 +1.0189e+00 +5.1081e-01 -3.8019e+00 +1.1245e+00 +2.0834e+00
18 +1.736892308e+05 +1.736892308e+05 +1.729923508e+05 +1.729923508e+05 +3.1530e-01 -1.3886e+00 -1.6419e+00 +1.0881e+00 +1.6012e+00 +3.6420e-01 -2.0249e+00 -1.8700e+00 -2.8056e+00 -9.1203e-01 -5.7512e-01 +3.4265e+00 -4.5598e+00 -4.4470e+00 -1.3448e+00 +3.8825e-01 -8.7840e-01 -4.6170e+00 +1.3502e+00 +8.5738e-01
