% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
179 +1.434840103e+02 +1.434840103e+02 +1.342740103e+02 +1.342740103e+02 +3.3891e+00 +3.3112e+00 -7.9238e+00 -1.4434e+00 +3.5510e+00 +4.7089e+00 -7.1122e+00 +2.5065e+00 +3.6456e+00 +2.4145e+00 +4.4935e-01 +4.7753e-01 +6.9676e+00 +1.1869e+01 -4.8495e+00 -7.2781e+00 +8.7943e+00 +4.5691e+00 -6.5893e+00 +5.2225e+00
184 +1.412516412e+02 +1.412516412e+02 +1.320416412e+02 +1.320416412e+02 +5.2855e+00 +2.9857e+00 -1.0307e+01 +2.2813e-01 +3.7856e+00 +6.5963e+00 -8.1026e+00 +2.5361e+00 +4.8318e+00 +1.7174e+00 -2.1098e+00 +1.5496e+00 +1.0252e+01 +1.6277e+01 -5.2371e+00 -9.2095e+00 +1.0167e+01 +5.8143e+00 -6.2099e+00 +3.9512e+00
190 +1.360652246e+02 +1.360652246e+02 +1.268552246e+02 +1.268552246e+02 +4.4515e+00 +5.0226e+00 -9.8124e+00 -1.9713e-01 +3.3451e+00 +5.1078e+00 -6.6404e+00 +3.0545e+00 +4.0694e+00 +2.5048e+00 -7.0425e-01 +2.1768e+00 +8.4573e+00 +1.4626e+01 -5.4491e+00 -8.0637e+00 +9.2464e+00 +6.6575e+00 -5.4925e+00 +4.9458e+00
196 +1.268847973e+02 +1.268847973e+02 +1.176747973e+02 +1.176747973e+02 +3.3922e+00 +5.3732e+00 -7.1246e+00 -8.0715e-01 +2.7070e+00 +4.9919e+00 -6.7884e+00 +3.4249e+00 +3.8870e+00 +2.2098e+00 -1.4793e+00 +8.9365e-01 +7.1825e+00 +1.3204e+01 -4.6879e+00 -7.6885e+00 +9.3712e+00 +6.2622e+00 -6.5254e+00 +4.9405e+00
210 +1.236037121e+02 +1.236037121e+02 +1.143937121e+02 +1.143937121e+02 +1.5656e+00 +4.2074e+00 -5.5694e+00 +7.4500e-01 +1.3672e+00 +3.7591e+00 -5.9120e+00 +2.7066e+00 +2.1922e+00 +2.0190e+00 -2.7539e+00 +9.8932e-02 +5.9547e+00 +1.0075e+01 -5.8759e+00 -7.5012e+00 +8.2389e+00 +7.5048e+00 -7.8954e+00 +4.6042e+00
212 +1.218324222e+02 +1.218324222e+02 +1.126224222e+02 +1.126224222e+02 +2.9401e+00 +4.7085e+00 -7.9058e+00 +1.6505e+00 +6.2489e-01 +2.9797e+00 -5.3490e+00 +6.0899e-01 +3.3029e+00 +2.1354e+00 -3.9360e+00 +6.1842e-01 +6.9186e+00 +1.1283e+01 -7.2196e+00 -9.3383e+00 +8.7727e+00 +7.4848e+00 -8.6438e+00 +4.6922e+00
220 +1.130110876e+02 +1.130110876e+02 +1.038010876e+02 +1.038010876e+02 +3.5780e+00 +4.6089e+00 -8.5713e+00 +2.7738e+00 +3.7472e-01 +6.3355e+00 -4.9022e+00 +2.6868e+00 +2.7331e+00 +4.1801e-01 -4.2768e+00 +2.6931e+00 +7.1429e+00 +1.4031e+01 -4.5744e+00 -8.0768e+00 +8.3676e+00 +1.0406e+01 -7.2467e+00 +5.5433e+00
222 +1.055941473e+02 +1.055941473e+02 +9.638414729e+01 +9.638414729e+01 +4.6228e+00 +5.0263e+00 -1.0948e+01 +4.8126e+00 +9.1559e-01 +8.6138e+00 -3.3868e+00 +2.2218e+00 +3.3938e+00 -1.4518e+00 -5.5867e+00 +3.9085e+00 +8.0473e+00 +1.8995e+01 -4.5246e+00 -1.0371e+01 +1.0030e+01 +1.2544e+01 -6.2372e+00 +5.9812e+00
226 +9.775039882e+01 +9.775039882e+01 +8.854039882e+01 +8.854039882e+01 +2.5034e+00 +2.1693e+00 -6.0630e+00 +1.8519e+00 +3.5189e-01 +5.8644e+00 -5.1346e+00 +2.0017e+00 +2.0441e+00 -1.7350e+00 -5.2341e+00 -4.0679e-01 +6.2463e+00 +1.3281e+01 -4.6633e+00 -6.8292e+00 +8.6297e+00 +9.0684e+00 -6.8394e+00 +5.8969e+00
232 +9.563781089e+01 +9.563781089e+01 +8.642781089e+01 +8.642781089e+01 +3.7037e+00 +2.0247e+00 -5.2231e+00 +3.1150e+00 +7.5311e-01 +4.5101e+00 -5.1811e+00 +2.0290e+00 +1.4221e+00 -6.7435e-01 -5.1380e+00 -1.1265e+00 +8.6761e+00 +1.3838e+01 -5.1904e+00 -7.3092e+00 +8.8003e+00 +8.6804e+00 -7.7942e+00 +5.3376e+00
235 +9.454410337e+01 +9.454410337e+01 +8.533410337e+01 +8.533410337e+01 +1.2856e+00 +2.5151e+00 -4.9780e+00 +6.6722e-01 +2.3450e-01 +4.1045e+00 -3.2547e+00 +2.2314e+00 +2.1112e+00 -1.5337e+00 -4.2610e+00 -1.0522e+00 +5.4383e+00 +1.2685e+01 -6.0695e+00 -8.9428e+00 +7.3841e+00 +9.5505e+00 -8.0358e+00 +5.3009e+00
245 +9.223697291e+01 +9.223697291e+01 +8.302697291e+01 +8.302697291e+01 +2.6023e+00 +1.1001e+00 -3.1664e+00 -1.2344e+00 -9.9277e-01 +4.9646e+00 -3.8972e+00 +3.9320e+00 +1.2970e+00 -2.2229e+00 -2.5944e+00 -2.2973e+00 +4.4804e+00 +8.6267e+00 -6.9767e+00 -6.1086e+00 +9.6086e+00 +8.7388e+00 -9.7533e+00 +5.4920e+00
252 +8.563368059e+01 +8.563368059e+01 +7.642368059e+01 +7.642368059e+01 +3.1297e+00 -3.3913e-01 -2.2088e+00 -1.8072e+00 -1.1478e+00 +5.8232e+00 -3.7055e+00 +4.7507e+00 +1.2550e+00 -2.8694e+00 -2.6139e+00 -2.4488e+00 +6.1322e+00 +1.0744e+01 -8.9739e+00 -6.7333e+00 +9.1066e+00 +7.6828e+00 -9.7402e+00 +5.4204e+00
262 +6.588244918e+01 +6.588244918e+01 +5.667244918e+01 +5.667244918e+01 +3.8325e+00 +1.6545e+00 -2.0644e+00 -1.6034e+00 -7.9518e-01 +4.7893e+00 -2.6823e+00 +5.1725e+00 +1.0858e+00 -4.5640e+00 -3.3856e+00 -4.6378e+00 +7.3438e+00 +8.7321e+00 -8.5970e+00 -4.8518e+00 +8.2085e+00 +9.5802e+00 -7.7871e+00 +6.2469e+00
272 +6.292776132e+01 +6.292776132e+01 +5.371776132e+01 +5.371776132e+01 +2.0630e+00 +2.1160e+00 -1.4661e-01 -5.7204e-01 -1.7414e+00 +4.3910e+00 -3.3969e+00 +4.4801e+00 +1.9639e-01 -4.5810e+00 -4.0317e+00 -5.3788e+00 +7.9309e+00 +1.1231e+01 -8.4518e+00 -5.4744e+00 +9.4699e+00 +8.2483e+00 -8.8876e+00 +6.1438e+00
275 +5.944844400e+01 +5.944844400e+01 +5.023844400e+01 +5.023844400e+01 +4.7617e+00 +1.7094e-01 -4.0327e+00 -1.6522e+00 -1.3081e+00 +5.3324e+00 -3.4711e-01 +5.3991e+00 +4.1134e+00 -6.3479e+00 -1.7427e+00 -5.4714e+00 +1.0085e+01 +9.3576e+00 -9.4355e+00 -7.1440e+00 +1.0808e+01 +1.1925e+01 -7.0009e+00 +4.7660e+00
284 +5.022406048e+01 +5.022406048e+01 +4.101406048e+01 +4.101406048e+01 +6.5428e+00 +1.0205e+00 -5.4263e+00 +8.0272e-01 -1.2783e+00 +5.3508e+00 -9.1679e-01 +7.1658e+00 +5.8041e+00 -6.8164e+00 -3.6671e+00 -4.2938e+00 +1.2644e+01 +1.0830e+01 -1.2436e+01 -1.1670e+01 +9.9055e+00 +1.2575e+01 -8.7360e+00 +4.9034e+00
294 +4.707338565e+01 +4.707338565e+01 +3.786338565e+01 +3.786338565e+01 +6.5131e+00 +1.2529e+00 -7.7526e+00 +1.6340e+00 -2.8267e+00 +5.4048e+00 -3.9417e-01 +6.1558e+00 +6.3981e+00 -6.6592e+00 -5.7439e+00 -3.1382e+00 +1.5119e+01 +1.3420e+01 -1.3069e+01 -1.5172e+01 +1.2065e+01 +1.0905e+01 -8.9135e+00 +6.5624e+00
295 +4.439950246e+01 +4.439950246e+01 +3.518950246e+01 +3.518950246e+01 +6.1200e+00 +1.2642e+00 -6.1932e+00 +2.2613e+00 -3.2767e-01 +4.2652e+00 -1.2854e+00 +7.9347e+00 +6.1763e+00 -5.8011e+00 -7.1005e+00 -6.0276e+00 +1.1991e+01 +1.1949e+01 -1.1464e+01 -1.2957e+01 +1.1575e+01 +1.2050e+01 -8.7915e+00 +4.9959e+00
314 +3.955846417e+01 +3.955846417e+01 +3.034846417e+01 +3.034846417e+01 +4.4522e+00 +5.6023e+00 -8.1868e+00 +5.4548e+00 +1.1734e+00 +5.3274e+00 +2.7499e+00 +9.8583e+00 +7.0120e+00 -7.9077e+00 -1.1208e+01 -9.2232e+00 +1.2218e+01 +1.4492e+01 -1.2035e+01 -1.5048e+01 +1.3996e+01 +1.2836e+01 -9.8323e+00 +4.2473e+00
324 +3.178424092e+01 +3.178424092e+01 +2.257424092e+01 +2.257424092e+01 +3.8138e+00 +6.1374e+00 -8.1076e+00 +8.1635e+00 +2.5095e+00 +4.2647e+00 +5.0825e+00 +1.0718e+01 +8.5860e+00 -7.8877e+00 -1.6951e+01 -9.4562e+00 +1.4682e+01 +1.7759e+01 -1.1236e+01 -1.9280e+01 +1.4706e+01 +1.4267e+01 -9.2607e+00 +4.9646e+00
331 +2.957963960e+01 +2.957963960e+01 +2.036963960e+01 +2.036963960e+01 +4.5529e+00 +7.3737e+00 -7.1131e+00 +6.9620e+00 -8.1789e-01 +5.2395e+00 +4.9572e+00 +9.8689e+00 +5.8163e+00 -1.0573e+01 -1.6400e+01 -1.3052e+01 +1.5120e+01 +1.4620e+01 -1.2921e+01 -1.7032e+01 +1.3693e+01 +1.2351e+01 -9.3663e+00 +4.3182e+00
332 +2.341547129e+01 +2.341547129e+01 +1.420547129e+01 +1.420547129e+01 +4.6407e+00 +1.0108e+01 -7.5920e+00 +1.1404e+01 -2.1793e+00 +3.6741e+00 +6.7123e+00 +9.9801e+00 +5.3720e+00 -1.1838e+01 -1.9232e+01 -1.5610e+01 +1.4766e+01 +1.4025e+01 -1.3512e+01 -1.9884e+01 +1.6235e+01 +1.0389e+01 -1.0563e+01 +5.8469e+00
343 +2.181302441e+01 +2.181302441e+01 +1.260302441e+01 +1.260302441e+01 +4.3273e+00 +1.2581e+01 -8.2344e+00 +1.2685e+01 -3.6974e+00 +5.5533e+00 +3.9556e+00 +1.1355e+01 +5.5329e+00 -9.9056e+00 -2.0229e+01 -1.2687e+01 +1.3447e+01 +1.4986e+01 -1.3610e+01 -1.6666e+01 +1.6015e+01 +1.0672e+01 -1.0516e+01 +5.6821e+00
346 +2.087984842e+01 +2.087984842e+01 +1.166984842e+01 +1.166984842e+01 +4.8500e+00 +1.1025e+01 -8.6565e+00 +1.5863e+01 -2.9506e+00 +5.6780e+00 +9.9435e+00 +1.2157e+01 +6.5495e+00 -1.5566e+01 -2.3409e+01 -1.8883e+01 +2.2279e+01 +1.8572e+01 -1.3841e+01 -2.1509e+01 +1.8283e+01 +7.6559e+00 -8.6935e+00 +5.8443e+00
348 +1.789352834e+01 +1.789352834e+01 +8.683528342e+00 +8.683528342e+00 +5.5310e+00 +1.1062e+01 -8.0139e+00 +1.3737e+01 -6.9411e+00 +4.2852e+00 +1.0567e+01 +9.0909e+00 +7.1644e+00 -1.3353e+01 -2.3883e+01 -1.7760e+01 +1.5157e+01 +1.5472e+01 -1.4947e+01 -2.1536e+01 +1.8050e+01 +1.1585e+01 -8.7100e+00 +6.1010e+00
364 +1.712587766e+01 +1.712587766e+01 +7.915877655e+00 +7.915877655e+00 +1.9651e+00 +1.1551e+01 -2.9867e+00 +1.1709e+01 -4.7184e+00 +3.3613e+00 +8.6579e+00 +7.2287e+00 +6.4928e+00 -1.3324e+01 -1.9982e+01 -1.5386e+01 +1.3985e+01 +1.6712e+01 -9.1319e+00 -1.7070e+01 +1.8109e+01 +1.1238e+01 -4.9489e+00 +8.4244e+00
373 +1.678626214e+01 +1.678626214e+01 +7.576262140e+00 +7.576262140e+00 +1.9970e-01 +1.1178e+01 -2.0905e+00 +1.4927e+01 -6.2559e+00 +5.4712e+00 +1.0214e+01 +6.7128e+00 +1.0352e+01 -1.4988e+01 -2.4584e+01 -1.2596e+01 +1.4025e+01 +2.2491e+01 -1.1831e+01 -2.0384e+01 +2.1158e+01 +1.2765e+01 -4.6669e+00 +9.3023e+00
378 +1.557987726e+01 +1.557987726e+01 +6.369877260e+00 +6.369877260e+00 +1.4080e+00 +7.7061e+00 -2.7177e+00 +1.1684e+01 -5.8913e+00 +3.8252e+00 +9.1253e+00 +9.9519e+00 +5.8931e+00 -1.2998e+01 -2.4776e+01 -1.6094e+01 +1.2291e+01 +1.8266e+01 -7.3790e+00 -1.8648e+01 +1.8920e+01 +9.2830e+00 -5.1956e+00 +7.2013e+00
379 +1.275546881e+01 +1.275546881e+01 +3.545468805e+00 +3.545468805e+00 +2.2735e+00 +1.4011e+01 -2.2352e+00 +1.3446e+01 -7.0650e+00 +6.5074e+00 +8.3103e+00 +4.6535e+00 +9.7372e+00 -1.5714e+01 -2.1063e+01 -1.5965e+01 +1.4523e+01 +1.7043e+01 -8.9887e+00 -1.6565e+01 +1.7202e+01 +1.0315e+01 -6.1622e+00 +6.3784e+00
386 +9.944975933e+00 +9.944975933e+00 +7.349759329e-01 +7.349759329e-01 +3.7643e+00 +1.3908e+01 -1.8347e+00 +8.5093e+00 -8.9570e+00 +6.9989e+00 +5.5579e+00 +5.2165e+00 +7.4202e+00 -1.7422e+01 -1.8484e+01 -1.4857e+01 +1.3767e+01 +1.4485e+01 -8.2527e+00 -1.4047e+01 +1.5922e+01 +9.9295e+00 -8.7455e+00 +5.1469e+00
389 +7.787464126e+00 +7.787464126e+00 -1.422535874e+00 -1.422535874e+00 +2.9904e+00 +1.5630e+01 +1.1966e+00 +1.4501e+01 -7.6274e+00 +4.4919e+00 +5.2268e+00 +8.0670e+00 +9.0806e+00 -1.5662e+01 -2.5432e+01 -1.6040e+01 +1.4373e+01 +1.6797e+01 -9.1966e+00 -1.3615e+01 +1.7499e+01 +1.1531e+01 -5.5961e+00 +6.8164e+00
401 +6.561762449e+00 +6.561762449e+00 -2.648237551e+00 -2.648237551e+00 +9.5679e-01 +1.3971e+01 +3.0235e+00 +1.2724e+01 -8.3193e+00 +7.0153e+00 +6.6376e+00 +1.0044e+01 +6.6367e+00 -1.3098e+01 -2.8607e+01 -1.7531e+01 +1.2862e+01 +1.9043e+01 -7.8237e+00 -1.6016e+01 +2.0648e+01 +1.4405e+01 -5.1046e+00 +7.2552e+00
403 +6.199754984e+00 +6.199754984e+00 -3.010245016e+00 -3.010245016e+00 +2.3283e+00 +2.0508e+01 +4.3458e+00 +1.5603e+01 -8.5797e+00 +8.6391e+00 +7.6838e+00 +8.8901e+00 +4.8878e+00 -1.0837e+01 -3.0017e+01 -1.6043e+01 +1.4944e+01 +2.0708e+01 -5.8008e+00 -1.5700e+01 +2.4972e+01 +1.6259e+01 -4.7292e+00 +6.6837e+00
413 +4.434813804e+00 +4.434813804e+00 -4.775186196e+00 -4.775186196e+00 +3.1652e+00 +1.9957e+01 +3.6002e+00 +1.6097e+01 -9.1718e+00 +6.1716e+00 +1.1818e+01 +9.0686e+00 +8.2765e+00 -8.0139e+00 -2.9237e+01 -1.7677e+01 +1.5015e+01 +1.7751e+01 -4.8504e+00 -1.4128e+01 +2.1846e+01 +1.5578e+01 -6.3228e+00 +5.8518e+00
417 +4.025719476e+00 +4.025719476e+00 -5.184280524e+00 -5.184280524e+00 +2.6513e+00 +2.0835e+01 +6.0568e+00 +1.3215e+01 -1.3404e+01 +7.5899e+00 +7.4509e+00 +1.0500e+01 +4.3640e+00 -9.6243e+00 -3.2954e+01 -1.9699e+01 +1.6375e+01 +2.1103e+01 -7.0737e+00 -1.6781e+01 +2.7382e+01 +1.7449e+01 -5.7188e+00 +6.2747e+00
