% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1447 +1.671487970e+02 +1.671487970e+02 -2.949412030e+02 -2.949412030e+02 +5.7081e-01 +2.4434e+00 -1.5457e+00 +7.6585e-01 -1.6681e+00 +1.3366e+00 +4.4572e-01 -6.9107e-02 +1.7060e+00 -5.1473e-01 +2.6231e+00 -3.7794e+00 -4.2401e-01 -2.2095e+00 +5.1253e-01 -3.2031e+00 +3.4322e-01 +2.5602e+00 +2.7681e+00 +1.1298e+00
1575 +1.590552261e+02 +1.590552261e+02 -3.030347739e+02 -3.030347739e+02 +4.9353e-01 +2.4844e+00 -1.3142e+00 +7.2633e-01 -1.6088e+00 +1.4407e+00 +7.4828e-01 -3.2053e-01 +1.7823e+00 -6.0956e-01 +2.5627e+00 -3.7627e+00 -2.7957e-01 -2.0202e+00 +4.7780e-01 -3.0619e+00 +3.7087e-01 +2.6200e+00 +2.8046e+00 +1.1129e+00
1632 +1.412319414e+02 +1.412319414e+02 -3.208580586e+02 -3.208580586e+02 +4.5793e-01 +2.3768e+00 -1.3393e+00 +8.1565e-01 -1.5911e+00 +1.4709e+00 +5.5384e-01 -5.7383e-02 +1.8674e+00 -6.7243e-01 +2.6046e+00 -3.8598e+00 -1.7562e-01 -2.0013e+00 +4.8561e-01 -3.0364e+00 +3.3565e-01 +2.6221e+00 +2.7808e+00 +1.1009e+00
1834 +1.332747685e+02 +1.332747685e+02 -3.288152315e+02 -3.288152315e+02 +4.4851e-01 +2.3384e+00 -1.4087e+00 +7.4760e-01 -1.4511e+00 +1.3712e+00 +6.4057e-01 -1.2105e-01 +1.8755e+00 -5.5228e-01 +2.6511e+00 -3.7717e+00 -3.3121e-01 -2.0424e+00 +5.1255e-01 -3.0604e+00 +3.1421e-01 +2.6130e+00 +2.7709e+00 +9.0986e-01
1852 +1.280762423e+02 +1.280762423e+02 -3.340137577e+02 -3.340137577e+02 +4.2784e-01 +2.3668e+00 -1.4229e+00 +7.7628e-01 -1.4327e+00 +1.3603e+00 +5.3535e-01 -1.3825e-01 +1.8566e+00 -5.7170e-01 +2.6458e+00 -3.7920e+00 -3.1448e-01 -2.0617e+00 +4.9922e-01 -3.0542e+00 +3.1479e-01 +2.6489e+00 +2.8015e+00 +8.7159e-01
1859 +1.178772209e+02 +1.178772209e+02 -3.442127791e+02 -3.442127791e+02 +4.1104e-01 +2.3611e+00 -1.4362e+00 +7.9294e-01 -1.4744e+00 +1.3615e+00 +5.1670e-01 -8.8398e-02 +1.8604e+00 -6.0147e-01 +2.6327e+00 -3.7805e+00 -3.2992e-01 -2.0229e+00 +5.0206e-01 -3.0515e+00 +3.2130e-01 +2.6080e+00 +2.7976e+00 +8.5136e-01
1989 +1.152208995e+02 +1.152208995e+02 -3.468691005e+02 -3.468691005e+02 +5.2855e-01 +2.4127e+00 -1.3996e+00 +7.5043e-01 -1.5560e+00 +1.3706e+00 +5.5522e-01 -1.8182e-02 +1.7003e+00 -5.9098e-01 +2.7407e+00 -3.8077e+00 -3.0287e-01 -2.0035e+00 +4.8624e-01 -3.0769e+00 +3.0954e-01 +2.5900e+00 +2.8155e+00 +8.6096e-01
2023 +1.137079131e+02 +1.137079131e+02 -3.483820869e+02 -3.483820869e+02 +5.4282e-01 +2.3854e+00 -1.3976e+00 +6.7800e-01 -1.5656e+00 +1.3843e+00 +5.6120e-01 -2.7302e-02 +1.7797e+00 -5.9513e-01 +2.7347e+00 -3.7996e+00 -3.2552e-01 -2.0055e+00 +4.6154e-01 -3.0369e+00 +3.2020e-01 +2.6329e+00 +2.7920e+00 +8.7619e-01
2045 +1.098945716e+02 +1.098945716e+02 -3.521954284e+02 -3.521954284e+02 +5.6132e-01 +2.3917e+00 -1.3621e+00 +6.9793e-01 -1.5376e+00 +1.3673e+00 +5.6646e-01 -6.5935e-02 +1.7925e+00 -5.8411e-01 +2.7283e+00 -3.7845e+00 -3.3651e-01 -2.0118e+00 +4.9309e-01 -3.0044e+00 +3.1046e-01 +2.6205e+00 +2.8210e+00 +8.6585e-01
2055 +1.062669246e+02 +1.062669246e+02 -3.558230754e+02 -3.558230754e+02 +5.3739e-01 +2.3893e+00 -1.3354e+00 +7.3701e-01 -1.5583e+00 +1.3614e+00 +5.5121e-01 -6.3896e-02 +1.7894e+00 -5.9012e-01 +2.7189e+00 -3.7849e+00 -3.1837e-01 -2.0170e+00 +4.8044e-01 -3.0122e+00 +3.1619e-01 +2.6083e+00 +2.8162e+00 +8.5518e-01
2058 +1.045252515e+02 +1.045252515e+02 -3.575647485e+02 -3.575647485e+02 +5.5674e-01 +2.3958e+00 -1.3540e+00 +7.2385e-01 -1.5827e+00 +1.3690e+00 +5.7063e-01 -7.5773e-02 +1.7881e+00 -5.8441e-01 +2.7463e+00 -3.7633e+00 -3.2181e-01 -2.0175e+00 +4.8670e-01 -3.0355e+00 +3.1642e-01 +2.6181e+00 +2.8225e+00 +8.6646e-01
2156 +1.021378045e+02 +1.021378045e+02 -3.599521955e+02 -3.599521955e+02 +4.8327e-01 +2.3336e+00 -1.3233e+00 +7.7267e-01 -1.5862e+00 +1.3342e+00 +4.2460e-01 -6.4751e-02 +1.7875e+00 -5.5338e-01 +2.7295e+00 -3.7660e+00 -3.5099e-01 -2.0117e+00 +4.8930e-01 -3.0659e+00 +3.0921e-01 +2.5819e+00 +2.8188e+00 +8.4999e-01
2256 +9.979120368e+01 +9.979120368e+01 -3.622987963e+02 -3.622987963e+02 +4.4852e-01 +2.3580e+00 -1.3105e+00 +7.2694e-01 -1.5383e+00 +1.3716e+00 +4.8596e-01 -7.9241e-02 +1.7792e+00 -5.7806e-01 +2.7511e+00 -3.7989e+00 -3.4527e-01 -2.0139e+00 +4.9758e-01 -3.0461e+00 +3.3274e-01 +2.5691e+00 +2.8274e+00 +8.6520e-01
2310 +9.762101601e+01 +9.762101601e+01 -3.644689840e+02 -3.644689840e+02 +4.2500e-01 +2.3276e+00 -1.3107e+00 +7.4051e-01 -1.5903e+00 +1.3491e+00 +4.8987e-01 -8.0042e-02 +1.7934e+00 -5.9738e-01 +2.7537e+00 -3.7968e+00 -3.3413e-01 -2.0188e+00 +4.9126e-01 -3.0526e+00 +3.3787e-01 +2.5864e+00 +2.8212e+00 +8.5606e-01
2628 +9.546081775e+01 +9.546081775e+01 -3.666291823e+02 -3.666291823e+02 +3.6791e-01 +2.3404e+00 -1.3284e+00 +7.0593e-01 -1.5996e+00 +1.3828e+00 +4.6503e-01 -8.6655e-02 +1.7975e+00 -5.7575e-01 +2.7424e+00 -3.7917e+00 -3.3354e-01 -2.0179e+00 +4.8645e-01 -3.0485e+00 +3.3296e-01 +2.6062e+00 +2.8293e+00 +8.5848e-01
1001754 +9.299032566e+01 +9.299032566e+01 -3.690996743e+02 -3.690996743e+02 +5.5431e-01 -3.5908e+00 -4.4107e-01 +3.0976e+00 +9.2742e-01 +3.7574e+00 +1.7839e+00 +1.9113e+00 +1.2226e+00 +4.4985e-02 +2.1057e+00 -3.7593e+00 -2.9297e-01 -3.4481e+00 +9.6645e-01 -3.5096e+00 -7.9528e-03 +2.6006e+00 +2.5389e+00 +1.8085e+00
1001764 +9.088820495e+01 +9.088820495e+01 -3.712017951e+02 -3.712017951e+02 +5.8344e-01 -3.6358e+00 -4.5157e-01 +3.0412e+00 +9.1185e-01 +3.6868e+00 +1.7769e+00 +1.8836e+00 +1.1879e+00 +4.6811e-02 +2.0838e+00 -3.7547e+00 -2.9904e-01 -3.4126e+00 +9.7563e-01 -3.5152e+00 -2.7628e-02 +2.5883e+00 +2.5274e+00 +1.8051e+00
1001804 +8.859478995e+01 +8.859478995e+01 -3.734952101e+02 -3.734952101e+02 +5.7479e-01 -3.5966e+00 -4.8082e-01 +3.0735e+00 +8.4017e-01 +3.7866e+00 +1.7961e+00 +1.9357e+00 +1.2409e+00 +1.7726e-02 +2.1888e+00 -3.7812e+00 -3.3729e-01 -3.4336e+00 +9.5118e-01 -3.5396e+00 -2.4266e-02 +2.5957e+00 +2.4878e+00 +1.8065e+00
1001828 +8.696444053e+01 +8.696444053e+01 -3.751255595e+02 -3.751255595e+02 +5.8152e-01 -3.5665e+00 -4.9690e-01 +3.0464e+00 +8.8585e-01 +3.7958e+00 +1.7968e+00 +1.9306e+00 +1.2035e+00 +3.1278e-02 +2.1788e+00 -3.7833e+00 -3.6524e-01 -3.4475e+00 +9.4671e-01 -3.5037e+00 -3.2283e-02 +2.5762e+00 +2.5075e+00 +1.8098e+00
1001926 +8.487798030e+01 +8.487798030e+01 -3.772120197e+02 -3.772120197e+02 +5.6171e-01 -3.5895e+00 -5.0370e-01 +3.0681e+00 +8.6997e-01 +3.7340e+00 +1.7889e+00 +1.9271e+00 +1.1825e+00 -5.9342e-04 +2.1642e+00 -3.7737e+00 -3.0909e-01 -3.3982e+00 +9.9249e-01 -3.4966e+00 -1.5935e-02 +2.5913e+00 +2.5170e+00 +1.8156e+00
1001993 +8.276361352e+01 +8.276361352e+01 -3.793263865e+02 -3.793263865e+02 +5.6630e-01 -3.5742e+00 -5.2525e-01 +3.0651e+00 +8.8330e-01 +3.7125e+00 +1.7580e+00 +1.9138e+00 +1.1925e+00 +3.8723e-02 +2.1673e+00 -3.7688e+00 -3.4103e-01 -3.3905e+00 +9.6176e-01 -3.4897e+00 -3.0401e-02 +2.6099e+00 +2.5032e+00 +1.8173e+00
1002052 +8.078306695e+01 +8.078306695e+01 -3.813069331e+02 -3.813069331e+02 +5.3560e-01 -3.5845e+00 -5.1261e-01 +3.0650e+00 +8.8620e-01 +3.6979e+00 +1.7715e+00 +1.9007e+00 +1.1754e+00 +4.3317e-02 +2.1724e+00 -3.7711e+00 -3.3470e-01 -3.3989e+00 +9.7078e-01 -3.4940e+00 -3.7354e-02 +2.6113e+00 +2.4959e+00 +1.8159e+00
1002153 +7.899625443e+01 +7.899625443e+01 -3.830937456e+02 -3.830937456e+02 +4.9722e-01 -3.5994e+00 -5.0126e-01 +3.0865e+00 +8.6950e-01 +3.6469e+00 +1.7745e+00 +1.8842e+00 +1.1465e+00 +5.3386e-02 +2.1817e+00 -3.7877e+00 -3.4414e-01 -3.4056e+00 +9.7744e-01 -3.4967e+00 -2.1325e-02 +2.6114e+00 +2.5000e+00 +1.8180e+00
1002355 +7.748588567e+01 +7.748588567e+01 -3.846041143e+02 -3.846041143e+02 +4.3713e-01 -3.6020e+00 -4.9751e-01 +3.0761e+00 +8.7569e-01 +3.7104e+00 +1.7915e+00 +1.8950e+00 +1.1454e+00 +4.5983e-02 +2.1787e+00 -3.7724e+00 -3.3390e-01 -3.4077e+00 +9.7289e-01 -3.4995e+00 -2.6243e-02 +2.6044e+00 +2.5077e+00 +1.8215e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.180024892e+02 +6.180024892e+02 +6.956624892e+02 +6.956624892e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
85 +6.074590393e+02 +6.074590393e+02 +6.851190393e+02 +6.851190393e+02 -4.6490e-01 +1.1707e+00 +1.2545e+00 -1.4540e+00 +1.0973e+00 -5.4477e-01 -2.3094e+00 -1.4957e+00 -6.6912e-01 -3.6805e-01 -2.7500e+00 -1.0956e-02 -2.2600e+00 -7.0926e-01 -4.5276e-01 -1.3683e+00 +4.4565e-01 -1.3742e+00 +4.6420e-02 -1.5657e+00
127 +5.803822168e+02 +5.803822168e+02 +6.580422168e+02 +6.580422168e+02 -4.6122e-01 +1.4728e+00 +9.5471e-01 -1.0352e+00 +4.4162e-01 -2.7162e-01 -2.8034e+00 -4.6049e-01 -2.7386e-01 -4.5416e-01 -2.6323e+00 -4.9378e-01 -7.2738e-01 -9.6269e-01 -3.8034e-01 -3.2979e-02 -5.6636e-01 -3.4026e+00 +1.4178e+00 -1.3982e+00
132 +5.159751443e+02 +5.159751443e+02 +5.936351443e+02 +5.936351443e+02 +4.5648e-01 +2.1820e+00 -5.6027e-01 -1.2866e+00 -1.5444e-02 -6.0171e-01 -2.3877e+00 -1.9813e-01 -9.8029e-01 -1.8607e+00 -3.3027e+00 -3.7281e-02 -7.3051e-01 -7.6707e-01 -4.7799e-01 +3.8234e-01 -2.2571e-01 -3.2305e+00 +2.1288e+00 -1.5225e+00
134 +5.120784188e+02 +5.120784188e+02 +5.897384188e+02 +5.897384188e+02 -2.2494e-01 +1.9695e+00 +3.7612e-01 -4.7759e-01 +6.1332e-01 -6.3831e-01 -2.2077e+00 -4.9300e-01 -7.7798e-01 -8.1177e-01 -2.3130e+00 -5.6329e-01 -8.3874e-01 -4.2796e-01 -9.9027e-01 +7.2473e-01 -9.9015e-01 -3.2294e+00 +2.0404e+00 -2.3554e+00
143 +4.619557579e+02 +4.619557579e+02 +5.396157579e+02 +5.396157579e+02 -7.4460e-01 +2.2837e+00 -7.0282e-02 -7.0734e-01 +7.9608e-01 +1.2276e-01 -1.7826e+00 -6.8198e-01 -1.0684e+00 -1.4325e+00 -2.0215e+00 -3.5334e-01 -2.1060e-01 -5.1486e-01 -1.5273e+00 +7.9016e-01 -1.0968e+00 -3.4616e+00 +1.5170e+00 -2.7347e+00
145 +4.256605348e+02 +4.256605348e+02 +5.033205348e+02 +5.033205348e+02 +1.6069e-01 +1.9050e+00 +4.0371e-01 -5.9733e-01 +3.7256e-01 -4.0296e-01 -2.2119e+00 -5.7671e-01 -1.0225e+00 -9.5366e-01 -2.7858e+00 -4.4569e-01 -5.4330e-01 -1.2377e+00 -7.6413e-01 +9.3968e-01 -7.9934e-01 -3.5264e+00 +2.6111e+00 -2.0034e+00
178 +3.997881330e+02 +3.997881330e+02 +4.774481330e+02 +4.774481330e+02 +1.7404e-01 +9.8720e-01 +2.1237e-01 -7.1380e-01 +1.2856e+00 -5.9460e-01 -2.8799e+00 -4.0215e-02 +5.2708e-02 -1.0161e+00 -2.0865e+00 -8.2210e-01 -2.7808e-01 -5.9121e-01 -5.9925e-01 +5.0163e-01 -1.0155e+00 -3.5958e+00 +1.2491e+00 -2.3205e+00
182 +3.880065871e+02 +3.880065871e+02 +4.656665871e+02 +4.656665871e+02 +4.9801e-01 +1.5635e+00 -2.1142e-01 -4.2569e-01 +1.0712e+00 -5.3619e-01 -3.4113e+00 -3.7510e-01 +2.5323e-02 -9.5112e-01 -1.2374e+00 -1.1556e+00 -2.3004e-01 -5.6113e-01 -2.7798e-01 +1.0275e+00 -1.0378e+00 -3.5239e+00 +1.5164e+00 -2.7700e+00
225 +3.728571532e+02 +3.728571532e+02 +4.505171532e+02 +4.505171532e+02 +1.4822e+00 +2.0212e+00 +1.1553e+00 +1.7635e+00 +9.8148e-01 +8.5912e-01 -3.9654e+00 +4.5266e-01 +2.8400e-01 -2.7447e-01 -1.5461e+00 -2.4028e-01 +2.6183e-02 -6.3667e-01 -2.2161e-02 +2.9989e-01 -5.5047e-01 -2.3972e+00 +1.5558e+00 -3.1445e+00
235 +3.619592206e+02 +3.619592206e+02 +4.396192206e+02 +4.396192206e+02 +1.4868e+00 +1.4064e+00 +1.0484e+00 +1.8501e+00 +1.7572e+00 +2.7936e-01 -3.7474e+00 +9.7625e-02 +8.9685e-02 -6.0593e-02 -8.9706e-01 -1.4950e-01 +3.0746e-01 -7.1403e-01 +5.3995e-02 +3.8739e-01 -5.2371e-01 -2.3468e+00 +1.4647e+00 -3.3933e+00
436 +3.286208047e+02 +3.286208047e+02 +4.062808047e+02 +4.062808047e+02 +7.8611e-01 +2.2665e+00 +1.1005e+00 +3.2445e+00 +1.4384e+00 -1.3712e+00 -4.8393e+00 +8.8980e-01 -1.0165e+00 -4.9075e-03 +1.4670e+00 +2.2328e+00 -2.8540e-01 -1.9660e+00 +1.9504e+00 -6.1895e-01 -1.4199e+00 -1.2545e+00 +2.0469e+00 -3.1327e+00
437 +3.227336215e+02 +3.227336215e+02 +4.003936215e+02 +4.003936215e+02 +4.2590e-01 +2.2578e+00 +1.0424e+00 +1.6893e+00 +1.3502e+00 -1.0082e+00 -4.6938e+00 +7.0522e-01 -5.6066e-01 -2.7261e-01 +8.1189e-01 +1.4743e+00 -6.6832e-01 -1.9589e+00 +1.9574e+00 -5.7038e-01 -7.9145e-01 -1.5040e+00 +2.4161e+00 -3.2824e+00
559 +3.138287778e+02 +3.138287778e+02 +3.914887778e+02 +3.914887778e+02 +1.3190e+00 +2.3140e+00 +1.2559e+00 +1.9636e+00 +2.3672e+00 -3.6558e-01 -4.4579e+00 +4.4311e-01 -2.3176e+00 -4.5868e-01 -3.2229e-01 +1.1729e+00 -1.0284e+00 -1.4978e+00 +1.9331e+00 -1.0811e+00 -5.5073e-01 -2.8696e+00 +2.7153e+00 -3.1078e+00
708 +2.952225713e+02 +2.952225713e+02 +3.728825713e+02 +3.728825713e+02 +1.5667e+00 +1.8277e+00 +1.0967e+00 +1.7663e+00 +2.4532e+00 +1.3081e-01 -4.4050e+00 +6.6013e-01 -2.3759e+00 -3.0091e-01 +6.2305e-01 +1.3535e+00 -1.0995e+00 -1.4756e+00 +1.9450e+00 -1.0855e+00 -1.0874e+00 -2.4441e+00 +2.7760e+00 -4.0544e+00
894 +2.940926180e+02 +2.940926180e+02 +3.717526180e+02 +3.717526180e+02 +1.3403e+00 +1.8053e+00 +9.6258e-01 +1.7278e+00 +2.2098e+00 +2.3833e-01 -4.5314e+00 +9.3701e-01 -2.3364e+00 +7.1421e-02 +7.6454e-01 +1.2404e+00 -1.0258e+00 -1.5772e+00 +1.8978e+00 -1.1375e+00 -6.1047e-01 -2.7218e+00 +2.7987e+00 -4.1695e+00
