% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2080 +1.378677719e+05 +1.378677719e+05 +1.376578919e+05 +1.376578919e+05 -1.3504e+01 -5.2125e-01 -7.2644e+00 -1.8762e+01 +3.5707e+00 -5.1000e+00 -7.0418e-01 +9.9421e+00 +7.5737e+00 +1.2049e+01 -1.4381e+00 +1.2595e+00 +5.4940e+00 -6.7013e-01 -1.4894e+00 -4.1718e+00 -2.9825e+00 +3.0982e+00 -2.3418e+00 +1.9049e+00
2579 +9.354722016e+04 +9.354722016e+04 +9.333734016e+04 +9.333734016e+04 -8.9938e+00 -2.0234e+00 -7.9951e+00 -1.4336e+01 +4.5481e+00 -1.8810e+00 -1.2805e+00 +6.9867e+00 +5.1304e+00 +8.3775e+00 +2.3449e+00 +3.5689e+00 +3.9545e+00 -8.3776e-01 -1.6786e+00 -3.6971e+00 -2.6688e+00 +3.0952e+00 -2.3210e+00 +1.8539e+00
3094 +9.308780029e+04 +9.308780029e+04 +9.287792029e+04 +9.287792029e+04 -1.1245e+01 -2.0581e+00 -8.6062e+00 -2.0878e+01 +2.1312e+00 -5.3142e+00 -1.6578e+00 +6.1121e+00 +6.6423e+00 +5.0294e+00 -7.4174e-01 +1.8805e+00 +4.6612e+00 -1.1911e+00 -7.7682e-01 -3.7522e+00 -3.2090e+00 +2.9167e+00 -2.2088e+00 +1.8268e+00
3125 +8.191972410e+04 +8.191972410e+04 +8.170984410e+04 +8.170984410e+04 -1.1143e+01 -2.5226e+00 -8.4828e+00 -2.1899e+01 +1.3481e+00 -4.7299e+00 -1.7119e+00 +4.1344e+00 +6.2102e+00 +6.3118e+00 -2.7457e-01 +2.6327e+00 +4.0868e+00 -2.2016e+00 -1.8870e+00 -4.0448e+00 -3.2703e+00 +3.3027e+00 -2.3677e+00 +1.8707e+00
3134 +7.634099124e+04 +7.634099124e+04 +7.613111124e+04 +7.613111124e+04 -1.0472e+01 -2.2722e+00 -7.7148e+00 -2.3669e+01 +1.0652e+00 -3.6164e+00 -1.9638e+00 +4.7012e+00 +4.2760e+00 +6.7298e+00 +6.3984e-01 +2.8752e+00 +4.2173e+00 -1.8904e+00 -1.6273e+00 -4.5076e+00 -3.2999e+00 +3.0844e+00 -2.3319e+00 +1.9393e+00
3323 +7.454458778e+04 +7.454458778e+04 +7.433470778e+04 +7.433470778e+04 -1.2146e+01 +3.4075e+00 -2.8541e+00 -2.4835e+01 +1.3584e+00 -4.2931e+00 +1.7984e+00 +8.1973e+00 +8.0933e+00 +3.9803e+00 +1.3938e+00 +2.0616e+00 +4.1863e+00 -1.0949e+00 -1.0029e+00 -3.8993e+00 -3.0743e+00 +3.0814e+00 -2.3577e+00 +2.0539e+00
3431 +6.896656401e+04 +6.896656401e+04 +6.875668401e+04 +6.875668401e+04 -1.2895e+01 +3.0699e-01 -7.7998e+00 -2.2157e+01 +1.3317e+00 -6.4718e+00 -1.0629e+00 +2.4721e+00 +5.2565e+00 +9.3409e-01 -4.6366e-01 +1.4066e+00 +3.8536e+00 -1.7036e+00 -6.2765e-01 -3.7441e+00 -3.0757e+00 +3.1832e+00 -2.2051e+00 +1.9376e+00
3438 +5.560467839e+04 +5.560467839e+04 +5.539479839e+04 +5.539479839e+04 -1.6363e+01 +3.2376e-01 -7.2715e+00 -2.2520e+01 +1.4409e+00 -6.4837e+00 -5.8029e-01 +1.2363e+00 +4.2813e+00 +5.7138e-01 +6.2481e-01 +1.2742e+00 +3.8084e+00 -1.8341e+00 -5.7388e-01 -3.6500e+00 -3.2109e+00 +2.9778e+00 -2.4567e+00 +1.9000e+00
3528 +5.254876974e+04 +5.254876974e+04 +5.233888974e+04 +5.233888974e+04 -1.7560e+01 +1.0508e-01 -7.5038e+00 -2.1399e+01 +5.0311e+00 -8.7081e+00 +5.5497e-01 -1.7131e+00 +4.5753e+00 +1.5386e+00 -4.8066e-01 +5.9476e-01 +3.2839e+00 -1.3388e+00 -9.9771e-01 -3.6449e+00 -3.3525e+00 +3.1393e+00 -2.3677e+00 +1.9384e+00
3752 +4.873793144e+04 +4.873793144e+04 +4.852805144e+04 +4.852805144e+04 -1.6159e+01 +2.6879e+00 -1.3123e+01 -1.7841e+01 +2.8673e+00 -1.2792e+01 -5.7154e-01 +1.7556e+00 +2.5310e+00 +2.0408e+00 +1.0450e+00 +2.5345e+00 +4.9903e+00 -1.5024e+00 -1.3294e+00 -3.4660e+00 -3.2083e+00 +3.0265e+00 -2.2662e+00 +1.8772e+00
3846 +4.725549690e+04 +4.725549690e+04 +4.704561690e+04 +4.704561690e+04 -1.8804e+01 +1.5069e+00 -1.6109e+01 -1.9190e+01 +2.4517e+00 -1.0506e+01 -1.7287e+00 +5.7919e-01 +3.4204e+00 -1.5710e-01 -8.3833e-01 +3.1436e+00 +3.9113e+00 -1.7896e+00 -1.3021e+00 -4.0444e+00 -3.0537e+00 +3.1376e+00 -2.3452e+00 +1.9173e+00
3961 +4.422523414e+04 +4.422523414e+04 +4.401535414e+04 +4.401535414e+04 -1.9520e+01 -2.6208e-02 -1.6829e+01 -2.0898e+01 +1.6996e+00 -8.6807e+00 -2.3022e-01 +3.1408e+00 +3.6134e+00 +3.1859e+00 -1.3273e+00 +1.7921e+00 +4.1848e+00 -1.2520e+00 -1.3946e+00 -3.9350e+00 -3.0943e+00 +2.8731e+00 -2.3838e+00 +1.8565e+00
4066 +3.755463662e+04 +3.755463662e+04 +3.734475662e+04 +3.734475662e+04 -1.7175e+01 -2.1018e+00 -1.6518e+01 -1.8183e+01 +2.1513e+00 -6.7571e+00 +8.7564e-01 +1.5347e+00 +2.0307e+00 +1.9930e+00 -1.2062e+00 +1.2674e+00 +3.1089e+00 -1.1480e+00 -1.2386e+00 -3.6515e+00 -2.8386e+00 +3.0635e+00 -2.4504e+00 +1.9646e+00
4124 +3.087869447e+04 +3.087869447e+04 +3.066881447e+04 +3.066881447e+04 -2.1840e+01 -4.5081e+00 -1.3635e+01 -1.6495e+01 -1.2681e+00 -8.8580e+00 +5.4378e-03 +1.7230e+00 +6.8159e-01 +2.7704e+00 +5.1801e-02 +1.5841e+00 +4.9747e+00 -1.5343e+00 -1.2844e+00 -3.8161e+00 -2.8749e+00 +2.9289e+00 -2.3756e+00 +1.9378e+00
4686 +2.797016914e+04 +2.797016914e+04 +2.776028914e+04 +2.776028914e+04 -2.2277e+01 -1.0719e+01 -9.0858e+00 -1.7351e+01 -5.4890e+00 -1.4316e+01 -2.5815e-01 -9.7877e-01 +7.8645e-01 +2.7795e+00 -1.2008e-01 +1.8616e+00 +4.4949e+00 -9.7417e-01 -1.5112e+00 -3.9285e+00 -3.0132e+00 +3.0856e+00 -2.4198e+00 +1.9161e+00
5009 +2.740931158e+04 +2.740931158e+04 +2.719943158e+04 +2.719943158e+04 -2.9809e+01 -9.9136e+00 -1.1921e+01 -1.6386e+01 +3.5117e-01 -1.4573e+01 +2.9507e+00 +2.3714e-01 -5.4387e-01 +2.4102e+00 +1.0244e+00 +1.5310e+00 +3.7408e+00 -1.4628e+00 -1.3713e+00 -4.0209e+00 -2.9663e+00 +3.0099e+00 -2.4318e+00 +1.8772e+00
5015 +2.551449553e+04 +2.551449553e+04 +2.530461553e+04 +2.530461553e+04 -3.0405e+01 -9.3783e+00 -1.4005e+01 -1.5502e+01 +8.2541e-01 -1.2847e+01 +2.1160e+00 +1.0495e+00 -9.8159e-01 +2.3910e+00 +7.8522e-01 +2.1752e+00 +4.3182e+00 -1.4764e+00 -1.4009e+00 -3.8033e+00 -2.9244e+00 +2.9763e+00 -2.2967e+00 +1.9162e+00
5018 +2.474461695e+04 +2.474461695e+04 +2.453473695e+04 +2.453473695e+04 -2.9882e+01 -1.0221e+01 -1.0641e+01 -1.5911e+01 +1.0407e+00 -1.5750e+01 +3.0860e+00 -5.1691e-01 -8.3297e-01 +2.7443e+00 +1.1556e+00 +1.6367e+00 +4.4138e+00 -1.4726e+00 -1.4739e+00 -3.8564e+00 -3.0157e+00 +3.0313e+00 -2.2951e+00 +1.8915e+00
5152 +2.188459153e+04 +2.188459153e+04 +2.167471153e+04 +2.167471153e+04 -2.8263e+01 -8.4557e+00 -1.6195e+01 -9.4364e+00 -6.1607e+00 -7.6404e+00 -1.1625e+00 -3.3326e+00 +8.9125e-01 +1.9332e+00 +1.1965e+00 +1.3562e+00 +3.9140e+00 -1.4014e+00 -1.2207e+00 -3.9220e+00 -3.0962e+00 +2.9587e+00 -2.3868e+00 +1.9550e+00
5235 +1.986690938e+04 +1.986690938e+04 +1.965702938e+04 +1.965702938e+04 -3.1398e+01 -7.7308e+00 -1.5958e+01 -8.3341e+00 -5.1026e+00 -4.8740e+00 -3.3407e+00 -2.0488e+00 +2.2459e+00 +1.2186e+00 +1.3748e+00 +1.3243e+00 +4.3020e+00 -1.2994e+00 -1.4670e+00 -3.9252e+00 -3.1682e+00 +3.1111e+00 -2.3888e+00 +1.9038e+00
5284 +1.579528529e+04 +1.579528529e+04 +1.558540529e+04 +1.558540529e+04 -2.6287e+01 -1.0704e+01 -1.2572e+01 -1.0644e+01 -6.1649e+00 -4.8445e+00 -4.7038e-02 -2.0989e+00 +1.7177e+00 +2.9371e+00 +9.9394e-01 +1.5694e+00 +4.5862e+00 -1.3392e+00 -1.5845e+00 -3.8059e+00 -3.0600e+00 +2.9874e+00 -2.3929e+00 +1.9452e+00
5349 +1.353040780e+04 +1.353040780e+04 +1.332052780e+04 +1.332052780e+04 -2.8669e+01 -8.4128e+00 -1.0392e+01 -7.2473e+00 -5.7722e+00 -1.7157e+00 +3.9313e-01 -3.2120e-01 +1.8372e+00 +3.3653e+00 +3.7850e-01 +1.9403e+00 +4.0290e+00 -1.2545e+00 -1.4424e+00 -3.6987e+00 -3.0935e+00 +3.1589e+00 -2.3737e+00 +1.9590e+00
5546 +1.219361362e+04 +1.219361362e+04 +1.198373362e+04 +1.198373362e+04 -2.7267e+01 -6.0965e+00 -1.0279e+01 -1.2258e+01 -5.2642e+00 -1.8230e-01 +3.3512e-01 +2.0135e+00 +1.4019e+00 +1.6722e+00 +8.6573e-01 +1.3652e+00 +3.8810e+00 -1.0807e+00 -1.3715e+00 -3.6958e+00 -3.0986e+00 +3.0885e+00 -2.3653e+00 +1.9135e+00
5675 +9.356266693e+03 +9.356266693e+03 +9.146386693e+03 +9.146386693e+03 -2.6235e+01 -8.8288e+00 -1.1725e+01 -1.2758e+01 -5.3681e+00 +6.5836e-01 +3.8189e+00 +1.8444e-01 +4.2660e-01 +2.6644e+00 +7.5151e-01 +1.7536e+00 +3.8312e+00 -1.4536e+00 -1.2903e+00 -3.8597e+00 -3.0972e+00 +3.0977e+00 -2.3499e+00 +1.9150e+00
6271 +6.333306875e+03 +6.333306875e+03 +6.123426875e+03 +6.123426875e+03 -2.9838e+01 -9.7108e+00 -5.5899e+00 -6.3535e+00 +7.1000e-01 -6.4406e-01 +9.0964e-01 -1.4566e-01 -3.1204e-01 +3.2629e+00 +1.3052e+00 +1.4286e+00 +3.8404e+00 -1.6389e+00 -1.4031e+00 -3.7205e+00 -3.0608e+00 +3.0125e+00 -2.3910e+00 +1.8926e+00
6274 +5.880667479e+03 +5.880667479e+03 +5.670787479e+03 +5.670787479e+03 -2.9255e+01 -9.7057e+00 -6.6242e+00 -7.8803e+00 +1.9397e+00 +2.5739e-01 +2.0087e+00 -5.6080e-01 -3.9877e-01 +3.0935e+00 +8.9558e-01 +2.1778e+00 +3.8315e+00 -1.5592e+00 -1.4656e+00 -3.8827e+00 -3.0593e+00 +3.0838e+00 -2.3818e+00 +1.9229e+00
7518 +5.178232945e+03 +5.178232945e+03 +4.968352945e+03 +4.968352945e+03 -1.8343e+01 -1.4521e+01 -1.3127e+00 -6.3336e+00 +1.3829e+00 -1.6416e-01 +3.7089e+00 +3.0264e-01 -2.0044e+00 +2.4515e+00 +3.3747e-01 +2.0885e+00 +4.0319e+00 -1.3431e+00 -1.5251e+00 -3.7058e+00 -2.9997e+00 +3.0635e+00 -2.3473e+00 +1.9381e+00
7582 +4.093612912e+03 +4.093612912e+03 +3.883732912e+03 +3.883732912e+03 -2.0064e+01 -1.3569e+01 +1.4016e+00 -4.7779e+00 +2.3073e+00 -3.1433e+00 +3.2761e+00 -6.9935e-04 -1.1494e+00 +3.0484e+00 +8.7013e-01 +1.4758e+00 +3.9653e+00 -1.4144e+00 -1.6702e+00 -3.7619e+00 -3.1149e+00 +3.0784e+00 -2.3489e+00 +1.9238e+00
8296 +3.952531605e+03 +3.952531605e+03 +3.742651605e+03 +3.742651605e+03 -2.7525e+01 -1.3690e+01 -5.7958e-01 -2.1481e+00 +1.7295e+00 -6.3885e-01 +2.8286e+00 -1.4795e+00 -1.4455e+00 +2.1233e+00 +5.2548e-01 +1.7576e+00 +3.9081e+00 -1.3763e+00 -1.6464e+00 -3.7961e+00 -3.0233e+00 +3.0636e+00 -2.3734e+00 +1.8963e+00
8525 +3.384917945e+03 +3.384917945e+03 +3.175037945e+03 +3.175037945e+03 -2.4093e+01 -1.2018e+01 +1.7354e+00 -2.9345e+00 +3.4810e+00 +1.7038e+00 +1.3478e+00 +8.2626e-01 -1.6337e+00 +2.1573e+00 +8.9166e-01 +1.3657e+00 +3.7757e+00 -1.3710e+00 -1.5039e+00 -3.8755e+00 -3.0529e+00 +3.0133e+00 -2.3798e+00 +1.9248e+00
9078 +3.289467840e+03 +3.289467840e+03 +3.079587840e+03 +3.079587840e+03 -2.7212e+01 -1.4094e+01 +9.1889e+00 +3.1556e+00 -1.3735e+00 +2.5263e+00 +3.6147e+00 +5.9527e-01 -1.3594e+00 +2.2017e+00 +6.8368e-01 +1.6327e+00 +4.0080e+00 -1.4296e+00 -1.4708e+00 -3.8697e+00 -3.1086e+00 +3.0858e+00 -2.3994e+00 +1.9294e+00
9081 +2.897061544e+03 +2.897061544e+03 +2.687181544e+03 +2.687181544e+03 -2.8725e+01 -1.3698e+01 +1.0490e+01 +5.7291e-01 -1.6243e+00 +1.4306e+00 +4.2083e+00 +1.0191e+00 -1.1455e+00 +2.7042e+00 +8.3453e-01 +1.5494e+00 +4.0326e+00 -1.3338e+00 -1.5436e+00 -3.7416e+00 -3.1124e+00 +3.0802e+00 -2.3878e+00 +1.9193e+00
9096 +2.849967754e+03 +2.849967754e+03 +2.640087754e+03 +2.640087754e+03 -2.9476e+01 -1.5815e+01 +7.7886e+00 -1.5456e+00 -1.3181e+00 +3.1687e+00 +3.9798e+00 +3.5025e-01 -8.7761e-01 +2.2523e+00 +1.0160e+00 +1.5057e+00 +3.9473e+00 -1.4101e+00 -1.5152e+00 -3.8346e+00 -3.0440e+00 +3.0460e+00 -2.3564e+00 +1.9236e+00
9350 +2.810827599e+03 +2.810827599e+03 +2.600947599e+03 +2.600947599e+03 -1.9571e+01 -9.4340e+00 +5.0557e+00 -3.4355e+00 +5.4936e+00 +1.8519e+00 +3.1300e+00 -9.3801e-01 -1.1962e+00 +2.4152e+00 +1.5680e+00 +1.4745e+00 +4.0518e+00 -1.4315e+00 -1.4352e+00 -3.7729e+00 -3.0590e+00 +3.0721e+00 -2.3541e+00 +1.9255e+00
9354 +2.169302932e+03 +2.169302932e+03 +1.959422932e+03 +1.959422932e+03 -1.9935e+01 -1.0596e+01 +5.6672e+00 -3.9615e+00 +4.8459e+00 +1.3730e+00 +3.7980e+00 -8.9664e-01 -1.1562e+00 +2.4988e+00 +1.3191e+00 +1.5818e+00 +4.0599e+00 -1.4528e+00 -1.4927e+00 -3.7975e+00 -3.0804e+00 +3.0599e+00 -2.3654e+00 +1.9295e+00
9518 +2.119324632e+03 +2.119324632e+03 +1.909444632e+03 +1.909444632e+03 -1.6791e+01 -8.9570e+00 +3.7988e+00 -3.0706e+00 +2.1277e+00 +1.8610e+00 +9.8959e-01 +2.4587e-01 -9.0169e-01 +2.3806e+00 +7.8141e-01 +1.6598e+00 +4.0421e+00 -1.4754e+00 -1.6255e+00 -3.8285e+00 -2.9948e+00 +3.0809e+00 -2.3945e+00 +1.9213e+00
9535 +1.676225898e+03 +1.676225898e+03 +1.466345898e+03 +1.466345898e+03 -1.3853e+01 -7.6768e+00 +2.5990e+00 -3.0982e+00 +3.5079e+00 +2.0005e+00 +7.6029e-01 +9.9796e-02 -1.1941e+00 +2.7092e+00 +5.9426e-01 +1.6977e+00 +4.0191e+00 -1.4525e+00 -1.6235e+00 -3.7726e+00 -3.0530e+00 +3.1013e+00 -2.3904e+00 +1.9204e+00
9738 +1.562743819e+03 +1.562743819e+03 +1.352863819e+03 +1.352863819e+03 -1.9933e+01 -8.4065e+00 +3.1797e-01 -2.2541e+00 +3.0395e+00 +2.7061e+00 +1.6868e+00 +8.4940e-02 -8.2340e-01 +2.0624e+00 +1.0147e+00 +1.6570e+00 +4.0176e+00 -1.4110e+00 -1.5424e+00 -3.8259e+00 -3.0304e+00 +3.0703e+00 -2.3782e+00 +1.9087e+00
10180 +1.324289122e+03 +1.324289122e+03 +1.114409122e+03 +1.114409122e+03 -1.3263e+01 -7.0295e+00 +2.9119e+00 -1.3820e+00 -6.7320e-01 +1.4068e+00 +3.2856e+00 +9.3605e-01 -1.3017e+00 +2.6744e+00 +5.6908e-01 +1.6515e+00 +3.9391e+00 -1.4135e+00 -1.5665e+00 -3.7646e+00 -3.0298e+00 +3.0770e+00 -2.3802e+00 +1.9261e+00
10189 +1.085859769e+03 +1.085859769e+03 +8.759797686e+02 +8.759797686e+02 -1.1241e+01 -8.0907e+00 +4.2286e+00 -1.5198e+00 -1.1976e-01 +1.9108e+00 +3.1746e+00 +1.0272e+00 -1.0397e+00 +2.8382e+00 +7.9010e-01 +1.6952e+00 +4.0312e+00 -1.3970e+00 -1.5705e+00 -3.7398e+00 -3.0598e+00 +3.0715e+00 -2.3825e+00 +1.9196e+00
