% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
81 +2.064090257e+06 +2.064090257e+06 +2.063880377e+06 +2.063880377e+06 -2.4167e+00 -4.6069e+00 -6.0890e-01 +8.0618e-02 -2.0894e+00 -1.1612e+00 -1.7025e-01 -1.5865e+00 +4.6392e+00 -2.4752e-01 -3.0485e+00 -1.5896e+00 -2.4321e-02 +3.9252e-01 +2.3663e+00 -1.3806e+00 -1.9949e+00 +1.1517e+00 -2.0393e+00 +1.7985e+00
86 +1.400441839e+06 +1.400441839e+06 +1.400231959e+06 +1.400231959e+06 -3.3565e+00 -4.5986e+00 -1.2868e+00 -8.8605e-01 -1.7512e+00 +1.1824e-01 +8.2490e-01 -4.2012e-01 +5.3465e+00 -1.5008e+00 -3.5732e+00 -2.7063e+00 -8.1561e-02 -1.7446e+00 +2.5091e+00 -2.2375e+00 -1.5717e+00 +2.2382e+00 -2.9449e+00 +2.2916e+00
127 +1.361000793e+06 +1.361000793e+06 +1.360790913e+06 +1.360790913e+06 -2.8483e+00 -3.7197e+00 -1.0975e+00 -2.0327e+00 +3.3191e-01 -3.7741e-01 +2.4114e+00 +1.5678e+00 +5.4240e+00 -1.7537e+00 -1.7547e+00 -1.9780e+00 -9.4842e-01 -1.0439e-01 +1.5774e+00 -5.1719e-01 -1.7349e+00 +2.4074e+00 -2.1671e+00 +1.9318e+00
147 +1.342332614e+06 +1.342332614e+06 +1.342122734e+06 +1.342122734e+06 -4.6062e+00 -2.8013e+00 +1.2254e+00 -4.8166e+00 +9.5101e-01 -1.9863e+00 +2.6940e+00 +1.1155e+00 +5.4074e+00 -2.2354e+00 -2.6659e+00 -3.3675e+00 -2.0785e+00 +1.2824e-01 +2.5295e+00 -3.0544e+00 -1.9841e+00 +2.3340e+00 -2.2730e+00 +2.4310e+00
153 +1.054312403e+06 +1.054312403e+06 +1.054102523e+06 +1.054102523e+06 -5.3127e+00 -1.9531e+00 +2.7332e-01 -4.8617e+00 +2.9157e+00 -2.1595e+00 +3.3165e+00 +2.0319e+00 +6.7487e+00 -2.5369e+00 -2.6232e+00 -2.9117e+00 -2.0545e+00 -2.3090e-01 +2.9994e+00 -2.9809e+00 -2.5617e+00 +3.3384e+00 -2.2192e+00 +2.2051e+00
161 +9.662843684e+05 +9.662843684e+05 +9.660744884e+05 +9.660744884e+05 -5.7315e+00 -3.7581e+00 +3.1397e-01 -6.2582e+00 +1.3579e+00 -3.7564e+00 +2.5311e+00 +7.4099e-01 +5.8066e+00 -2.7453e+00 -4.0646e+00 -1.7000e+00 -2.4980e+00 +8.5684e-01 +2.1699e+00 -3.0718e+00 -3.0731e+00 +3.4522e+00 -2.0727e+00 +2.2292e+00
208 +9.519986817e+05 +9.519986817e+05 +9.517888017e+05 +9.517888017e+05 -3.8994e+00 -2.3455e+00 +1.4575e+00 -4.7311e+00 +3.2608e+00 -4.3787e+00 +1.2726e+00 +2.1672e+00 +4.0344e+00 -2.7690e+00 -2.8879e+00 -2.8622e+00 -4.1327e-01 -5.0102e-01 +2.6105e+00 -3.9102e+00 -2.8929e+00 +3.1902e+00 -1.6875e+00 +2.0458e+00
229 +9.091414605e+05 +9.091414605e+05 +9.089315805e+05 +9.089315805e+05 -3.3395e+00 -2.0741e+00 +9.9173e-01 -5.9584e+00 +2.5513e+00 -4.1246e+00 +1.4508e+00 +1.3981e+00 +4.2834e+00 -1.7249e+00 -3.4005e+00 -2.8105e+00 -1.3672e+00 -1.3171e+00 +1.9569e+00 -2.6461e+00 -2.6095e+00 +3.1810e+00 -1.7733e+00 +2.0431e+00
233 +8.107705290e+05 +8.107705290e+05 +8.105606490e+05 +8.105606490e+05 -4.3511e+00 -2.5097e+00 +1.5257e+00 -4.8247e+00 +3.5080e+00 -5.2668e+00 +8.1660e-01 +1.0129e+00 +4.8234e+00 -2.7253e+00 -3.9344e+00 -2.2429e+00 -5.6702e-01 -4.7776e-01 +2.1728e+00 -3.1598e+00 -3.0382e+00 +2.4930e+00 -1.9002e+00 +2.0345e+00
249 +5.801454165e+05 +5.801454165e+05 +5.799355365e+05 +5.799355365e+05 -4.5044e+00 -2.4594e+00 +1.8951e+00 -5.0113e+00 +3.9107e+00 -5.0552e+00 -3.7165e-01 +1.6432e+00 +4.9023e+00 -2.4088e+00 -4.2616e+00 -1.9231e+00 -6.8124e-02 -1.4671e+00 +1.3346e+00 -3.5206e+00 -3.7593e+00 +2.6374e+00 -2.0570e+00 +1.8147e+00
254 +5.523651065e+05 +5.523651065e+05 +5.521552265e+05 +5.521552265e+05 -4.7601e+00 -2.7850e+00 +2.0052e+00 -5.1463e+00 +4.9551e+00 -6.0524e+00 -2.1749e+00 +2.3678e+00 +5.8949e+00 -2.5204e+00 -4.4957e+00 -2.0582e+00 +9.0661e-01 -1.7310e+00 +1.5026e+00 -3.8857e+00 -3.2820e+00 +2.6568e+00 -2.0628e+00 +2.1274e+00
269 +4.923379383e+05 +4.923379383e+05 +4.921280583e+05 +4.921280583e+05 -4.2835e+00 -2.0614e+00 +1.9787e+00 -6.5866e+00 +5.4017e+00 -7.1944e+00 -3.4645e+00 +1.7521e+00 +6.2435e+00 -3.0145e+00 -5.4836e+00 -2.4386e+00 +9.4086e-01 -2.3069e+00 +1.4017e+00 -3.4478e+00 -3.0216e+00 +3.4765e+00 -2.3064e+00 +2.0405e+00
271 +4.217123087e+05 +4.217123087e+05 +4.215024287e+05 +4.215024287e+05 -4.5431e+00 -2.2469e+00 +2.7762e+00 -6.1290e+00 +4.6342e+00 -6.5660e+00 -2.2735e+00 +1.8857e+00 +6.6677e+00 -2.9314e+00 -3.8959e+00 -1.6917e+00 +1.3928e+00 -1.4009e+00 +3.5683e-01 -4.2910e+00 -3.0515e+00 +2.6316e+00 -2.0960e+00 +2.2061e+00
273 +3.957200404e+05 +3.957200404e+05 +3.955101604e+05 +3.955101604e+05 -3.9035e+00 -3.2800e+00 +2.3255e+00 -6.4760e+00 +4.4175e+00 -6.4410e+00 -2.4308e+00 +2.1553e+00 +6.7212e+00 -2.5445e+00 -3.8128e+00 -2.0934e+00 +1.2941e+00 -1.8486e+00 +1.4857e-01 -3.6846e+00 -2.3783e+00 +2.6854e+00 -1.9583e+00 +1.9942e+00
283 +3.720061461e+05 +3.720061461e+05 +3.717962661e+05 +3.717962661e+05 -2.9107e+00 -3.5289e+00 +2.1517e+00 -7.4243e+00 +4.3907e+00 -7.1952e+00 -3.4982e+00 +2.2936e+00 +6.1837e+00 -2.6651e+00 -4.0440e+00 -1.7207e+00 +1.4489e+00 -2.9455e+00 +6.4236e-01 -4.1199e+00 -2.8905e+00 +2.8375e+00 -2.5937e+00 +1.8233e+00
284 +3.657795565e+05 +3.657795565e+05 +3.655696765e+05 +3.655696765e+05 -3.8408e+00 -3.6311e+00 +1.5462e+00 -5.8073e+00 +4.7888e+00 -6.1900e+00 -3.0387e+00 +2.9340e+00 +6.5021e+00 -3.4025e+00 -3.8488e+00 -1.8728e+00 +1.1467e+00 -1.9975e+00 -1.9830e-01 -3.4554e+00 -2.2469e+00 +2.4443e+00 -2.4166e+00 +1.9494e+00
293 +2.889938288e+05 +2.889938288e+05 +2.887839488e+05 +2.887839488e+05 -4.5157e+00 -4.1767e+00 +1.1701e+00 -5.3405e+00 +4.5531e+00 -6.8712e+00 -3.1532e+00 +3.0285e+00 +5.3962e+00 -2.8391e+00 -3.2886e+00 -2.3375e+00 +2.4307e+00 -1.3126e+00 +6.4699e-02 -3.6422e+00 -2.4605e+00 +3.0853e+00 -2.4288e+00 +2.1442e+00
348 +2.724776726e+05 +2.724776726e+05 +2.722677926e+05 +2.722677926e+05 -3.6031e+00 -2.7089e+00 -1.0466e+00 -5.3545e+00 +2.6334e+00 -8.8119e+00 -2.7774e+00 +2.8980e+00 +5.2205e+00 -1.6461e+00 -6.1460e+00 -7.7072e-01 +3.4857e+00 -1.8092e+00 +4.3675e-03 -3.8836e+00 -2.3618e+00 +3.1922e+00 -2.2299e+00 +1.7628e+00
398 +2.263856556e+05 +2.263856556e+05 +2.261757756e+05 +2.261757756e+05 -3.8590e+00 -3.9713e+00 +3.2663e-04 -5.0852e+00 +3.1411e+00 -7.2989e+00 -2.8955e+00 +2.9302e+00 +5.4450e+00 -1.4140e+00 -5.0118e+00 -2.3426e+00 +1.9004e+00 -2.4750e+00 -1.4310e+00 -2.9725e+00 -3.3330e+00 +3.0640e+00 -2.1914e+00 +1.8522e+00
451 +2.019092113e+05 +2.019092113e+05 +2.016993313e+05 +2.016993313e+05 -3.3286e+00 -3.5283e+00 +1.2880e+00 -5.3857e+00 +1.3423e+00 -8.2587e+00 -2.4524e+00 +2.9075e+00 +5.2339e+00 -1.2596e+00 -6.2884e+00 -3.3196e-01 +1.6258e+00 -2.1708e+00 -6.5157e-01 -3.8885e+00 -3.0703e+00 +3.0893e+00 -2.1997e+00 +2.0619e+00
462 +1.963978161e+05 +1.963978161e+05 +1.961879361e+05 +1.961879361e+05 -2.6738e+00 -2.9050e+00 +1.5659e+00 -6.1588e+00 +6.5416e-01 -7.9180e+00 -2.9464e+00 +2.9802e+00 +5.8117e+00 -4.7977e-01 -6.8030e+00 -2.7923e-01 +2.1511e+00 -1.9221e+00 -1.8264e+00 -3.7156e+00 -3.5083e+00 +3.2701e+00 -2.4557e+00 +2.0198e+00
524 +1.730325575e+05 +1.730325575e+05 +1.728226775e+05 +1.728226775e+05 -2.4637e+00 -3.1091e+00 +1.6177e+00 -6.7191e+00 +2.2072e+00 -7.6328e+00 -2.3960e+00 +4.2165e+00 +5.3447e+00 -1.6499e+00 -7.8838e+00 -7.1685e-01 +3.3960e+00 -2.0036e+00 -1.8399e+00 -3.6775e+00 -2.9193e+00 +3.0263e+00 -2.3498e+00 +1.9072e+00
557 +1.666954214e+05 +1.666954214e+05 +1.664855414e+05 +1.664855414e+05 -2.7970e+00 -3.2828e+00 +1.5677e+00 -6.3705e+00 +1.0485e+00 -6.5294e+00 -2.4545e+00 +4.6232e+00 +6.4755e+00 -1.4042e+00 -7.5695e+00 +4.5045e-02 +3.7151e+00 -1.2531e+00 -1.3146e+00 -3.7759e+00 -3.0622e+00 +3.1713e+00 -2.5339e+00 +1.9433e+00
595 +1.589530114e+05 +1.589530114e+05 +1.587431314e+05 +1.587431314e+05 -2.5365e+00 -2.1720e+00 +9.0661e-01 -6.5051e+00 +1.8827e+00 -6.6572e+00 -2.5273e+00 +4.8758e+00 +7.0978e+00 -3.0229e-01 -6.3641e+00 +1.0693e+00 +3.4334e+00 -7.2168e-01 -1.4046e+00 -3.6875e+00 -2.9554e+00 +3.2406e+00 -2.2838e+00 +1.7565e+00
603 +1.380455730e+05 +1.380455730e+05 +1.378356930e+05 +1.378356930e+05 -2.5637e+00 -1.8759e+00 +8.0124e-01 -6.2212e+00 +1.6974e+00 -6.9471e+00 -2.9904e+00 +5.1317e+00 +7.2531e+00 -2.5453e-01 -6.3783e+00 +1.0890e+00 +3.6556e+00 -8.4879e-01 -1.5302e+00 -3.9334e+00 -3.3921e+00 +3.2003e+00 -2.4890e+00 +1.8968e+00
606 +1.378659648e+05 +1.378659648e+05 +1.376560848e+05 +1.376560848e+05 -2.4359e+00 -1.9007e+00 +1.4314e+00 -6.4240e+00 +1.7722e+00 -6.5297e+00 -2.9159e+00 +4.7045e+00 +6.8923e+00 -3.0839e-01 -6.3180e+00 +7.6420e-01 +3.7952e+00 -7.4738e-01 -1.4261e+00 -3.7411e+00 -2.8455e+00 +3.1478e+00 -2.5619e+00 +1.9578e+00
614 +1.344727743e+05 +1.344727743e+05 +1.342628943e+05 +1.342628943e+05 -2.1745e+00 -2.4246e+00 +1.3862e+00 -6.4504e+00 +1.8651e+00 -7.3383e+00 -2.6076e+00 +4.6447e+00 +6.6508e+00 -6.3209e-01 -6.6412e+00 +4.3725e-01 +4.1558e+00 -1.2193e+00 -1.2021e+00 -3.7503e+00 -3.2678e+00 +3.1397e+00 -2.3734e+00 +1.8246e+00
621 +1.236054104e+05 +1.236054104e+05 +1.233955304e+05 +1.233955304e+05 -2.3111e+00 -1.4685e+00 +1.3059e+00 -6.9269e+00 +1.5779e+00 -6.7366e+00 -2.8230e+00 +4.6787e+00 +6.6307e+00 -7.0418e-02 -5.8876e+00 +1.2168e+00 +3.8971e+00 -9.5847e-01 -1.5827e+00 -3.7451e+00 -2.9372e+00 +3.1669e+00 -2.4063e+00 +1.7817e+00
622 +1.217494784e+05 +1.217494784e+05 +1.215395984e+05 +1.215395984e+05 -2.1860e+00 -2.0763e+00 +1.3709e+00 -6.7974e+00 +1.4947e+00 -6.3948e+00 -2.9742e+00 +4.5607e+00 +6.4648e+00 -8.8195e-03 -5.5671e+00 +8.6571e-01 +4.0066e+00 -1.1421e+00 -1.6611e+00 -3.7865e+00 -2.9720e+00 +3.1181e+00 -2.5758e+00 +2.0146e+00
628 +1.123984716e+05 +1.123984716e+05 +1.121885916e+05 +1.121885916e+05 -2.5398e+00 -1.3103e+00 +1.7178e+00 -7.4558e+00 +1.7313e+00 -6.6489e+00 -2.5210e+00 +4.5156e+00 +6.9111e+00 +6.8947e-02 -5.9526e+00 +1.5445e+00 +3.6680e+00 -1.2182e+00 -1.6544e+00 -3.6468e+00 -3.0872e+00 +3.0041e+00 -2.5390e+00 +1.9203e+00
687 +1.084987887e+05 +1.084987887e+05 +1.082889087e+05 +1.082889087e+05 -2.6069e+00 -2.1971e+00 +1.3370e+00 -7.7475e+00 +1.5197e+00 -6.5386e+00 -2.4029e+00 +3.8633e+00 +6.5461e+00 -2.2986e-01 -5.3249e+00 +1.5712e+00 +3.4940e+00 -1.3821e+00 -1.4641e+00 -3.4832e+00 -2.7889e+00 +2.9690e+00 -2.3343e+00 +1.8332e+00
696 +1.049995136e+05 +1.049995136e+05 +1.047896336e+05 +1.047896336e+05 -2.4144e+00 -2.0501e+00 +1.0894e+00 -7.5835e+00 +1.5174e+00 -6.5374e+00 -2.1782e+00 +3.5388e+00 +6.5495e+00 -3.4244e-01 -5.3068e+00 +1.5579e+00 +3.5314e+00 -1.5985e+00 -1.5558e+00 -3.5960e+00 -2.6572e+00 +3.0543e+00 -2.4283e+00 +1.9149e+00
713 +1.012760231e+05 +1.012760231e+05 +1.010661431e+05 +1.010661431e+05 -2.3485e+00 -2.0892e+00 +1.1329e+00 -7.3449e+00 +1.6073e+00 -6.9251e+00 -2.1410e+00 +2.7992e+00 +6.7691e+00 -2.4953e-01 -5.0629e+00 +1.7621e+00 +3.2153e+00 -1.6220e+00 -1.6441e+00 -3.5855e+00 -2.7766e+00 +3.1123e+00 -2.3173e+00 +1.8665e+00
744 +9.205882131e+04 +9.205882131e+04 +9.184894131e+04 +9.184894131e+04 -2.0668e+00 -2.8312e+00 +2.0819e+00 -8.3591e+00 +8.4236e-01 -7.1587e+00 -1.7391e+00 +2.5573e+00 +6.4446e+00 +7.3219e-01 -5.6249e+00 +1.4654e+00 +3.3419e+00 -1.6432e+00 -1.3710e+00 -3.5478e+00 -3.0591e+00 +3.0830e+00 -2.4214e+00 +1.9185e+00
822 +8.947797389e+04 +8.947797389e+04 +8.926809389e+04 +8.926809389e+04 -2.3351e+00 -3.5144e+00 +2.5370e+00 -8.4188e+00 +5.5358e-01 -6.7792e+00 -1.2612e+00 +1.5532e+00 +6.1001e+00 -1.6950e-01 -4.0706e+00 +1.1830e+00 +3.4327e+00 -2.0446e+00 -1.1269e+00 -3.9352e+00 -2.9766e+00 +2.8561e+00 -2.3082e+00 +1.9166e+00
831 +8.529709844e+04 +8.529709844e+04 +8.508721844e+04 +8.508721844e+04 -2.4692e+00 -3.3155e+00 +2.3093e+00 -8.3753e+00 +7.8606e-01 -7.0363e+00 -1.3612e+00 +2.2081e+00 +6.2498e+00 -3.3228e-01 -4.1641e+00 +1.2275e+00 +3.9670e+00 -2.1528e+00 -1.2194e+00 -4.0864e+00 -3.0511e+00 +3.0091e+00 -2.4575e+00 +1.9092e+00
840 +8.096573027e+04 +8.096573027e+04 +8.075585027e+04 +8.075585027e+04 -2.3934e+00 -3.1785e+00 +2.4964e+00 -8.1745e+00 +1.0670e+00 -7.0749e+00 -1.1093e+00 +2.0890e+00 +6.4470e+00 -1.7525e-01 -4.0994e+00 +1.3436e+00 +3.8688e+00 -2.2135e+00 -1.4498e+00 -3.8789e+00 -2.9831e+00 +3.1428e+00 -2.3866e+00 +1.8474e+00
843 +7.520249504e+04 +7.520249504e+04 +7.499261504e+04 +7.499261504e+04 -2.3971e+00 -3.3568e+00 +2.2430e+00 -8.2426e+00 +1.0001e+00 -7.1158e+00 -1.1864e+00 +1.9906e+00 +6.6164e+00 -1.7108e-01 -3.4232e+00 +1.2404e+00 +3.8019e+00 -2.2620e+00 -1.4188e+00 -4.0021e+00 -3.0598e+00 +3.1882e+00 -2.3891e+00 +1.9098e+00
866 +7.104294281e+04 +7.104294281e+04 +7.083306281e+04 +7.083306281e+04 -2.6299e+00 -3.1577e+00 +2.0508e+00 -8.0478e+00 +1.1075e+00 -6.8605e+00 -8.5122e-01 +1.6948e+00 +6.3349e+00 -5.7732e-02 -3.3347e+00 +1.2058e+00 +3.7059e+00 -2.1987e+00 -1.7307e+00 -3.8316e+00 -2.9399e+00 +3.0112e+00 -2.3904e+00 +1.9790e+00
877 +6.618380815e+04 +6.618380815e+04 +6.597392815e+04 +6.597392815e+04 -2.6726e+00 -3.1852e+00 +2.0425e+00 -8.1835e+00 +9.6872e-01 -6.9058e+00 -1.1045e+00 +1.7028e+00 +6.2279e+00 -7.9117e-02 -3.1380e+00 +1.3788e+00 +3.6876e+00 -2.2767e+00 -1.7371e+00 -3.8621e+00 -2.9637e+00 +3.0895e+00 -2.3587e+00 +1.9106e+00
892 +6.209365558e+04 +6.209365558e+04 +6.188377558e+04 +6.188377558e+04 -2.7545e+00 -2.8750e+00 +2.0422e+00 -8.2141e+00 +8.7903e-01 -6.9170e+00 -1.0836e+00 +1.7559e+00 +6.0831e+00 +9.3656e-02 -2.6659e+00 +1.2993e+00 +3.8555e+00 -2.2371e+00 -1.7923e+00 -3.7984e+00 -2.8758e+00 +3.0231e+00 -2.3484e+00 +1.8997e+00
913 +5.965619168e+04 +5.965619168e+04 +5.944631168e+04 +5.944631168e+04 -2.5385e+00 -2.9730e+00 +1.8283e+00 -8.3191e+00 +3.9922e-01 -6.8834e+00 -1.3326e+00 +2.0171e+00 +5.8209e+00 +2.9064e-01 -2.6779e+00 +1.4808e+00 +3.7104e+00 -2.1822e+00 -1.7108e+00 -3.9437e+00 -3.0867e+00 +3.0209e+00 -2.3874e+00 +1.9809e+00
942 +5.506701721e+04 +5.506701721e+04 +5.485713721e+04 +5.485713721e+04 -2.4073e+00 -3.2520e+00 +1.8139e+00 -8.0373e+00 -6.2888e-02 -6.7124e+00 -1.8261e+00 +2.0748e+00 +5.7692e+00 +2.2615e-01 -2.6125e+00 +1.5562e+00 +3.9119e+00 -1.9741e+00 -1.5827e+00 -4.0461e+00 -3.0763e+00 +3.0474e+00 -2.3184e+00 +1.9217e+00
953 +5.377011019e+04 +5.377011019e+04 +5.356023019e+04 +5.356023019e+04 -2.5699e+00 -3.2014e+00 +1.8663e+00 -8.0742e+00 +1.6031e-01 -6.8039e+00 -1.7631e+00 +2.2320e+00 +5.6964e+00 +2.8678e-01 -2.2770e+00 +1.5831e+00 +3.6334e+00 -2.0244e+00 -1.4884e+00 -4.0235e+00 -3.0395e+00 +3.0748e+00 -2.3055e+00 +1.9609e+00
956 +5.340756545e+04 +5.340756545e+04 +5.319768545e+04 +5.319768545e+04 -2.3944e+00 -3.2775e+00 +1.8162e+00 -8.2503e+00 -2.9461e-01 -6.6852e+00 -2.2295e+00 +2.0376e+00 +5.7375e+00 +2.2973e-01 -2.5111e+00 +1.7125e+00 +4.1816e+00 -1.8613e+00 -1.5797e+00 -3.9570e+00 -2.9886e+00 +3.0362e+00 -2.2982e+00 +1.8998e+00
964 +4.891410899e+04 +4.891410899e+04 +4.870422899e+04 +4.870422899e+04 -2.3613e+00 -3.1740e+00 +1.7952e+00 -8.4703e+00 -4.5676e-02 -6.7908e+00 -2.2351e+00 +1.9466e+00 +5.6343e+00 +3.1241e-01 -2.4639e+00 +1.8417e+00 +4.1086e+00 -1.9623e+00 -1.5578e+00 -3.7417e+00 -3.0515e+00 +3.0083e+00 -2.3405e+00 +1.9434e+00
978 +4.750832843e+04 +4.750832843e+04 +4.729844843e+04 +4.729844843e+04 -2.6297e+00 -3.2358e+00 +1.9815e+00 -8.5304e+00 -8.5427e-02 -6.6404e+00 -2.3565e+00 +2.2281e+00 +5.5374e+00 +3.5300e-01 -2.3070e+00 +1.5901e+00 +3.8426e+00 -1.9209e+00 -1.3353e+00 -3.6452e+00 -3.0551e+00 +3.0003e+00 -2.3789e+00 +1.9428e+00
1013 +4.454083665e+04 +4.454083665e+04 +4.433095665e+04 +4.433095665e+04 -2.8305e+00 -3.3142e+00 +2.1954e+00 -8.9397e+00 -1.9068e-01 -5.9874e+00 -2.8337e+00 +1.3628e+00 +5.1636e+00 +3.0036e-01 -2.1585e+00 +1.2321e+00 +3.8290e+00 -1.4666e+00 -1.2144e+00 -3.5092e+00 -3.1048e+00 +3.0401e+00 -2.3592e+00 +1.9366e+00
1053 +4.252381753e+04 +4.252381753e+04 +4.231393753e+04 +4.231393753e+04 -3.1573e+00 -3.1526e+00 +2.3971e+00 -8.7526e+00 -2.2286e-01 -5.7161e+00 -3.0559e+00 +1.9530e+00 +5.1680e+00 +2.5020e-01 -2.0335e+00 +9.5049e-01 +4.0081e+00 -1.4130e+00 -1.2864e+00 -3.6093e+00 -3.1233e+00 +3.1565e+00 -2.3697e+00 +1.9144e+00
1079 +3.640160225e+04 +3.640160225e+04 +3.619172225e+04 +3.619172225e+04 -3.0703e+00 -3.1797e+00 +2.3611e+00 -8.8226e+00 -4.9303e-01 -5.9242e+00 -2.6659e+00 +2.3668e+00 +5.2762e+00 +5.1644e-01 -1.4268e+00 +9.7658e-01 +4.0302e+00 -1.2475e+00 -1.3245e+00 -3.9018e+00 -3.0568e+00 +3.0405e+00 -2.4029e+00 +1.9420e+00
1088 +3.498989471e+04 +3.498989471e+04 +3.478001471e+04 +3.478001471e+04 -3.2958e+00 -3.2388e+00 +2.5442e+00 -8.7006e+00 -4.3518e-01 -5.9160e+00 -2.7289e+00 +2.2152e+00 +5.0711e+00 +4.4152e-01 -1.3875e+00 +1.0404e+00 +4.0033e+00 -1.2654e+00 -1.4243e+00 -3.8242e+00 -3.0260e+00 +2.9805e+00 -2.3970e+00 +1.8871e+00
1213 +3.458028878e+04 +3.458028878e+04 +3.437040878e+04 +3.437040878e+04 -3.8930e+00 -3.4145e+00 +2.4696e+00 -8.7705e+00 -8.7789e-01 -5.8504e+00 -1.8602e+00 +2.4587e+00 +4.0968e+00 +3.8773e-01 -1.2010e+00 +7.7298e-01 +4.2192e+00 -1.2633e+00 -1.3282e+00 -3.5307e+00 -3.1486e+00 +3.1306e+00 -2.3334e+00 +1.9059e+00
