% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
27767 +1.249340636e+01 +1.249340636e+01 +8.384340636e+01 +8.384340636e+01 +6.5046e+00 +1.8552e+00 +5.5426e+00 -5.6093e+00 -6.0112e+00 -4.8318e+00 +3.0763e+00 +3.6036e+00 -3.7151e+00 -3.3077e+00 -3.7417e+00 -2.6354e+00 -2.8865e+00 +2.3453e+00 -8.4953e-01 +1.5349e-01 +2.6547e+00 +5.3065e+00 +1.1752e+00 -3.3708e+00
27823 +1.211556680e+01 +1.211556680e+01 +8.346556680e+01 +8.346556680e+01 +6.1370e+00 +2.0031e+00 +5.6786e+00 -5.1198e+00 -6.2014e+00 -4.6791e+00 +2.9894e+00 +3.5889e+00 -3.8517e+00 -2.8662e+00 -4.0044e+00 -2.2914e+00 -3.0319e+00 +2.0996e+00 +7.1372e-01 +1.8971e-01 +2.4839e+00 +5.3719e+00 +8.4469e-01 -3.1808e+00
27838 +1.163289611e+01 +1.163289611e+01 +8.298289611e+01 +8.298289611e+01 +6.0985e+00 +2.1663e+00 +5.7116e+00 -5.1081e+00 -6.2537e+00 -4.7148e+00 +3.0546e+00 +3.5493e+00 -3.8237e+00 -2.9269e+00 -4.1239e+00 -2.3158e+00 -3.2268e+00 +2.1180e+00 +5.5396e-01 +1.8781e-01 +2.2612e+00 +5.1933e+00 +1.0108e+00 -3.2697e+00
28359 +1.122145158e+01 +1.122145158e+01 +8.257145158e+01 +8.257145158e+01 +5.7762e+00 +2.0390e+00 +5.7974e+00 -4.8241e+00 -5.7575e+00 -4.5170e+00 +2.5511e+00 +3.3707e+00 -4.0145e+00 -2.8808e+00 -4.4581e+00 -2.3255e+00 -2.6990e+00 +3.0507e+00 +5.2235e-01 +1.5178e-01 +1.9396e+00 +5.4209e+00 +1.0749e+00 -2.8316e+00
29935 +8.145225724e+00 +8.145225724e+00 +7.949522572e+01 +7.949522572e+01 +6.1524e+00 +1.6218e+00 +5.7712e+00 -5.2186e+00 -5.8118e+00 -4.3069e+00 +2.5285e+00 +3.1676e+00 -4.1430e+00 -2.5742e+00 -4.4709e+00 -2.3730e+00 -2.6941e+00 +2.4424e+00 -3.1006e-01 +4.4837e-01 +1.2651e+00 +4.7795e+00 +9.7841e-01 -3.2267e+00
32897 +6.785204713e+00 +6.785204713e+00 +7.813520471e+01 +7.813520471e+01 +6.3964e+00 +2.0264e+00 +6.4551e+00 -4.9080e+00 -5.4568e+00 -4.6195e+00 +2.4140e+00 +3.4881e+00 -3.3426e+00 -2.4572e+00 -4.8047e+00 -2.4689e+00 -2.7394e+00 +2.6205e+00 +4.0556e-01 +3.4972e-01 +1.0482e+00 +4.8787e+00 +1.2354e+00 -2.2195e+00
33067 +6.656617256e+00 +6.656617256e+00 +7.800661726e+01 +7.800661726e+01 +6.1011e+00 +1.9861e+00 +6.4774e+00 -4.8777e+00 -5.6264e+00 -4.5519e+00 +2.5121e+00 +3.5311e+00 -3.5025e+00 -2.4766e+00 -4.6611e+00 -2.4789e+00 -2.6599e+00 +2.6961e+00 +6.7268e-01 +5.3329e-01 +1.3337e+00 +4.9298e+00 +1.1140e+00 -2.1042e+00
33133 +6.504265950e+00 +6.504265950e+00 +7.785426595e+01 +7.785426595e+01 +6.2490e+00 +1.9315e+00 +6.3425e+00 -5.0617e+00 -5.9163e+00 -4.8179e+00 +2.4473e+00 +3.4310e+00 -3.4603e+00 -2.4662e+00 -4.6619e+00 -2.6775e+00 -2.8089e+00 +2.6807e+00 +4.2164e-01 +3.9002e-01 +1.2398e+00 +4.8515e+00 +1.0397e+00 -2.8285e+00
33600 +6.189875734e+00 +6.189875734e+00 +7.753987573e+01 +7.753987573e+01 +6.1807e+00 +1.7362e+00 +6.3888e+00 -5.0877e+00 -6.0401e+00 -4.3238e+00 +2.7357e+00 +3.3967e+00 -3.1513e+00 -2.9129e+00 -4.6049e+00 -2.6039e+00 -2.4331e+00 +2.1860e+00 +5.1232e-01 +2.7918e-02 +1.1269e+00 +4.7007e+00 +1.4711e+00 -3.2124e+00
33947 +5.560925047e+00 +5.560925047e+00 +7.691092505e+01 +7.691092505e+01 +6.1031e+00 +2.0520e+00 +6.3269e+00 -4.9812e+00 -5.8705e+00 -4.5594e+00 +2.4367e+00 +3.3686e+00 -3.4447e+00 -2.7082e+00 -4.6532e+00 -2.6007e+00 -2.5440e+00 +2.4840e+00 +7.2461e-01 +2.4018e-01 +1.2682e+00 +5.0065e+00 +1.4058e+00 -2.6552e+00
34406 +5.446804850e+00 +5.446804850e+00 +7.679680485e+01 +7.679680485e+01 +6.4098e+00 +2.1959e+00 +6.3185e+00 -4.9124e+00 -5.7477e+00 -5.0071e+00 +2.7228e+00 +3.4747e+00 -2.7294e+00 -3.0179e+00 -4.7026e+00 -2.9764e+00 -2.0868e+00 +2.5094e+00 +1.5002e-01 +3.4005e-01 +6.1321e-01 +4.8758e+00 +1.5721e+00 -3.0153e+00
34620 +5.328098299e+00 +5.328098299e+00 +7.667809830e+01 +7.667809830e+01 +6.5262e+00 +1.9683e+00 +6.4513e+00 -5.0255e+00 -5.8899e+00 -4.7660e+00 +2.5717e+00 +3.5587e+00 -2.9549e+00 -3.1792e+00 -4.7375e+00 -3.0413e+00 -2.1635e+00 +2.5145e+00 +3.7981e-01 +2.3652e-01 +1.0480e+00 +4.9627e+00 +1.4358e+00 -2.9882e+00
34629 +5.150656591e+00 +5.150656591e+00 +7.650065659e+01 +7.650065659e+01 +6.4653e+00 +2.0545e+00 +6.3999e+00 -4.9219e+00 -5.8890e+00 -4.6617e+00 +2.6221e+00 +3.5402e+00 -2.9625e+00 -3.1752e+00 -4.7197e+00 -3.1092e+00 -2.1326e+00 +2.5115e+00 +3.4539e-01 +2.2037e-01 +1.0710e+00 +5.0243e+00 +1.4226e+00 -3.0847e+00
34673 +4.785811503e+00 +4.785811503e+00 +7.613581150e+01 +7.613581150e+01 +6.4030e+00 +2.0466e+00 +6.4799e+00 -4.9021e+00 -5.8040e+00 -4.6347e+00 +2.4839e+00 +3.5905e+00 -2.9670e+00 -3.2591e+00 -4.7696e+00 -2.9966e+00 -2.2703e+00 +2.6426e+00 +3.4071e-01 +1.9792e-01 +9.1721e-01 +4.8244e+00 +1.3530e+00 -3.1064e+00
34772 +4.637590564e+00 +4.637590564e+00 +7.598759056e+01 +7.598759056e+01 +6.2589e+00 +2.1851e+00 +6.3405e+00 -4.9549e+00 -5.8058e+00 -4.7094e+00 +2.4541e+00 +3.5698e+00 -2.9074e+00 -2.9664e+00 -4.8358e+00 -2.9081e+00 -2.3196e+00 +2.6612e+00 +4.8025e-01 +3.3108e-01 +9.0945e-01 +4.7548e+00 +1.4968e+00 -2.9006e+00
35170 +4.421109115e+00 +4.421109115e+00 +7.577110912e+01 +7.577110912e+01 +6.0029e+00 +1.5612e+00 +6.4113e+00 -4.7703e+00 -5.3328e+00 -4.7320e+00 +2.7096e+00 +3.4539e+00 -3.3046e+00 -2.6741e+00 -4.7009e+00 -2.8526e+00 -2.7274e+00 +2.9396e+00 +3.7887e-01 +3.7196e-01 +7.0003e-01 +4.7741e+00 +1.6492e+00 -2.5183e+00
35213 +4.360025720e+00 +4.360025720e+00 +7.571002572e+01 +7.571002572e+01 +5.9977e+00 +1.8809e+00 +6.2635e+00 -4.9366e+00 -5.3490e+00 -4.7416e+00 +2.5909e+00 +3.4779e+00 -3.3249e+00 -2.7778e+00 -4.6711e+00 -2.8814e+00 -2.7849e+00 +2.9510e+00 +4.4042e-01 +3.6648e-01 +8.2606e-01 +4.6549e+00 +1.7267e+00 -2.6967e+00
35857 +4.216325777e+00 +4.216325777e+00 +7.556632578e+01 +7.556632578e+01 +5.7926e+00 +2.0642e+00 +6.3074e+00 -4.9623e+00 -5.5507e+00 -4.7181e+00 +2.7330e+00 +3.6627e+00 -3.1676e+00 -3.0932e+00 -4.7611e+00 -2.8884e+00 -2.5802e+00 +2.9147e+00 +4.0257e-01 +2.2772e-01 +7.4191e-01 +4.8738e+00 +1.8479e+00 -2.5796e+00
35883 +4.093426916e+00 +4.093426916e+00 +7.544342692e+01 +7.544342692e+01 +5.8344e+00 +2.1821e+00 +6.1952e+00 -4.9290e+00 -5.6283e+00 -4.8371e+00 +2.7626e+00 +3.4873e+00 -3.0997e+00 -3.0230e+00 -4.7319e+00 -2.7905e+00 -2.5422e+00 +2.8181e+00 +3.6390e-01 +2.3106e-01 +7.5678e-01 +4.8746e+00 +1.8376e+00 -2.6165e+00
35888 +4.063402229e+00 +4.063402229e+00 +7.541340223e+01 +7.541340223e+01 +5.8899e+00 +2.1470e+00 +6.1789e+00 -4.8776e+00 -5.5863e+00 -4.8408e+00 +2.6675e+00 +3.5856e+00 -3.1799e+00 -3.1015e+00 -4.7768e+00 -2.7587e+00 -2.5576e+00 +2.9024e+00 +3.9429e-01 +2.7433e-01 +6.9128e-01 +4.8064e+00 +1.7133e+00 -2.7044e+00
35910 +3.934694689e+00 +3.934694689e+00 +7.528469469e+01 +7.528469469e+01 +5.8887e+00 +2.1536e+00 +6.1557e+00 -4.9123e+00 -5.5170e+00 -4.8119e+00 +2.6690e+00 +3.5900e+00 -3.2512e+00 -3.0520e+00 -4.9319e+00 -2.7086e+00 -2.6369e+00 +2.9664e+00 +3.8941e-01 +2.7011e-01 +6.1409e-01 +4.8382e+00 +1.7574e+00 -2.7379e+00
36436 +3.862716615e+00 +3.862716615e+00 +7.521271662e+01 +7.521271662e+01 +5.8138e+00 +2.3703e+00 +6.0900e+00 -4.9249e+00 -5.6301e+00 -4.7989e+00 +2.7699e+00 +3.6472e+00 -3.0324e+00 -2.8559e+00 -4.9325e+00 -2.6049e+00 -2.6496e+00 +2.8472e+00 +4.2945e-01 +4.1290e-01 +5.0178e-01 +4.8010e+00 +2.0420e+00 -2.4142e+00
36902 +3.756984650e+00 +3.756984650e+00 +7.510698465e+01 +7.510698465e+01 +5.7665e+00 +2.2374e+00 +6.0308e+00 -4.9067e+00 -5.5276e+00 -4.8751e+00 +2.8191e+00 +3.6654e+00 -2.9798e+00 -3.2910e+00 -4.9958e+00 -2.5698e+00 -2.6572e+00 +2.9467e+00 +3.9575e-01 +4.0073e-01 +5.9310e-01 +4.7816e+00 +2.2374e+00 -2.4467e+00
37281 +3.364988190e+00 +3.364988190e+00 +7.471498819e+01 +7.471498819e+01 +5.6448e+00 +2.3647e+00 +6.0075e+00 -4.9347e+00 -5.5271e+00 -4.7614e+00 +2.8513e+00 +3.6413e+00 -3.1178e+00 -3.0656e+00 -4.8569e+00 -2.3786e+00 -2.6945e+00 +2.9046e+00 +2.9617e-01 +2.5405e-01 +7.3264e-01 +4.9535e+00 +2.1070e+00 -2.4554e+00
38528 +3.233711964e+00 +3.233711964e+00 +7.458371196e+01 +7.458371196e+01 +5.4877e+00 +2.2363e+00 +5.9838e+00 -4.8940e+00 -5.3159e+00 -4.6667e+00 +2.8728e+00 +3.5857e+00 -2.9745e+00 -2.8530e+00 -4.8938e+00 -2.4847e+00 -2.8448e+00 +3.1790e+00 +4.2716e-01 +2.0974e-01 +5.6702e-01 +5.1684e+00 +2.0827e+00 -2.0928e+00
38540 +3.101910020e+00 +3.101910020e+00 +7.445191002e+01 +7.445191002e+01 +5.4361e+00 +2.2919e+00 +6.0173e+00 -4.8302e+00 -5.3472e+00 -4.7217e+00 +2.8883e+00 +3.6213e+00 -2.9463e+00 -2.8540e+00 -4.9195e+00 -2.4394e+00 -2.8019e+00 +3.1111e+00 +4.1102e-01 +2.4701e-01 +6.1980e-01 +5.1290e+00 +2.1081e+00 -2.2203e+00
38915 +2.985816610e+00 +2.985816610e+00 +7.433581661e+01 +7.433581661e+01 +5.3622e+00 +2.3837e+00 +5.9028e+00 -4.7831e+00 -5.3231e+00 -4.6738e+00 +2.8113e+00 +3.6360e+00 -2.9159e+00 -3.0712e+00 -5.0704e+00 -2.4796e+00 -2.8275e+00 +3.1148e+00 +5.5761e-01 +1.3371e-01 +6.3603e-01 +5.2493e+00 +2.0704e+00 -2.2188e+00
39012 +2.919364949e+00 +2.919364949e+00 +7.426936495e+01 +7.426936495e+01 +5.4326e+00 +2.2925e+00 +6.0042e+00 -4.7482e+00 -5.4350e+00 -4.6155e+00 +2.8644e+00 +3.6399e+00 -2.9331e+00 -2.9125e+00 -5.1321e+00 -2.4283e+00 -3.0612e+00 +3.2550e+00 +4.6202e-01 +1.9035e-01 +4.0328e-01 +5.3454e+00 +2.0338e+00 -2.2730e+00
39018 +2.820818434e+00 +2.820818434e+00 +7.417081843e+01 +7.417081843e+01 +5.3882e+00 +2.2900e+00 +5.9378e+00 -4.7406e+00 -5.4135e+00 -4.6119e+00 +2.8115e+00 +3.6615e+00 -2.9699e+00 -2.9981e+00 -5.0910e+00 -2.4460e+00 -3.0089e+00 +3.2851e+00 +5.2107e-01 +2.1637e-01 +5.0258e-01 +5.3089e+00 +2.1094e+00 -2.2320e+00
39092 +2.711239753e+00 +2.711239753e+00 +7.406123975e+01 +7.406123975e+01 +5.3684e+00 +2.2923e+00 +5.9553e+00 -4.6648e+00 -5.4321e+00 -4.5740e+00 +2.7433e+00 +3.5930e+00 -2.9756e+00 -2.8816e+00 -5.0212e+00 -2.4623e+00 -2.7887e+00 +3.2167e+00 +5.4480e-01 +2.1489e-01 +6.1676e-01 +5.1681e+00 +2.0483e+00 -2.0646e+00
39239 +2.679574111e+00 +2.679574111e+00 +7.402957411e+01 +7.402957411e+01 +5.4155e+00 +2.3483e+00 +6.0331e+00 -4.7304e+00 -5.3175e+00 -4.5449e+00 +2.8153e+00 +3.5056e+00 -2.9912e+00 -2.7624e+00 -4.9310e+00 -2.4224e+00 -2.7404e+00 +3.2249e+00 +4.6938e-01 +2.4840e-01 +4.9834e-01 +5.2152e+00 +2.1732e+00 -1.8586e+00
39482 +2.521142998e+00 +2.521142998e+00 +7.387114300e+01 +7.387114300e+01 +5.4417e+00 +2.3669e+00 +6.0034e+00 -4.6763e+00 -5.3445e+00 -4.6754e+00 +2.7477e+00 +3.5916e+00 -2.9396e+00 -2.9092e+00 -4.9953e+00 -2.3232e+00 -2.5015e+00 +3.1888e+00 +5.6094e-01 +2.1067e-01 +4.5647e-01 +5.2336e+00 +2.1042e+00 -1.8758e+00
41849 +2.356088363e+00 +2.356088363e+00 +7.370608836e+01 +7.370608836e+01 +5.4030e+00 +2.3395e+00 +5.9360e+00 -4.6766e+00 -5.2765e+00 -4.6183e+00 +3.0013e+00 +3.5607e+00 -2.9081e+00 -2.8065e+00 -4.8811e+00 -2.5266e+00 -2.8438e+00 +3.1687e+00 +5.5972e-01 +3.1247e-01 +4.0090e-01 +5.1421e+00 +2.1668e+00 -2.1196e+00
41913 +2.242489138e+00 +2.242489138e+00 +7.359248914e+01 +7.359248914e+01 +5.4523e+00 +2.1945e+00 +5.9365e+00 -4.6378e+00 -5.2528e+00 -4.5404e+00 +3.0233e+00 +3.6477e+00 -2.9268e+00 -2.8834e+00 -4.7990e+00 -2.6118e+00 -3.0189e+00 +3.1785e+00 +5.4816e-01 +3.2637e-01 +4.3380e-01 +5.1141e+00 +2.2072e+00 -2.2020e+00
42315 +2.236117662e+00 +2.236117662e+00 +7.358611766e+01 +7.358611766e+01 +5.4175e+00 +2.3147e+00 +5.9639e+00 -4.6391e+00 -5.2576e+00 -4.5425e+00 +2.9163e+00 +3.5961e+00 -2.9784e+00 -2.9048e+00 -4.9077e+00 -2.4900e+00 -3.0183e+00 +3.2652e+00 +4.4888e-01 +2.8850e-01 +4.1714e-01 +5.2605e+00 +2.3057e+00 -2.1226e+00
42318 +2.009258242e+00 +2.009258242e+00 +7.335925824e+01 +7.335925824e+01 +5.3799e+00 +2.3379e+00 +5.9603e+00 -4.6190e+00 -5.2650e+00 -4.5120e+00 +2.9493e+00 +3.5949e+00 -2.9641e+00 -2.9534e+00 -4.9255e+00 -2.5416e+00 -3.0785e+00 +3.2395e+00 +4.7753e-01 +2.9826e-01 +4.0947e-01 +5.2099e+00 +2.2454e+00 -2.1984e+00
42763 +1.959113053e+00 +1.959113053e+00 +7.330911305e+01 +7.330911305e+01 +5.4601e+00 +2.2251e+00 +5.9002e+00 -4.6904e+00 -5.1675e+00 -4.5408e+00 +3.0054e+00 +3.6084e+00 -3.0230e+00 -2.9329e+00 -4.7816e+00 -2.5272e+00 -3.1612e+00 +3.2257e+00 +5.4702e-01 +2.9935e-01 +4.1945e-01 +5.1699e+00 +2.2198e+00 -2.2093e+00
43157 +1.927403210e+00 +1.927403210e+00 +7.327740321e+01 +7.327740321e+01 +5.4678e+00 +2.2964e+00 +5.8188e+00 -4.5147e+00 -5.1932e+00 -4.6209e+00 +2.8449e+00 +3.7822e+00 -3.0608e+00 -3.0241e+00 -4.7991e+00 -2.5626e+00 -3.3501e+00 +3.2962e+00 +5.0334e-01 +3.1978e-01 +4.6521e-01 +5.1898e+00 +2.2465e+00 -2.3842e+00
43163 +1.875799642e+00 +1.875799642e+00 +7.322579964e+01 +7.322579964e+01 +5.3980e+00 +2.3129e+00 +5.8387e+00 -4.5314e+00 -5.1946e+00 -4.6259e+00 +2.8515e+00 +3.7665e+00 -3.1040e+00 -3.0340e+00 -4.7950e+00 -2.5170e+00 -3.4083e+00 +3.2973e+00 +5.2623e-01 +3.3182e-01 +4.7033e-01 +5.1533e+00 +2.2458e+00 -2.4061e+00
43206 +1.857140165e+00 +1.857140165e+00 +7.320714017e+01 +7.320714017e+01 +5.3701e+00 +2.3161e+00 +5.9228e+00 -4.5377e+00 -5.1433e+00 -4.6448e+00 +2.8887e+00 +3.7541e+00 -3.0766e+00 -3.0121e+00 -4.8271e+00 -2.6039e+00 -3.4677e+00 +3.3193e+00 +5.7137e-01 +3.5452e-01 +3.7346e-01 +5.1775e+00 +2.2950e+00 -2.4002e+00
43234 +1.591082644e+00 +1.591082644e+00 +7.294108264e+01 +7.294108264e+01 +5.3885e+00 +2.3466e+00 +5.8615e+00 -4.5569e+00 -5.1717e+00 -4.6220e+00 +2.8910e+00 +3.7919e+00 -3.0687e+00 -3.0428e+00 -4.8030e+00 -2.5695e+00 -3.4802e+00 +3.2994e+00 +5.6680e-01 +3.4636e-01 +4.1435e-01 +5.1803e+00 +2.2447e+00 -2.3937e+00
46039 +1.531552992e+00 +1.531552992e+00 +7.288155299e+01 +7.288155299e+01 +5.4412e+00 +2.3050e+00 +5.8942e+00 -4.5263e+00 -5.2034e+00 -4.6384e+00 +2.9292e+00 +3.7831e+00 -2.9940e+00 -2.9924e+00 -4.8050e+00 -2.6664e+00 -3.4071e+00 +3.2840e+00 +5.9154e-01 +3.7881e-01 +4.3819e-01 +5.1864e+00 +2.2214e+00 -2.4198e+00
46246 +1.435419408e+00 +1.435419408e+00 +7.278541941e+01 +7.278541941e+01 +5.4363e+00 +2.3314e+00 +5.8600e+00 -4.5651e+00 -5.2508e+00 -4.6868e+00 +2.9033e+00 +3.7784e+00 -2.9881e+00 -3.0800e+00 -4.8638e+00 -2.7020e+00 -3.3439e+00 +3.2777e+00 +5.2060e-01 +3.4460e-01 +3.9758e-01 +5.1635e+00 +2.2176e+00 -2.4404e+00
46598 +1.364052004e+00 +1.364052004e+00 +7.271405200e+01 +7.271405200e+01 +5.4308e+00 +2.3216e+00 +5.8521e+00 -4.5102e+00 -5.2466e+00 -4.6842e+00 +2.9236e+00 +3.7378e+00 -3.0132e+00 -2.9984e+00 -4.8411e+00 -2.5812e+00 -3.3699e+00 +3.2659e+00 +5.4644e-01 +3.6498e-01 +4.4956e-01 +5.1820e+00 +2.2859e+00 -2.4468e+00
46749 +1.295938368e+00 +1.295938368e+00 +7.264593837e+01 +7.264593837e+01 +5.4613e+00 +2.3139e+00 +5.8456e+00 -4.5240e+00 -5.2614e+00 -4.6833e+00 +2.9333e+00 +3.7521e+00 -3.0027e+00 -3.0036e+00 -4.8300e+00 -2.5959e+00 -3.3667e+00 +3.2444e+00 +5.2623e-01 +3.8363e-01 +4.7564e-01 +5.1985e+00 +2.2553e+00 -2.4408e+00
46799 +1.286625774e+00 +1.286625774e+00 +7.263662577e+01 +7.263662577e+01 +5.4356e+00 +2.3416e+00 +5.8470e+00 -4.5706e+00 -5.2645e+00 -4.6617e+00 +2.9349e+00 +3.7558e+00 -3.0162e+00 -3.0222e+00 -4.8350e+00 -2.5867e+00 -3.3377e+00 +3.2679e+00 +5.2989e-01 +3.5604e-01 +4.1448e-01 +5.1436e+00 +2.2869e+00 -2.4089e+00
47029 +1.164702219e+00 +1.164702219e+00 +7.251470222e+01 +7.251470222e+01 +5.4761e+00 +2.3370e+00 +5.8359e+00 -4.5016e+00 -5.2453e+00 -4.6680e+00 +2.9341e+00 +3.7412e+00 -3.0061e+00 -3.0454e+00 -4.8485e+00 -2.6166e+00 -3.3532e+00 +3.2846e+00 +5.1529e-01 +3.5824e-01 +4.2139e-01 +5.1551e+00 +2.2782e+00 -2.4288e+00
48250 +1.120303243e+00 +1.120303243e+00 +7.247030324e+01 +7.247030324e+01 +5.4664e+00 +2.3416e+00 +5.8423e+00 -4.5410e+00 -5.2246e+00 -4.7093e+00 +2.8824e+00 +3.7236e+00 -2.9716e+00 -3.0246e+00 -4.8443e+00 -2.6281e+00 -3.3241e+00 +3.2754e+00 +4.7112e-01 +3.6664e-01 +4.0873e-01 +5.1645e+00 +2.2583e+00 -2.4151e+00
50399 +1.073304786e+00 +1.073304786e+00 +7.242330479e+01 +7.242330479e+01 +5.4691e+00 +2.3156e+00 +5.8769e+00 -4.5568e+00 -5.2000e+00 -4.6883e+00 +2.8848e+00 +3.7150e+00 -3.0010e+00 -2.9742e+00 -4.8304e+00 -2.6130e+00 -3.3314e+00 +3.2757e+00 +4.5181e-01 +3.6970e-01 +3.9509e-01 +5.1617e+00 +2.2400e+00 -2.4149e+00
50631 +1.070603728e+00 +1.070603728e+00 +7.242060373e+01 +7.242060373e+01 +5.4910e+00 +2.3143e+00 +5.8453e+00 -4.5759e+00 -5.2029e+00 -4.7101e+00 +2.8839e+00 +3.7165e+00 -2.9878e+00 -2.9994e+00 -4.8171e+00 -2.6207e+00 -3.3428e+00 +3.2534e+00 +4.3417e-01 +3.8776e-01 +3.9570e-01 +5.1945e+00 +2.2500e+00 -2.4202e+00
50649 +1.020956227e+00 +1.020956227e+00 +7.237095623e+01 +7.237095623e+01 +5.4716e+00 +2.3222e+00 +5.8467e+00 -4.5674e+00 -5.2007e+00 -4.7089e+00 +2.8749e+00 +3.7222e+00 -2.9787e+00 -3.0023e+00 -4.8111e+00 -2.6153e+00 -3.3504e+00 +3.2614e+00 +4.3461e-01 +3.8019e-01 +4.0629e-01 +5.1901e+00 +2.2381e+00 -2.4058e+00
