% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
341 +2.822353273e+07 +2.822353273e+07 +2.822291162e+07 +2.822291162e+07 -2.4959e+00 +3.8336e+00 -1.0763e+00 -5.3182e+00 -3.4221e-01 -1.7652e+00 +6.9351e-01 -1.5342e-01 +1.8668e+00 +6.8314e-01 -7.7932e-01 +2.3699e+00 +2.5119e+00 -8.4884e-01 +3.0408e+00 -4.3825e+00 +7.2604e-01 +2.6801e+00 +2.3554e+00 -6.2877e-01
349 +2.796081316e+07 +2.796081316e+07 +2.796019205e+07 +2.796019205e+07 -3.3672e+00 +3.5269e+00 +1.0028e+00 -4.7311e+00 -5.6028e-01 -1.4249e+00 +9.2507e-01 +7.1680e-01 +2.8216e-01 +4.8532e-01 -8.4054e-01 +6.9970e-01 +3.2088e+00 -6.7388e-01 +3.0410e+00 -3.3384e+00 -4.3648e-01 +1.7792e+00 -1.7640e-01 -9.7068e-01
392 +2.415774346e+07 +2.415774346e+07 +2.415712235e+07 +2.415712235e+07 -8.2614e-01 +3.6881e+00 -8.5825e-02 -2.2972e+00 -9.1352e-01 -1.7952e+00 +1.8828e+00 +2.0928e+00 -1.8025e-01 -1.0572e+00 -2.8674e-01 +1.0876e+00 +2.7397e+00 +1.2537e+00 +6.6692e-01 -2.8805e+00 -3.0768e-01 +2.1756e+00 -5.6847e-01 -4.3889e-01
625 +2.045128667e+07 +2.045128667e+07 +2.045066556e+07 +2.045066556e+07 -6.7657e-01 +3.3604e+00 +1.8304e+00 -1.2778e+00 -7.9827e-01 -1.7359e+00 +2.7823e+00 +5.9095e-01 +1.2037e+00 +3.2538e-01 -1.2842e+00 +1.2797e+00 +2.7058e+00 +1.1196e+00 +2.4872e+00 -3.8198e+00 +1.3053e-02 +2.2950e+00 +2.3637e+00 +8.0027e-02
813 +1.928692192e+07 +1.928692192e+07 +1.928630081e+07 +1.928630081e+07 +1.2786e+00 +5.1216e+00 -5.0860e-01 -3.8025e+00 -1.5190e+00 -2.1607e+00 +2.4101e+00 -3.4436e-01 +1.3704e+00 +8.6231e-01 -7.3311e-01 +2.4278e+00 +3.9676e+00 -6.0544e-01 +2.9218e+00 -3.2336e+00 +3.8259e-01 +2.3849e+00 +1.6051e+00 +4.8274e-01
835 +1.802407087e+07 +1.802407087e+07 +1.802344976e+07 +1.802344976e+07 +1.1335e+00 +4.8776e+00 -9.7751e-01 -3.9363e+00 -7.3322e-01 -2.1710e+00 +2.2956e+00 +3.6267e-01 +1.3459e+00 -3.1367e-01 +4.8505e-01 +1.8225e+00 +5.0501e+00 +1.2557e+00 +1.8960e+00 -3.3936e+00 +2.3996e+00 +1.5866e+00 +2.6785e+00 +3.4854e-01
859 +1.666667733e+07 +1.666667733e+07 +1.666605622e+07 +1.666605622e+07 +1.0601e+00 +4.1856e+00 -1.0866e+00 -2.8501e+00 +1.4446e-01 -2.7560e-01 +1.5650e+00 +8.6169e-01 +1.6969e+00 +6.4174e-01 -3.0254e-01 +2.2477e+00 +3.4923e+00 +1.0145e+00 +1.6675e+00 -2.5733e+00 +1.1910e+00 +2.2967e+00 +1.9512e+00 +4.5328e-01
930 +1.655751292e+07 +1.655751292e+07 +1.655689181e+07 +1.655689181e+07 -2.1976e+00 +3.8068e+00 -1.5158e-01 -6.3131e+00 +1.7984e+00 -2.9341e+00 +1.3396e+00 +3.5751e-02 +8.0437e-01 +1.3596e-02 +6.5786e-01 +1.7052e+00 +3.5046e+00 +1.7296e+00 +4.3315e+00 -1.6493e+00 +1.0977e+00 +2.4577e+00 +1.1112e+00 -2.8295e-01
1060 +1.230457516e+07 +1.230457516e+07 +1.230395405e+07 +1.230395405e+07 -2.2559e-01 +3.8287e+00 -1.3463e-01 -3.9332e+00 -5.4935e-01 -2.6161e+00 +2.5835e+00 -2.6688e-01 +2.4912e+00 +1.4977e+00 +1.5633e-01 +2.6695e+00 +5.1339e+00 +2.2169e+00 +2.2032e+00 -1.9436e+00 +7.5754e-01 +2.8046e+00 -5.1384e-01 -2.3515e-03
1611 +1.113020675e+07 +1.113020675e+07 +1.112958564e+07 +1.112958564e+07 -3.6537e-01 +4.3673e+00 -3.0965e-01 -3.2534e+00 -8.0839e-01 +2.5162e-01 +9.9072e-01 -1.4687e+00 +1.2744e+00 +1.2950e-01 +1.7738e+00 +2.2622e+00 +2.9504e+00 +1.2593e+00 +3.0335e+00 -2.4034e+00 +6.7320e-01 +1.2878e+00 +9.4437e-01 -1.1414e+00
2466 +1.089483809e+07 +1.089483809e+07 +1.089421698e+07 +1.089421698e+07 -1.5406e+00 +4.6450e+00 +4.0527e-01 -2.9876e+00 -8.4671e-01 -2.2060e+00 +2.0592e+00 +5.4494e-01 +6.5897e-01 +5.9077e-01 +1.0002e+00 +1.8242e+00 +2.2672e+00 +5.9683e-01 +3.4526e+00 -3.1994e+00 +5.6142e-01 +2.6569e+00 +7.8593e-01 -2.4948e-01
2764 +8.059287388e+06 +8.059287388e+06 +8.058666278e+06 +8.058666278e+06 -3.7225e-03 +4.3560e+00 +6.7641e-01 -2.8094e+00 +1.0831e-01 -2.1204e+00 +2.0939e+00 -2.5467e-01 +8.8450e-01 +2.9027e-01 +1.4344e+00 +1.8186e+00 +4.6954e+00 +9.9911e-01 +2.2858e+00 -3.5750e+00 -1.4244e-01 +2.6868e+00 +1.4265e+00 +1.4144e-01
2894 +7.245653741e+06 +7.245653741e+06 +7.245032631e+06 +7.245032631e+06 -8.1494e-01 +3.4795e+00 +2.9765e-01 -2.2748e+00 -6.9304e-01 -2.0601e+00 +2.3387e+00 -1.6662e+00 +1.2022e+00 -1.4426e+00 +9.0062e-01 +2.2040e+00 +3.2080e+00 +2.4247e+00 +3.3901e+00 -1.9297e+00 -7.4380e-03 +2.7234e+00 +1.1950e+00 -1.2245e-01
2909 +6.080815566e+06 +6.080815566e+06 +6.080194456e+06 +6.080194456e+06 -8.0225e-01 +3.4390e+00 +3.0510e-01 -2.2997e+00 -2.2826e-01 -2.1516e+00 +2.1186e+00 -1.5135e+00 +1.5070e+00 -1.4106e+00 +1.0201e+00 +3.4574e+00 +3.4405e+00 +1.7011e+00 +3.3896e+00 -2.2100e+00 +4.6857e-01 +2.8513e+00 +1.5620e+00 -2.3330e-01
3583 +4.666742357e+06 +4.666742357e+06 +4.666121247e+06 +4.666121247e+06 -1.9101e+00 +3.7874e+00 -4.1647e-01 -3.8710e+00 -3.7623e-01 -2.1440e+00 +1.5400e+00 -3.1160e-01 +1.2770e+00 +8.0635e-01 +9.3239e-01 +2.4411e+00 +4.6602e+00 +5.3798e-01 +2.5365e+00 -2.0489e+00 +6.6719e-01 +2.1817e+00 +2.0834e-01 -8.1965e-01
3918 +4.170376269e+06 +4.170376269e+06 +4.169755159e+06 +4.169755159e+06 -8.4381e-01 +3.3344e+00 -2.2667e-01 -3.7155e+00 -7.1073e-01 -1.8613e+00 +9.3929e-01 -3.3485e-01 +2.1060e+00 +4.7136e-01 +4.3789e-01 +2.5364e+00 +3.7675e+00 +1.1594e+00 +3.1666e+00 -2.9503e+00 +1.5333e+00 +1.8688e+00 -2.9973e-01 +4.0709e-01
3942 +3.357490902e+06 +3.357490902e+06 +3.356869792e+06 +3.356869792e+06 -2.7200e-01 +3.6423e+00 -1.2737e-01 -4.3557e+00 -3.2107e-03 -1.8362e+00 +1.4547e+00 -9.0537e-01 +1.6426e+00 -4.6758e-01 +1.1331e+00 +2.7593e+00 +3.7024e+00 +1.9445e-01 +2.7038e+00 -2.1322e+00 +7.1187e-01 +2.2003e+00 -3.8821e-01 +2.1983e-01
4101 +3.118632600e+06 +3.118632600e+06 +3.118011490e+06 +3.118011490e+06 -3.8992e-01 +4.4451e+00 -1.4522e-01 -4.6624e+00 -8.9088e-02 -2.0900e+00 +7.7556e-01 -3.0104e-01 +1.0262e+00 +3.9620e-01 +1.1692e+00 +2.1745e+00 +3.3519e+00 +1.0187e+00 +2.3307e+00 -2.5677e+00 +1.2111e+00 +1.5270e+00 +8.7071e-02 -2.6956e-01
4124 +3.009697187e+06 +3.009697187e+06 +3.009076077e+06 +3.009076077e+06 -3.1099e-01 +3.7873e+00 -6.4582e-01 -4.0412e+00 -1.7182e-01 -1.3093e+00 +1.1101e+00 -7.5879e-01 +9.1735e-01 +3.1452e-01 +8.0189e-01 +2.7295e+00 +4.2050e+00 +1.0485e+00 +2.7214e+00 -1.3596e+00 +1.7093e+00 +1.9574e+00 +3.3416e-01 -4.8601e-01
4635 +2.913502372e+06 +2.913502372e+06 +2.912881262e+06 +2.912881262e+06 -5.0434e-01 +4.5834e+00 -3.0203e-01 -4.4095e+00 -2.6650e-01 -1.4954e+00 +1.4483e+00 -5.2682e-01 +1.2513e+00 -9.1128e-01 +8.0160e-01 +2.1906e+00 +3.7275e+00 +1.6068e+00 +2.7476e+00 -2.0265e+00 +1.2862e+00 +2.2424e+00 +1.1967e+00 -3.9695e-01
4647 +2.747635341e+06 +2.747635341e+06 +2.747014231e+06 +2.747014231e+06 -5.8199e-01 +5.0607e+00 -4.8604e-01 -3.9518e+00 -1.3499e-01 -1.7696e+00 +1.1780e+00 -4.3242e-01 +1.4508e+00 -4.9201e-01 +8.6580e-01 +2.3249e+00 +3.7991e+00 +1.2285e+00 +2.6893e+00 -2.0952e+00 +5.9761e-01 +2.2192e+00 +3.8381e-01 -4.5735e-01
4759 +2.528420471e+06 +2.528420471e+06 +2.527799361e+06 +2.527799361e+06 -6.6696e-01 +4.1834e+00 -2.6878e-01 -3.1783e+00 +5.1386e-02 -1.5369e+00 +8.3108e-01 -7.6984e-01 +7.9699e-01 +1.1058e-01 +7.0003e-01 +2.1288e+00 +3.9778e+00 +1.5090e+00 +2.5808e+00 -1.7762e+00 +1.2481e+00 +2.0751e+00 +4.5896e-01 -7.8764e-01
5305 +2.348798768e+06 +2.348798768e+06 +2.348177658e+06 +2.348177658e+06 -4.7123e-01 +3.7263e+00 +1.9814e-01 -2.4056e+00 -1.3356e+00 -1.8143e+00 +1.9278e+00 -6.3934e-01 +1.0608e+00 -4.9345e-01 +7.6844e-01 +3.5200e+00 +3.3349e+00 +1.2272e+00 +2.0927e+00 -2.6030e+00 +9.0609e-01 +1.8378e+00 +8.1912e-01 -2.2600e-01
5405 +2.279108460e+06 +2.279108460e+06 +2.278487350e+06 +2.278487350e+06 -5.1826e-01 +3.6273e+00 -1.0344e-01 -3.0714e+00 +1.7200e-01 -1.4572e+00 +1.4996e+00 -5.3533e-01 +9.0530e-01 -3.8090e-01 +1.0004e+00 +2.9350e+00 +3.7878e+00 +9.3377e-01 +2.4487e+00 -2.2402e+00 +9.8699e-01 +2.4433e+00 +5.2854e-01 +2.5483e-01
5434 +1.931436567e+06 +1.931436567e+06 +1.930815457e+06 +1.930815457e+06 -7.9932e-01 +3.4789e+00 +2.2190e-01 -3.9795e+00 -1.4093e-01 -2.0021e+00 +1.4454e+00 -3.3130e-01 +1.2717e+00 -5.2020e-01 +9.2138e-01 +2.9998e+00 +3.9886e+00 +8.7883e-01 +2.2340e+00 -2.5794e+00 +8.2662e-01 +1.7086e+00 +8.4364e-01 +2.9574e-01
6082 +1.723282057e+06 +1.723282057e+06 +1.722660947e+06 +1.722660947e+06 -5.7620e-01 +4.6391e+00 +3.7447e-01 -3.7378e+00 -9.0729e-01 -1.6473e+00 +1.8433e+00 -5.5444e-01 +8.5951e-01 -2.0042e-01 +5.0370e-01 +2.9886e+00 +3.7405e+00 +1.7947e+00 +2.6130e+00 -2.1047e+00 +2.0415e-01 +2.3903e+00 +1.0289e+00 +2.4988e-01
6395 +7.043206443e+05 +7.043206443e+05 +7.036995343e+05 +7.036995343e+05 -7.4629e-01 +3.7543e+00 +2.0258e-01 -3.3115e+00 -9.1689e-01 -1.8035e+00 +1.7001e+00 -1.0644e+00 +1.1826e+00 -3.4672e-01 +1.3386e+00 +2.7781e+00 +3.8892e+00 +1.5840e+00 +2.3129e+00 -1.8557e+00 +5.6901e-01 +2.3460e+00 +1.0912e+00 -2.0919e-01
8254 +5.925041006e+05 +5.925041006e+05 +5.918829906e+05 +5.918829906e+05 +2.0353e-01 +4.3286e+00 +9.2812e-01 -2.6784e+00 -1.5947e+00 -1.9521e+00 +2.5102e+00 -6.6943e-01 +6.8115e-01 -4.1703e-01 +9.4574e-01 +3.1845e+00 +3.6179e+00 +1.7384e+00 +1.7820e+00 -2.3427e+00 +6.0394e-01 +2.7401e+00 +1.9316e+00 -7.1774e-01
8426 +5.457147105e+05 +5.457147105e+05 +5.450936005e+05 +5.450936005e+05 +3.2880e-01 +3.9425e+00 +8.8354e-01 -2.4828e+00 -1.2351e+00 -2.1642e+00 +2.4051e+00 -6.6963e-01 +6.3622e-01 -4.0505e-01 +9.6208e-01 +2.8643e+00 +3.3505e+00 +1.7878e+00 +1.4880e+00 -2.4566e+00 +4.5326e-01 +2.8966e+00 +2.1109e+00 -3.4274e-01
9247 +5.284213568e+05 +5.284213568e+05 +5.278002468e+05 +5.278002468e+05 -5.5221e-01 +4.0868e+00 +6.2773e-01 -3.0634e+00 -1.0025e+00 -2.0688e+00 +1.7958e+00 -6.7836e-01 +1.1898e+00 -3.2598e-01 +1.0480e+00 +2.9533e+00 +3.9940e+00 +1.6101e+00 +1.9295e+00 -2.2911e+00 +5.4790e-01 +2.7633e+00 +1.4238e+00 -3.9419e-01
9255 +4.083769105e+05 +4.083769105e+05 +4.077558005e+05 +4.077558005e+05 -3.4512e-01 +4.1445e+00 +8.0722e-01 -2.9669e+00 -9.2166e-01 -2.0890e+00 +1.9215e+00 -6.5263e-01 +7.7440e-01 -3.7349e-01 +9.6516e-01 +2.8201e+00 +3.9300e+00 +1.5851e+00 +1.7559e+00 -2.1369e+00 +5.6312e-01 +2.8484e+00 +1.4705e+00 -4.0967e-01
9356 +4.020786446e+05 +4.020786446e+05 +4.014575346e+05 +4.014575346e+05 -3.1304e-01 +4.5190e+00 +4.6796e-01 -2.6853e+00 -1.0038e+00 -1.8384e+00 +2.0323e+00 -8.7510e-01 +9.3336e-01 -5.8092e-01 +7.8616e-01 +2.9985e+00 +3.6653e+00 +1.6806e+00 +1.7762e+00 -2.3342e+00 +6.9028e-01 +2.7623e+00 +1.5072e+00 -1.7690e-01
9909 +3.780096757e+05 +3.780096757e+05 +3.773885657e+05 +3.773885657e+05 -1.0713e-01 +4.0697e+00 +5.0809e-01 -2.9678e+00 -1.0270e+00 -2.0983e+00 +2.0915e+00 -5.6781e-01 +8.1486e-01 -3.6072e-01 +5.9155e-01 +2.8710e+00 +3.7395e+00 +1.5299e+00 +1.9788e+00 -2.1339e+00 +6.8829e-01 +2.6306e+00 +1.4644e+00 -6.0953e-01
9933 +3.512741409e+05 +3.512741409e+05 +3.506530309e+05 +3.506530309e+05 -4.4181e-01 +4.3215e+00 +5.4885e-01 -2.9804e+00 -1.1476e+00 -1.9537e+00 +2.0782e+00 -5.7219e-01 +8.2392e-01 -6.4103e-01 +9.1197e-01 +2.8694e+00 +3.4545e+00 +1.4931e+00 +1.8547e+00 -1.9849e+00 +5.7240e-01 +2.5425e+00 +1.2970e+00 -5.8236e-01
9935 +3.075404015e+05 +3.075404015e+05 +3.069192915e+05 +3.069192915e+05 -3.1290e-01 +4.0783e+00 +7.2083e-01 -2.7219e+00 -1.0999e+00 -1.9837e+00 +2.1155e+00 -5.1072e-01 +7.9849e-01 -5.1250e-01 +9.8286e-01 +3.0649e+00 +3.5840e+00 +1.6375e+00 +1.7500e+00 -1.7935e+00 +4.2229e-01 +2.6621e+00 +1.4656e+00 -4.0513e-01
10006 +2.965488308e+05 +2.965488308e+05 +2.959277208e+05 +2.959277208e+05 -6.4020e-02 +4.0700e+00 +5.7111e-01 -2.8733e+00 -8.8275e-01 -2.1150e+00 +2.1389e+00 -6.0796e-01 +9.1749e-01 -4.7652e-01 +9.0389e-01 +3.1399e+00 +3.5643e+00 +1.6237e+00 +2.1722e+00 -2.0424e+00 +5.9192e-01 +2.5322e+00 +1.0893e+00 -2.0566e-01
10984 +2.528173763e+05 +2.528173763e+05 +2.521962663e+05 +2.521962663e+05 -1.8626e-01 +4.2620e+00 +7.6330e-01 -2.9241e+00 -1.0581e+00 -1.8027e+00 +2.2029e+00 -4.5028e-01 +7.6671e-01 -4.3494e-01 +8.3008e-01 +3.0682e+00 +3.6916e+00 +1.8372e+00 +1.9539e+00 -2.2573e+00 +5.6437e-01 +2.8165e+00 +1.7289e+00 -3.3908e-01
10987 +2.318039876e+05 +2.318039876e+05 +2.311828776e+05 +2.311828776e+05 -3.2729e-01 +4.0850e+00 +7.8269e-01 -2.9387e+00 -8.9081e-01 -2.0005e+00 +1.9826e+00 -4.6900e-01 +9.0525e-01 -3.1396e-01 +9.2825e-01 +2.8712e+00 +3.6684e+00 +1.7730e+00 +1.8154e+00 -2.0929e+00 +6.0652e-01 +2.6565e+00 +1.6896e+00 -3.3255e-01
10996 +1.958454876e+05 +1.958454876e+05 +1.952243776e+05 +1.952243776e+05 -3.5291e-01 +4.1394e+00 +6.5281e-01 -3.0160e+00 -9.3795e-01 -2.0185e+00 +1.9555e+00 -6.6959e-01 +8.3218e-01 -3.4591e-01 +9.5833e-01 +2.8747e+00 +3.6522e+00 +1.8009e+00 +1.9703e+00 -2.1998e+00 +7.2057e-01 +2.6855e+00 +1.5976e+00 -1.4127e-01
11058 +1.770824602e+05 +1.770824602e+05 +1.764613502e+05 +1.764613502e+05 -3.3251e-01 +4.1728e+00 +5.1306e-01 -2.9301e+00 -9.5271e-01 -1.9918e+00 +2.1729e+00 -4.5466e-01 +8.5066e-01 -3.7089e-01 +1.0856e+00 +2.9658e+00 +3.6779e+00 +1.8538e+00 +1.9378e+00 -2.1485e+00 +5.6522e-01 +2.6398e+00 +1.4517e+00 -4.3765e-01
11457 +1.736517193e+05 +1.736517193e+05 +1.730306093e+05 +1.730306093e+05 -5.5992e-01 +4.0948e+00 +6.1142e-01 -3.2157e+00 -1.0435e+00 -1.9749e+00 +2.0612e+00 -6.2502e-01 +8.6347e-01 -3.2355e-01 +8.2656e-01 +2.8792e+00 +3.6953e+00 +1.5271e+00 +2.2372e+00 -2.1449e+00 +8.3373e-01 +2.5268e+00 +1.0925e+00 -1.7163e-01
11464 +1.094464636e+05 +1.094464636e+05 +1.088253536e+05 +1.088253536e+05 -5.2571e-01 +4.2198e+00 +3.6571e-01 -3.2868e+00 -8.8732e-01 -1.9577e+00 +2.0175e+00 -6.5991e-01 +8.5904e-01 -3.6447e-01 +9.3513e-01 +2.9098e+00 +3.7860e+00 +1.5690e+00 +2.0688e+00 -2.1137e+00 +7.4753e-01 +2.4610e+00 +1.1474e+00 -2.6691e-01
12309 +1.066229789e+05 +1.066229789e+05 +1.060018689e+05 +1.060018689e+05 -3.3638e-01 +3.9593e+00 +5.8115e-01 -3.1177e+00 -7.6112e-01 -1.8174e+00 +1.9795e+00 -8.2812e-01 +1.0876e+00 -4.4481e-01 +9.2343e-01 +3.0039e+00 +3.6454e+00 +1.6723e+00 +1.9900e+00 -2.0864e+00 +7.4387e-01 +2.3974e+00 +1.2801e+00 -3.7065e-01
12747 +9.516711427e+04 +9.516711427e+04 +9.454600427e+04 +9.454600427e+04 -3.8962e-01 +4.1047e+00 +4.0945e-01 -3.1324e+00 -7.7851e-01 -1.8852e+00 +2.0114e+00 -7.5754e-01 +8.9674e-01 -4.6018e-01 +8.1250e-01 +2.9899e+00 +3.6003e+00 +1.5543e+00 +2.1458e+00 -1.9507e+00 +8.0212e-01 +2.4637e+00 +1.1728e+00 -3.7462e-01
12802 +9.122921766e+04 +9.122921766e+04 +9.060810766e+04 +9.060810766e+04 -3.2840e-01 +4.1411e+00 +5.0747e-01 -3.1118e+00 -8.5771e-01 -1.9967e+00 +1.9810e+00 -7.7714e-01 +1.0012e+00 -4.6563e-01 +7.8152e-01 +2.9193e+00 +3.7686e+00 +1.6595e+00 +2.1056e+00 -1.9063e+00 +8.1333e-01 +2.3242e+00 +1.1078e+00 -2.7953e-01
12861 +7.991338889e+04 +7.991338889e+04 +7.929227889e+04 +7.929227889e+04 -2.1329e-01 +4.1320e+00 +6.0315e-01 -3.0544e+00 -8.3141e-01 -1.9342e+00 +1.9904e+00 -6.8940e-01 +1.0255e+00 -3.9741e-01 +8.8980e-01 +2.9451e+00 +3.6609e+00 +1.7215e+00 +2.0887e+00 -2.0930e+00 +8.2129e-01 +2.4123e+00 +1.1057e+00 -2.2239e-01
13338 +6.769839304e+04 +6.769839304e+04 +6.707728304e+04 +6.707728304e+04 -3.1439e-01 +4.1513e+00 +4.8584e-01 -3.0750e+00 -7.7060e-01 -1.9433e+00 +2.0365e+00 -7.4469e-01 +1.0184e+00 -3.3965e-01 +8.9929e-01 +2.8423e+00 +3.5393e+00 +1.6502e+00 +2.1021e+00 -2.1172e+00 +6.3690e-01 +2.4100e+00 +1.1539e+00 -2.1327e-01
13759 +6.113441539e+04 +6.113441539e+04 +6.051330539e+04 +6.051330539e+04 -4.3049e-01 +4.1385e+00 +5.6667e-01 -2.9947e+00 -9.4502e-01 -1.9860e+00 +2.0939e+00 -6.6036e-01 +1.0369e+00 -4.8312e-01 +9.3092e-01 +2.8333e+00 +3.6175e+00 +1.6341e+00 +2.0176e+00 -2.0867e+00 +8.3352e-01 +2.6028e+00 +1.2085e+00 -2.2346e-01
14163 +5.183149942e+04 +5.183149942e+04 +5.121038942e+04 +5.121038942e+04 -3.1801e-01 +4.1065e+00 +5.2214e-01 -3.0276e+00 -9.2899e-01 -2.0347e+00 +2.0502e+00 -6.9428e-01 +9.4809e-01 -4.0779e-01 +8.8884e-01 +2.9741e+00 +3.6386e+00 +1.5735e+00 +2.0411e+00 -2.2303e+00 +7.2961e-01 +2.4168e+00 +1.2945e+00 -2.8976e-01
