% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
508859 +1.430388781e+00 +1.430388781e+00 +8.300388781e+00 +8.300388781e+00 +5.5959e+00 +4.7179e+00 +4.1939e+00 +2.7212e+00 +4.7410e+00 -2.7262e+00 -5.2586e+00 -1.5081e+00 +3.8942e+00 -1.9618e+00 -2.4843e+00 +4.0655e+00 +9.3302e-01 +2.5631e-01 +1.4977e+00 +3.9482e+00 -4.2051e+00 +1.5392e+00 -5.2561e+00 +5.4054e-02
508951 +1.334361692e+00 +1.334361692e+00 +8.204361692e+00 +8.204361692e+00 +5.5881e+00 +4.7272e+00 +4.1913e+00 +2.7293e+00 +4.7458e+00 -2.7297e+00 -5.2573e+00 -1.5119e+00 +3.8962e+00 -1.9627e+00 -2.4900e+00 +4.0568e+00 +9.3195e-01 +2.4584e-01 +1.4889e+00 +3.9431e+00 -4.2046e+00 +1.5410e+00 -5.2553e+00 +5.2010e-02
508960 +1.195837962e+00 +1.195837962e+00 +8.065837962e+00 +8.065837962e+00 +5.5898e+00 +4.7293e+00 +4.1926e+00 +2.7310e+00 +4.7495e+00 -2.7295e+00 -5.2559e+00 -1.5102e+00 +3.8966e+00 -1.9652e+00 -2.4850e+00 +4.0556e+00 +9.3257e-01 +2.4256e-01 +1.4918e+00 +3.9399e+00 -4.2040e+00 +1.5374e+00 -5.2558e+00 +5.2932e-02
509090 +1.167345476e+00 +1.167345476e+00 +8.037345476e+00 +8.037345476e+00 +5.5885e+00 +4.7303e+00 +4.1905e+00 +2.7353e+00 +4.7483e+00 -2.7262e+00 -5.2528e+00 -1.5044e+00 +3.9026e+00 -1.9627e+00 -2.4805e+00 +4.0535e+00 +9.3413e-01 +2.4843e-01 +1.4950e+00 +3.9364e+00 -4.2071e+00 +1.5348e+00 -5.2602e+00 +5.0690e-02
509126 +1.139245933e+00 +1.139245933e+00 +8.009245933e+00 +8.009245933e+00 +5.5884e+00 +4.7284e+00 +4.1905e+00 +2.7335e+00 +4.7501e+00 -2.7254e+00 -5.2515e+00 -1.5035e+00 +3.9038e+00 -1.9666e+00 -2.4812e+00 +4.0557e+00 +9.3383e-01 +2.5180e-01 +1.4957e+00 +3.9381e+00 -4.2062e+00 +1.5374e+00 -5.2593e+00 +5.2107e-02
509134 +1.110030008e+00 +1.110030008e+00 +7.980030008e+00 +7.980030008e+00 +5.5867e+00 +4.7285e+00 +4.1912e+00 +2.7327e+00 +4.7496e+00 -2.7277e+00 -5.2527e+00 -1.5034e+00 +3.9026e+00 -1.9691e+00 -2.4783e+00 +4.0565e+00 +9.3481e-01 +2.4963e-01 +1.4920e+00 +3.9402e+00 -4.2048e+00 +1.5361e+00 -5.2588e+00 +5.1241e-02
509144 +1.057486843e+00 +1.057486843e+00 +7.927486843e+00 +7.927486843e+00 +5.5856e+00 +4.7288e+00 +4.1915e+00 +2.7322e+00 +4.7504e+00 -2.7283e+00 -5.2532e+00 -1.5033e+00 +3.9027e+00 -1.9691e+00 -2.4747e+00 +4.0545e+00 +9.3567e-01 +2.4983e-01 +1.4922e+00 +3.9402e+00 -4.2063e+00 +1.5359e+00 -5.2568e+00 +5.0901e-02
509338 +1.025587751e+00 +1.025587751e+00 +7.895587751e+00 +7.895587751e+00 +5.5833e+00 +4.7323e+00 +4.1879e+00 +2.7267e+00 +4.7524e+00 -2.7284e+00 -5.2531e+00 -1.5056e+00 +3.9039e+00 -1.9685e+00 -2.4714e+00 +4.0482e+00 +9.3145e-01 +2.5598e-01 +1.4923e+00 +3.9385e+00 -4.2032e+00 +1.5357e+00 -5.2550e+00 +5.3171e-02
509354 +9.324650260e-01 +9.324650260e-01 +7.802465026e+00 +7.802465026e+00 +5.5825e+00 +4.7324e+00 +4.1861e+00 +2.7260e+00 +4.7531e+00 -2.7287e+00 -5.2530e+00 -1.5067e+00 +3.9041e+00 -1.9699e+00 -2.4702e+00 +4.0470e+00 +9.3108e-01 +2.5684e-01 +1.4899e+00 +3.9379e+00 -4.2038e+00 +1.5361e+00 -5.2557e+00 +5.4606e-02
509377 +9.114867369e-01 +9.114867369e-01 +7.781486737e+00 +7.781486737e+00 +5.5827e+00 +4.7331e+00 +4.1851e+00 +2.7242e+00 +4.7524e+00 -2.7253e+00 -5.2537e+00 -1.5065e+00 +3.9073e+00 -1.9677e+00 -2.4705e+00 +4.0457e+00 +9.3046e-01 +2.5685e-01 +1.4919e+00 +3.9372e+00 -4.2036e+00 +1.5378e+00 -5.2554e+00 +5.4811e-02
509546 +8.448352661e-01 +8.448352661e-01 +7.714835266e+00 +7.714835266e+00 +5.5842e+00 +4.7336e+00 +4.1834e+00 +2.7179e+00 +4.7495e+00 -2.7284e+00 -5.2539e+00 -1.5081e+00 +3.9129e+00 -1.9728e+00 -2.4687e+00 +4.0506e+00 +9.3112e-01 +2.5920e-01 +1.4951e+00 +3.9350e+00 -4.2039e+00 +1.5389e+00 -5.2551e+00 +5.7700e-02
509670 +8.218065708e-01 +8.218065708e-01 +7.691806571e+00 +7.691806571e+00 +5.5827e+00 +4.7332e+00 +4.1823e+00 +2.7163e+00 +4.7489e+00 -2.7276e+00 -5.2532e+00 -1.5084e+00 +3.9136e+00 -1.9743e+00 -2.4652e+00 +4.0497e+00 +9.3239e-01 +2.5900e-01 +1.4953e+00 +3.9334e+00 -4.2027e+00 +1.5398e+00 -5.2545e+00 +5.9102e-02
509778 +7.888603160e-01 +7.888603160e-01 +7.658860316e+00 +7.658860316e+00 +5.5827e+00 +4.7343e+00 +4.1822e+00 +2.7168e+00 +4.7489e+00 -2.7283e+00 -5.2528e+00 -1.5083e+00 +3.9141e+00 -1.9735e+00 -2.4655e+00 +4.0500e+00 +9.3222e-01 +2.5755e-01 +1.4951e+00 +3.9325e+00 -4.2034e+00 +1.5407e+00 -5.2545e+00 +6.0341e-02
509819 +7.722554770e-01 +7.722554770e-01 +7.642255477e+00 +7.642255477e+00 +5.5826e+00 +4.7346e+00 +4.1825e+00 +2.7167e+00 +4.7486e+00 -2.7285e+00 -5.2527e+00 -1.5086e+00 +3.9137e+00 -1.9737e+00 -2.4655e+00 +4.0496e+00 +9.3158e-01 +2.5720e-01 +1.4952e+00 +3.9326e+00 -4.2035e+00 +1.5404e+00 -5.2542e+00 +6.0352e-02
509909 +7.580969755e-01 +7.580969755e-01 +7.628096975e+00 +7.628096975e+00 +5.5826e+00 +4.7351e+00 +4.1821e+00 +2.7171e+00 +4.7490e+00 -2.7289e+00 -5.2521e+00 -1.5088e+00 +3.9131e+00 -1.9736e+00 -2.4656e+00 +4.0496e+00 +9.3135e-01 +2.5700e-01 +1.4942e+00 +3.9334e+00 -4.2034e+00 +1.5406e+00 -5.2543e+00 +6.0121e-02
509992 +7.410391792e-01 +7.410391792e-01 +7.611039179e+00 +7.611039179e+00 +5.5823e+00 +4.7352e+00 +4.1820e+00 +2.7170e+00 +4.7486e+00 -2.7289e+00 -5.2519e+00 -1.5088e+00 +3.9128e+00 -1.9734e+00 -2.4662e+00 +4.0496e+00 +9.3135e-01 +2.5692e-01 +1.4936e+00 +3.9334e+00 -4.2034e+00 +1.5400e+00 -5.2542e+00 +6.0460e-02
510253 +7.226337369e-01 +7.226337369e-01 +7.592633737e+00 +7.592633737e+00 +5.5825e+00 +4.7355e+00 +4.1821e+00 +2.7173e+00 +4.7485e+00 -2.7293e+00 -5.2519e+00 -1.5090e+00 +3.9127e+00 -1.9734e+00 -2.4664e+00 +4.0498e+00 +9.3099e-01 +2.5680e-01 +1.4935e+00 +3.9337e+00 -4.2035e+00 +1.5401e+00 -5.2541e+00 +6.0107e-02
510811 +7.073309496e-01 +7.073309496e-01 +7.577330950e+00 +7.577330950e+00 +5.5827e+00 +4.7357e+00 +4.1823e+00 +2.7177e+00 +4.7487e+00 -2.7297e+00 -5.2512e+00 -1.5092e+00 +3.9126e+00 -1.9733e+00 -2.4669e+00 +4.0500e+00 +9.3100e-01 +2.5656e-01 +1.4931e+00 +3.9338e+00 -4.2033e+00 +1.5402e+00 -5.2541e+00 +6.0535e-02
655903 +6.894181771e-01 +6.894181771e-01 +7.559418177e+00 +7.559418177e+00 -4.1140e+00 -2.9526e-01 +5.4720e+00 -2.0627e+00 +5.1889e-01 -1.3073e+00 -4.7706e+00 -4.2029e+00 -8.8872e-01 -2.7110e+00 -3.7421e+00 -2.7157e+00 +3.5908e+00 -4.9415e+00 +3.2457e+00 -4.1820e+00 +8.0680e-01 +1.9334e+00 +4.0718e+00 +3.0414e+00
655905 +5.802750521e-01 +5.802750521e-01 +7.450275052e+00 +7.450275052e+00 -4.1135e+00 -2.9445e-01 +5.4733e+00 -2.0655e+00 +5.1744e-01 -1.3045e+00 -4.7693e+00 -4.2022e+00 -8.8920e-01 -2.7105e+00 -3.7409e+00 -2.7143e+00 +3.5877e+00 -4.9416e+00 +3.2460e+00 -4.1808e+00 +8.0902e-01 +1.9351e+00 +4.0712e+00 +3.0430e+00
655931 +5.707960761e-01 +5.707960761e-01 +7.440796076e+00 +7.440796076e+00 -4.1136e+00 -2.9553e-01 +5.4715e+00 -2.0655e+00 +5.1982e-01 -1.3038e+00 -4.7688e+00 -4.2028e+00 -8.8843e-01 -2.7092e+00 -3.7402e+00 -2.7116e+00 +3.5878e+00 -4.9422e+00 +3.2452e+00 -4.1789e+00 +8.0803e-01 +1.9355e+00 +4.0709e+00 +3.0417e+00
655957 +5.206213122e-01 +5.206213122e-01 +7.390621312e+00 +7.390621312e+00 -4.1147e+00 -2.9654e-01 +5.4714e+00 -2.0638e+00 +5.2140e-01 -1.3012e+00 -4.7690e+00 -4.2011e+00 -8.8953e-01 -2.7089e+00 -3.7378e+00 -2.7109e+00 +3.5876e+00 -4.9422e+00 +3.2451e+00 -4.1785e+00 +8.0702e-01 +1.9358e+00 +4.0690e+00 +3.0423e+00
655966 +4.901093949e-01 +4.901093949e-01 +7.360109395e+00 +7.360109395e+00 -4.1143e+00 -2.9689e-01 +5.4712e+00 -2.0639e+00 +5.2093e-01 -1.3024e+00 -4.7686e+00 -4.2015e+00 -8.8942e-01 -2.7095e+00 -3.7380e+00 -2.7102e+00 +3.5874e+00 -4.9423e+00 +3.2448e+00 -4.1783e+00 +8.0626e-01 +1.9334e+00 +4.0699e+00 +3.0431e+00
656059 +4.816220834e-01 +4.816220834e-01 +7.351622083e+00 +7.351622083e+00 -4.1142e+00 -2.9691e-01 +5.4709e+00 -2.0651e+00 +5.2153e-01 -1.3007e+00 -4.7689e+00 -4.2018e+00 -8.8936e-01 -2.7108e+00 -3.7385e+00 -2.7116e+00 +3.5893e+00 -4.9439e+00 +3.2458e+00 -4.1790e+00 +8.0502e-01 +1.9401e+00 +4.0717e+00 +3.0416e+00
656380 +4.758371747e-01 +4.758371747e-01 +7.345837175e+00 +7.345837175e+00 -4.1156e+00 -2.9768e-01 +5.4723e+00 -2.0641e+00 +5.2137e-01 -1.3027e+00 -4.7693e+00 -4.2029e+00 -8.8870e-01 -2.7101e+00 -3.7368e+00 -2.7117e+00 +3.5874e+00 -4.9430e+00 +3.2463e+00 -4.1782e+00 +8.0460e-01 +1.9388e+00 +4.0736e+00 +3.0402e+00
656387 +4.640434347e-01 +4.640434347e-01 +7.334043435e+00 +7.334043435e+00 -4.1153e+00 -2.9798e-01 +5.4721e+00 -2.0636e+00 +5.2187e-01 -1.3023e+00 -4.7693e+00 -4.2022e+00 -8.8840e-01 -2.7104e+00 -3.7361e+00 -2.7118e+00 +3.5875e+00 -4.9432e+00 +3.2462e+00 -4.1780e+00 +8.0469e-01 +1.9385e+00 +4.0740e+00 +3.0401e+00
656414 +4.523634732e-01 +4.523634732e-01 +7.322363473e+00 +7.322363473e+00 -4.1154e+00 -2.9737e-01 +5.4723e+00 -2.0637e+00 +5.2191e-01 -1.3027e+00 -4.7692e+00 -4.2023e+00 -8.8798e-01 -2.7107e+00 -3.7361e+00 -2.7119e+00 +3.5874e+00 -4.9437e+00 +3.2463e+00 -4.1777e+00 +8.0477e-01 +1.9373e+00 +4.0740e+00 +3.0397e+00
656434 +4.414641020e-01 +4.414641020e-01 +7.311464102e+00 +7.311464102e+00 -4.1155e+00 -2.9705e-01 +5.4723e+00 -2.0635e+00 +5.2217e-01 -1.3028e+00 -4.7692e+00 -4.2018e+00 -8.8809e-01 -2.7108e+00 -3.7359e+00 -2.7119e+00 +3.5880e+00 -4.9441e+00 +3.2462e+00 -4.1773e+00 +8.0453e-01 +1.9372e+00 +4.0740e+00 +3.0395e+00
656530 +4.276861990e-01 +4.276861990e-01 +7.297686199e+00 +7.297686199e+00 -4.1154e+00 -2.9786e-01 +5.4718e+00 -2.0639e+00 +5.2076e-01 -1.3009e+00 -4.7698e+00 -4.1992e+00 -8.8729e-01 -2.7113e+00 -3.7358e+00 -2.7106e+00 +3.5872e+00 -4.9448e+00 +3.2463e+00 -4.1765e+00 +8.0429e-01 +1.9370e+00 +4.0719e+00 +3.0401e+00
656576 +4.258429661e-01 +4.258429661e-01 +7.295842966e+00 +7.295842966e+00 -4.1147e+00 -2.9696e-01 +5.4717e+00 -2.0637e+00 +5.2075e-01 -1.3003e+00 -4.7694e+00 -4.1994e+00 -8.8724e-01 -2.7113e+00 -3.7355e+00 -2.7105e+00 +3.5875e+00 -4.9453e+00 +3.2467e+00 -4.1768e+00 +8.0422e-01 +1.9362e+00 +4.0716e+00 +3.0399e+00
656596 +4.163745396e-01 +4.163745396e-01 +7.286374540e+00 +7.286374540e+00 -4.1147e+00 -2.9645e-01 +5.4717e+00 -2.0637e+00 +5.2133e-01 -1.3006e+00 -4.7692e+00 -4.1992e+00 -8.8706e-01 -2.7111e+00 -3.7351e+00 -2.7100e+00 +3.5879e+00 -4.9448e+00 +3.2470e+00 -4.1773e+00 +8.0420e-01 +1.9363e+00 +4.0715e+00 +3.0401e+00
656759 +4.030707516e-01 +4.030707516e-01 +7.273070752e+00 +7.273070752e+00 -4.1149e+00 -2.9796e-01 +5.4713e+00 -2.0636e+00 +5.2106e-01 -1.3021e+00 -4.7693e+00 -4.1998e+00 -8.8740e-01 -2.7114e+00 -3.7358e+00 -2.7107e+00 +3.5873e+00 -4.9450e+00 +3.2472e+00 -4.1772e+00 +8.0381e-01 +1.9355e+00 +4.0716e+00 +3.0401e+00
656890 +3.953932866e-01 +3.953932866e-01 +7.265393287e+00 +7.265393287e+00 -4.1147e+00 -2.9801e-01 +5.4717e+00 -2.0632e+00 +5.2138e-01 -1.3027e+00 -4.7695e+00 -4.2003e+00 -8.8785e-01 -2.7114e+00 -3.7365e+00 -2.7105e+00 +3.5872e+00 -4.9449e+00 +3.2469e+00 -4.1767e+00 +8.0413e-01 +1.9352e+00 +4.0726e+00 +3.0390e+00
656988 +3.853001705e-01 +3.853001705e-01 +7.255300171e+00 +7.255300171e+00 -4.1147e+00 -2.9808e-01 +5.4716e+00 -2.0631e+00 +5.2108e-01 -1.3023e+00 -4.7692e+00 -4.1993e+00 -8.8762e-01 -2.7113e+00 -3.7365e+00 -2.7100e+00 +3.5875e+00 -4.9449e+00 +3.2470e+00 -4.1764e+00 +8.0412e-01 +1.9350e+00 +4.0723e+00 +3.0391e+00
657293 +3.759266065e-01 +3.759266065e-01 +7.245926606e+00 +7.245926606e+00 -4.1146e+00 -2.9798e-01 +5.4714e+00 -2.0633e+00 +5.2061e-01 -1.3015e+00 -4.7693e+00 -4.1996e+00 -8.8780e-01 -2.7110e+00 -3.7360e+00 -2.7105e+00 +3.5874e+00 -4.9450e+00 +3.2467e+00 -4.1760e+00 +8.0420e-01 +1.9360e+00 +4.0728e+00 +3.0389e+00
657510 +3.710798333e-01 +3.710798333e-01 +7.241079833e+00 +7.241079833e+00 -4.1146e+00 -2.9799e-01 +5.4715e+00 -2.0634e+00 +5.2046e-01 -1.3012e+00 -4.7693e+00 -4.1996e+00 -8.8802e-01 -2.7110e+00 -3.7360e+00 -2.7102e+00 +3.5875e+00 -4.9454e+00 +3.2468e+00 -4.1760e+00 +8.0414e-01 +1.9362e+00 +4.0725e+00 +3.0391e+00
658007 +3.619149116e-01 +3.619149116e-01 +7.231914912e+00 +7.231914912e+00 -4.1148e+00 -2.9804e-01 +5.4717e+00 -2.0634e+00 +5.2083e-01 -1.3009e+00 -4.7692e+00 -4.1994e+00 -8.8833e-01 -2.7113e+00 -3.7360e+00 -2.7100e+00 +3.5878e+00 -4.9460e+00 +3.2466e+00 -4.1758e+00 +8.0423e-01 +1.9370e+00 +4.0726e+00 +3.0394e+00
658726 +3.548026195e-01 +3.548026195e-01 +7.224802619e+00 +7.224802619e+00 -4.1148e+00 -2.9799e-01 +5.4718e+00 -2.0635e+00 +5.2070e-01 -1.3007e+00 -4.7691e+00 -4.1993e+00 -8.8832e-01 -2.7114e+00 -3.7358e+00 -2.7100e+00 +3.5877e+00 -4.9460e+00 +3.2467e+00 -4.1757e+00 +8.0422e-01 +1.9371e+00 +4.0726e+00 +3.0393e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.774411099e+00 +9.774411099e+00 +9.784411099e+00 +9.784411099e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +7.392959204e+00 +7.392959204e+00 +7.402959204e+00 +7.402959204e+00 +6.9177e-01 -5.9811e-01 +5.5186e-01 +8.4225e-02 -2.8578e-01 -2.3036e+00 -1.7772e+00 -2.8402e+00 +4.4674e-01 -1.1620e+00 -1.4680e+00 -2.7636e-01 +1.6647e+00 -1.0957e+00 +1.3064e-01 +9.0621e-01 -9.9566e-01 +8.4313e-01 -2.1836e+00 -3.4437e-01
4 +6.557625316e+00 +6.557625316e+00 +6.567625316e+00 +6.567625316e+00 +3.8918e-01 +7.0667e-01 -1.6736e-01 -2.7972e+00 -1.8381e+00 +1.4848e+00 -3.7020e+00 +6.2052e-01 +2.0464e+00 -1.1331e+00 +4.4736e+00 -2.3136e+00 -8.0433e-02 +1.0764e+00 +1.5478e-01 +2.6915e+00 +1.4402e+00 -3.1252e+00 +2.6771e+00 +3.7424e+00
