% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
467 +6.198049487e+00 +6.198049487e+00 +4.697804949e+01 +4.697804949e+01 +1.0905e+00 -1.8945e+00 -2.0102e+00 -1.4202e+00 -3.9133e+00 -3.7436e-01 -4.8123e+00 -3.4138e+00 -1.0578e+00 -4.8612e+00 +3.7795e+00 -1.4720e+00 -1.7691e+00 -1.2135e+00 -1.5929e+00 -4.7239e+00 +9.8528e-02 -1.5201e+00 +3.9764e-01 -2.2126e+00
508 +5.264483913e+00 +5.264483913e+00 +4.604448391e+01 +4.604448391e+01 +1.2652e+00 -1.8185e+00 -1.9834e+00 -1.1012e+00 -3.7487e+00 -6.4346e-01 -4.0206e+00 -3.2508e+00 -1.0533e+00 -4.0623e+00 +3.7180e+00 -1.4238e+00 -1.4856e+00 -1.2665e+00 -1.1255e+00 -4.4477e+00 -7.4983e-02 -1.1788e+00 -5.7270e-02 -2.5390e+00
514 +5.212208739e+00 +5.212208739e+00 +4.599220874e+01 +4.599220874e+01 +1.2516e+00 -2.1338e+00 -2.0532e+00 -1.3913e+00 -3.7865e+00 -8.7126e-01 -4.2027e+00 -3.2760e+00 -1.1168e+00 -4.0093e+00 +3.5198e+00 -1.1946e+00 -1.4759e+00 -1.3011e+00 -1.5423e+00 -4.4352e+00 -7.6536e-02 -1.1999e+00 +1.0774e-01 -2.8356e+00
523 +5.105837157e+00 +5.105837157e+00 +4.588583716e+01 +4.588583716e+01 +1.1913e+00 -2.2909e+00 -2.0592e+00 -1.2128e+00 -3.8061e+00 -9.7022e-01 -4.2227e+00 -3.3086e+00 -9.8289e-01 -3.9259e+00 +3.3500e+00 -1.3086e+00 -1.5113e+00 -1.1695e+00 -1.5576e+00 -4.4265e+00 +1.5245e-01 -1.3593e+00 +2.5853e-01 -2.8130e+00
536 +4.919060301e+00 +4.919060301e+00 +4.569906030e+01 +4.569906030e+01 +1.2186e+00 -2.2210e+00 -1.9612e+00 -1.1879e+00 -3.6784e+00 -8.3790e-01 -4.3579e+00 -3.2050e+00 -7.1125e-01 -3.9670e+00 +3.7151e+00 -1.2788e+00 -1.5357e+00 -1.1054e+00 -1.6879e+00 -4.3711e+00 +3.5506e-03 -1.3669e+00 +1.5412e-01 -2.8147e+00
538 +4.540726031e+00 +4.540726031e+00 +4.532072603e+01 +4.532072603e+01 +1.3219e+00 -2.3858e+00 -1.9203e+00 -1.0833e+00 -3.9245e+00 -7.9888e-01 -4.4073e+00 -3.0965e+00 -9.5427e-01 -3.9841e+00 +3.4900e+00 -1.4413e+00 -1.5526e+00 -1.1696e+00 -1.3887e+00 -4.2173e+00 +1.8288e-01 -1.0227e+00 +2.5984e-01 -2.8583e+00
549 +4.338875332e+00 +4.338875332e+00 +4.511887533e+01 +4.511887533e+01 +1.1858e+00 -2.4564e+00 -1.8308e+00 -1.2473e+00 -4.0767e+00 -7.2526e-01 -4.4315e+00 -2.9228e+00 -1.0582e+00 -4.1064e+00 +3.5070e+00 -1.5295e+00 -1.7161e+00 -1.0762e+00 -1.4966e+00 -4.0871e+00 +2.5759e-01 -9.4425e-01 +1.7311e-01 -2.7629e+00
562 +4.196023185e+00 +4.196023185e+00 +4.497602318e+01 +4.497602318e+01 +1.1665e+00 -2.3668e+00 -2.1673e+00 -1.2891e+00 -4.2186e+00 -8.1174e-01 -4.3384e+00 -3.0962e+00 -1.0180e+00 -4.2292e+00 +3.7263e+00 -1.2028e+00 -1.7537e+00 -1.0870e+00 -1.2573e+00 -3.9940e+00 +4.6003e-01 -9.4640e-01 +3.9057e-01 -2.6488e+00
580 +4.087719947e+00 +4.087719947e+00 +4.486771995e+01 +4.486771995e+01 +1.1456e+00 -2.4854e+00 -2.2130e+00 -1.3009e+00 -4.0785e+00 -6.3744e-01 -4.2879e+00 -2.9330e+00 -9.1614e-01 -4.3598e+00 +4.1361e+00 -1.1721e+00 -1.8255e+00 -1.0676e+00 -1.3788e+00 -3.8358e+00 +5.6540e-01 -1.1667e+00 +5.0059e-01 -2.6045e+00
585 +3.848117348e+00 +3.848117348e+00 +4.462811735e+01 +4.462811735e+01 +1.3949e+00 -2.5105e+00 -2.2735e+00 -1.4862e+00 -4.0637e+00 -6.6410e-01 -4.4316e+00 -2.8955e+00 -7.9566e-01 -4.3908e+00 +4.0221e+00 -1.4155e+00 -1.9836e+00 -1.1802e+00 -1.5740e+00 -3.9647e+00 +7.5506e-01 -1.1696e+00 +3.7507e-01 -2.8734e+00
592 +3.442525697e+00 +3.442525697e+00 +4.422252570e+01 +4.422252570e+01 +1.4442e+00 -2.4313e+00 -2.2169e+00 -1.5045e+00 -4.2015e+00 -7.0142e-01 -4.2613e+00 -2.9453e+00 -6.7054e-01 -4.1163e+00 +3.8198e+00 -1.3829e+00 -2.0252e+00 -1.1419e+00 -1.5193e+00 -3.9957e+00 +6.3004e-01 -1.2248e+00 +1.7415e-01 -2.8164e+00
638 +3.191361926e+00 +3.191361926e+00 +4.397136193e+01 +4.397136193e+01 +1.3593e+00 -2.4571e+00 -2.4911e+00 -1.5894e+00 -3.9505e+00 -4.9896e-01 -4.1731e+00 -3.1692e+00 -5.9037e-01 -4.0204e+00 +4.0614e+00 -1.2705e+00 -1.8236e+00 -1.2034e+00 -1.5547e+00 -3.7813e+00 +3.7775e-01 -1.2428e+00 -2.6417e-01 -2.5413e+00
675 +3.089156538e+00 +3.089156538e+00 +4.386915654e+01 +4.386915654e+01 +1.1988e+00 -2.2819e+00 -2.1689e+00 -1.4607e+00 -4.0091e+00 -2.2806e-01 -4.3570e+00 -3.2958e+00 -5.2244e-01 -4.0185e+00 +4.1393e+00 -1.4202e+00 -1.9020e+00 -1.2380e+00 -1.4211e+00 -3.7948e+00 +3.0937e-01 -1.1899e+00 -2.8799e-01 -2.5342e+00
711 +3.009229216e+00 +3.009229216e+00 +4.378922922e+01 +4.378922922e+01 +1.5810e+00 -2.4249e+00 -2.1986e+00 -1.3678e+00 -3.9232e+00 -2.4674e-01 -4.2439e+00 -3.5554e+00 -5.8993e-01 -4.1631e+00 +4.0485e+00 -1.2901e+00 -1.7063e+00 -1.3013e+00 -1.3075e+00 -3.8140e+00 +3.3984e-01 -1.1907e+00 -3.7655e-01 -2.2083e+00
813 +2.885931913e+00 +2.885931913e+00 +4.366593191e+01 +4.366593191e+01 +1.5898e+00 -2.7805e+00 -2.0089e+00 -1.5568e+00 -4.1383e+00 -3.1512e-01 -4.4198e+00 -3.4924e+00 -9.6038e-01 -3.9275e+00 +4.2037e+00 -1.2867e+00 -1.4489e+00 -1.2588e+00 -1.3825e+00 -3.8519e+00 +2.9189e-01 -1.0905e+00 -7.2452e-01 -2.5970e+00
823 +2.883711336e+00 +2.883711336e+00 +4.366371134e+01 +4.366371134e+01 +1.5470e+00 -2.8351e+00 -1.9711e+00 -1.5651e+00 -4.0316e+00 -3.2104e-01 -4.3867e+00 -3.4588e+00 -8.3150e-01 -3.9819e+00 +4.1202e+00 -1.3800e+00 -1.6117e+00 -1.3631e+00 -1.4106e+00 -3.8870e+00 +1.9912e-01 -1.0987e+00 -6.9965e-01 -2.5432e+00
826 +2.757186741e+00 +2.757186741e+00 +4.353718674e+01 +4.353718674e+01 +1.6174e+00 -2.7992e+00 -1.9679e+00 -1.4769e+00 -4.1489e+00 -2.4424e-01 -4.3711e+00 -3.4189e+00 -9.2104e-01 -3.8626e+00 +4.1888e+00 -1.4925e+00 -1.4952e+00 -1.2491e+00 -1.3818e+00 -3.9410e+00 +3.8933e-01 -1.1145e+00 -7.5065e-01 -2.5728e+00
842 +2.681008390e+00 +2.681008390e+00 +4.346100839e+01 +4.346100839e+01 +1.6882e+00 -2.7481e+00 -2.1182e+00 -1.5183e+00 -4.0895e+00 -2.4050e-01 -4.3186e+00 -3.4362e+00 -7.8731e-01 -3.9993e+00 +4.2766e+00 -1.4436e+00 -1.5186e+00 -1.3533e+00 -1.3615e+00 -3.7599e+00 +5.0879e-01 -1.1441e+00 -5.1110e-01 -2.3903e+00
973 +2.613359274e+00 +2.613359274e+00 +4.339335927e+01 +4.339335927e+01 +1.7366e+00 -2.6349e+00 -1.9950e+00 -1.5129e+00 -4.1695e+00 -2.3870e-01 -4.2132e+00 -3.3646e+00 -6.4822e-01 -4.0530e+00 +4.4461e+00 -1.5633e+00 -1.7226e+00 -1.3718e+00 -1.3633e+00 -3.9813e+00 +7.9545e-01 -1.3049e+00 -6.4059e-01 -2.4870e+00
1022 +2.568113251e+00 +2.568113251e+00 +4.334811325e+01 +4.334811325e+01 +1.5242e+00 -2.8435e+00 -2.0813e+00 -1.5280e+00 -4.2710e+00 -1.6700e-01 -4.1553e+00 -3.4264e+00 -7.2836e-01 -3.9803e+00 +4.3562e+00 -1.4333e+00 -1.6591e+00 -1.4486e+00 -1.3764e+00 -3.9685e+00 +7.4773e-01 -1.3442e+00 -5.8469e-01 -2.4539e+00
1130 +2.510025960e+00 +2.510025960e+00 +4.329002596e+01 +4.329002596e+01 +1.5838e+00 -2.8190e+00 -2.0451e+00 -1.5187e+00 -4.2123e+00 -2.7027e-01 -4.3818e+00 -3.3050e+00 -8.0320e-01 -3.9505e+00 +4.3174e+00 -1.5821e+00 -1.7324e+00 -1.4129e+00 -1.4044e+00 -4.0964e+00 +7.5331e-01 -1.3650e+00 -5.8267e-01 -2.5441e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.948683589e+01 +7.948683589e+01 +7.788683589e+01 +7.788683589e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
18 +7.869720168e+01 +7.869720168e+01 +7.709720168e+01 +7.709720168e+01 -1.4446e+00 -1.3668e-01 -4.7923e-01 +1.6713e+00 +1.8520e+00 +1.0903e+00 -7.2909e-01 +1.3201e+00 -3.2183e+00 +3.2271e-01 +8.7173e-01 +2.0499e-01 -3.7666e-01 -7.4133e-01 +1.0810e+00 -1.3010e+00 +1.7264e+00 -1.5185e+00 -1.6041e+00 +9.5169e-01
22 +7.497049782e+01 +7.497049782e+01 +7.337049782e+01 +7.337049782e+01 -2.3440e+00 -8.0807e-01 -2.0866e+00 +2.3820e+00 +3.8233e-01 +8.5465e-01 -9.9287e-01 +1.2776e+00 -2.6157e+00 +4.6687e-01 -3.7169e-01 +4.8578e-01 +9.2559e-02 -1.2989e+00 +4.6831e-01 -1.3379e+00 +5.9954e-01 -3.4082e-01 -1.8940e+00 +1.8165e+00
40 +7.396771196e+01 +7.396771196e+01 +7.236771196e+01 +7.236771196e+01 -3.7248e+00 -1.5055e+00 -2.3903e+00 +3.5963e+00 +1.5313e+00 +9.6367e-01 -2.0290e+00 +1.3632e+00 -3.8518e+00 +1.0361e+00 +6.0887e-02 +1.8731e+00 +6.1390e-01 -3.5226e-01 -8.6781e-01 -1.3767e+00 +8.7626e-01 +2.0489e-01 -1.8763e+00 +1.1550e+00
49 +7.212780659e+01 +7.212780659e+01 +7.052780659e+01 +7.052780659e+01 -5.4257e+00 -6.8420e-01 -2.0753e+00 +1.9033e+00 +2.0853e+00 +7.1965e-01 -2.1637e+00 -7.2984e-01 -5.1091e+00 +1.9741e+00 +1.2621e+00 +1.9835e+00 +5.0160e-01 +7.3272e-02 +6.2502e-01 -2.3171e-01 +6.0588e-01 -3.1337e-01 -2.2787e+00 +4.6086e+00
82 +7.050138682e+01 +7.050138682e+01 +6.890138682e+01 +6.890138682e+01 -4.5189e+00 -2.4636e+00 -3.4143e+00 +2.1491e+00 +1.3799e+00 +2.6135e+00 -3.9310e+00 -7.9089e-01 -1.6067e+00 +4.3584e-01 +1.0868e+00 +2.4908e+00 +3.3418e+00 -1.4768e+00 +4.5969e-01 -1.5461e+00 +2.1427e-01 +2.0536e-01 +1.2157e+00 +3.9639e+00
84 +6.910043550e+01 +6.910043550e+01 +6.750043550e+01 +6.750043550e+01 -4.5104e+00 -5.1868e-01 -2.3762e+00 +2.5364e+00 +1.5219e+00 +1.6335e+00 -4.4861e+00 -1.4820e+00 -4.1217e-01 +2.9390e+00 +1.7120e+00 +3.0316e+00 +2.8530e+00 -2.4183e+00 +1.6852e+00 -2.8212e+00 +6.6993e-01 -1.5931e-01 +1.2427e+00 +2.9764e+00
139 +6.466553345e+01 +6.466553345e+01 +6.306553345e+01 +6.306553345e+01 -3.5611e+00 -3.9880e+00 -2.4382e+00 +2.4417e+00 +4.6487e-01 +1.1261e+00 -5.1941e+00 -4.7990e-01 -1.2632e+00 +1.0248e+00 +6.9694e-01 +1.8430e+00 +1.0475e+00 -3.9725e-01 -2.7370e+00 -2.5098e+00 -1.0628e+00 +3.8482e-02 -7.4758e-01 +4.5598e+00
148 +6.380059808e+01 +6.380059808e+01 +6.220059808e+01 +6.220059808e+01 -2.8412e+00 -2.9204e+00 -1.5028e+00 +1.2833e+00 -2.4347e-01 +2.2945e+00 -4.5230e+00 -8.6292e-02 -8.9558e-01 +1.1199e+00 +1.1622e+00 +2.4047e+00 +1.8692e+00 -6.3017e-01 -2.2080e+00 -2.3891e+00 +7.3916e-01 +3.8648e-01 -6.9461e-01 +3.6789e+00
153 +6.091159830e+01 +6.091159830e+01 +5.931159830e+01 +5.931159830e+01 -2.2869e+00 -3.6140e+00 -1.2641e+00 +1.7014e+00 +1.7978e-01 +1.4774e+00 -4.0818e+00 -5.5578e-01 -6.2083e-01 +6.7859e-01 +1.4543e+00 +1.1742e+00 +1.3519e+00 -1.0706e+00 -1.1690e+00 -2.2533e+00 +2.3613e-01 -1.0523e+00 -1.2922e+00 +2.6479e+00
170 +5.548604376e+01 +5.548604376e+01 +5.388604376e+01 +5.388604376e+01 -2.4051e+00 -3.3009e+00 -1.4810e+00 +2.2777e+00 +2.4728e-02 +1.2625e+00 -3.9906e+00 -4.3670e-01 -2.5950e-01 +7.0216e-01 +2.2633e+00 +1.4314e+00 +1.3874e+00 +1.0961e-03 -1.1816e-02 -2.5134e+00 -8.1000e-01 -5.6419e-01 -1.0433e+00 +2.7967e+00
