% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2694 +7.307338220e+00 +7.307338220e+00 +4.808733822e+01 +4.808733822e+01 -1.5718e+00 -3.1217e+00 +3.0442e+00 -1.2382e+00 -3.1249e+00 +2.6897e+00 -1.6459e+00 -2.7803e+00 +4.3189e-01 -4.8775e+00 +2.3413e+00 -1.8386e+00 -8.7114e-01 +2.4105e+00 -1.7085e+00 -3.0966e-01 +2.0244e+00 +2.3317e-01 +8.8112e-01 +1.9575e+00
2735 +5.599070461e+00 +5.599070461e+00 +4.637907046e+01 +4.637907046e+01 -1.1205e+00 -2.8974e+00 +2.6541e+00 -9.5202e-01 -3.7538e+00 +1.4835e+00 -2.6198e+00 -2.4953e+00 +6.2642e-01 -4.4533e+00 +1.3102e+00 -2.0172e+00 -1.3340e-01 +2.5123e+00 -5.1570e-01 -6.7778e-01 +2.8237e+00 +3.2405e-01 +2.0620e+00 +1.5946e+00
3336 +5.279828126e+00 +5.279828126e+00 +4.605982813e+01 +4.605982813e+01 -1.6820e+00 -1.7271e+00 +5.0416e+00 -4.7502e-01 -3.0923e+00 +2.9937e+00 -1.7378e+00 -2.2276e+00 +1.8281e+00 -4.9197e+00 +2.8369e+00 -1.9508e+00 -5.0297e-01 +2.6692e+00 -1.1661e+00 +2.1332e-01 +1.6526e+00 +4.6317e-01 -5.9050e-01 +1.0227e+00
3520 +3.614300032e+00 +3.614300032e+00 +4.439430003e+01 +4.439430003e+01 -1.6121e+00 -2.2855e+00 +4.9642e+00 -1.8588e+00 -3.4558e+00 +1.5054e+00 -1.2378e+00 -3.1975e+00 +2.7587e+00 -4.0168e+00 +2.5990e+00 -1.8445e+00 +4.3892e-02 +3.2848e+00 -7.8277e-01 -7.9057e-01 +1.6623e+00 -1.8803e-01 -6.0053e-01 +3.2785e-02
3528 +2.811589117e+00 +2.811589117e+00 +4.359158912e+01 +4.359158912e+01 -1.8434e+00 -2.1548e+00 +4.4114e+00 -1.9364e+00 -3.2779e+00 +1.3058e+00 -1.3037e+00 -2.8479e+00 +3.0588e+00 -3.8958e+00 +2.0838e+00 -1.7790e+00 +2.0556e-01 +2.3967e+00 -9.6392e-01 -2.2374e-01 +1.3362e+00 +7.5637e-02 +5.7871e-01 -8.8455e-01
3536 +2.203262418e+00 +2.203262418e+00 +4.298326242e+01 +4.298326242e+01 -1.5432e+00 -2.4063e+00 +4.4680e+00 -1.5827e+00 -3.0606e+00 +1.9037e+00 -1.1901e+00 -3.0378e+00 +2.4997e+00 -4.3789e+00 +1.4301e+00 -1.4811e+00 -5.9619e-03 +2.7068e+00 -6.0472e-01 -8.8426e-01 +1.4742e+00 -3.8716e-01 +1.0730e+00 -4.7649e-01
3545 +2.000036149e+00 +2.000036149e+00 +4.278003615e+01 +4.278003615e+01 -1.6804e+00 -2.4750e+00 +4.8887e+00 -1.9723e+00 -3.2725e+00 +1.7585e+00 -1.4071e+00 -3.0106e+00 +2.5495e+00 -4.4461e+00 +1.1026e+00 -1.3779e+00 +2.4498e-01 +2.4317e+00 -1.2542e+00 -8.1691e-01 +1.3953e+00 -4.8183e-01 +1.1472e+00 -1.7258e-01
3576 +1.837942239e+00 +1.837942239e+00 +4.261794224e+01 +4.261794224e+01 -2.6264e+00 -1.9084e+00 +4.1347e+00 -1.9554e+00 -3.8324e+00 +1.0255e+00 -1.6909e+00 -2.5154e+00 +2.7900e+00 -3.8574e+00 +1.9025e+00 -2.6251e+00 -2.3248e-01 +2.2846e+00 -4.3122e-02 -6.8394e-01 +1.9637e+00 -2.4203e-01 -1.4338e-01 +1.0278e+00
4735 +1.775644026e+00 +1.775644026e+00 +4.255564403e+01 +4.255564403e+01 -3.0527e+00 -1.1300e+00 +3.9719e+00 -2.4959e+00 -3.2762e+00 +4.0431e-01 -2.3554e+00 -1.6187e+00 +3.2275e+00 -3.9141e+00 +3.1677e+00 -2.0057e+00 +1.3550e+00 +3.3773e+00 -8.9390e-01 -9.9701e-01 +1.5248e+00 +2.0593e+00 +2.2188e-01 +1.1426e+00
4743 +1.580537972e+00 +1.580537972e+00 +4.236053797e+01 +4.236053797e+01 -3.1089e+00 -1.0240e+00 +3.7021e+00 -2.2535e+00 -3.5824e+00 +2.6279e-01 -2.4859e+00 -1.4305e+00 +3.0816e+00 -4.0369e+00 +2.9017e+00 -1.7094e+00 +1.1495e+00 +3.4968e+00 -8.8477e-01 -1.2345e+00 +1.3762e+00 +1.9248e+00 +3.1277e-01 +1.4251e+00
5117 +7.192750783e-01 +7.192750783e-01 +4.149927508e+01 +4.149927508e+01 -1.9235e+00 -1.8354e+00 +4.6732e+00 -2.1226e+00 -3.4419e+00 +3.5730e-01 -1.6387e+00 -1.4765e+00 +2.2659e+00 -3.8836e+00 +2.2365e+00 -1.9241e+00 +5.1263e-01 +2.5058e+00 -8.8161e-01 -1.6670e+00 +1.9610e+00 +1.2917e-01 +1.2263e+00 +1.3569e+00
5378 +5.418644241e-01 +5.418644241e-01 +4.132186442e+01 +4.132186442e+01 -2.1369e+00 -1.5496e+00 +4.4565e+00 -2.0849e+00 -3.5607e+00 +1.7523e+00 -2.6322e+00 -1.9136e+00 +3.3656e+00 -3.8511e+00 +1.7530e+00 -2.1656e+00 +1.0006e+00 +3.4212e+00 -1.3468e+00 -9.5214e-01 +1.3853e+00 +5.7942e-01 +3.4226e-01 +1.1820e+00
5495 +4.798469039e-01 +4.798469039e-01 +4.125984690e+01 +4.125984690e+01 -2.0535e+00 -1.8787e+00 +4.3754e+00 -1.5988e+00 -3.3935e+00 +1.1725e+00 -2.8900e+00 -1.7334e+00 +2.5697e+00 -3.5215e+00 +2.0369e+00 -2.4011e+00 +9.3183e-02 +2.8882e+00 -1.1798e+00 -1.2240e+00 +1.5941e+00 +9.4398e-01 +8.7337e-01 +6.3515e-01
5666 +4.296920038e-01 +4.296920038e-01 +4.120969200e+01 +4.120969200e+01 -2.3080e+00 -1.5191e+00 +3.8506e+00 -2.2414e+00 -2.6762e+00 +7.3105e-01 -2.1515e+00 -1.8284e+00 +2.8389e+00 -3.3241e+00 +2.0515e+00 -2.5815e+00 +1.4171e+00 +3.1842e+00 -2.3011e-01 -7.4618e-01 +2.1595e+00 +9.2265e-01 +6.1173e-01 +1.6642e+00
5720 +2.381228687e-01 +2.381228687e-01 +4.101812287e+01 +4.101812287e+01 -2.0266e+00 -2.0645e+00 +4.0507e+00 -1.2579e+00 -3.2699e+00 +5.3836e-01 -2.2248e+00 -1.8829e+00 +2.5564e+00 -3.6020e+00 +1.5182e+00 -2.1885e+00 +1.0786e+00 +2.6807e+00 -8.5291e-01 -1.1207e+00 +2.1352e+00 +9.4166e-01 +8.5044e-01 +1.9156e+00
5846 +1.302631675e-01 +1.302631675e-01 +4.091026317e+01 +4.091026317e+01 -2.7321e+00 -1.8570e+00 +4.3090e+00 -2.4118e+00 -3.4343e+00 +3.6201e-02 -2.3095e+00 -1.8244e+00 +3.2230e+00 -3.8299e+00 +1.8359e+00 -2.0159e+00 +8.0017e-01 +3.0215e+00 -7.1989e-01 -1.6224e+00 +1.4136e+00 +6.5430e-01 +6.9078e-01 +1.0202e+00
8490 +1.287725588e-01 +1.287725588e-01 +4.090877256e+01 +4.090877256e+01 -2.8098e+00 -9.1900e-01 +3.9681e+00 -2.3075e+00 -3.6084e+00 +9.9118e-01 -2.7097e+00 -2.0070e+00 +3.3258e+00 -3.2004e+00 +1.8558e+00 -2.8200e+00 +9.0485e-01 +2.9771e+00 -1.1303e+00 -1.6081e+00 +9.5574e-01 +8.1555e-01 +4.7699e-01 +3.6195e-01
8507 +1.102505477e-01 +1.102505477e-01 +4.089025055e+01 +4.089025055e+01 -2.7941e+00 -9.2391e-01 +4.0037e+00 -2.3102e+00 -3.7361e+00 +9.3903e-01 -2.5955e+00 -1.7366e+00 +3.1214e+00 -2.9393e+00 +2.2333e+00 -2.8253e+00 +1.2196e+00 +2.8991e+00 -1.0043e+00 -1.1326e+00 +1.1111e+00 +8.6978e-01 +4.9461e-01 +4.7480e-01
8539 +2.977674150e-02 +2.977674150e-02 +4.080977674e+01 +4.080977674e+01 -2.7526e+00 -1.2027e+00 +3.9690e+00 -2.4353e+00 -3.4754e+00 +5.3858e-01 -2.5761e+00 -2.0637e+00 +3.2923e+00 -3.3715e+00 +1.7877e+00 -2.4393e+00 +1.2627e+00 +2.7329e+00 -9.6014e-01 -1.3970e+00 +1.4490e+00 +7.1089e-01 +7.7594e-01 +8.2084e-01
10183 +2.561465879e-02 +2.561465879e-02 +4.080561466e+01 +4.080561466e+01 -2.2149e+00 -2.0410e+00 +4.1447e+00 -2.4395e+00 -3.5941e+00 +7.8355e-01 -2.7626e+00 -2.3524e+00 +2.6760e+00 -3.3584e+00 +1.5002e+00 -2.1635e+00 +6.5990e-01 +2.2926e+00 -7.3421e-01 -1.2856e+00 +1.9699e+00 +6.5686e-01 +1.0736e+00 +7.1181e-01
10207 +1.781371702e-02 +1.781371702e-02 +4.079781372e+01 +4.079781372e+01 -2.1310e+00 -2.0829e+00 +4.1223e+00 -2.1960e+00 -3.6753e+00 +1.0378e+00 -2.6820e+00 -2.3569e+00 +2.7038e+00 -3.5289e+00 +1.4725e+00 -2.1655e+00 +5.1162e-01 +2.2313e+00 -7.7175e-01 -1.2566e+00 +1.8934e+00 +7.4910e-01 +9.9551e-01 +9.6706e-01
10358 +1.684248038e-02 +1.684248038e-02 +4.079684248e+01 +4.079684248e+01 -2.4387e+00 -1.8177e+00 +4.6060e+00 -2.3576e+00 -3.6174e+00 +1.0867e+00 -2.4437e+00 -2.6096e+00 +3.1494e+00 -3.4521e+00 +1.6380e+00 -2.1017e+00 +8.7807e-01 +2.3417e+00 -5.2018e-01 -1.3408e+00 +1.7634e+00 +8.4977e-01 +8.4188e-01 +8.9529e-01
10626 +1.504940007e-02 +1.504940007e-02 +4.079504940e+01 +4.079504940e+01 -2.5865e+00 -1.5695e+00 +4.0381e+00 -2.4156e+00 -3.5463e+00 +1.1383e+00 -2.8859e+00 -2.2966e+00 +2.6938e+00 -3.2798e+00 +1.6374e+00 -2.0967e+00 +1.1036e+00 +2.5425e+00 -8.5519e-01 -1.2488e+00 +1.5843e+00 +5.3990e-01 +8.9073e-01 +6.9576e-01
10749 +1.342305152e-02 +1.342305152e-02 +4.079342305e+01 +4.079342305e+01 -2.4022e+00 -1.8861e+00 +3.9655e+00 -2.2118e+00 -3.8016e+00 +8.4021e-01 -2.8618e+00 -2.2453e+00 +2.7450e+00 -3.4663e+00 +1.3015e+00 -2.3774e+00 +9.4264e-01 +2.3840e+00 -6.4921e-01 -1.4436e+00 +1.5576e+00 +6.8175e-01 +9.9457e-01 +9.8205e-01
11232 +1.228076074e-02 +1.228076074e-02 +4.079228076e+01 +4.079228076e+01 -2.4330e+00 -1.7765e+00 +4.0851e+00 -2.2544e+00 -3.4863e+00 +7.5104e-01 -2.8820e+00 -1.9697e+00 +2.7618e+00 -3.1503e+00 +1.7104e+00 -2.3716e+00 +8.3742e-01 +2.7369e+00 -7.3740e-01 -1.2216e+00 +1.6945e+00 +5.2716e-01 +7.9955e-01 +7.6176e-01
11277 +1.163544623e-02 +1.163544623e-02 +4.079163545e+01 +4.079163545e+01 -2.3861e+00 -1.8081e+00 +3.9642e+00 -2.2167e+00 -3.6868e+00 +8.4180e-01 -2.5267e+00 -2.0374e+00 +2.8755e+00 -3.4645e+00 +1.9160e+00 -2.4499e+00 +9.4767e-01 +2.6176e+00 -6.3450e-01 -1.2035e+00 +1.6535e+00 +7.2440e-01 +6.4798e-01 +7.5494e-01
11281 +1.100965685e-02 +1.100965685e-02 +4.079100966e+01 +4.079100966e+01 -2.3767e+00 -1.6518e+00 +3.8136e+00 -2.1713e+00 -3.7390e+00 +1.0003e+00 -2.8280e+00 -2.1042e+00 +2.6950e+00 -3.2484e+00 +1.6260e+00 -2.3195e+00 +9.6890e-01 +2.7746e+00 -5.3329e-01 -1.1377e+00 +1.5497e+00 +7.2651e-01 +5.9381e-01 +1.0442e+00
11283 +5.646361798e-03 +5.646361798e-03 +4.078564636e+01 +4.078564636e+01 -2.3088e+00 -1.7744e+00 +3.8215e+00 -2.1992e+00 -3.6295e+00 +8.6602e-01 -2.6828e+00 -2.0714e+00 +2.6732e+00 -3.2013e+00 +1.7544e+00 -2.4242e+00 +9.8235e-01 +2.6833e+00 -3.7875e-01 -1.1307e+00 +1.6767e+00 +6.8093e-01 +7.5299e-01 +1.0321e+00
11333 +4.777261257e-03 +4.777261257e-03 +4.078477726e+01 +4.078477726e+01 -2.2416e+00 -1.8697e+00 +4.2223e+00 -2.1263e+00 -3.6312e+00 +7.5759e-01 -2.6417e+00 -2.0505e+00 +2.7613e+00 -3.1171e+00 +1.5473e+00 -2.4403e+00 +8.8350e-01 +2.4896e+00 -4.3225e-01 -1.2601e+00 +2.1008e+00 +7.3031e-01 +1.0509e+00 +8.9604e-01
11359 +4.665723667e-03 +4.665723667e-03 +4.078466572e+01 +4.078466572e+01 -2.1513e+00 -1.9004e+00 +4.1694e+00 -2.0456e+00 -3.5247e+00 +9.4268e-01 -2.7524e+00 -2.1530e+00 +2.9012e+00 -3.1256e+00 +1.4587e+00 -2.3418e+00 +8.9111e-01 +2.5784e+00 -6.3330e-01 -1.3393e+00 +1.9808e+00 +5.6614e-01 +9.1754e-01 +8.8674e-01
11397 +4.431088657e-03 +4.431088657e-03 +4.078443109e+01 +4.078443109e+01 -2.1447e+00 -2.1611e+00 +4.0718e+00 -2.1385e+00 -3.7066e+00 +7.4594e-01 -2.7083e+00 -2.2443e+00 +2.8821e+00 -3.2849e+00 +1.2835e+00 -2.2854e+00 +8.9334e-01 +2.4728e+00 -4.4767e-01 -1.1986e+00 +2.0767e+00 +4.6915e-01 +8.2723e-01 +9.4251e-01
12342 +3.928812796e-03 +3.928812796e-03 +4.078392881e+01 +4.078392881e+01 -2.4161e+00 -1.8409e+00 +4.2522e+00 -2.3170e+00 -3.4288e+00 +6.4786e-01 -2.7584e+00 -2.0361e+00 +2.9754e+00 -3.1451e+00 +1.2840e+00 -2.1654e+00 +1.0145e+00 +2.5144e+00 -4.9027e-01 -1.2862e+00 +2.0399e+00 +5.2807e-01 +1.1642e+00 +9.6759e-01
12673 +3.793047240e-03 +3.793047240e-03 +4.078379305e+01 +4.078379305e+01 -2.5674e+00 -1.7128e+00 +4.1254e+00 -2.3773e+00 -3.5412e+00 +8.4512e-01 -2.6655e+00 -2.1170e+00 +2.9561e+00 -3.2770e+00 +1.7831e+00 -2.3113e+00 +1.0347e+00 +2.5863e+00 -8.2692e-01 -1.3667e+00 +1.8639e+00 +5.5654e-01 +7.9220e-01 +6.9693e-01
13055 +3.591802216e-03 +3.591802216e-03 +4.078359180e+01 +4.078359180e+01 -2.4789e+00 -1.8230e+00 +4.1740e+00 -2.3993e+00 -3.7064e+00 +7.4037e-01 -2.8594e+00 -2.2510e+00 +3.1579e+00 -3.1881e+00 +1.3563e+00 -2.3308e+00 +9.7985e-01 +2.3047e+00 -4.7857e-01 -1.4432e+00 +1.7139e+00 +7.0606e-01 +9.5210e-01 +1.0304e+00
13072 +3.182617546e-03 +3.182617546e-03 +4.078318262e+01 +4.078318262e+01 -2.6056e+00 -1.7850e+00 +4.1033e+00 -2.2522e+00 -3.8081e+00 +8.2331e-01 -2.7559e+00 -2.3326e+00 +3.1305e+00 -3.2624e+00 +1.3622e+00 -2.3301e+00 +1.0182e+00 +2.3726e+00 -6.4832e-01 -1.4154e+00 +1.7540e+00 +7.0364e-01 +8.6200e-01 +1.0204e+00
13088 +2.543995287e-03 +2.543995287e-03 +4.078254400e+01 +4.078254400e+01 -2.4510e+00 -1.9130e+00 +4.1354e+00 -2.1418e+00 -3.7530e+00 +7.9110e-01 -2.8283e+00 -2.2741e+00 +3.0757e+00 -3.2922e+00 +1.4988e+00 -2.4029e+00 +1.0155e+00 +2.4579e+00 -6.6617e-01 -1.4049e+00 +1.8006e+00 +7.7681e-01 +9.1792e-01 +1.0503e+00
13333 +2.259505828e-03 +2.259505828e-03 +4.078225951e+01 +4.078225951e+01 -2.5101e+00 -1.8674e+00 +4.0114e+00 -2.2471e+00 -3.6598e+00 +7.6517e-01 -2.7838e+00 -2.1294e+00 +2.8240e+00 -3.3154e+00 +1.4824e+00 -2.3185e+00 +8.9967e-01 +2.7154e+00 -4.1646e-01 -1.1607e+00 +1.8751e+00 +4.0582e-01 +7.5419e-01 +9.8469e-01
13488 +1.834824006e-03 +1.834824006e-03 +4.078183482e+01 +4.078183482e+01 -2.4879e+00 -1.7550e+00 +4.3045e+00 -2.0574e+00 -3.6260e+00 +7.0731e-01 -2.7258e+00 -2.2869e+00 +3.0042e+00 -3.3280e+00 +1.2822e+00 -2.1731e+00 +8.3932e-01 +2.3614e+00 -4.2748e-01 -1.2072e+00 +1.9451e+00 +6.7236e-01 +8.4825e-01 +1.0314e+00
13812 +9.534227528e-04 +9.534227528e-04 +4.078095342e+01 +4.078095342e+01 -2.3624e+00 -1.7945e+00 +4.0196e+00 -2.0925e+00 -3.6430e+00 +8.9189e-01 -2.7498e+00 -2.1837e+00 +2.9208e+00 -3.1060e+00 +1.4176e+00 -2.2139e+00 +9.9280e-01 +2.5104e+00 -4.5497e-01 -1.1402e+00 +1.8962e+00 +6.4940e-01 +9.5445e-01 +1.0378e+00
14494 +6.589118050e-04 +6.589118050e-04 +4.078065891e+01 +4.078065891e+01 -2.4056e+00 -1.8696e+00 +4.0805e+00 -2.3199e+00 -3.7327e+00 +6.8236e-01 -2.7936e+00 -2.2775e+00 +2.9808e+00 -3.1240e+00 +1.3519e+00 -2.2760e+00 +9.9354e-01 +2.3764e+00 -3.5962e-01 -1.2795e+00 +1.9229e+00 +6.5267e-01 +9.3144e-01 +8.9099e-01
15154 +3.509386380e-04 +3.509386380e-04 +4.078035094e+01 +4.078035094e+01 -2.3673e+00 -1.8635e+00 +3.8928e+00 -2.1639e+00 -3.6987e+00 +8.6070e-01 -2.8624e+00 -2.2196e+00 +2.8186e+00 -3.1212e+00 +1.3268e+00 -2.2618e+00 +1.0459e+00 +2.5178e+00 -4.9198e-01 -1.1106e+00 +1.8597e+00 +6.3526e-01 +9.3439e-01 +1.0762e+00
15189 +3.288359104e-04 +3.288359104e-04 +4.078032884e+01 +4.078032884e+01 -2.3774e+00 -1.9142e+00 +3.7462e+00 -2.1416e+00 -3.6991e+00 +7.8040e-01 -2.8989e+00 -2.1497e+00 +2.9110e+00 -3.0701e+00 +1.3520e+00 -2.3505e+00 +1.1194e+00 +2.5656e+00 -4.6542e-01 -1.0961e+00 +1.9520e+00 +6.3528e-01 +8.9323e-01 +9.9775e-01
15197 +2.883168169e-04 +2.883168169e-04 +4.078028832e+01 +4.078028832e+01 -2.3707e+00 -1.9203e+00 +3.7394e+00 -2.1146e+00 -3.7047e+00 +6.8489e-01 -2.9193e+00 -2.1058e+00 +2.9254e+00 -3.1151e+00 +1.3025e+00 -2.3286e+00 +1.1364e+00 +2.5574e+00 -4.1177e-01 -1.1043e+00 +1.9571e+00 +6.5304e-01 +8.9149e-01 +1.0453e+00
15556 +1.869844465e-04 +1.869844465e-04 +4.078018698e+01 +4.078018698e+01 -2.5496e+00 -1.7792e+00 +3.8706e+00 -2.1306e+00 -3.6292e+00 +7.0466e-01 -2.8512e+00 -2.1417e+00 +2.8110e+00 -3.1910e+00 +1.3319e+00 -2.4118e+00 +1.0755e+00 +2.5282e+00 -4.6911e-01 -1.0789e+00 +1.9038e+00 +6.2625e-01 +8.4417e-01 +9.9933e-01
15786 +1.627672278e-04 +1.627672278e-04 +4.078016277e+01 +4.078016277e+01 -2.4625e+00 -1.8480e+00 +3.9395e+00 -2.1283e+00 -3.6665e+00 +6.4142e-01 -2.8418e+00 -2.0790e+00 +2.8014e+00 -3.1522e+00 +1.3903e+00 -2.3173e+00 +9.4464e-01 +2.5314e+00 -4.2958e-01 -1.1857e+00 +1.9364e+00 +6.2626e-01 +9.5874e-01 +1.0299e+00
