% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
5002 +1.617934991e+02 +1.617934991e+02 +1.161793499e+03 +1.161793499e+03 -2.4585e+00 +1.1826e+00 +2.3149e+00 +3.5850e+00 +3.6100e+00 -3.0780e+00 -2.0717e+00 -8.0478e-02 -1.3986e+00 -9.0759e-01 -1.0278e+00 -1.2041e+00 -8.0161e-01 -3.6644e+00 +2.6594e+00 +4.0235e+00 +3.2069e+00 -3.7069e-01 -1.5318e+00 +5.3585e-01
7497 +1.574508659e+02 +1.574508659e+02 +1.157450866e+03 +1.157450866e+03 -1.7893e+00 +2.2373e+00 +1.8473e+00 +5.6533e+00 +4.6490e+00 -4.1662e+00 -2.2533e+00 -5.6397e-01 -1.7218e+00 -2.3015e+00 -1.0640e+00 -1.1607e+00 -9.0250e-01 -4.6591e+00 +2.6169e+00 +2.8086e+00 +3.7999e+00 -1.3703e-01 -1.6811e+00 -5.6739e-01
11604 +1.544381747e+02 +1.544381747e+02 +1.154438175e+03 +1.154438175e+03 -3.2650e+00 +1.8345e+00 +3.9789e+00 +4.9365e+00 +3.9524e+00 -2.3045e+00 -1.5009e+00 +7.3248e-01 -1.0211e+00 -1.5106e+00 -2.9250e+00 -2.4353e+00 -1.0021e+00 -4.4785e+00 +2.3955e+00 +2.1533e+00 +2.6150e+00 +1.8096e-01 -9.8862e-01 -1.4331e+00
13413 +1.336348975e+02 +1.336348975e+02 +1.133634898e+03 +1.133634898e+03 -3.9525e+00 +2.9062e+00 +4.8071e+00 +4.3267e+00 +2.7717e+00 -2.6054e+00 -1.7745e+00 +4.0572e-01 -3.5429e-01 -2.2166e+00 -2.5410e+00 -1.4477e+00 -2.5239e-01 -4.1165e+00 +3.4678e+00 +3.6652e+00 +2.1944e+00 -7.3817e-01 -1.1247e+00 -2.0347e+00
20387 +1.312132625e+02 +1.312132625e+02 +1.131213262e+03 +1.131213262e+03 -1.4588e+00 +2.5604e+00 +3.4391e+00 +3.9962e+00 +2.9133e+00 -3.3615e+00 -9.1201e-01 +4.9833e-02 -3.0800e+00 -1.0870e+00 -1.9458e+00 +8.7197e-01 -9.8234e-01 -4.0726e+00 +2.5787e+00 +2.9456e+00 +3.2934e+00 -1.8605e-01 -2.0721e+00 -8.3975e-02
23432 +1.185399098e+02 +1.185399098e+02 +1.118539910e+03 +1.118539910e+03 -2.9229e+00 +3.1237e+00 +2.7980e+00 +3.9621e+00 +3.7281e+00 -3.4635e+00 -1.1744e+00 +7.4203e-02 -4.0362e+00 -6.7931e-01 -1.1972e+00 -5.0777e-02 -2.5312e-01 -3.2005e+00 +1.3426e+00 +3.3282e+00 +3.5886e+00 +3.9897e-02 -1.3417e+00 +1.0058e+00
23950 +9.611432812e+01 +9.611432812e+01 +1.096114328e+03 +1.096114328e+03 -2.2350e+00 +3.2669e+00 +2.9647e+00 +4.0280e+00 +3.4687e+00 -3.1817e+00 -1.6065e+00 -3.1942e-01 -3.6492e+00 -5.9702e-01 -1.4396e+00 -9.2736e-01 -9.6490e-01 -2.9027e+00 +2.1450e+00 +2.2970e+00 +3.3224e+00 +2.6325e-01 -1.3669e+00 +7.6692e-01
27027 +9.492598351e+01 +9.492598351e+01 +1.094925984e+03 +1.094925984e+03 -3.4775e+00 +2.1234e+00 +1.5466e+00 +4.3358e+00 +3.7274e+00 -3.8790e+00 -1.5246e+00 +5.3625e-01 -3.8238e+00 -1.7591e+00 -1.9446e+00 -5.8440e-02 -1.2806e+00 -4.0070e+00 +2.1372e+00 +3.8785e+00 +3.4524e+00 +5.7673e-01 -5.4887e-01 +5.8546e-01
27206 +8.919718975e+01 +8.919718975e+01 +1.089197190e+03 +1.089197190e+03 -3.5133e+00 +2.2253e+00 +1.6191e+00 +4.3666e+00 +3.5482e+00 -3.8845e+00 -1.5796e+00 +4.3968e-01 -3.6767e+00 -1.8365e+00 -1.9696e+00 +1.3623e-01 -1.2243e+00 -3.8477e+00 +2.2692e+00 +4.0184e+00 +3.5740e+00 +5.8430e-01 -4.5612e-01 +5.6532e-01
27375 +8.575102006e+01 +8.575102006e+01 +1.085751020e+03 +1.085751020e+03 -3.4031e+00 +2.1909e+00 +1.5705e+00 +4.4137e+00 +3.6437e+00 -3.9246e+00 -1.5417e+00 +4.3829e-01 -3.6351e+00 -1.8285e+00 -1.9226e+00 +8.2470e-02 -1.0123e+00 -4.0325e+00 +2.1245e+00 +3.9212e+00 +3.5715e+00 +5.9629e-01 -5.2845e-01 +5.2171e-01
27385 +7.408364156e+01 +7.408364156e+01 +1.074083642e+03 +1.074083642e+03 -3.4112e+00 +2.2160e+00 +1.5950e+00 +4.4024e+00 +3.6458e+00 -3.8788e+00 -1.5012e+00 +5.3340e-01 -3.5645e+00 -1.8267e+00 -1.9589e+00 +2.2334e-02 -1.0268e+00 -3.9398e+00 +2.1868e+00 +3.9052e+00 +3.5457e+00 +4.7412e-01 -5.4776e-01 +5.0533e-01
28224 +7.083581131e+01 +7.083581131e+01 +1.070835811e+03 +1.070835811e+03 -3.3626e+00 +2.3730e+00 +1.6463e+00 +4.3019e+00 +3.7128e+00 -4.1801e+00 -1.4818e+00 +6.1173e-01 -3.4180e+00 -1.8074e+00 -2.2186e+00 +5.9444e-02 -1.0930e+00 -4.0415e+00 +1.8557e+00 +3.9627e+00 +3.3841e+00 +5.2608e-01 -7.7145e-01 +4.1803e-01
28313 +7.011111557e+01 +7.011111557e+01 +1.070111116e+03 +1.070111116e+03 -3.3441e+00 +2.2353e+00 +1.7716e+00 +4.3343e+00 +3.5524e+00 -4.0627e+00 -1.5600e+00 +5.4443e-01 -3.4069e+00 -1.7507e+00 -2.1211e+00 +2.5315e-01 -1.1271e+00 -4.0193e+00 +1.7917e+00 +3.8939e+00 +3.4820e+00 +4.7098e-01 -7.8528e-01 +3.6467e-01
28318 +6.801897004e+01 +6.801897004e+01 +1.068018970e+03 +1.068018970e+03 -3.3947e+00 +2.3147e+00 +1.6997e+00 +4.3319e+00 +3.6674e+00 -4.0725e+00 -1.6123e+00 +4.9819e-01 -3.4372e+00 -1.8364e+00 -2.1713e+00 +1.5602e-01 -1.0474e+00 -3.8541e+00 +1.8827e+00 +3.9241e+00 +3.5001e+00 +5.4155e-01 -8.7970e-01 +3.5930e-01
28334 +6.620331054e+01 +6.620331054e+01 +1.066203311e+03 +1.066203311e+03 -3.3973e+00 +2.2856e+00 +1.6974e+00 +4.2997e+00 +3.6392e+00 -4.1166e+00 -1.6449e+00 +5.0759e-01 -3.3425e+00 -1.8539e+00 -2.1450e+00 +1.7843e-01 -1.0951e+00 -3.8168e+00 +1.8231e+00 +3.9132e+00 +3.3964e+00 +5.9346e-01 -8.0667e-01 +3.8217e-01
28350 +6.218142982e+01 +6.218142982e+01 +1.062181430e+03 +1.062181430e+03 -3.3774e+00 +2.2206e+00 +1.6844e+00 +4.2888e+00 +3.5974e+00 -4.1504e+00 -1.6444e+00 +4.8853e-01 -3.3423e+00 -1.7623e+00 -2.1663e+00 +2.4290e-01 -1.1184e+00 -3.7825e+00 +1.7957e+00 +3.8998e+00 +3.4143e+00 +4.5742e-01 -8.3863e-01 +4.1529e-01
28474 +5.898916086e+01 +5.898916086e+01 +1.058989161e+03 +1.058989161e+03 -3.3753e+00 +2.3014e+00 +1.7974e+00 +4.2460e+00 +3.6041e+00 -4.0039e+00 -1.5950e+00 +5.1015e-01 -3.4236e+00 -1.6340e+00 -2.1210e+00 +5.0596e-02 -1.1784e+00 -3.8528e+00 +1.7207e+00 +3.9462e+00 +3.4457e+00 +4.9501e-01 -9.6334e-01 +3.2525e-01
28489 +5.624306475e+01 +5.624306475e+01 +1.056243065e+03 +1.056243065e+03 -3.3708e+00 +2.3206e+00 +1.7704e+00 +4.2537e+00 +3.5732e+00 -4.0254e+00 -1.5292e+00 +4.5499e-01 -3.4223e+00 -1.6027e+00 -2.1378e+00 +5.6977e-02 -1.1434e+00 -3.8451e+00 +1.7729e+00 +3.9736e+00 +3.4498e+00 +4.0064e-01 -9.6346e-01 +3.5340e-01
29684 +5.607098136e+01 +5.607098136e+01 +1.056070981e+03 +1.056070981e+03 -3.3971e+00 +2.3601e+00 +1.6455e+00 +4.1924e+00 +3.6034e+00 -4.1488e+00 -1.5581e+00 +5.9176e-01 -3.5371e+00 -1.6641e+00 -2.1461e+00 +1.3125e-01 -9.8305e-01 -3.7981e+00 +1.7888e+00 +3.9950e+00 +3.4647e+00 +4.1419e-01 -7.6077e-01 +3.9434e-01
29764 +4.971700745e+01 +4.971700745e+01 +1.049717007e+03 +1.049717007e+03 -3.4267e+00 +2.2973e+00 +1.7891e+00 +4.2214e+00 +3.5644e+00 -4.0727e+00 -1.4848e+00 +6.7009e-01 -3.5125e+00 -1.7422e+00 -2.1082e+00 +1.1233e-01 -1.0858e+00 -3.7667e+00 +1.8027e+00 +3.9043e+00 +3.3939e+00 +4.7812e-01 -8.4956e-01 +3.7036e-01
29850 +4.880224658e+01 +4.880224658e+01 +1.048802247e+03 +1.048802247e+03 -3.3661e+00 +2.3573e+00 +1.6935e+00 +4.2346e+00 +3.5166e+00 -4.0240e+00 -1.4527e+00 +4.7908e-01 -3.4510e+00 -1.7886e+00 -2.0795e+00 +8.8011e-03 -1.0869e+00 -3.8899e+00 +1.7752e+00 +3.9523e+00 +3.4082e+00 +5.4117e-01 -8.6095e-01 +3.5974e-01
30256 +4.612828438e+01 +4.612828438e+01 +1.046128284e+03 +1.046128284e+03 -3.4322e+00 +2.4031e+00 +1.8103e+00 +4.1416e+00 +3.5285e+00 -4.0309e+00 -1.5440e+00 +5.6958e-01 -3.4701e+00 -1.7592e+00 -2.1833e+00 +1.0538e-01 -1.1575e+00 -3.8064e+00 +1.7719e+00 +3.9752e+00 +3.3704e+00 +5.2307e-01 -9.4075e-01 +3.9637e-01
30808 +3.847040378e+01 +3.847040378e+01 +1.038470404e+03 +1.038470404e+03 -3.4104e+00 +2.4077e+00 +1.5877e+00 +4.2625e+00 +3.5644e+00 -4.1057e+00 -1.4817e+00 +6.2972e-01 -3.5435e+00 -1.8235e+00 -2.1312e+00 +1.0327e-01 -1.1560e+00 -3.7979e+00 +1.7442e+00 +3.8997e+00 +3.3591e+00 +5.4259e-01 -8.0527e-01 +4.6174e-01
31667 +3.682959191e+01 +3.682959191e+01 +1.036829592e+03 +1.036829592e+03 -3.3811e+00 +2.3666e+00 +1.7299e+00 +4.2262e+00 +3.5542e+00 -4.0043e+00 -1.5294e+00 +6.5233e-01 -3.4611e+00 -1.7358e+00 -2.1624e+00 +1.2634e-01 -1.1380e+00 -3.7293e+00 +1.8208e+00 +3.8631e+00 +3.4026e+00 +4.5810e-01 -8.7734e-01 +4.1107e-01
33431 +3.513339063e+01 +3.513339063e+01 +1.035133391e+03 +1.035133391e+03 -3.3954e+00 +2.3395e+00 +1.7074e+00 +4.2528e+00 +3.5269e+00 -4.0556e+00 -1.4362e+00 +5.9170e-01 -3.4409e+00 -1.7231e+00 -2.1018e+00 +8.4579e-02 -1.0866e+00 -3.7491e+00 +1.8141e+00 +3.9048e+00 +3.3729e+00 +4.9496e-01 -8.6454e-01 +3.3417e-01
33972 +3.417143298e+01 +3.417143298e+01 +1.034171433e+03 +1.034171433e+03 -3.4107e+00 +2.3355e+00 +1.6907e+00 +4.2679e+00 +3.5605e+00 -4.0394e+00 -1.5040e+00 +6.3513e-01 -3.4589e+00 -1.8191e+00 -2.1387e+00 +8.5127e-02 -1.1506e+00 -3.7845e+00 +1.7836e+00 +3.9019e+00 +3.3087e+00 +5.2782e-01 -8.5725e-01 +3.9049e-01
34670 +3.375786548e+01 +3.375786548e+01 +1.033757865e+03 +1.033757865e+03 -3.4347e+00 +2.3465e+00 +1.7258e+00 +4.2410e+00 +3.5834e+00 -4.0227e+00 -1.5458e+00 +6.2249e-01 -3.4669e+00 -1.7559e+00 -2.1723e+00 +8.2373e-02 -1.1868e+00 -3.8431e+00 +1.7968e+00 +3.8801e+00 +3.3323e+00 +5.0761e-01 -9.1047e-01 +3.7931e-01
35384 +3.289213431e+01 +3.289213431e+01 +1.032892134e+03 +1.032892134e+03 -3.4199e+00 +2.3624e+00 +1.7233e+00 +4.2532e+00 +3.5696e+00 -4.0309e+00 -1.5392e+00 +6.3742e-01 -3.4620e+00 -1.7358e+00 -2.1287e+00 +1.2506e-01 -1.1403e+00 -3.7684e+00 +1.8166e+00 +3.9018e+00 +3.3851e+00 +4.7374e-01 -8.8243e-01 +3.7710e-01
35789 +3.212221205e+01 +3.212221205e+01 +1.032122212e+03 +1.032122212e+03 -3.3952e+00 +2.3701e+00 +1.7502e+00 +4.2672e+00 +3.5612e+00 -4.0566e+00 -1.5410e+00 +6.3538e-01 -3.4526e+00 -1.7205e+00 -2.1784e+00 +1.3968e-01 -1.1317e+00 -3.7724e+00 +1.7769e+00 +3.9306e+00 +3.4089e+00 +4.8071e-01 -9.2358e-01 +3.8859e-01
37182 +3.147562507e+01 +3.147562507e+01 +1.031475625e+03 +1.031475625e+03 -3.3727e+00 +2.3724e+00 +1.7749e+00 +4.2474e+00 +3.5754e+00 -4.0223e+00 -1.5549e+00 +6.1079e-01 -3.4697e+00 -1.7376e+00 -2.1811e+00 +1.6390e-01 -1.1415e+00 -3.7373e+00 +1.7985e+00 +3.8744e+00 +3.4025e+00 +4.6690e-01 -9.2708e-01 +3.9670e-01
37199 +3.066068211e+01 +3.066068211e+01 +1.030660682e+03 +1.030660682e+03 -3.3607e+00 +2.3540e+00 +1.7626e+00 +4.2497e+00 +3.5845e+00 -4.0152e+00 -1.5595e+00 +6.1763e-01 -3.4637e+00 -1.7274e+00 -2.1799e+00 +1.7241e-01 -1.1323e+00 -3.7512e+00 +1.7941e+00 +3.8715e+00 +3.4078e+00 +4.6933e-01 -9.1886e-01 +3.8257e-01
37688 +3.009621938e+01 +3.009621938e+01 +1.030096219e+03 +1.030096219e+03 -3.3839e+00 +2.3674e+00 +1.7449e+00 +4.2209e+00 +3.5657e+00 -4.0311e+00 -1.5477e+00 +6.1525e-01 -3.4665e+00 -1.7132e+00 -2.1645e+00 +1.7117e-01 -1.1320e+00 -3.7419e+00 +1.8047e+00 +3.8915e+00 +3.4025e+00 +4.5878e-01 -8.8310e-01 +3.7818e-01
40111 +2.950924662e+01 +2.950924662e+01 +1.029509247e+03 +1.029509247e+03 -3.3985e+00 +2.3800e+00 +1.7357e+00 +4.2380e+00 +3.5579e+00 -4.0253e+00 -1.5689e+00 +6.3232e-01 -3.4559e+00 -1.7266e+00 -2.1863e+00 +1.6961e-01 -1.1478e+00 -3.7201e+00 +1.7918e+00 +3.9023e+00 +3.4074e+00 +4.6085e-01 -9.1874e-01 +3.9800e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.420924595e+02 +7.420924595e+02 +8.121224595e+02 +8.121224595e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +5.220537436e+02 +5.220537436e+02 +5.920837436e+02 +5.920837436e+02 -1.1755e+00 +1.4086e+00 -4.7458e-01 -7.7798e-01 -4.5808e-01 -1.3513e+00 -1.8364e-02 +3.5997e-01 -5.1586e-03 +6.6876e-02 -2.0755e+00 -4.4801e-01 -1.3329e+00 +7.5244e-01 -1.1640e+00 -1.9950e-01 -2.6953e-01 +1.0475e+00 -3.1482e+00 -1.3643e+00
16 +4.509376882e+02 +4.509376882e+02 +5.209676882e+02 +5.209676882e+02 +7.6053e-01 -2.1041e-01 -1.4813e+00 -3.3000e-01 -8.8879e-01 -3.0463e+00 -9.5198e-01 -3.7741e-03 +1.0439e+00 +2.3389e-01 -2.4919e+00 +4.7657e-01 -1.1059e+00 +5.0770e-01 -2.3138e+00 -9.9733e-01 +1.1172e+00 +9.8228e-01 -4.7129e+00 -1.1617e+00
190 +4.460816976e+02 +4.460816976e+02 +5.161116976e+02 +5.161116976e+02 -7.7033e-01 -3.2745e+00 -5.5466e+00 +5.8292e+00 -2.5730e-01 -2.2457e+00 +3.2620e+00 -6.5520e-01 -1.7024e+00 +1.8177e+00 -7.4648e-01 -3.6902e-01 +2.6994e+00 -1.7749e+00 -8.4159e-01 -1.9642e+00 +1.6670e+00 +5.7228e+00 -2.4587e-01 +1.1933e+00
199 +4.306380225e+02 +4.306380225e+02 +5.006680225e+02 +5.006680225e+02 -1.2980e+00 -2.6775e+00 -4.1155e+00 +4.2719e+00 +8.7780e-01 -5.0567e-01 +2.4520e+00 +1.6328e-01 -2.2439e+00 -2.0949e-01 -9.2379e-01 +4.3882e-01 +2.1842e+00 -1.6187e+00 -4.5463e-01 -1.8926e+00 +2.3299e+00 +4.6767e+00 +8.4275e-01 +6.9907e-01
285 +3.986392694e+02 +3.986392694e+02 +4.686692694e+02 +4.686692694e+02 -1.6257e+00 -2.9824e-01 -4.7859e+00 +2.7291e+00 -1.8988e+00 -2.9168e+00 +3.7772e+00 +3.4330e+00 -1.0449e+00 -2.1710e+00 -9.5753e-01 -1.6506e+00 +3.0714e+00 -3.5296e+00 -2.3678e+00 -3.8097e+00 +1.2349e+00 +5.4078e+00 -1.0637e+00 -1.6319e+00
292 +3.750541598e+02 +3.750541598e+02 +4.450841598e+02 +4.450841598e+02 -1.3672e+00 -8.6710e-01 -4.0226e+00 +2.3265e+00 -1.3241e+00 -2.0029e+00 +3.5996e+00 +1.0506e+00 +4.1539e-01 -6.6164e-01 -1.2782e+00 -1.1492e+00 +2.8624e+00 -2.9054e+00 -1.6179e+00 -2.7662e+00 +2.5862e+00 +2.6480e+00 +6.4683e-02 -1.0071e+00
308 +3.702657356e+02 +3.702657356e+02 +4.402957356e+02 +4.402957356e+02 -9.9964e-01 -2.2349e+00 -4.2880e+00 +1.4040e+00 -3.1024e-01 -2.6517e+00 +3.3417e+00 +2.5245e+00 +9.8834e-01 -1.5390e+00 +1.4721e+00 -8.5817e-01 +1.8602e+00 -2.5503e+00 -2.2481e+00 -1.4825e+00 +2.5641e+00 +4.9574e+00 -9.9941e-01 -1.7933e+00
361 +3.464672735e+02 +3.464672735e+02 +4.164972735e+02 +4.164972735e+02 -9.4324e-01 -2.5532e+00 -3.8303e+00 -1.3102e+00 -1.2063e+00 -1.3481e+00 +3.0868e+00 +2.8868e+00 -2.4846e+00 +2.5057e+00 +4.6010e-01 -1.1434e+00 +1.6629e+00 -2.0928e+00 -5.4524e-01 -2.3286e+00 +6.4898e-01 +5.2619e+00 +7.9887e-01 +1.1896e+00
447 +3.165812950e+02 +3.165812950e+02 +3.866112950e+02 +3.866112950e+02 -1.1493e+00 -3.9747e+00 -6.3817e+00 +1.1167e+00 -1.1694e-01 -1.0597e+00 +1.3136e+00 -1.7959e-01 -4.0714e+00 +1.4293e+00 +3.6687e-01 +2.7179e-02 +3.2483e+00 -1.3571e+00 -2.1057e+00 -2.8456e+00 +1.2485e+00 +3.0066e+00 +1.3701e-01 +3.3470e-01
812 +2.662872915e+02 +2.662872915e+02 +3.363172915e+02 +3.363172915e+02 -5.1420e-01 -5.2975e+00 -5.5453e+00 +2.5732e+00 -3.8950e-01 -3.2212e+00 +2.0872e+00 +1.7236e+00 -4.1154e+00 +1.5016e-01 -7.4529e-01 -2.0374e+00 +1.7611e+00 -2.5036e+00 -9.9352e-01 -5.7281e+00 +2.9453e+00 +4.3980e+00 -1.9583e+00 -5.2353e-01
956 +2.080949705e+02 +2.080949705e+02 +2.781249705e+02 +2.781249705e+02 -5.5331e-01 -3.1643e+00 -5.4295e+00 +1.3658e-01 +3.7492e-01 -2.2167e+00 +1.1660e+00 -5.8243e-01 -3.7237e+00 +2.3292e+00 -3.4090e+00 -1.8450e+00 +4.6329e+00 -3.6445e+00 -2.4864e+00 -1.5228e+00 +1.9354e+00 +5.0907e+00 -3.3972e-01 +1.2689e+00
2747 +2.037775176e+02 +2.037775176e+02 +2.738075176e+02 +2.738075176e+02 -8.1080e-01 -6.3455e-01 -2.0439e+00 -1.2534e+00 -2.7542e+00 -1.5148e+00 -1.4043e-01 +9.4758e-01 -4.0672e+00 +3.3847e-02 -1.0619e+00 -2.9788e+00 +2.3486e+00 -1.9172e+00 -2.2409e+00 -4.0088e+00 +1.0020e+00 +3.1713e+00 -2.2926e+00 +1.3903e+00
3029 +1.953386332e+02 +1.953386332e+02 +2.653686332e+02 +2.653686332e+02 -1.5779e+00 -3.3848e+00 -3.1161e+00 -9.3937e-01 -1.5812e+00 -5.1059e+00 -1.0139e+00 +2.7729e+00 -2.6020e+00 -2.8827e-01 -1.6126e+00 -4.4056e+00 +2.1681e+00 -1.7323e+00 -1.4157e+00 -4.5670e+00 +1.3360e+00 +4.3673e+00 -2.7971e+00 +1.7509e+00
3033 +1.940074709e+02 +1.940074709e+02 +2.640374709e+02 +2.640374709e+02 -1.3812e+00 -3.4179e+00 -3.0042e+00 -1.7556e+00 -1.6581e+00 -3.0088e+00 -9.3641e-01 +2.6920e+00 -1.7870e+00 +4.7786e-01 -9.4207e-01 -4.6470e+00 +2.2804e+00 -2.1481e+00 -1.4903e+00 -4.7905e+00 +7.2046e-01 +3.8514e+00 -1.8946e+00 +1.7047e+00
3173 +1.564464539e+02 +1.564464539e+02 +2.264764539e+02 +2.264764539e+02 -1.2023e+00 -2.3768e+00 -3.1017e+00 -1.1328e+00 -1.5339e+00 -3.7089e+00 -2.1850e-01 +1.8116e+00 -2.7325e+00 -8.2305e-01 -1.3725e+00 -1.6475e+00 +3.5680e+00 -2.6779e+00 -1.9270e+00 -3.4926e+00 +1.2995e+00 +3.4457e+00 -1.9387e+00 +1.4115e+00
11255 +1.470022623e+02 +1.470022623e+02 +2.170322623e+02 +2.170322623e+02 -5.4206e-01 -2.3768e+00 -3.8977e+00 -2.1731e+00 -1.0867e+00 -3.6393e+00 +1.3924e-01 +1.7260e+00 -3.8603e+00 +1.1689e+00 -1.4747e+00 -3.4025e+00 +4.9862e+00 -2.4824e+00 -3.1624e+00 -3.1923e+00 +3.6568e-01 +3.8396e+00 -1.8248e+00 +2.4175e+00
13819 +1.419600836e+02 +1.419600836e+02 +2.119900836e+02 +2.119900836e+02 -1.2498e+00 -1.9009e+00 -2.6942e+00 -2.3997e+00 -9.6954e-01 -3.2296e+00 -3.2616e-01 +2.0810e+00 -2.8205e+00 +5.7028e-01 -1.8695e+00 -4.3005e+00 +2.9640e+00 -3.4720e+00 -2.6556e+00 -2.2916e+00 -3.3509e-01 +4.6032e+00 -2.1770e+00 +7.2871e-01
