% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
177 +6.876547679e+05 +6.876547679e+05 +6.875998279e+05 +6.875998279e+05 -3.4605e+00 +1.5199e-01 -1.2854e+00 +2.0644e+00 +2.0249e+00 +1.1865e+00 -1.8064e+00 -3.1994e+00 -4.5328e+00 +5.1912e+00 -4.7148e+00 -1.6498e+00 +7.7913e-03 +3.9286e+00 -7.8410e-02 +1.5211e+00 +3.1532e+00 -8.0161e-01 +5.0587e+00 +9.7627e-01
205 +6.659501028e+05 +6.659501028e+05 +6.658951628e+05 +6.658951628e+05 -4.2135e-01 -2.2677e-01 -1.5528e+00 +3.6336e+00 +3.2822e+00 +1.7248e+00 -1.5939e+00 -3.0056e+00 -4.0525e+00 +5.1344e+00 -4.9460e+00 -9.6845e-01 +1.3500e+00 +2.3915e+00 -8.5325e-01 +4.2515e+00 +3.7341e+00 -8.1897e-01 +2.8664e+00 +1.3433e+00
213 +2.548838379e+05 +2.548838379e+05 +2.548288979e+05 +2.548288979e+05 -6.4392e-01 -1.1645e-01 -1.4002e+00 +2.7551e+00 +3.5402e+00 +9.4256e-01 -1.3359e+00 -1.2462e+00 -3.1172e+00 +4.6542e+00 -6.0604e+00 -2.8289e-02 +1.3866e+00 +3.1601e+00 -1.5707e+00 +4.7689e+00 +3.3196e+00 +6.3290e-01 +2.8133e+00 +1.6633e+00
269 +2.488448638e+05 +2.488448638e+05 +2.487899238e+05 +2.487899238e+05 -3.5024e+00 -1.9570e+00 +1.0927e-01 +3.3106e+00 +2.6332e+00 +2.6471e+00 -3.6003e-01 +5.5798e-01 -5.9264e-01 +3.7269e+00 -5.7034e+00 -7.2052e-01 +1.6175e+00 +1.0555e+00 -2.3301e+00 +6.3150e+00 +2.0523e+00 +1.3497e+00 +2.5467e+00 +1.4419e+00
277 +1.708813662e+05 +1.708813662e+05 +1.708264262e+05 +1.708264262e+05 -3.7829e+00 -1.3650e+00 -7.7700e-01 +5.1665e+00 +2.8681e+00 +3.0930e+00 -6.0981e-01 +3.5906e-01 -4.8197e-01 +4.0431e+00 -6.2581e+00 +2.4261e-01 +1.9590e+00 +1.6436e+00 -3.1157e+00 +5.8823e+00 +2.1614e+00 +5.9313e-01 +2.9234e+00 +7.5318e-01
292 +6.601123508e+04 +6.601123508e+04 +6.595629508e+04 +6.595629508e+04 -3.5073e+00 -7.3402e-01 -6.9043e-01 +4.7095e+00 +2.5543e+00 +3.5501e+00 -8.5186e-01 -1.5445e-01 -2.8945e-02 +4.4474e+00 -6.3565e+00 -5.9265e-01 +2.8498e+00 +1.6355e+00 -2.6753e+00 +6.7751e+00 +2.9595e+00 +1.0883e+00 +2.6763e+00 +1.2974e+00
495 +6.131677672e+04 +6.131677672e+04 +6.126183672e+04 +6.126183672e+04 -1.4332e+00 -6.7523e-01 -2.0711e-01 +4.4640e+00 +2.3907e+00 +4.9678e+00 -7.6524e-01 -2.3597e-01 -1.7664e+00 +5.4828e+00 -6.2187e+00 -5.6844e-01 +2.0081e+00 +1.0421e+00 -2.7820e+00 +6.6730e+00 +3.1020e+00 +1.8872e+00 +3.8348e+00 +3.4223e+00
515 +5.689478845e+04 +5.689478845e+04 +5.683984845e+04 +5.683984845e+04 -1.4155e+00 -6.6542e-01 -1.8359e-01 +3.8883e+00 +2.3186e+00 +5.0153e+00 -7.2438e-01 -5.4864e-01 -1.7877e+00 +5.2678e+00 -5.5808e+00 -2.5233e-01 +2.2544e+00 +1.0172e+00 -2.9040e+00 +7.0039e+00 +3.0879e+00 +2.1411e+00 +4.0834e+00 +3.0748e+00
518 +4.976640287e+04 +4.976640287e+04 +4.971146287e+04 +4.971146287e+04 -1.0794e+00 -1.0347e+00 -3.9409e-01 +4.2612e+00 +1.9996e+00 +4.7037e+00 -8.7941e-01 -1.7196e-02 -2.4398e+00 +5.2642e+00 -6.1327e+00 -4.8247e-01 +1.6728e+00 +1.5218e+00 -2.9094e+00 +6.9896e+00 +3.3168e+00 +1.9805e+00 +3.9138e+00 +3.3847e+00
910 +4.760501734e+04 +4.760501734e+04 +4.755007734e+04 +4.755007734e+04 -1.1752e+00 -8.6929e-01 -1.0756e-01 +4.2312e+00 +2.1028e+00 +5.6107e+00 -7.4290e-01 +8.8249e-01 -1.9345e+00 +4.9554e+00 -5.3279e+00 +7.5194e-02 +2.7597e+00 -2.4995e-01 -2.3993e+00 +7.1537e+00 +2.6942e+00 +1.9922e+00 +4.0869e+00 +3.2040e+00
919 +4.515568191e+04 +4.515568191e+04 +4.510074191e+04 +4.510074191e+04 -1.1863e+00 -8.5035e-01 -1.2061e-01 +4.1848e+00 +2.1424e+00 +5.5402e+00 -7.6805e-01 +9.7570e-01 -1.9434e+00 +4.9951e+00 -5.2500e+00 +9.4054e-02 +2.7474e+00 -2.8858e-01 -2.2655e+00 +6.9767e+00 +2.6520e+00 +2.0428e+00 +4.0964e+00 +3.2463e+00
936 +4.027347060e+04 +4.027347060e+04 +4.021853060e+04 +4.021853060e+04 -1.1937e+00 -8.6520e-01 -1.9066e-01 +4.0086e+00 +2.1629e+00 +5.3470e+00 -7.3359e-01 +1.0293e+00 -2.0248e+00 +5.0169e+00 -5.3559e+00 +7.8555e-02 +2.7556e+00 -2.2631e-01 -2.1548e+00 +6.9414e+00 +2.5988e+00 +2.0523e+00 +4.0302e+00 +3.2270e+00
945 +3.391140427e+04 +3.391140427e+04 +3.385646427e+04 +3.385646427e+04 -1.2556e+00 -8.8276e-01 -1.8924e-01 +3.9497e+00 +2.2581e+00 +5.1908e+00 -7.5235e-01 +1.0066e+00 -2.0335e+00 +5.0124e+00 -5.3450e+00 +3.9185e-02 +2.7423e+00 -1.6466e-01 -2.0193e+00 +6.9092e+00 +2.5806e+00 +2.0450e+00 +4.1343e+00 +3.1651e+00
957 +3.068445226e+04 +3.068445226e+04 +3.062951226e+04 +3.062951226e+04 -1.2399e+00 -8.8141e-01 -8.7861e-02 +3.8668e+00 +2.2398e+00 +5.1882e+00 -7.8618e-01 +1.0615e+00 -2.0591e+00 +5.0184e+00 -5.3338e+00 +5.9571e-02 +2.7214e+00 -1.9915e-01 -2.0108e+00 +6.9353e+00 +2.5487e+00 +1.9557e+00 +4.1642e+00 +3.1158e+00
959 +2.791966957e+04 +2.791966957e+04 +2.786472957e+04 +2.786472957e+04 -1.1627e+00 -9.3151e-01 -2.7554e-01 +3.8327e+00 +2.3509e+00 +5.0930e+00 -7.1450e-01 +1.0806e+00 -1.9632e+00 +4.9578e+00 -5.3887e+00 +1.1910e-01 +2.6574e+00 -1.0007e-01 -1.9413e+00 +6.9492e+00 +2.5960e+00 +1.9643e+00 +4.2532e+00 +3.1529e+00
975 +2.621781882e+04 +2.621781882e+04 +2.616287882e+04 +2.616287882e+04 -1.0115e+00 -9.6037e-01 -4.0074e-01 +3.5321e+00 +2.5744e+00 +4.8337e+00 -7.0671e-01 +1.0093e+00 -1.9478e+00 +5.1043e+00 -5.3639e+00 +7.9321e-02 +2.6231e+00 -6.9753e-02 -1.7343e+00 +6.8794e+00 +2.5578e+00 +1.9355e+00 +4.1392e+00 +3.1214e+00
1006 +2.531527768e+04 +2.531527768e+04 +2.526033768e+04 +2.526033768e+04 -1.0630e+00 -9.3590e-01 -3.9244e-01 +3.4934e+00 +2.3158e+00 +4.7385e+00 -9.3797e-01 +1.1250e+00 -1.8689e+00 +5.1567e+00 -5.3266e+00 +7.5556e-02 +2.7520e+00 -1.0890e-01 -1.7674e+00 +6.9688e+00 +2.4864e+00 +2.0086e+00 +4.0216e+00 +2.9850e+00
1090 +2.415380942e+04 +2.415380942e+04 +2.409886942e+04 +2.409886942e+04 -1.2708e+00 -1.1279e+00 -3.5006e-01 +3.7077e+00 +2.3446e+00 +4.8212e+00 -6.4878e-01 +1.1054e+00 -1.8623e+00 +4.8463e+00 -5.5820e+00 -2.5470e-02 +2.9128e+00 -4.1816e-02 -1.8863e+00 +6.8808e+00 +2.3053e+00 +1.8653e+00 +4.2097e+00 +3.3358e+00
1098 +2.154189902e+04 +2.154189902e+04 +2.148695902e+04 +2.148695902e+04 -1.2160e+00 -1.0424e+00 -2.9707e-01 +3.5799e+00 +2.3683e+00 +4.7045e+00 -5.6609e-01 +1.0916e+00 -1.8798e+00 +4.9581e+00 -5.6549e+00 -3.3785e-02 +2.8210e+00 +1.9798e-03 -1.8296e+00 +6.8939e+00 +2.3939e+00 +1.8693e+00 +4.1989e+00 +3.3092e+00
1102 +2.137123596e+04 +2.137123596e+04 +2.131629596e+04 +2.131629596e+04 -1.1557e+00 -1.0604e+00 -2.7958e-01 +3.5663e+00 +2.3400e+00 +4.6801e+00 -6.9340e-01 +1.0885e+00 -1.9664e+00 +4.9163e+00 -5.6728e+00 +2.2930e-02 +2.8743e+00 -3.4190e-02 -1.8965e+00 +6.9868e+00 +2.4643e+00 +1.8761e+00 +4.2236e+00 +3.3838e+00
1119 +2.013779264e+04 +2.013779264e+04 +2.008285264e+04 +2.008285264e+04 -1.3186e+00 -1.0436e+00 -2.4514e-01 +3.6926e+00 +2.3473e+00 +4.6988e+00 -6.4978e-01 +1.0465e+00 -1.9936e+00 +4.9910e+00 -5.6598e+00 -3.8060e-02 +2.8617e+00 +1.6992e-03 -1.8096e+00 +7.0285e+00 +2.4469e+00 +1.8730e+00 +4.1930e+00 +3.3589e+00
1124 +1.921635285e+04 +1.921635285e+04 +1.916141285e+04 +1.916141285e+04 -1.2218e+00 -1.0943e+00 -2.5133e-01 +3.4903e+00 +2.4323e+00 +4.7542e+00 -6.0416e-01 +1.0501e+00 -1.9437e+00 +4.9820e+00 -5.6438e+00 +4.2619e-02 +2.8514e+00 -5.1012e-02 -1.8553e+00 +7.0183e+00 +2.5182e+00 +1.9238e+00 +4.2726e+00 +3.4846e+00
1132 +1.879339843e+04 +1.879339843e+04 +1.873845843e+04 +1.873845843e+04 -1.1765e+00 -1.0412e+00 -1.0355e-01 +3.4777e+00 +2.5321e+00 +4.6031e+00 -6.0783e-01 +1.0863e+00 -1.9955e+00 +4.9425e+00 -5.6647e+00 +9.7769e-02 +2.8691e+00 +1.1513e-02 -1.8592e+00 +6.9821e+00 +2.5391e+00 +1.9337e+00 +4.3427e+00 +3.5325e+00
1154 +1.771816236e+04 +1.771816236e+04 +1.766322236e+04 +1.766322236e+04 -1.1397e+00 -1.0715e+00 -2.2730e-01 +3.5111e+00 +2.6387e+00 +4.7562e+00 -6.1233e-01 +1.0113e+00 -2.0198e+00 +4.9372e+00 -5.6574e+00 +1.0323e-01 +2.8328e+00 -9.8721e-02 -1.8367e+00 +7.0012e+00 +2.5318e+00 +1.8549e+00 +4.2537e+00 +3.6260e+00
1165 +1.637629766e+04 +1.637629766e+04 +1.632135766e+04 +1.632135766e+04 -1.0956e+00 -1.1073e+00 -2.3058e-01 +3.5213e+00 +2.5810e+00 +4.6885e+00 -5.3661e-01 +1.0462e+00 -1.9616e+00 +4.9528e+00 -5.6957e+00 +2.5013e-02 +2.8413e+00 -2.9844e-02 -1.8347e+00 +7.0559e+00 +2.5165e+00 +1.8858e+00 +4.2951e+00 +3.6199e+00
1188 +1.582324306e+04 +1.582324306e+04 +1.576830306e+04 +1.576830306e+04 -1.0829e+00 -1.1319e+00 -3.1462e-01 +3.5688e+00 +2.6716e+00 +4.7670e+00 -4.9739e-01 +1.0149e+00 -1.9421e+00 +4.8283e+00 -5.7618e+00 -8.5203e-02 +2.9084e+00 -6.5056e-02 -1.6472e+00 +7.0947e+00 +2.4834e+00 +1.8352e+00 +4.2436e+00 +3.6926e+00
1225 +1.507832703e+04 +1.507832703e+04 +1.502338703e+04 +1.502338703e+04 -1.2550e+00 -1.1535e+00 -4.0521e-01 +3.6187e+00 +2.6550e+00 +4.3594e+00 -4.5764e-01 +1.0379e+00 -2.0128e+00 +4.9183e+00 -5.6374e+00 -1.8972e-01 +2.8399e+00 -2.3328e-01 -1.4649e+00 +7.2034e+00 +2.4856e+00 +1.8636e+00 +4.3513e+00 +3.6152e+00
1228 +1.395854247e+04 +1.395854247e+04 +1.390360247e+04 +1.390360247e+04 -1.1632e+00 -1.1210e+00 -4.3378e-01 +3.7128e+00 +2.6381e+00 +4.4300e+00 -4.5083e-01 +9.8604e-01 -1.9719e+00 +4.8517e+00 -5.7528e+00 -1.9727e-01 +2.9037e+00 -1.2119e-01 -1.4775e+00 +7.2538e+00 +2.4604e+00 +1.8249e+00 +4.2906e+00 +3.6233e+00
1414 +1.378513522e+04 +1.378513522e+04 +1.373019522e+04 +1.373019522e+04 -9.6855e-01 -1.0229e+00 -3.6258e-01 +3.4815e+00 +2.6575e+00 +4.6280e+00 -6.3674e-01 +1.1755e+00 -1.9646e+00 +5.0282e+00 -5.7304e+00 -8.5954e-02 +3.1894e+00 -2.9636e-01 -1.6821e+00 +7.5588e+00 +2.4641e+00 +1.7049e+00 +4.1721e+00 +3.5071e+00
1423 +1.338986548e+04 +1.338986548e+04 +1.333492548e+04 +1.333492548e+04 -9.6373e-01 -1.0043e+00 -3.0330e-01 +3.4321e+00 +2.6716e+00 +4.6647e+00 -6.3696e-01 +1.2297e+00 -1.9714e+00 +5.0187e+00 -5.6157e+00 -3.9087e-02 +3.2387e+00 -3.2218e-01 -1.6346e+00 +7.6025e+00 +2.4267e+00 +1.7541e+00 +4.1643e+00 +3.4999e+00
1431 +1.270822222e+04 +1.270822222e+04 +1.265328222e+04 +1.265328222e+04 -1.0110e+00 -9.8480e-01 -3.4870e-01 +3.4428e+00 +2.6945e+00 +4.6628e+00 -6.3074e-01 +1.1301e+00 -1.9973e+00 +5.0847e+00 -5.6640e+00 -1.1244e-01 +3.1754e+00 -2.7854e-01 -1.6348e+00 +7.5994e+00 +2.4720e+00 +1.6555e+00 +4.1369e+00 +3.5386e+00
1461 +1.256071744e+04 +1.256071744e+04 +1.250577744e+04 +1.250577744e+04 -1.0527e+00 -9.8398e-01 -3.1057e-01 +3.4338e+00 +2.6625e+00 +4.6553e+00 -6.6735e-01 +1.1812e+00 -2.0803e+00 +5.0891e+00 -5.6499e+00 -1.2873e-01 +3.0675e+00 -3.6339e-01 -1.5757e+00 +7.5615e+00 +2.5316e+00 +1.6715e+00 +4.1458e+00 +3.5539e+00
1465 +1.141185853e+04 +1.141185853e+04 +1.135691853e+04 +1.135691853e+04 -1.0399e+00 -9.4714e-01 -3.0665e-01 +3.4613e+00 +2.6565e+00 +4.6595e+00 -7.1289e-01 +1.2155e+00 -2.0877e+00 +5.0950e+00 -5.6069e+00 -1.2689e-01 +3.0698e+00 -3.3452e-01 -1.5528e+00 +7.5353e+00 +2.5872e+00 +1.6567e+00 +4.1477e+00 +3.5571e+00
1494 +1.104540417e+04 +1.104540417e+04 +1.099046417e+04 +1.099046417e+04 -1.0742e+00 -9.9153e-01 -2.7870e-01 +3.4168e+00 +2.6349e+00 +4.6838e+00 -6.8377e-01 +1.1835e+00 -2.0672e+00 +5.1333e+00 -5.6094e+00 -1.1492e-01 +3.1228e+00 -2.7525e-01 -1.4904e+00 +7.4292e+00 +2.5483e+00 +1.6813e+00 +4.2074e+00 +3.6135e+00
1510 +1.073653957e+04 +1.073653957e+04 +1.068159957e+04 +1.068159957e+04 -1.0621e+00 -9.9685e-01 -2.7273e-01 +3.4305e+00 +2.6340e+00 +4.6821e+00 -7.1039e-01 +1.1933e+00 -2.1107e+00 +5.1427e+00 -5.5702e+00 -1.2024e-01 +3.0996e+00 -2.9957e-01 -1.4530e+00 +7.3820e+00 +2.5499e+00 +1.6774e+00 +4.2275e+00 +3.6488e+00
1516 +1.056809622e+04 +1.056809622e+04 +1.051315622e+04 +1.051315622e+04 -1.0692e+00 -1.0095e+00 -3.0487e-01 +3.4093e+00 +2.6944e+00 +4.6191e+00 -7.0878e-01 +1.2307e+00 -2.0760e+00 +5.1451e+00 -5.5972e+00 -8.6083e-02 +3.1036e+00 -3.0165e-01 -1.4762e+00 +7.3539e+00 +2.5838e+00 +1.6497e+00 +4.2387e+00 +3.6702e+00
1528 +1.037860790e+04 +1.037860790e+04 +1.032366790e+04 +1.032366790e+04 -1.0681e+00 -9.9662e-01 -3.1262e-01 +3.3716e+00 +2.6537e+00 +4.6297e+00 -7.1823e-01 +1.2481e+00 -2.0498e+00 +5.1408e+00 -5.5733e+00 -9.7463e-02 +3.1168e+00 -2.9637e-01 -1.4167e+00 +7.3582e+00 +2.5997e+00 +1.6672e+00 +4.2208e+00 +3.6305e+00
1534 +1.009910215e+04 +1.009910215e+04 +1.004416215e+04 +1.004416215e+04 -1.0740e+00 -1.0144e+00 -3.5076e-01 +3.3833e+00 +2.7006e+00 +4.6092e+00 -7.3907e-01 +1.2282e+00 -2.0718e+00 +5.1633e+00 -5.5977e+00 -9.5114e-02 +3.1219e+00 -2.6789e-01 -1.4244e+00 +7.3484e+00 +2.6236e+00 +1.6470e+00 +4.2185e+00 +3.6548e+00
1559 +9.762057103e+03 +9.762057103e+03 +9.707117103e+03 +9.707117103e+03 -9.9656e-01 -9.7193e-01 -4.0730e-01 +3.3814e+00 +2.6962e+00 +4.5348e+00 -7.0371e-01 +1.2229e+00 -2.1231e+00 +5.1651e+00 -5.6268e+00 -1.0107e-01 +3.1224e+00 -2.9910e-01 -1.4470e+00 +7.5030e+00 +2.6297e+00 +1.5930e+00 +4.2221e+00 +3.6121e+00
1560 +9.529260242e+03 +9.529260242e+03 +9.474320242e+03 +9.474320242e+03 -1.0332e+00 -9.6496e-01 -3.7037e-01 +3.4120e+00 +2.6805e+00 +4.5576e+00 -7.3073e-01 +1.3063e+00 -2.1138e+00 +5.1568e+00 -5.6093e+00 -1.0710e-01 +3.1507e+00 -3.3032e-01 -1.3826e+00 +7.4488e+00 +2.6811e+00 +1.5975e+00 +4.2372e+00 +3.6762e+00
1577 +9.125642324e+03 +9.125642324e+03 +9.070702324e+03 +9.070702324e+03 -1.0402e+00 -9.6121e-01 -3.8420e-01 +3.4622e+00 +2.7106e+00 +4.5498e+00 -7.1088e-01 +1.2320e+00 -2.1033e+00 +5.1335e+00 -5.5571e+00 -1.1824e-01 +3.1729e+00 -3.5854e-01 -1.3940e+00 +7.4800e+00 +2.6456e+00 +1.6494e+00 +4.2470e+00 +3.6754e+00
1580 +8.961909260e+03 +8.961909260e+03 +8.906969260e+03 +8.906969260e+03 -9.7620e-01 -9.1993e-01 -4.5283e-01 +3.4365e+00 +2.6646e+00 +4.4444e+00 -7.1291e-01 +1.2760e+00 -2.1490e+00 +5.1573e+00 -5.6027e+00 -1.1189e-01 +3.1761e+00 -3.5928e-01 -1.4371e+00 +7.5141e+00 +2.7071e+00 +1.6515e+00 +4.2261e+00 +3.6757e+00
1584 +8.841084546e+03 +8.841084546e+03 +8.786144546e+03 +8.786144546e+03 -1.0125e+00 -9.0780e-01 -4.3438e-01 +3.3936e+00 +2.6187e+00 +4.4367e+00 -6.8910e-01 +1.2673e+00 -2.1454e+00 +5.2065e+00 -5.6143e+00 -1.1912e-01 +3.1584e+00 -3.6921e-01 -1.4005e+00 +7.5218e+00 +2.7406e+00 +1.6899e+00 +4.2135e+00 +3.6484e+00
1600 +8.285127641e+03 +8.285127641e+03 +8.230187641e+03 +8.230187641e+03 -9.9102e-01 -8.9822e-01 -4.0719e-01 +3.4067e+00 +2.6752e+00 +4.4287e+00 -7.1865e-01 +1.2559e+00 -2.1226e+00 +5.2577e+00 -5.5968e+00 -1.4973e-01 +3.1378e+00 -3.3546e-01 -1.3418e+00 +7.5422e+00 +2.7498e+00 +1.7255e+00 +4.2167e+00 +3.6687e+00
1609 +8.088619044e+03 +8.088619044e+03 +8.033679044e+03 +8.033679044e+03 -9.7756e-01 -8.7439e-01 -4.2243e-01 +3.4357e+00 +2.6412e+00 +4.4855e+00 -6.9797e-01 +1.2569e+00 -2.1393e+00 +5.2304e+00 -5.5700e+00 -1.1609e-01 +3.1040e+00 -3.2429e-01 -1.3094e+00 +7.5094e+00 +2.7631e+00 +1.7354e+00 +4.2631e+00 +3.6177e+00
1706 +7.908829102e+03 +7.908829102e+03 +7.853889102e+03 +7.853889102e+03 -1.0105e+00 -8.4855e-01 -4.1555e-01 +3.3922e+00 +2.6495e+00 +4.3930e+00 -6.5711e-01 +1.3237e+00 -2.1240e+00 +5.2496e+00 -5.6196e+00 -9.7815e-02 +3.1927e+00 -3.5601e-01 -1.3274e+00 +7.6085e+00 +2.7537e+00 +1.7495e+00 +4.3579e+00 +3.5679e+00
1761 +7.700084568e+03 +7.700084568e+03 +7.645144568e+03 +7.645144568e+03 -9.6284e-01 -8.5865e-01 -4.2333e-01 +3.3814e+00 +2.6437e+00 +4.2812e+00 -7.2175e-01 +1.3423e+00 -2.1406e+00 +5.2702e+00 -5.6084e+00 -1.2633e-01 +3.1922e+00 -3.9910e-01 -1.2714e+00 +7.5776e+00 +2.6923e+00 +1.7382e+00 +4.3497e+00 +3.5252e+00
1773 +7.519018168e+03 +7.519018168e+03 +7.464078168e+03 +7.464078168e+03 -9.6527e-01 -8.5986e-01 -4.1358e-01 +3.3614e+00 +2.6483e+00 +4.2932e+00 -7.7799e-01 +1.3741e+00 -2.1357e+00 +5.2347e+00 -5.6107e+00 -1.3872e-01 +3.1978e+00 -4.4790e-01 -1.2512e+00 +7.5833e+00 +2.7006e+00 +1.7431e+00 +4.3899e+00 +3.5613e+00
1808 +7.310694530e+03 +7.310694530e+03 +7.255754530e+03 +7.255754530e+03 -9.8827e-01 -8.6275e-01 -4.2472e-01 +3.2607e+00 +2.6260e+00 +4.3206e+00 -7.6303e-01 +1.3328e+00 -2.1292e+00 +5.1929e+00 -5.6470e+00 -1.9845e-01 +3.2449e+00 -3.7460e-01 -1.2189e+00 +7.5692e+00 +2.7151e+00 +1.8074e+00 +4.4553e+00 +3.6603e+00
1820 +7.228399007e+03 +7.228399007e+03 +7.173459007e+03 +7.173459007e+03 -9.9368e-01 -8.5889e-01 -4.1300e-01 +3.2260e+00 +2.6676e+00 +4.3371e+00 -7.5691e-01 +1.3412e+00 -2.1458e+00 +5.2053e+00 -5.6424e+00 -1.7375e-01 +3.2332e+00 -3.7350e-01 -1.2202e+00 +7.5523e+00 +2.7157e+00 +1.7831e+00 +4.4626e+00 +3.6758e+00
1848 +6.769880208e+03 +6.769880208e+03 +6.714940208e+03 +6.714940208e+03 -9.5751e-01 -8.1506e-01 -4.4778e-01 +3.2221e+00 +2.6990e+00 +4.3437e+00 -7.3627e-01 +1.2862e+00 -2.1450e+00 +5.2136e+00 -5.5896e+00 -2.1231e-01 +3.2188e+00 -4.2586e-01 -1.2359e+00 +7.5534e+00 +2.7468e+00 +1.7719e+00 +4.4633e+00 +3.6525e+00
1867 +6.561242110e+03 +6.561242110e+03 +6.506302110e+03 +6.506302110e+03 -9.6500e-01 -8.3417e-01 -4.7819e-01 +3.2365e+00 +2.7833e+00 +4.3260e+00 -7.1953e-01 +1.2945e+00 -2.1379e+00 +5.1986e+00 -5.6330e+00 -2.4473e-01 +3.1884e+00 -4.8983e-01 -1.2115e+00 +7.5665e+00 +2.7430e+00 +1.7754e+00 +4.5071e+00 +3.7196e+00
