% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2062 +1.618381736e+02 +1.618381736e+02 +1.161838174e+03 +1.161838174e+03 -1.1285e+00 +3.1074e+00 +2.0119e+00 +2.4678e+00 +4.6697e+00 -3.2644e+00 +3.9720e-01 +1.9130e+00 -3.3286e+00 -1.8255e+00 -3.2378e+00 -6.9660e-01 -2.2460e+00 -2.9250e+00 +4.2898e+00 +9.2018e-01 +2.9940e+00 +1.4227e+00 -6.3418e-01 +1.9374e+00
2102 +1.576203694e+02 +1.576203694e+02 +1.157620369e+03 +1.157620369e+03 -1.1924e+00 +3.1543e+00 +2.0509e+00 +2.4687e+00 +4.6101e+00 -3.2591e+00 +3.9274e-01 +1.9311e+00 -3.3678e+00 -1.8327e+00 -3.2346e+00 -6.9498e-01 -2.2627e+00 -2.9314e+00 +4.2597e+00 +9.8979e-01 +2.9671e+00 +1.4071e+00 -6.3908e-01 +1.9027e+00
2265 +1.538290866e+02 +1.538290866e+02 +1.153829087e+03 +1.153829087e+03 -1.2201e+00 +3.1707e+00 +2.0713e+00 +2.3917e+00 +4.6116e+00 -3.2236e+00 +3.2588e-01 +1.9299e+00 -3.3716e+00 -1.8805e+00 -3.2427e+00 -7.4537e-01 -2.2344e+00 -2.9748e+00 +4.2797e+00 +9.8818e-01 +3.0051e+00 +1.4161e+00 -6.0064e-01 +1.9157e+00
2322 +1.511933349e+02 +1.511933349e+02 +1.151193335e+03 +1.151193335e+03 -1.2007e+00 +3.1553e+00 +2.0573e+00 +2.4161e+00 +4.6451e+00 -3.2728e+00 +3.6035e-01 +1.9292e+00 -3.3409e+00 -1.8618e+00 -3.2547e+00 -7.2581e-01 -2.2261e+00 -2.9819e+00 +4.2864e+00 +9.9509e-01 +3.0149e+00 +1.4424e+00 -5.8565e-01 +1.9228e+00
2495 +1.478618253e+02 +1.478618253e+02 +1.147861825e+03 +1.147861825e+03 -1.2062e+00 +3.1578e+00 +2.0535e+00 +2.4536e+00 +4.6606e+00 -3.2911e+00 +3.4839e-01 +1.9252e+00 -3.3473e+00 -1.8437e+00 -3.2833e+00 -7.1689e-01 -2.2134e+00 -2.9956e+00 +4.2810e+00 +1.0220e+00 +2.9965e+00 +1.4567e+00 -5.8291e-01 +1.9528e+00
2792 +1.444860233e+02 +1.444860233e+02 +1.144486023e+03 +1.144486023e+03 -1.2275e+00 +3.1406e+00 +2.0342e+00 +2.4613e+00 +4.7032e+00 -3.3160e+00 +3.4701e-01 +1.9307e+00 -3.3392e+00 -1.8460e+00 -3.3043e+00 -7.0021e-01 -2.2514e+00 -3.0213e+00 +4.2944e+00 +1.0139e+00 +2.9693e+00 +1.4634e+00 -5.7566e-01 +1.9768e+00
3020 +1.407373825e+02 +1.407373825e+02 +1.140737382e+03 +1.140737382e+03 -1.2597e+00 +3.1372e+00 +2.0314e+00 +2.4707e+00 +4.7183e+00 -3.3300e+00 +3.3017e-01 +1.9332e+00 -3.3389e+00 -1.8713e+00 -3.3312e+00 -6.9825e-01 -2.2631e+00 -3.0670e+00 +4.3242e+00 +1.0234e+00 +2.9446e+00 +1.4838e+00 -5.6340e-01 +1.9927e+00
3144 +1.378892037e+02 +1.378892037e+02 +1.137889204e+03 +1.137889204e+03 -1.2806e+00 +3.1345e+00 +2.0466e+00 +2.4778e+00 +4.7277e+00 -3.3316e+00 +3.3479e-01 +1.9440e+00 -3.3310e+00 -1.8929e+00 -3.3433e+00 -7.0386e-01 -2.2813e+00 -3.0991e+00 +4.3398e+00 +1.0507e+00 +2.9109e+00 +1.5199e+00 -5.7179e-01 +2.0070e+00
170295 +1.348031624e+02 +1.348031624e+02 +1.134803162e+03 +1.134803162e+03 -2.1944e+00 +3.1363e+00 +4.7944e+00 +3.7576e+00 +3.1630e+00 -3.0930e+00 -2.4730e+00 +1.7960e-02 -3.0345e+00 +2.1185e-01 -4.1717e+00 -9.1830e-01 -1.7562e-01 -4.2708e+00 +3.8116e+00 +1.4853e+00 +5.5383e+00 +4.1230e-02 +2.7264e-01 -2.6307e+00
170304 +1.313973501e+02 +1.313973501e+02 +1.131397350e+03 +1.131397350e+03 -2.1330e+00 +3.1284e+00 +4.7465e+00 +3.7337e+00 +3.2256e+00 -3.0438e+00 -2.5103e+00 +4.5510e-02 -3.0558e+00 +1.6590e-01 -4.1694e+00 -9.0740e-01 -1.3498e-01 -4.2593e+00 +3.8495e+00 +1.4978e+00 +5.6068e+00 +5.3828e-02 +2.3395e-01 -2.6864e+00
170316 +1.280529014e+02 +1.280529014e+02 +1.128052901e+03 +1.128052901e+03 -2.1967e+00 +3.1814e+00 +4.6988e+00 +3.8295e+00 +3.2566e+00 -3.0800e+00 -2.5024e+00 +6.2021e-02 -3.0177e+00 +2.1916e-01 -4.1015e+00 -8.9461e-01 -1.7627e-01 -4.2472e+00 +3.8229e+00 +1.3681e+00 +5.5857e+00 -1.7859e-02 +1.6924e-01 -2.7135e+00
170323 +1.223347306e+02 +1.223347306e+02 +1.122334731e+03 +1.122334731e+03 -2.2618e+00 +3.1404e+00 +4.7490e+00 +3.7938e+00 +3.2184e+00 -3.1558e+00 -2.6163e+00 +1.2554e-01 -3.0151e+00 +2.9880e-01 -4.1044e+00 -8.7691e-01 -1.1896e-01 -4.2310e+00 +3.8482e+00 +1.4579e+00 +5.5825e+00 -2.6475e-03 +1.8344e-01 -2.6699e+00
170362 +1.194102285e+02 +1.194102285e+02 +1.119410228e+03 +1.119410228e+03 -2.3095e+00 +3.1723e+00 +4.8250e+00 +3.7915e+00 +3.2644e+00 -3.2243e+00 -2.6205e+00 +1.0493e-01 -3.0141e+00 +3.6863e-01 -4.1267e+00 -9.0822e-01 -1.9820e-01 -4.2041e+00 +3.9709e+00 +1.4561e+00 +5.5718e+00 +9.5484e-03 +1.4402e-01 -2.5801e+00
170493 +1.133999867e+02 +1.133999867e+02 +1.113399987e+03 +1.113399987e+03 -2.3596e+00 +3.0802e+00 +4.8428e+00 +3.8365e+00 +3.1385e+00 -3.0978e+00 -2.8389e+00 -1.3086e-02 -3.0025e+00 +2.1927e-01 -4.2865e+00 -7.4234e-01 -1.8638e-01 -4.3540e+00 +4.0047e+00 +1.4674e+00 +5.5907e+00 -1.1396e-01 +1.9219e-01 -2.4823e+00
170506 +1.035277339e+02 +1.035277339e+02 +1.103527734e+03 +1.103527734e+03 -2.3239e+00 +3.0811e+00 +4.8576e+00 +3.8029e+00 +3.1604e+00 -3.1133e+00 -2.8949e+00 -3.0689e-04 -3.0302e+00 +2.3011e-01 -4.3362e+00 -7.9774e-01 -1.6500e-01 -4.3320e+00 +3.9895e+00 +1.4998e+00 +5.6228e+00 -1.3933e-01 +2.1468e-01 -2.5471e+00
170538 +1.018301588e+02 +1.018301588e+02 +1.101830159e+03 +1.101830159e+03 -2.3000e+00 +3.0735e+00 +4.8722e+00 +3.7753e+00 +3.1740e+00 -3.1316e+00 -2.8110e+00 -1.2590e-02 -2.9631e+00 +2.2433e-01 -4.3352e+00 -8.3375e-01 -1.8018e-01 -4.3752e+00 +3.9032e+00 +1.5082e+00 +5.6144e+00 -1.7974e-01 +2.0137e-01 -2.5827e+00
170575 +9.973292485e+01 +9.973292485e+01 +1.099732925e+03 +1.099732925e+03 -2.3248e+00 +3.1437e+00 +4.8678e+00 +3.7136e+00 +3.1457e+00 -3.1715e+00 -2.8354e+00 +7.0107e-03 -3.0528e+00 +2.5803e-01 -4.3462e+00 -8.4199e-01 -2.2503e-01 -4.4240e+00 +3.9159e+00 +1.4951e+00 +5.6428e+00 -1.9367e-01 +2.1530e-01 -2.6140e+00
170578 +9.695610019e+01 +9.695610019e+01 +1.096956100e+03 +1.096956100e+03 -2.3058e+00 +3.0843e+00 +4.8822e+00 +3.6926e+00 +3.1535e+00 -3.1391e+00 -2.8285e+00 -1.6869e-02 -3.0290e+00 +2.7070e-01 -4.2988e+00 -8.1557e-01 -2.3469e-01 -4.3904e+00 +3.9136e+00 +1.5242e+00 +5.6146e+00 -1.9681e-01 +2.4316e-01 -2.5733e+00
170604 +9.412557764e+01 +9.412557764e+01 +1.094125578e+03 +1.094125578e+03 -2.3024e+00 +3.0858e+00 +4.9162e+00 +3.6646e+00 +3.1426e+00 -3.1367e+00 -2.8047e+00 -1.5315e-02 -3.0664e+00 +2.6077e-01 -4.3113e+00 -8.5608e-01 -2.1387e-01 -4.3332e+00 +3.9178e+00 +1.4911e+00 +5.6497e+00 -2.1258e-01 +2.2343e-01 -2.6344e+00
170614 +9.122813410e+01 +9.122813410e+01 +1.091228134e+03 +1.091228134e+03 -2.2796e+00 +3.1104e+00 +4.8882e+00 +3.6647e+00 +3.1317e+00 -3.1279e+00 -2.7700e+00 -1.1169e-02 -3.0756e+00 +2.6699e-01 -4.3044e+00 -8.5068e-01 -1.9157e-01 -4.3218e+00 +3.8785e+00 +1.4834e+00 +5.6611e+00 -2.0593e-01 +2.2311e-01 -2.6084e+00
170643 +9.097079407e+01 +9.097079407e+01 +1.090970794e+03 +1.090970794e+03 -2.2974e+00 +3.1390e+00 +4.8803e+00 +3.7285e+00 +3.1809e+00 -3.1511e+00 -2.7956e+00 -2.1975e-02 -3.0788e+00 +2.4279e-01 -4.3157e+00 -8.7618e-01 -2.2272e-01 -4.3196e+00 +3.8874e+00 +1.4489e+00 +5.6506e+00 -2.0606e-01 +2.2117e-01 -2.5762e+00
170679 +8.892158206e+01 +8.892158206e+01 +1.088921582e+03 +1.088921582e+03 -2.2568e+00 +3.1136e+00 +4.8662e+00 +3.6895e+00 +3.1925e+00 -3.1352e+00 -2.8036e+00 -4.2860e-02 -3.0676e+00 +2.4455e-01 -4.3198e+00 -8.7904e-01 -1.8843e-01 -4.3128e+00 +3.8900e+00 +1.4570e+00 +5.6513e+00 -2.1433e-01 +2.1035e-01 -2.5936e+00
170713 +8.604564798e+01 +8.604564798e+01 +1.086045648e+03 +1.086045648e+03 -2.2544e+00 +3.1231e+00 +4.8614e+00 +3.7228e+00 +3.1562e+00 -3.1153e+00 -2.8052e+00 -3.1398e-02 -3.0365e+00 +2.4301e-01 -4.2960e+00 -8.7718e-01 -2.2317e-01 -4.3273e+00 +3.8914e+00 +1.4595e+00 +5.6414e+00 -1.8519e-01 +1.9494e-01 -2.6072e+00
170714 +8.498505303e+01 +8.498505303e+01 +1.084985053e+03 +1.084985053e+03 -2.2274e+00 +3.1375e+00 +4.8356e+00 +3.7187e+00 +3.1762e+00 -3.1233e+00 -2.8148e+00 -2.2855e-02 -3.0462e+00 +2.5471e-01 -4.2779e+00 -8.5543e-01 -2.2319e-01 -4.3268e+00 +3.9002e+00 +1.4493e+00 +5.6520e+00 -2.1313e-01 +2.1299e-01 -2.6248e+00
170863 +8.298795421e+01 +8.298795421e+01 +1.082987954e+03 +1.082987954e+03 -2.1736e+00 +3.1579e+00 +4.8570e+00 +3.7078e+00 +3.1982e+00 -3.0347e+00 -2.8079e+00 -2.5538e-03 -3.0490e+00 +2.5893e-01 -4.2576e+00 -8.2585e-01 -2.1058e-01 -4.2846e+00 +3.8885e+00 +1.4362e+00 +5.6168e+00 -1.8195e-01 +1.7276e-01 -2.5906e+00
170873 +8.122956576e+01 +8.122956576e+01 +1.081229566e+03 +1.081229566e+03 -2.1759e+00 +3.1748e+00 +4.8584e+00 +3.7045e+00 +3.1943e+00 -3.0476e+00 -2.7881e+00 +1.0157e-03 -3.0414e+00 +2.5155e-01 -4.2612e+00 -8.1984e-01 -2.2184e-01 -4.2866e+00 +3.8882e+00 +1.4483e+00 +5.6217e+00 -1.7664e-01 +1.6884e-01 -2.6026e+00
171247 +7.940387607e+01 +7.940387607e+01 +1.079403876e+03 +1.079403876e+03 -2.1783e+00 +3.1848e+00 +4.8517e+00 +3.7018e+00 +3.1679e+00 -3.0319e+00 -2.7538e+00 +2.8656e-02 -3.0144e+00 +2.5103e-01 -4.2259e+00 -8.4801e-01 -2.2583e-01 -4.2509e+00 +3.8838e+00 +1.4188e+00 +5.5937e+00 -2.0179e-01 +1.5257e-01 -2.6264e+00
172189 +7.762428852e+01 +7.762428852e+01 +1.077624289e+03 +1.077624289e+03 -2.1448e+00 +3.1911e+00 +4.8504e+00 +3.7205e+00 +3.1444e+00 -2.9867e+00 -2.7419e+00 +3.7540e-02 -3.0129e+00 +2.6638e-01 -4.2080e+00 -8.9165e-01 -2.3188e-01 -4.2659e+00 +3.8482e+00 +1.4338e+00 +5.5804e+00 -2.2783e-01 +9.9385e-02 -2.6210e+00
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.420924595e+02 +7.420924595e+02 +8.121224595e+02 +8.121224595e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +7.294049557e+02 +7.294049557e+02 +7.994349557e+02 +7.994349557e+02 -9.5675e-01 +3.2075e+00 -5.5914e-01 -4.9032e-01 -2.4334e+00 -1.0100e+00 +1.8497e+00 -1.9818e+00 +7.8619e-01 -1.1225e+00 -1.4738e-01 -1.1615e+00 -2.1722e-01 -4.3517e-01 -8.8577e-01 -1.8701e+00 -2.1619e+00 +2.1102e-01 -5.8748e-01 -1.0300e+00
9 +6.481547951e+02 +6.481547951e+02 +7.181847951e+02 +7.181847951e+02 +5.0615e-01 +5.4434e-01 -1.6774e-02 -1.0576e+00 -1.3754e+00 +1.0654e-01 -2.7811e-01 -7.6760e-01 +9.1999e-01 -8.3996e-01 -4.1077e-01 +6.7370e-01 +2.2372e-01 -8.1835e-01 +8.4035e-01 -6.6629e-01 +6.5152e-01 +5.6644e-01 -4.2140e-01 +1.4599e-01
25 +5.582768455e+02 +5.582768455e+02 +6.283068455e+02 +6.283068455e+02 +9.7853e-01 +1.1865e+00 -2.6682e+00 -1.4903e+00 -6.3811e-01 -2.1329e+00 +1.8323e+00 +1.3024e+00 -5.3915e-02 -2.3655e+00 +5.6316e-01 +1.3551e+00 +1.0612e+00 -5.1111e-01 -8.9969e-02 -1.7621e+00 +1.6636e+00 -1.0033e+00 +8.3235e-01 +6.1993e-01
36 +5.063272494e+02 +5.063272494e+02 +5.763572494e+02 +5.763572494e+02 -2.1792e-02 +1.6618e+00 -2.7807e+00 -1.0278e+00 -6.6623e-01 -1.8534e+00 +2.0076e+00 +8.1009e-01 +1.5717e-01 -1.9705e+00 +9.9655e-01 +2.9441e-01 +9.8467e-01 -1.9111e-01 +1.5377e-01 -3.3544e+00 +6.4287e-01 +3.9595e-01 -6.8800e-01 -1.6121e+00
57 +4.985274447e+02 +4.985274447e+02 +5.685574447e+02 +5.685574447e+02 -3.8458e-01 +1.2945e+00 -2.8289e+00 -3.7509e-01 +4.7462e-01 -1.6080e-01 +1.1719e+00 +1.3265e+00 +1.2543e+00 -1.8580e+00 +2.0183e+00 -3.9226e-01 -4.8711e-01 +5.2599e-01 -3.2363e-01 -3.6779e+00 +1.2587e+00 -2.2845e-01 -1.5135e+00 -2.6142e-02
100 +4.880096801e+02 +4.880096801e+02 +5.580396801e+02 +5.580396801e+02 -1.8771e+00 +9.5518e-01 -3.2963e+00 -2.3504e-02 -2.1006e+00 +9.8119e-01 +1.8091e+00 +1.7169e+00 -5.5405e-01 -2.4537e-01 +2.0260e+00 -2.1108e-01 +1.8613e+00 +4.1335e-01 -1.6111e+00 -3.7731e+00 +7.6998e-01 +1.2913e+00 -2.3785e+00 +1.6145e-01
111 +4.776401803e+02 +4.776401803e+02 +5.476701803e+02 +5.476701803e+02 -7.3690e-01 -1.0379e-03 -3.6589e+00 -7.6122e-01 -2.0509e+00 -9.5893e-02 +9.4258e-01 +2.1983e+00 -1.8192e+00 -1.2328e+00 +2.7480e+00 -6.0497e-01 +1.6894e+00 -3.7885e-01 -1.8953e+00 -3.1439e+00 +9.1762e-01 +1.4315e+00 -1.8157e+00 -7.1522e-03
112 +4.167289359e+02 +4.167289359e+02 +4.867589359e+02 +4.867589359e+02 -7.6825e-01 -1.5953e+00 -4.1706e+00 -8.1242e-02 -1.5805e+00 -2.4830e-01 +9.7423e-01 +2.7588e+00 -1.9650e+00 -8.7293e-01 +3.1764e+00 -1.1362e+00 +2.2168e+00 -7.1485e-01 -2.0217e+00 -2.8164e+00 +1.6801e+00 +1.4554e+00 -2.1078e+00 +2.5406e-01
