% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
115 +7.109199188e+04 +7.109199188e+04 +7.112789188e+04 +7.112789188e+04 -1.9797e-01 +3.4592e+00 +4.7476e+00 +3.3700e+00 +1.6662e+00 -1.3042e+01 +2.0538e+00 -7.5349e+00 +2.4975e+00 -1.9219e+00 -2.3569e+00 -6.7073e+00 +1.2106e+00 +8.1389e-01 -2.8525e+00 -3.9939e+00 -1.2911e+00 +7.1457e+00 -1.0705e+00 -5.3603e+00
136 +6.664793829e+04 +6.664793829e+04 +6.668383829e+04 +6.668383829e+04 +8.7176e-01 +4.5309e+00 +6.5311e+00 +3.8062e+00 +6.5248e-01 -1.4136e+01 +3.3237e+00 -8.6427e+00 +2.9105e+00 -4.0746e+00 -3.5619e+00 -6.0982e+00 -4.9160e-01 +1.4352e+00 -2.7624e+00 -5.7666e+00 +1.8129e-01 +9.5268e+00 +1.2334e+00 -6.2832e+00
137 +6.442632286e+04 +6.442632286e+04 +6.446222286e+04 +6.446222286e+04 -4.5036e-01 +3.0477e+00 +4.3712e+00 +3.8134e+00 +1.5317e+00 -1.3520e+01 +2.4476e+00 -8.4288e+00 +1.7423e+00 -3.5218e+00 -2.9979e+00 -3.6395e+00 -1.6714e+00 +1.1993e+00 -2.0491e+00 -3.7820e+00 -2.3747e-01 +8.2999e+00 -8.2862e-01 -3.6439e+00
142 +3.331423940e+04 +3.331423940e+04 +3.335013940e+04 +3.335013940e+04 +1.4294e-01 +4.1620e+00 +4.1575e+00 +4.7704e+00 +3.2537e+00 -1.2984e+01 +1.0425e+00 -8.4587e+00 +2.3136e+00 -4.6876e+00 -3.8590e+00 -5.2149e+00 -3.0828e+00 +5.8671e-01 -3.2438e-01 -4.6665e+00 -5.8714e-01 +9.5108e+00 -1.2762e+00 -2.2482e+00
157 +2.749744370e+04 +2.749744370e+04 +2.753334370e+04 +2.753334370e+04 +7.3668e-02 +4.3230e+00 +3.8404e+00 +4.6302e+00 +1.8376e-02 -1.3291e+01 +6.3339e-01 -9.6320e+00 +2.7537e+00 -3.3987e+00 -4.6949e+00 -6.5775e+00 -2.1670e+00 -9.7021e-01 -2.6184e-01 -3.8221e+00 -6.0908e-02 +9.9029e+00 -1.2361e+00 -2.4973e+00
164 +3.858611394e+03 +3.858611394e+03 +3.894511394e+03 +3.894511394e+03 +1.1902e+00 +3.9587e+00 +3.6596e+00 +4.0745e+00 -2.0403e+00 -1.2454e+01 +1.4708e+00 -8.3859e+00 +4.7040e+00 -3.2987e+00 -3.4345e+00 -4.5386e+00 -1.3145e+00 -4.6235e-02 -4.9814e-01 -5.3654e+00 +1.9294e+00 +1.1887e+01 +1.2385e-01 -2.0817e+00
177 +1.993149121e+03 +1.993149121e+03 +2.029049121e+03 +2.029049121e+03 +2.9791e-01 +5.5145e+00 +4.0094e+00 +4.3404e+00 -3.2599e-01 -1.3747e+01 +6.6310e-01 -9.3191e+00 +5.8103e+00 -4.1140e+00 -4.6535e+00 -3.3122e+00 -3.5072e+00 -8.6513e-01 -1.2120e+00 -4.3333e+00 +2.8855e+00 +1.1963e+01 +1.2887e-01 -3.5544e+00
182 +6.645115587e+02 +6.645115587e+02 +7.004115587e+02 +7.004115587e+02 -4.7717e-02 +7.4133e+00 +4.6750e+00 +6.0011e+00 +4.3900e-01 -1.2877e+01 -1.4910e-01 -9.1485e+00 +6.6362e+00 -5.9087e+00 -6.5847e+00 -3.4539e+00 -5.6239e+00 -1.8112e+00 -9.2287e-02 -4.8580e+00 +2.8608e+00 +1.3335e+01 +2.3063e-01 -2.9354e+00
233 +4.897614047e+02 +4.897614047e+02 +5.256614047e+02 +5.256614047e+02 -6.4635e-03 +7.0344e+00 +3.2264e+00 +2.3396e+00 -4.8497e-01 -1.1571e+01 -3.9946e-01 -5.7407e+00 +5.9672e+00 -5.9650e+00 -3.8758e+00 -4.5287e+00 -1.2639e+00 -1.2530e+00 -2.8792e+00 -5.2689e+00 +3.6664e+00 +1.3196e+01 -3.2373e+00 -1.6204e+00
235 +3.936788884e+02 +3.936788884e+02 +4.295788884e+02 +4.295788884e+02 -4.0991e-01 +5.7334e+00 +4.2002e+00 +2.5224e+00 -1.3224e+00 -1.1580e+01 -1.1899e+00 -5.7659e+00 +4.9483e+00 -5.6813e+00 -3.3608e+00 -5.1677e+00 -2.6561e+00 -5.9678e-01 -1.1054e+00 -5.2158e+00 +2.3048e+00 +1.1071e+01 -1.5869e+00 -2.6480e+00
264 +3.262312624e+02 +3.262312624e+02 +3.621312624e+02 +3.621312624e+02 -5.3386e-01 +5.5783e+00 +6.5119e+00 +4.3274e+00 -2.3605e+00 -7.5889e+00 -2.5142e+00 -5.0655e+00 +4.6034e+00 -5.8990e+00 -4.2471e+00 -4.6048e+00 -1.7237e+00 -2.8822e+00 +7.8655e-01 -4.3755e+00 +1.7156e+00 +1.1550e+01 -1.9858e+00 -3.5480e+00
273 +2.437138007e+02 +2.437138007e+02 +2.796138007e+02 +2.796138007e+02 -4.6238e-01 +3.8436e+00 +6.3240e+00 +4.7495e+00 -2.3365e+00 -7.5791e+00 -1.2076e+00 -6.6047e+00 +3.5814e+00 -7.4452e+00 -3.3498e+00 -3.5713e+00 -1.7610e+00 -1.7146e+00 -5.4510e-01 -4.0825e+00 +3.7323e-02 +9.1014e+00 -2.2872e+00 -3.7542e+00
407 +2.220485565e+02 +2.220485565e+02 +2.579485565e+02 +2.579485565e+02 +1.5143e+00 +3.0142e+00 +6.2157e+00 +5.3024e+00 -4.0095e+00 -5.5356e+00 -2.8004e+00 -4.7950e+00 +3.5023e+00 -6.9598e+00 -6.1279e+00 -2.6986e+00 -1.7158e+00 -2.2364e+00 +5.9316e-01 -4.1096e+00 -6.7507e-02 +8.2325e+00 -3.3287e+00 -2.2425e+00
430 +2.157043907e+02 +2.157043907e+02 +2.516043907e+02 +2.516043907e+02 +3.8466e-01 +3.3159e+00 +6.3651e+00 +4.3929e+00 -2.1543e+00 -4.9893e+00 -1.7400e+00 -4.8031e+00 +3.5617e+00 -6.4462e+00 -4.9399e+00 -3.0398e+00 -1.9451e+00 -1.4002e+00 +2.7319e-01 -5.0618e+00 -8.0624e-01 +9.2017e+00 -2.0241e+00 -3.3805e+00
436 +2.132962763e+02 +2.132962763e+02 +2.491962763e+02 +2.491962763e+02 +9.8860e-01 +3.4876e+00 +6.7499e+00 +3.9095e+00 -2.1526e+00 -4.3708e+00 -2.1804e+00 -4.0398e+00 +3.1562e+00 -6.7097e+00 -4.6667e+00 -2.6440e+00 -1.6083e+00 -1.1770e+00 +1.4171e+00 -5.4343e+00 -6.5261e-01 +9.3832e+00 -1.0540e+00 -4.3149e+00
443 +1.874929341e+02 +1.874929341e+02 +2.233929341e+02 +2.233929341e+02 +1.5206e+00 +3.1746e+00 +7.1213e+00 +4.5545e+00 -1.4888e+00 -4.2464e+00 -2.2629e+00 -3.4692e+00 +1.6369e+00 -6.8007e+00 -3.3231e+00 -3.0776e+00 -1.8625e+00 -5.7379e-01 +1.9386e+00 -5.1293e+00 -5.0065e-01 +9.2659e+00 -7.4898e-01 -4.8764e+00
458 +1.762572085e+02 +1.762572085e+02 +2.121572085e+02 +2.121572085e+02 +2.1405e+00 +3.0936e+00 +7.1007e+00 +4.5573e+00 -1.7525e+00 -3.2928e+00 -2.2127e+00 -3.7009e+00 +1.2891e+00 -6.8187e+00 -3.3499e+00 -2.9665e+00 -1.4566e+00 -8.8053e-01 +2.0197e+00 -4.7962e+00 -1.2838e-01 +9.3196e+00 -1.0697e+00 -4.2429e+00
567 +1.559098138e+02 +1.559098138e+02 +1.918098138e+02 +1.918098138e+02 +1.4047e+00 +2.1375e+00 +5.1121e+00 +4.1730e+00 -2.0406e+00 -4.5858e+00 -1.7148e+00 -2.7955e+00 +1.1247e+00 -7.4930e+00 -2.6614e+00 -4.1081e+00 -2.7635e+00 +1.5800e-02 +1.7156e+00 -5.1407e+00 +1.2696e+00 +8.7735e+00 -2.3983e+00 -4.1285e+00
617 +1.373289950e+02 +1.373289950e+02 +1.732289950e+02 +1.732289950e+02 +1.8364e+00 +2.5665e+00 +5.1599e+00 +4.2952e+00 -2.5478e+00 -4.8232e+00 -2.2447e+00 -2.8982e+00 +1.5892e+00 -7.1971e+00 -2.8023e+00 -4.5596e+00 -2.2112e+00 -1.2955e+00 +1.6665e+00 -5.1589e+00 +7.1221e-01 +8.0645e+00 -3.0386e+00 -5.2778e+00
625 +1.295711325e+02 +1.295711325e+02 +1.654711325e+02 +1.654711325e+02 +2.1766e+00 +2.4625e+00 +4.9948e+00 +4.7481e+00 -2.3116e+00 -5.7010e+00 -2.0073e+00 -2.1861e+00 +1.4665e+00 -7.2828e+00 -3.1191e+00 -4.3300e+00 -2.4157e+00 -1.7374e+00 +1.2924e+00 -5.2703e+00 -2.3179e-02 +7.6637e+00 -3.3839e+00 -5.0320e+00
634 +1.227996431e+02 +1.227996431e+02 +1.586996431e+02 +1.586996431e+02 +2.4951e+00 +2.4499e+00 +4.6004e+00 +4.7581e+00 -2.0256e+00 -5.4603e+00 -2.2185e+00 -2.7617e+00 +1.6654e+00 -7.2396e+00 -3.2947e+00 -3.6255e+00 -3.0455e+00 -1.5292e+00 +1.0498e+00 -5.0775e+00 -4.9424e-01 +7.4096e+00 -2.9706e+00 -4.9429e+00
647 +1.164730329e+02 +1.164730329e+02 +1.523730329e+02 +1.523730329e+02 +2.0522e+00 +1.5408e+00 +5.3180e+00 +5.5214e+00 -9.6234e-01 -5.1579e+00 -2.1938e+00 -1.6591e+00 +1.5983e+00 -6.1151e+00 -4.1904e+00 -3.5419e+00 -1.6793e+00 -2.0421e+00 +8.5787e-01 -5.9041e+00 +7.5573e-01 +7.3444e+00 -2.7811e+00 -4.5898e+00
725 +1.144092164e+02 +1.144092164e+02 +1.503092164e+02 +1.503092164e+02 +2.0980e+00 +1.3437e+00 +5.7374e+00 +4.6301e+00 -1.4704e+00 -4.3295e+00 -1.8185e+00 -2.6955e+00 +1.3857e+00 -5.7818e+00 -3.6828e+00 -3.0121e+00 -1.6428e+00 -1.9413e+00 +5.7115e-01 -5.6139e+00 -4.2389e-01 +7.5416e+00 -1.2433e+00 -5.2295e+00
732 +1.114783848e+02 +1.114783848e+02 +1.473783848e+02 +1.473783848e+02 +2.1540e+00 +1.2432e+00 +5.5766e+00 +4.3154e+00 -1.3202e+00 -4.1752e+00 -2.1156e+00 -2.8149e+00 +1.1420e+00 -5.8008e+00 -3.4488e+00 -2.5987e+00 -1.8235e+00 -2.3419e+00 +7.5077e-01 -5.4375e+00 -3.6507e-01 +7.7739e+00 -1.4545e+00 -4.8313e+00
747 +1.056531021e+02 +1.056531021e+02 +1.415531021e+02 +1.415531021e+02 +2.1579e+00 +1.4881e+00 +5.3311e+00 +3.9935e+00 -1.3029e+00 -3.9134e+00 -1.8878e+00 -2.5188e+00 +1.1695e+00 -5.7790e+00 -3.5517e+00 -2.5977e+00 -2.0776e+00 -2.4371e+00 +8.2765e-01 -5.4295e+00 -3.6032e-01 +7.2398e+00 -1.3341e+00 -4.8761e+00
758 +1.022038584e+02 +1.022038584e+02 +1.381038584e+02 +1.381038584e+02 +1.8516e+00 +1.7999e+00 +5.3374e+00 +3.9768e+00 -1.1548e+00 -3.9500e+00 -1.7978e+00 -2.3389e+00 +7.3552e-01 -5.6660e+00 -3.1228e+00 -2.7785e+00 -2.0420e+00 -2.5697e+00 +9.7924e-01 -5.2860e+00 -3.6093e-01 +7.2853e+00 -1.2707e+00 -5.2002e+00
774 +9.834603857e+01 +9.834603857e+01 +1.342460386e+02 +1.342460386e+02 +1.8733e+00 +1.4644e+00 +5.1316e+00 +3.4676e+00 -1.4165e+00 -4.7310e+00 -2.0570e+00 -1.5914e+00 +8.9676e-01 -5.2698e+00 -3.4951e+00 -2.5954e+00 -2.1246e+00 -2.6047e+00 +1.2793e+00 -5.0973e+00 -7.7993e-01 +7.0581e+00 -1.8265e+00 -4.9705e+00
791 +9.371376265e+01 +9.371376265e+01 +1.296137626e+02 +1.296137626e+02 +1.6734e+00 +1.9480e+00 +5.1466e+00 +3.4208e+00 -1.2498e+00 -4.6205e+00 -1.9748e+00 -1.6967e+00 +8.8881e-01 -5.0467e+00 -3.3917e+00 -2.2121e+00 -2.0246e+00 -2.6259e+00 +1.3977e+00 -5.2474e+00 -6.7320e-01 +7.0030e+00 -2.0134e+00 -4.8737e+00
793 +8.967164104e+01 +8.967164104e+01 +1.255716410e+02 +1.255716410e+02 +1.5110e+00 +1.9623e+00 +5.0800e+00 +3.5434e+00 -1.2792e+00 -4.9497e+00 -1.9152e+00 -2.1038e+00 +7.1633e-01 -5.3420e+00 -3.2455e+00 -2.5391e+00 -1.8334e+00 -2.7831e+00 +1.1586e+00 -5.1842e+00 -2.0249e-01 +6.7377e+00 -1.7514e+00 -4.6035e+00
807 +8.595379062e+01 +8.595379062e+01 +1.218537906e+02 +1.218537906e+02 +1.2586e+00 +2.2060e+00 +5.0442e+00 +3.5890e+00 -1.2978e+00 -4.7385e+00 -1.8715e+00 -2.0504e+00 +7.9494e-01 -5.2101e+00 -3.2980e+00 -2.2372e+00 -1.7440e+00 -2.6913e+00 +9.0485e-01 -5.1992e+00 -1.4732e-01 +6.6675e+00 -1.8905e+00 -4.5642e+00
811 +8.350577625e+01 +8.350577625e+01 +1.194057763e+02 +1.194057763e+02 +1.5073e+00 +1.7653e+00 +4.7741e+00 +3.8788e+00 -1.2531e+00 -5.4296e+00 -2.1240e+00 -2.3152e+00 +5.1902e-01 -5.5242e+00 -2.7130e+00 -2.5032e+00 -1.9632e+00 -2.6657e+00 +1.1419e+00 -5.1584e+00 +2.0461e-02 +6.6065e+00 -1.8355e+00 -4.0548e+00
814 +8.241634257e+01 +8.241634257e+01 +1.183163426e+02 +1.183163426e+02 +1.3719e+00 +1.9677e+00 +4.5776e+00 +3.8437e+00 -1.6874e+00 -5.7338e+00 -2.1775e+00 -2.4327e+00 +2.3578e-01 -5.4498e+00 -2.6940e+00 -2.5607e+00 -1.7927e+00 -2.3823e+00 +8.6856e-01 -5.3285e+00 -9.4625e-02 +6.5340e+00 -2.1394e+00 -4.0564e+00
829 +7.629603898e+01 +7.629603898e+01 +1.121960390e+02 +1.121960390e+02 +1.4958e+00 +2.2595e+00 +4.3941e+00 +3.8296e+00 -1.7517e+00 -6.2568e+00 -1.9261e+00 -2.4138e+00 +1.3869e-01 -5.0687e+00 -2.7316e+00 -2.3500e+00 -1.9904e+00 -2.4671e+00 +4.6596e-01 -5.1712e+00 +1.3147e-01 +6.1633e+00 -2.3343e+00 -4.1159e+00
833 +7.067194941e+01 +7.067194941e+01 +1.065719494e+02 +1.065719494e+02 +1.2294e+00 +2.2287e+00 +4.4219e+00 +3.7440e+00 -1.5380e+00 -5.8914e+00 -2.3502e+00 -2.5640e+00 +2.2722e-01 -5.3741e+00 -2.3084e+00 -1.6157e+00 -1.7606e+00 -2.3393e+00 +8.4278e-01 -5.2915e+00 -8.7850e-02 +6.1087e+00 -1.5502e+00 -4.0427e+00
847 +6.833982148e+01 +6.833982148e+01 +1.042398215e+02 +1.042398215e+02 +1.2474e+00 +2.1928e+00 +4.3647e+00 +3.8251e+00 -1.3620e+00 -5.9806e+00 -2.2363e+00 -2.8004e+00 +3.2444e-01 -5.1761e+00 -2.1086e+00 -1.0603e+00 -1.7575e+00 -2.1891e+00 +8.1700e-01 -5.4128e+00 +1.4413e-01 +6.0739e+00 -1.5119e+00 -4.3645e+00
850 +6.693581405e+01 +6.693581405e+01 +1.028358141e+02 +1.028358141e+02 +1.0848e+00 +2.2743e+00 +4.3450e+00 +4.0117e+00 -1.7367e+00 -5.6665e+00 -2.4927e+00 -2.5704e+00 +2.2976e-02 -5.0546e+00 -2.4447e+00 -8.1201e-01 -1.9269e+00 -2.5059e+00 +7.9691e-01 -5.2579e+00 +2.2819e-01 +6.1399e+00 -1.4095e+00 -4.1309e+00
857 +6.542803248e+01 +6.542803248e+01 +1.013280325e+02 +1.013280325e+02 +1.1963e+00 +2.4555e+00 +4.8362e+00 +3.6570e+00 -1.3439e+00 -5.5390e+00 -2.4697e+00 -2.4973e+00 +1.8474e-01 -5.0189e+00 -2.2263e+00 -1.3794e+00 -1.7751e+00 -2.2836e+00 +5.9799e-01 -5.2185e+00 +5.5380e-01 +6.1309e+00 -1.2429e+00 -4.4221e+00
871 +6.436467869e+01 +6.436467869e+01 +1.002646787e+02 +1.002646787e+02 +1.5567e+00 +2.0281e+00 +4.5096e+00 +4.0991e+00 -1.6393e+00 -6.0209e+00 -2.7548e+00 -2.8121e+00 +3.1357e-01 -4.8815e+00 -2.4907e+00 -8.5546e-01 -1.6803e+00 -2.4448e+00 +5.9946e-01 -4.9999e+00 +2.6512e-01 +5.8982e+00 -1.5483e+00 -4.5889e+00
892 +6.151393535e+01 +6.151393535e+01 +9.741393535e+01 +9.741393535e+01 +1.5538e+00 +1.6350e+00 +4.4198e+00 +4.2970e+00 -1.4081e+00 -6.3696e+00 -2.5453e+00 -2.4873e+00 +1.3513e-01 -4.6419e+00 -2.6649e+00 -8.4916e-01 -1.4275e+00 -2.1402e+00 +4.6381e-01 -5.3053e+00 +6.6070e-01 +5.6800e+00 -1.6876e+00 -5.0482e+00
922 +5.721555198e+01 +5.721555198e+01 +9.311555198e+01 +9.311555198e+01 +1.4854e+00 +1.9035e+00 +4.4528e+00 +3.9390e+00 -1.4250e+00 -5.7967e+00 -2.6433e+00 -2.1841e+00 +1.4424e-01 -4.5566e+00 -2.8933e+00 -8.5696e-01 -1.8673e+00 -2.1310e+00 +7.5487e-01 -5.1260e+00 +2.2305e-01 +5.5138e+00 -1.5812e+00 -4.7871e+00
936 +5.609461933e+01 +5.609461933e+01 +9.199461933e+01 +9.199461933e+01 +1.6502e+00 +1.9194e+00 +4.6135e+00 +4.1365e+00 -1.4022e+00 -5.8430e+00 -2.5151e+00 -2.2946e+00 +2.3211e-01 -4.5649e+00 -2.7207e+00 -7.4322e-01 -1.8992e+00 -2.0017e+00 +8.1872e-01 -4.9331e+00 +3.8750e-01 +5.3846e+00 -1.6776e+00 -4.6981e+00
941 +5.373024204e+01 +5.373024204e+01 +8.963024204e+01 +8.963024204e+01 +1.6102e+00 +2.0577e+00 +4.4381e+00 +3.9093e+00 -1.5840e+00 -5.4519e+00 -2.7522e+00 -1.9351e+00 +2.6207e-01 -4.4064e+00 -2.8230e+00 -8.3130e-01 -1.8019e+00 -1.7675e+00 +6.1521e-01 -5.1891e+00 +2.1561e-01 +5.4857e+00 -1.7794e+00 -4.9467e+00
950 +5.137995615e+01 +5.137995615e+01 +8.727995615e+01 +8.727995615e+01 +1.5448e+00 +2.0890e+00 +4.3147e+00 +3.9220e+00 -1.6750e+00 -5.2091e+00 -2.9545e+00 -2.0138e+00 +2.7300e-01 -4.2513e+00 -2.8017e+00 -5.1338e-01 -1.9069e+00 -1.8520e+00 +4.4894e-01 -5.2040e+00 +5.1604e-01 +5.5316e+00 -1.7327e+00 -4.8538e+00
961 +4.997446609e+01 +4.997446609e+01 +8.587446609e+01 +8.587446609e+01 +1.5805e+00 +2.1495e+00 +4.2266e+00 +3.9279e+00 -1.3851e+00 -5.2182e+00 -2.9592e+00 -2.0332e+00 +5.1727e-01 -3.9798e+00 -3.0867e+00 -2.8295e-01 -1.6784e+00 -1.8062e+00 +4.4761e-01 -5.0924e+00 +7.1178e-01 +5.3893e+00 -1.5878e+00 -4.9651e+00
969 +4.813920724e+01 +4.813920724e+01 +8.403920724e+01 +8.403920724e+01 +1.6062e+00 +1.9464e+00 +4.4150e+00 +3.7931e+00 -1.2424e+00 -5.0184e+00 -2.9086e+00 -1.9103e+00 +2.2619e-01 -4.0802e+00 -3.0672e+00 -4.5644e-01 -1.6723e+00 -1.9744e+00 +3.3049e-01 -5.0218e+00 +8.0509e-01 +5.4641e+00 -1.9663e+00 -4.7956e+00
973 +4.735001747e+01 +4.735001747e+01 +8.325001747e+01 +8.325001747e+01 +1.6253e+00 +1.7542e+00 +4.5479e+00 +3.6682e+00 -1.0909e+00 -5.0504e+00 -2.7301e+00 -1.8812e+00 +1.8403e-02 -4.1158e+00 -3.1936e+00 -5.8930e-01 -1.7271e+00 -1.9661e+00 +3.4907e-01 -5.1344e+00 +6.6355e-01 +5.2489e+00 -1.8452e+00 -4.8732e+00
984 +4.661023184e+01 +4.661023184e+01 +8.251023184e+01 +8.251023184e+01 +1.7979e+00 +1.9509e+00 +4.2541e+00 +3.8765e+00 -1.0966e+00 -5.4825e+00 -2.7651e+00 -1.9424e+00 +2.2496e-02 -4.2550e+00 -3.1280e+00 -4.5381e-01 -1.5854e+00 -2.1564e+00 +3.8834e-01 -5.0680e+00 +6.1578e-01 +5.0264e+00 -1.7703e+00 -4.8478e+00
1002 +4.450174678e+01 +4.450174678e+01 +8.040174678e+01 +8.040174678e+01 +1.9439e+00 +1.8943e+00 +4.4879e+00 +3.6902e+00 -1.1924e+00 -4.9723e+00 -2.8268e+00 -2.2782e+00 -7.8734e-02 -4.2413e+00 -3.2110e+00 -7.0851e-01 -1.5898e+00 -1.9238e+00 +4.7646e-01 -4.8999e+00 +3.4224e-01 +4.6276e+00 -1.9748e+00 -4.7820e+00
1031 +4.345825038e+01 +4.345825038e+01 +7.935825038e+01 +7.935825038e+01 +1.6352e+00 +1.9882e+00 +4.5401e+00 +3.5939e+00 -1.3281e+00 -4.7370e+00 -2.7690e+00 -2.4049e+00 -1.8792e-01 -4.5010e+00 -3.1759e+00 -4.8419e-01 -1.5083e+00 -1.8494e+00 +5.9451e-01 -4.7349e+00 +5.0012e-01 +4.3767e+00 -1.9782e+00 -4.5700e+00
